Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Class
-1.2064,-0.0384,0.1171,0.4173,1.609,4.2325,2.3934,2.0699,3.9569,1.9194,0.6036,2.9868,1 
-0.1907,3.5942,2.2757,2.1601,3.3317,-0.314,1.0983,2.2936,3.6837,1.8532,3.1646,1.8025,1 
-1.34,-0.1072,0.7087,1.2868,2.3119,2.9808,2.7899,2.4234,1.1971,1.9952,3.1106,2.0448,1 
-1.9694,-0.5507,2.7131,3.064,1.4576,2.9171,2.7942,1.0774,0.7132,3.4102,2.0499,1.977,1 
-1.2921,-0.1914,1.928,1.5167,2.0336,-0.2245,2.3536,1.7473,2.2517,2.7721,1.4668,2.2739,1 
0.4385,1.2244,2.2609,1.545,3.188,3.9861,2.2879,3.0616,4.129,1.2063,2.8088,2.2414,1 
0.4497,0.7191,1.8163,3.7677,3.373,2.4661,2.5112,3.7146,1.2446,3.3416,2.1469,3.1211,1 
1.0182,0.6722,3.8023,0.9147,-0.0389,1.5804,1.3168,3.7176,1.1172,2.7576,0.1445,2.4539,1 
-0.7443,-1.1946,2.0072,0.7448,1.9252,0.9764,1.0385,3.1958,1.0376,1.8498,1.8488,0.7972,1 
1.2571,0.2467,2.4557,2.616,2.8877,0.9561,3.3351,2.863,1.1161,1.6327,-0.7466,3.4271,1 
0.2951,0.5229,2.7923,1.4442,2.2142,1.8461,2.9406,3.1864,1.8271,1.9725,2.8335,2.3131,1 
-0.1991,-0.5684,1.2666,3.3612,1.4481,2.6436,1.7376,1.8808,1.0811,3.1079,0.9623,1.6201,1 
0.9506,1.6818,0.66,2.0645,2.43,1.0857,1.4211,2.5679,2.1119,2.094,1.173,0.6977,1 
1.3959,0.6759,0.8392,0.6604,0.9831,2.4533,1.2118,2.135,2.1402,3.4197,1.8714,1.507,1 
0.1221,-0.9593,1.5608,1.513,3.1168,0.8139,1.7838,2.5661,0.955,2.2791,1.8725,3.0624,1 
-2.7368,-0.7163,2.281,4.0533,1.442,2.4712,1.3277,2.4432,1.0731,3.1408,1.8844,1.1977,1 
0.0574,-0.7974,3.4645,2.971,-0.4192,2.8426,1.2061,2.4963,1.8069,1.6945,1.0244,0.04,1 
0.7654,-1.5167,1.0865,1.7835,2.5027,0.8942,2.736,2.5331,1.4886,1.4971,3.1215,4.0026,1 
0.8846,0.0719,2.037,1.6729,1.0109,1.5315,0.4215,2.826,3.6067,2.3724,2.8189,2.7821,1 
-1.0766,-1.0402,1.0777,2.6818,2.8686,2.5552,4.0108,1.7156,2.1207,1.1823,3.3569,2.7439,1 
0.9582,-0.0285,0.4764,4.0831,0.7418,0.639,3.6802,2.0867,1.7206,2.9921,0.7268,1.9625,1 
-0.3232,1.2926,1.2952,2.5249,-0.0888,1.7012,1.0203,2.1387,1.4601,1.3121,0.5135,1.0435,1 
-0.1175,0.9106,3.8926,1.7042,3.0645,2.0561,4.6553,2.5334,1.9488,1.795,2.8887,2.3532,1 
0.3723,-0.6379,0.0049,1.629,1.9893,1.6708,1.7903,2.9711,-0.1479,0.5364,0.8371,1.1793,1 
0.1153,0.2769,2.5722,2.139,1.0625,1.4733,3.3385,0.8223,0.4163,0.921,3.6527,4.3225,1 
1.4077,-0.7917,2.0497,2.3708,1.8112,2.2265,2.1494,2.471,2.6803,1.3396,3.0689,0.3488,1 
-1.3459,0.8201,2.9621,1.4228,2.9461,3.6554,2.7958,0.9163,1.7197,1.3152,3.0141,-0.1729,1 
-1.1636,-0.2186,1.9019,3.7521,2.3604,2.9977,3.0482,2.5673,3.3014,1.4277,1.4447,0.8891,1 
2.0738,-0.7936,2.9647,2.6843,2.3328,0.9349,0.7782,1.3883,2.4175,3.3028,2.7423,1.3814,1 
1.1609,-1.2164,2.8564,1.7717,0.015,2.9234,0.2861,1.937,2.563,1.2493,2.8344,2.9825,1 
-1.9324,-0.7186,2.906,1.1245,3.1743,2.8908,1.0519,3.9248,1.7866,2.0721,0.2115,3.8731,1 
1.5642,0.4093,2.4519,1.9365,0.2361,3.0862,2.7495,3.6342,3.6677,1.2756,1.2301,2.7611,1 
0.245,-0.5311,3.1304,2.4793,1.8359,0.2736,1.5571,3.4801,2.5578,1.8948,3.4527,0.8457,1 
0.4729,1.464,4.0758,1.0313,0.5881,2.374,3.6705,2.162,3.8159,1.9156,1.9028,1.0763,1 
-0.5637,1.4016,1.2097,2.1139,1.7731,1.6463,2.4039,1.2456,1.1347,2.3484,1.9869,1.6153,1 
2.3695,1.4423,3.0505,0.5742,2.2705,1.0976,0.6979,2.3981,1.593,2.1642,3.7945,3.2518,1 
-1.9371,0.2763,1.9746,1.3725,2.7538,2.5468,1.5077,2.3289,2.3402,1.2178,2.2607,0.0398,1 
0.047,0.2697,2.1654,1.0346,1.7987,2.1084,1.3153,2.7947,3.3758,3.3378,1.3918,3.025,1 
-0.2745,-0.2093,1.2629,0.7532,1.3578,1.7869,2.6104,1.4044,1.3111,1.6696,1.7003,0.5719,1 
0.2858,0.8283,2.0696,1.2293,1.0998,1.067,2.3302,0.4451,1.8681,2.4003,2.5388,0.0476,1 
0.7582,2.1032,3.3545,1.5994,2.1559,3.0164,2.164,1.97,1.3401,1.3954,2.4548,1.1541,1 
0.5883,0.3666,2.6803,2.4998,2.9582,3.2427,1.9488,2.0878,2.0283,1.266,2.383,3.5669,1 
0.8162,-0.4676,1.0998,2.0022,1.8142,1.8571,1.565,0.6858,1.7234,2.4759,0.7964,3.2187,1 
-1.0638,-2.6639,4.1937,1.2493,3.3027,1.11,4.5164,1.7845,-0.1608,3.3802,3.9772,2.5257,1 
2.7715,0.8868,3.4127,2.3447,2.9573,1.7512,2.8961,3.0591,1.4095,3.0685,3.6021,1.4339,1 
0.3325,0.0967,2.0587,3.6225,3.0028,3.7975,1.3213,2.1495,2.4671,3.2994,2.2582,2.4824,1 
0.4403,-0.7632,0.8311,1.0094,0.9785,1.9108,1.6843,-0.1126,0.8367,1.6756,1.471,1.6478,1 
0.0634,-0.5097,0.2047,2.9229,1.2937,2.209,2.9083,0.239,0.4382,2.0363,0.039,3.2951,1 
-0.4343,-2.3676,1.1366,2.381,2.1258,2.9167,2.8919,1.5697,1.4372,1.691,1.8661,1.9457,1 
0.5739,-0.0096,1.6767,1.0615,1.2577,1.7701,3.2913,4.5897,2.5277,2.0715,0.7081,3.134,1 
0.0225,0.9872,1.8078,1.2103,2.4246,3.0674,2.3536,2.5685,1.0171,2.4564,2.3506,1.3523,1 
2.4648,0.0403,1.5098,0.8213,2.0439,4.895,3.5811,2.3515,2.4642,2.6637,0.767,2.0585,1 
-1.9457,-0.0015,1.2555,2.4641,1.1905,1.4522,2.3758,1.539,1.2805,3.0465,2.4199,2.3362,1 
0.3351,-0.1537,3.9507,0.133,0.7572,1.6751,0.3048,0.3718,3.4817,2.3312,2.5353,1.8751,1 
0.2989,-0.1933,1.0198,1.3393,2.4876,1.4474,1.869,0.7223,2.3083,1.7084,2.0769,1.6782,1 
0.1356,-1.2538,0.5354,0.7268,1.975,1.8835,2.3559,-0.6549,3.8522,2.5267,2.7993,3.529,1 
-0.4142,-0.1051,3.1756,1.9993,0.6764,2.6076,2.5989,0.6081,1.0467,0.9196,3.3135,2.9435,1 
-1.2703,1.1645,2.3932,2.6395,1.9626,1.2969,1.3583,3.162,0.2757,1.7272,2.6631,1.658,1 
0.3057,1.2577,2.2157,2.7996,1.2382,1.0035,1.3213,3.3131,3.5867,1.6304,1.0253,1.9969,1 
0.1125,-0.1508,3.3812,2.2838,1.6047,2.0611,2.6729,3.3418,1.7206,1.1934,2.5341,2.2192,1 
* 
2.6814,-1.6023,1.6332,1.2982,0.7735,2.2159,2.6096,0.8314,3.2657,2.1952,4.1188,1.0828,0 
3.4653,-1.764,1.6841,2.0344,3.7111,1.2485,1.1372,2.1943,1.5275,2.6254,1.4843,3.5953,0 
4.7317,0.6074,1.5183,2.3783,3.4393,2.0679,2.2021,1.4816,2.4348,2.8036,1.7887,2.9993,0 
2.3714,0.6201,1.1876,2.305,1.8936,2.143,3.2853,0.2719,2.0424,2.0883,1.8485,0.7927,0 
3.4126,-0.7724,2.4013,2.5339,2.5061,1.1917,1.6897,0.8798,2.5295,0.6811,2.889,1.9132,0 
2.8611,0.7165,1.4865,1.9398,2.7492,3.1976,1.855,2.146,1.8931,2.3608,3.8348,2.817,0 
3.5527,0.4321,1.1447,1.5713,3.9687,2.6904,2.539,2.1465,2.4474,0.7565,2.7494,2.4425,0 
6.1451,-0.6489,1.2511,4.0802,1.8868,1.4195,1.5902,1.6019,2.4069,2.7859,0.7262,0.8417,0 
5.4609,1.2465,2.5943,1.281,0.7232,0.9105,2.8723,3.1283,1.9315,2.7344,1.0859,0.6986,0 
3.1074,1.2338,1.7911,3.2253,3.0856,0.6094,2.6051,0.463,1.0093,3.1372,3.0129,0.5965,0 
5.2181,0.5425,2.8431,2.181,2.1255,2.169,-0.5113,2.2327,2.9424,1.6005,2.1585,2.7065,0 
3.6635,-1.406,1.3359,2.0819,0.2354,3.8407,1.2999,0.7606,0.9916,0.7595,2.3764,2.1174,0 
4.3676,-0.4047,1.6381,1.0995,0.728,-0.2439,2.9038,1.2632,2.4057,2.6079,1.1621,0.7418,0 
2.1277,0.451,-0.3431,2.2014,2.6573,2.417,0.8672,2.6232,2.6051,1.8629,1.0325,1.1832,0 
5.2876,1.3125,0.4225,2.5973,1.5216,2.7767,2.1814,1.4803,4.2739,2.8385,1.7806,3.0565,0 
3.4875,-0.7515,1.581,1.0141,2.0478,1.3941,0.0703,2.4653,2.5616,1.6284,0.8856,0.8806,0 
4.6284,-0.7236,2.5889,1.8414,2.3946,1.4132,3.6972,2.9528,2.0319,0.8367,2.984,1.4214,0 
3.8367,0.9601,1.3548,1.9664,2.6324,2.7223,0.9051,0.8827,3.3982,2.1471,2.4518,1.9144,0 
2.7143,0.8775,2.8836,1.9504,-0.1576,0.4036,3.7336,2.393,3.2183,2.6442,0.2465,2.6368,0 
3.9675,-0.5886,1.2949,0.693,1.2845,1.3599,1.8362,0.61,2.0341,3.5984,3.4211,3.194,0 
4.3056,-0.7873,3.1033,1.1284,0.9271,2.7993,1.8006,1.0574,2.2351,1.3228,1.5195,1.4509,0 
4.2949,-0.2962,3.5347,3.0425,1.8472,0.2852,2.3127,2.0046,2.8782,1.1436,1.6229,4.1349,0 
4.0612,1.1527,1.6636,1.879,1.2632,0.2256,1.6122,2.0204,1.8893,1.7787,1.3658,1.2485,0 
3.833,1.0769,2.1454,1.7506,2.4876,2.2251,1.4842,2.5333,1.953,1.485,2.1496,4.5181,0 
3.1279,0.6269,0.9785,3.0653,4.6801,2.7054,2.3636,1.3036,2.6022,0.6601,0.9594,1.3538,0 
3.7596,0.128,3.7379,1.4416,2.4206,3.1224,3.0923,2.8158,2.283,1.1874,1.8428,0.8566,0 
5.3325,-1.4502,1.6331,2.7087,2.4544,0.9998,1.4842,1.8327,1.5227,1.2156,2.5631,2.6857,0 
5.9559,0.2408,3.6263,1.9642,2.5034,2.5226,2.747,1.6819,2.3112,1.7711,0.4149,1.729,0 
3.0948,0.6244,3.7687,-0.3394,3.0626,5.1275,1.0611,3.1474,2.0189,1.7268,1.1568,1.7853,0 
2.964,0.6179,2.7511,3.8608,2.1823,2.9795,2.4698,0.3238,2.4446,1.4088,2.796,-0.4276,0 
3.3708,-0.8513,1.201,1.5122,2.6047,1.915,3.7228,0.9484,2.382,0.8572,1.5113,2.3144,0 
3.2515,1.1305,1.8279,1.6825,0.5815,3.0991,0.2957,2.0434,0.5761,1.8905,1.535,3.4701,0 
5.189,-0.3828,-0.153,4.0252,0.8089,2.6471,1.3937,2.2897,2.2744,2.0237,1.0964,2.0549,0 
4.3738,0.2805,2.2156,1.3878,2.243,1.3389,0.8193,2.0391,1.4325,1.921,2.1132,2.7777,0 
1.9464,1.0869,2.3042,-0.7004,4.1704,1.3624,3.038,2.1487,2.0889,3.4894,1.9946,1.149,0 
4.7541,-1.3603,3.2756,1.6248,2.7308,1.2218,0.3398,1.9906,3.6557,4.2599,0.7499,2.4476,0 
4.3532,-0.6245,1.0341,2.0657,1.6262,1.988,3.1605,1.6556,2.1699,1.281,1.0648,2.1975,0 
4.7438,0.7718,1.5328,1.9382,0.8281,2.0439,3.2856,-0.3773,2.71,2.9439,2.4005,-0.0562,0 
5.9696,0.0396,2.8141,3.2646,0.7687,2.7948,1.0822,2.0812,2.2118,0.5663,3.3218,1.9612,0 
3.5857,0.3187,2.1115,2.4583,1.4135,1.0307,1.9508,3.1464,3.4649,1.23,2.2798,1.6648,0 
5.6721,0.4304,1.0688,2.3377,3.0046,1.1099,0.5468,2.3978,1.9079,0.3968,1.7141,2.2284,0 
2.6272,0.4194,2.7417,2.5847,2.5163,1.4789,2.9246,2.7501,3.492,2.3421,1.3708,0.5025,0 
4.4973,-2.2018,0.8546,0.9293,3.3662,3.3134,1.1567,1.0821,2.8463,1.3534,1.4204,1.567,0 
3.4717,0.7476,3.1606,3.2592,1.4522,1.7302,0.887,3.2728,1.4995,1.2273,2.7932,2.8698,0 
7.0869,-0.0017,1.7439,1.8397,3.0333,1.4158,2.096,2.0012,2.444,1.9648,1.7618,1.7426,0 
5.0174,0.0296,2.3967,2.0883,3.0918,2.8544,1.9766,2.0558,1.8159,1.3388,0.816,2.7996,0 
3.3024,0.5321,1.3326,1.338,1.4813,0.4667,1.6329,1.3207,2.6316,3.1006,2.0165,-0.0961,0 
4.0533,-1.5679,2.411,2.8873,3.0799,4.194,0.993,1.9198,0.9527,-0.1929,1.8802,2.5562,0 
2.3729,-1.461,0.4928,2.3644,2.6588,3.0815,3.3171,2.7539,1.8639,1.3759,2.8945,0.3356,0 
4.0082,-1.0851,0.628,1.9399,1.4036,1.7996,1.1646,2.1361,1.8883,1.5483,0.5757,4.06,0 
4.0634,0.6516,0.1747,-1.4289,2.0198,2.5461,2.5486,2.3945,2.3796,2.8367,2.2193,3.0795,0 
3.061,-0.0903,3.0746,1.2492,2.3821,1.9725,2.4919,1.7471,1.9788,1.1342,1.0929,-0.4888,0 
3.9437,-0.6281,1.4241,2.0242,2.9544,2.0215,1.801,1.9775,3.455,1.9228,2.329,0.7729,0 
4.0323,0.2798,2.4068,1.7861,3.3277,2.3686,2.1708,2.7853,0.6663,2.0152,0.7919,1.7974,0 
4.2008,-0.4181,0.9231,2.8557,1.2207,3.3283,2.8698,1.4833,3.1371,1.2517,1.8496,1.863,0 
4.962,0.4996,2.1421,2.3716,1.7974,2.7479,1.8241,2.1672,2.3346,2.395,1.3242,1.7562,0 
4.8942,-1.5878,1.0126,0.009,1.02,2.3046,2.8572,2.9746,0.2024,2.0489,2.6367,1.9375,0 
3.6662,0.0434,1.9942,0.6338,1.3551,2.6844,2.1373,1.2915,1.8354,1.0948,0.9733,2.2116,0 
3.8232,-2.0446,1.0115,2.1102,2.5565,3.3796,1.4816,3.4537,1.1887,4.3039,2.7782,1.4855,0 
4.3908,-0.8986,2.1452,-0.1108,1.9589,3.2981,1.4976,2.1126,2.357,1.0153,3.1658,1.8944,0 
4.088,-0.1128,1.9786,3.8128,2.8725,1.8538,3.0763,3.1989,2.7864,-0.2322,0.8632,3.2684,0 
2.4135,-0.5815,2.2133,1.3176,1.3068,2.5375,2.1348,0.5845,2.3392,2.4222,2.7371,0.889,0 
2.6633,2.3206,1.2748,1.5778,2.5553,0.6892,3.6274,1.6863,0.9526,0.4238,1.213,2.0622,0 
3.4685,-1.7067,4.0203,3.0065,2.8598,2.2166,0.5798,0.54,3.464,1.5539,4.1435,2.809,0 
2.3354,0.3956,1.2786,1.55,2.652,2.4214,3.0349,3.0135,3.0225,1.3516,3.8744,2.0204,0 
4.7612,1.1569,2.0231,2.9384,2.8759,2.6623,1.0065,3.2663,1.9843,1.9153,1.8654,2.8987,0 
2.6137,0.2075,2.1362,0.7586,0.8542,2.2884,2.2542,1.2842,0.0204,-0.1764,3.2142,3.864,0 
5.1183,-1.0332,1.7162,3.6734,0.6572,2.0589,1.6937,0.0249,3.6871,0.7691,1.8015,2.0951,0 
2.6227,-1.1511,1.9795,2.2932,4.0058,1.3871,2.2242,4.5007,2.3816,2.5065,2.6191,2.034,0 
5.4007,0.8745,1.7799,1.3814,3.7015,2.9378,1.0264,1.7782,1.2818,2.6238,2.0313,3.3703,0 
4.3774,0.8055,2.6549,1.897,3.0645,2.5309,1.7063,0.6944,3.251,2.6149,2.6277,4.8503,0 
4.1617,-2.6255,2.3032,2.4732,2.7776,1.3369,2.0087,1.1605,2.156,2.2386,2.4693,0.9801,0 
3.6705,0.1461,2.4483,1.142,0.7025,2.4699,3.0306,2.785,3.0748,1.3905,2.1878,2.2928,0 
3.5505,-0.3178,1.4743,0.8589,2.7358,1.9595,1.9936,1.4849,0.9769,2.2932,1.328,0.6901,0 
5.2988,-1.1935,5.3172,1.981,0.2557,1.7583,1.6161,0.8589,1.9412,3.2073,0.4782,1.435,0 
3.5122,-0.8202,3.0469,2.3554,1.4833,0.8829,3.9795,1.3704,3.2215,2.0712,0.636,1.2499,0 
3.6959,0.0941,1.938,1.7327,1.6583,3.0218,4.7579,1.4398,2.1066,1.1858,1.1492,2.9937,0 
2.9305,0.6785,2.7771,1.2554,1.3418,1.8591,2.0652,2.7694,3.4793,1.8716,2.1531,2.8705,0 
3.7782,-0.3964,2.7825,2.3217,1.3034,1.5196,1.4016,3.8805,2.7764,2.0,2.622,1.0951,0 
3.5614,-2.6861,1.7652,3.6359,1.881,2.9124,2.7027,3.121,3.6092,2.0681,0.2841,1.1561,0 
2.1295,-1.4798,0.6747,2.2844,2.3539,2.5416,2.4103,1.2322,0.679,1.2183,1.3818,2.4103,0 
4.8002,-1.064,3.2895,0.8901,3.186,2.8795,1.1152,2.5776,1.8264,1.4857,1.7132,2.778,0 
3.8614,-0.5448,3.6998,1.5013,2.8541,1.5237,2.5212,1.6648,1.0684,2.2349,0.9102,1.3772,0 
2.8144,0.9135,0.6084,0.6976,2.7429,3.3328,0.1062,1.1254,0.8494,2.3657,1.6121,0.711,0 
4.1525,-0.6712,-0.3264,3.9482,1.8195,1.815,1.0611,1.6001,4.2106,4.7499,1.7546,1.6734,0 
4.2748,0.1848,4.1715,2.0079,2.7995,0.2964,1.067,1.9835,1.8055,1.1123,1.5562,1.7266,0 
3.3786,-0.1983,2.2911,1.8918,2.9203,2.1698,4.8554,3.2719,0.384,1.2567,1.8136,1.1187,0 
5.4744,-1.3443,0.5199,2.0297,2.6644,2.2485,1.9801,2.2694,1.7804,1.614,1.1279,1.0978,0 
4.6108,-0.6375,1.7005,3.8022,1.9805,2.8496,2.5409,2.2921,2.5123,1.114,0.4497,0.2152,0 
4.4372,1.5455,2.035,1.8399,1.7135,2.8585,0.2335,2.6628,1.487,1.2895,1.9241,3.6616,0 
4.2612,1.686,1.1403,2.6904,0.9716,2.5342,1.7422,5.191,2.395,1.7599,3.1589,1.5677,0 
3.1153,1.4932,3.5303,1.0192,2.6115,3.7825,3.7491,4.007,1.898,2.7083,2.679,2.575,0 
6.0012,-0.6375,1.8153,-0.2117,2.5027,2.2547,0.8649,2.2508,1.2523,3.6718,3.629,1.3304,0 
3.2565,-1.2041,2.683,2.7039,-0.799,2.2264,2.2694,3.2828,3.0541,2.6671,4.9325,1.3036,0 
4.4548,-0.3213,1.544,3.1512,2.6026,0.6212,0.2857,3.9739,1.9977,3.0591,1.5601,1.5088,0 
5.3625,0.2375,0.7413,1.2202,2.6969,2.2987,1.9816,1.9275,2.2887,1.377,2.2149,1.3776,0 
2.9784,2.2583,2.1028,2.5508,1.3213,3.8094,1.8223,1.0338,1.8051,1.6956,2.2321,2.4445,0 
4.2271,-0.0607,1.5825,1.758,3.8321,4.4404,2.3188,2.3392,0.5681,2.7924,4.0879,3.1062,0 
4.3608,0.632,1.0014,2.1964,2.2794,2.0729,0.7854,2.6547,1.4362,2.7579,1.855,1.5502,0 
3.0413,-0.1933,1.4272,2.9772,1.868,3.0867,2.0934,3.4657,3.1335,-0.854,2.1763,0.7333,0 
3.8445,-0.2177,1.4422,1.7965,2.3725,1.732,1.8782,3.7838,0.8697,2.6778,2.137,0.1388,0 
3.725,2.4715,2.8952,3.7287,1.7956,2.6494,1.6955,2.6233,1.894,1.0335,1.2766,1.7291,0 
5.2253,-0.1561,1.5637,1.9186,0.4281,1.1447,4.2335,2.438,1.7773,2.8129,2.2455,1.3326,0 
4.6554,-0.3739,1.7966,3.1106,1.317,2.4281,1.7996,1.805,2.4797,3.5609,2.7913,2.5976,0 
4.0055,2.4882,2.8858,2.6741,1.3048,1.8326,2.2037,2.3491,2.9751,1.1336,1.6988,1.6493,0 
2.7235,-1.0254,1.4782,3.0289,1.2142,1.4729,2.4998,1.2206,0.9684,1.8812,2.3319,2.1686,0 
3.2955,-1.3116,2.9308,3.2833,2.8136,1.811,2.1263,3.0486,2.8307,0.4039,3.8718,0.6633,0 
4.7498,0.1176,2.3676,1.7184,1.9687,1.4442,0.7198,0.9553,0.679,2.559,2.7806,1.2557,0 
1.4745,2.3836,0.2482,2.3004,1.3194,1.5908,2.1549,1.8936,2.3772,0.7269,0.7275,2.2188,0 
5.041,-0.428,2.0733,2.4555,1.6155,1.3835,1.5362,2.4133,3.0339,2.1929,1.2953,2.2596,0 
4.6327,-0.0125,0.6089,2.9862,1.6928,3.0552,-0.5285,0.642,0.8697,2.5777,1.3888,1.8305,0 
3.664,0.9436,1.7891,4.7097,0.2952,2.2021,1.0928,0.8782,0.3247,-0.9607,1.6214,0.8418,0 
4.4376,1.5383,1.3267,2.749,2.6067,2.0758,1.146,2.3199,1.8204,-0.0311,1.6417,1.0547,0 
5.7039,-1.1184,0.4533,2.9742,3.5934,1.8728,1.1878,0.775,0.3271,2.262,1.7292,1.3728,0 
5.534,-0.3439,0.7362,1.6756,2.0744,1.913,1.2564,3.0339,-0.2348,2.1207,1.5827,2.3105,0 
2.9744,-1.8541,1.6715,1.764,1.7283,2.7824,1.1677,1.6373,1.616,1.5508,1.7888,2.7576,0 
4.5751,1.2591,1.8778,1.2104,0.723,3.0551,3.4609,1.8242,2.2335,2.9027,0.8711,2.3334,0 
1.9587,-0.366,2.2402,2.5016,2.0176,0.0581,0.9485,0.4926,0.7569,3.5855,1.5818,1.8019,0 
3.3157,0.2297,2.0195,1.2992,1.0951,1.0694,1.6442,3.9817,0.4385,1.601,1.1649,4.1573,0 
5.3227,0.7987,1.9384,1.4756,1.5786,2.5182,2.8926,2.2567,2.3739,2.7976,1.2842,2.2982,0 
4.335,-1.3447,1.3048,2.425,1.2693,1.4276,1.5031,3.2464,2.3187,3.3457,2.4897,1.9048,0 
4.1046,-0.1819,0.8493,3.6249,1.5439,3.3295,2.4637,2.5139,2.26,2.2091,2.9372,0.8245,0 
3.5036,0.1313,2.7143,1.8525,2.7538,3.1697,2.1507,2.4987,1.5095,4.4087,1.1275,2.9869,0 
5.1,-1.4271,2.1723,2.7789,3.2813,2.9568,1.9878,2.1306,0.9903,-0.4535,0.9041,3.4082,0 
5.5825,0.2112,2.8564,2.1857,0.8114,1.9873,1.774,1.4622,1.8149,2.2889,2.7906,1.6861,0 
4.1085,0.7932,1.7431,1.5097,1.9118,-0.1593,2.0523,2.2728,1.1677,0.1701,1.6656,3.3271,0 
5.7919,0.0892,2.4296,4.2085,-0.2843,1.3251,-0.0015,2.4167,1.2083,2.3976,1.3079,3.6677,0 
1.3884,-0.9031,0.167,2.1338,4.24,3.4462,0.2386,1.7324,0.7236,2.5195,0.2632,1.1932,0 
3.6792,-1.5966,1.0406,3.5426,0.9918,1.8739,2.562,2.5526,3.1192,0.4525,3.9292,3.3204,0 
4.764,-0.6447,3.0535,3.3697,1.2042,4.2553,1.0937,1.3387,1.6235,2.9719,2.7198,3.467,0 
3.9769,-0.3254,2.5856,1.4411,3.6289,0.9596,0.4767,1.8402,2.5829,2.4032,1.9709,2.6273,0 
4.9426,-0.1551,2.0977,2.0199,2.3713,1.5802,4.0166,2.1644,2.841,0.8474,1.6088,2.2008,0 
4.6965,1.353,2.6779,1.0957,1.6325,3.7704,2.6648,2.0086,1.181,2.8066,-0.1006,3.4076,0 
4.7671,0.8427,2.768,0.6118,4.6376,0.4256,1.8495,2.5074,0.4721,0.9639,1.3202,2.7582,0 
3.1021,-0.6691,2.2369,3.3551,0.4231,2.5318,3.2537,2.0026,1.8418,1.6448,1.1607,0.9109,0 
3.7611,0.1273,5.122,3.1942,1.3458,3.7611,2.5468,3.7278,2.9929,1.4855,0.8918,4.2398,0 
4.3845,-0.9308,3.1632,2.3041,0.845,2.3853,0.2744,1.6972,2.7523,3.136,1.9658,1.4165,0 
3.1825,-1.6028,1.3209,1.8767,3.8469,0.0007,-0.035,2.0497,0.5262,0.5655,1.219,1.0174,0 
4.4634,-0.2139,2.5675,0.7942,1.3248,1.512,4.8631,2.3422,2.2983,1.2169,2.865,2.1807,0 
5.2515,-0.3616,1.4618,3.3196,2.0572,2.142,3.0827,1.5353,0.9912,3.6343,3.2761,1.9246,0 
4.1782,-1.3203,3.4332,2.3569,3.8112,2.2662,0.8967,0.8871,2.4585,0.9763,0.57,2.4573,0 
5.2021,-1.4242,1.5366,2.1827,3.1294,2.1593,2.3884,0.1652,1.5238,1.1086,3.1358,2.1824,0 
4.9921,0.068,3.5514,2.6122,2.4059,0.5541,1.1445,2.1767,3.3417,3.2321,3.0237,2.9079,0 
2.2416,1.5625,4.1304,2.8365,-0.7012,1.7913,1.9735,2.4929,1.4546,1.6664,2.151,0.2185,0 
5.0267,-0.3383,0.6246,2.5251,0.9382,2.9493,2.3846,2.177,1.6108,3.7873,1.7407,1.4117,0 
4.6648,0.5095,0.8993,2.5135,0.7288,2.5953,3.3961,2.1346,1.6709,2.9901,2.367,3.3975,0 
4.3669,0.4017,2.2317,2.9258,1.8281,1.7455,0.5503,2.6599,1.0818,1.7963,-0.6752,2.3073,0 
2.1457,1.0248,2.9634,1.7019,1.9028,2.2777,3.5127,0.2308,3.0091,2.4676,-0.1592,2.4555,0 
3.3814,1.5709,2.2071,2.694,1.8278,3.5009,2.1174,1.7549,0.9928,2.3932,2.1734,2.4296,0 
2.372,0.1766,1.5493,1.5958,1.3871,0.4993,1.7546,2.2564,1.4142,0.48,1.3343,3.703,0 
2.0837,-0.5143,2.2734,1.0049,1.7942,2.5949,3.7272,1.2566,0.7136,1.4162,1.0723,1.7,0 
4.9929,0.189,2.9454,1.649,1.4433,1.6747,2.4136,2.195,3.937,1.7025,1.8353,2.8941,0 
3.3886,-0.6032,2.8782,2.0621,2.8164,2.6627,3.8955,2.9976,2.1228,2.4966,0.9227,1.361,0 
4.8642,-0.4307,1.6474,1.9197,2.3831,2.148,1.5307,1.7361,2.2691,3.6722,0.8011,2.5474,0 
2.2986,-0.9187,1.7275,1.8806,-0.4037,1.4651,2.9628,1.5426,0.4841,2.3174,3.9433,0.6215,0 
3.3399,1.9848,0.1,1.4486,1.1815,2.0145,1.0951,2.2071,1.6848,1.188,2.0222,1.3199,0 
3.6271,0.6962,2.4561,2.9883,1.9349,1.322,1.0152,1.8205,2.5489,2.4217,2.951,1.4664,0 
4.2051,0.2193,2.2516,1.8587,1.5027,1.4834,2.2663,1.6622,0.9257,3.3662,1.9192,0.8279,0 
3.5011,-1.1949,1.4352,2.2439,1.653,2.4182,2.9176,0.7437,2.5353,0.7171,3.8094,2.5133,0 
4.5528,2.0473,2.0042,1.8802,1.0422,2.4156,2.4817,3.3905,1.0052,3.1684,2.2467,3.0782,0 
4.1926,-0.0418,2.9646,2.5268,2.2562,2.5674,2.1286,1.7944,-0.2419,2.3876,0.7015,2.2368,0 
2.668,1.0489,2.8232,2.9475,2.77,2.4266,3.5872,0.8843,1.3834,2.3956,0.7057,2.1834,0 
