Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Class
1.149,10.7179,-0.3983,2.2576,2.6569,1.6899,1.7659,4.365,1.035,2.9053,3.1818,1.6542,1.9867,1 
0.0824,11.7614,1.4539,5.0411,0.869,1.2512,1.9812,1.2169,0.3813,0.199,1.0343,2.8209,0.768,1 
3.6972,9.7658,2.2546,2.412,0.6015,1.8536,3.8415,2.6654,2.2778,0.1948,1.9997,1.3713,1.1255,1 
1.0121,10.2974,2.4167,1.0052,1.8103,1.9412,3.1329,2.5916,4.0877,0.9817,0.2747,1.9285,0.7477,1 
2.395,10.0451,2.0651,1.0188,1.1465,2.1007,4.238,2.6041,2.8388,2.733,2.4181,4.6472,4.0283,1 
1.9052,10.1212,1.8099,3.6102,3.077,2.1054,2.8667,3.0907,0.6757,1.4508,2.2519,2.8956,2.0016,1 
2.8444,10.7584,3.7587,2.2624,3.2189,2.6627,3.2144,1.8148,2.4448,3.0576,2.6713,1.2848,2.5771,1 
1.2713,9.7043,2.5125,2.1569,2.8857,1.0437,2.4342,2.0985,0.3915,1.8838,1.394,0.0419,2.2417,1 
2.8633,12.6962,2.297,2.4739,1.6476,3.8275,-0.8556,2.2374,2.1737,2.1282,0.2573,1.9879,0.6309,1 
3.0663,11.084,2.2339,-0.0094,2.2583,2.2001,1.5089,2.0982,1.2031,2.1808,2.0515,1.8148,0.0334,1 
2.3233,11.004,2.9278,0.9602,3.5452,1.459,1.5203,1.8699,1.6439,2.4853,3.0201,3.1881,1.899,1 
1.1493,8.4729,1.1515,2.6113,3.6251,-0.2672,1.7599,0.8,3.0408,3.4665,3.08,1.0657,4.0453,1 
1.5618,8.9407,4.01,2.4598,2.9683,1.4921,2.4678,1.1613,2.3596,1.1941,1.7179,1.5686,1.7886,1 
3.0809,12.0272,2.9329,2.1633,-0.1811,2.5199,2.5817,2.9626,3.2601,2.948,2.3123,4.1155,2.1967,1 
2.5804,9.2111,1.875,2.0278,1.9711,2.1211,2.7157,1.2288,1.2657,1.2708,1.7507,1.887,1.2908,1 
0.7727,9.7062,1.0326,2.6975,3.2654,2.2201,1.3394,1.586,3.0291,2.6762,1.9424,3.201,0.9406,1 
1.8245,9.2727,2.2545,0.3515,0.9308,0.4427,3.6492,3.6922,0.9066,0.3809,2.6856,1.721,2.178,1 
0.9696,10.0448,3.217,3.096,1.5173,1.802,1.21,1.5441,4.7869,1.78,2.3819,1.7905,2.0408,1 
0.7509,10.197,2.6606,0.8614,2.4727,3.2671,-0.5057,2.6251,1.1974,1.6765,1.6031,1.4565,2.5228,1 
1.2164,8.2665,1.5739,1.7423,3.2476,0.0744,1.2897,1.2145,1.6447,0.6339,4.34,2.1267,-0.193,1 
2.9208,10.2827,1.9876,3.4399,2.8336,3.0619,4.1425,0.1536,0.8365,2.5317,4.0014,1.4439,4.1852,1 
2.832,9.3076,2.4568,2.025,3.0595,2.5964,2.1053,2.186,-0.0834,2.0348,1.2923,1.9152,1.73,1 
1.975,9.4602,2.25,-0.175,2.7776,2.2946,2.7076,1.7966,2.5431,3.2387,2.7268,1.987,2.3414,1 
-0.2255,11.6904,2.4514,2.816,1.7846,2.147,0.4438,2.8791,1.0344,-0.4925,2.7927,2.1682,0.9385,1 
0.9861,10.038,2.2541,3.1084,2.1443,1.493,1.1944,1.8164,3.579,2.5269,2.3639,4.149,1.7924,1 
1.5992,10.4704,1.9669,2.2639,2.4921,2.9765,1.7858,3.2707,2.023,1.672,1.7492,0.5994,3.0093,1 
2.0635,10.0693,2.2367,2.1083,2.4148,2.9165,1.2676,1.872,1.9772,1.6814,2.4079,1.7962,0.8992,1 
2.6366,9.1158,0.4477,-0.6006,2.0223,0.8046,2.243,0.5154,1.3387,2.6715,1.2374,1.8958,4.0607,1 
2.0632,8.2381,1.9748,1.843,2.4575,2.6374,-0.136,2.291,4.1705,0.0288,3.0979,1.9177,3.5148,1 
0.9936,9.4698,0.7048,2.6885,1.936,1.4653,2.0215,1.4163,1.932,0.5096,0.0044,2.1355,0.5582,1 
2.6432,9.5366,2.2708,2.3953,2.771,2.0071,2.5102,1.4513,2.7621,1.3047,2.2692,1.6429,0.5936,1 
1.8425,10.7144,1.8311,1.7435,2.0226,2.167,1.6509,3.1547,3.423,2.0095,0.6972,0.6284,1.0376,1 
1.1745,8.2163,1.0818,0.8624,3.3557,0.1372,2.7737,2.0034,4.0637,1.5284,2.5317,3.2972,2.3775,1 
3.0008,10.7519,1.4245,3.0939,1.0862,2.4724,1.0522,2.45,3.6867,3.1757,0.7383,0.9969,-0.0501,1 
1.2748,10.4429,1.1405,2.5642,1.8058,2.5713,1.1824,1.8279,2.9218,2.3423,2.0808,3.1239,1.3704,1 
3.052,9.1642,2.5693,2.0279,3.8146,3.7836,1.6889,0.496,4.1166,3.5807,1.4682,0.8546,0.8004,1 
2.0799,10.0063,1.6809,2.2762,0.7791,1.0098,2.0208,3.3826,2.4981,2.8942,2.5164,3.81,2.4015,1 
2.3543,11.5735,3.6563,1.5064,1.3491,1.8452,1.9324,2.0767,1.4789,0.5137,2.5683,2.283,2.8312,1 
3.9225,9.6748,1.0923,0.9101,2.0581,3.6544,2.3189,1.53,1.6892,2.2522,2.3058,2.0062,2.9139,1 
0.0494,9.9913,0.6701,5.252,1.539,0.8238,1.5683,2.2373,1.921,2.9673,2.1418,0.9981,2.7343,1 
3.2601,10.7178,1.5046,0.5297,1.1438,2.7767,0.8173,1.9601,2.0746,1.4793,1.8528,2.7651,0.6999,1 
2.8305,10.5932,2.2752,4.618,1.8312,2.0888,0.689,1.3104,2.1855,0.725,2.9052,2.1852,2.227,1 
3.3972,10.919,3.6756,3.3267,3.1648,0.5854,1.3439,1.5929,0.1779,3.0681,2.0786,4.1396,2.8255,1 
1.1004,9.3712,1.662,1.956,2.4688,3.6533,2.455,1.7276,1.7782,0.9698,1.5524,0.9084,0.4279,1 
3.2581,11.2194,3.0013,1.6558,4.0145,1.0151,1.086,0.9735,-0.1338,0.9863,2.202,0.6351,1.7847,1 
1.668,8.0164,2.3795,0.4018,2.4766,0.3948,2.7095,1.5831,1.4115,0.229,4.0114,2.089,2.3908,1 
2.4073,9.3822,0.7317,1.698,2.6495,1.974,3.2727,0.8655,1.8959,1.0013,1.6811,2.1031,1.0437,1 
0.6933,9.8565,3.6864,2.2195,2.2851,0.9678,0.9863,2.3438,0.9861,3.7053,1.2864,2.8968,2.7926,1 
1.4568,9.2993,2.4958,1.331,1.6707,2.6199,1.7705,1.9828,1.4268,3.8656,1.5185,0.6534,3.5996,1 
0.9256,9.4453,0.6511,2.6042,2.3229,2.4064,1.1144,2.691,1.8852,0.2631,1.9841,1.6754,2.9949,1 
1.8267,9.9658,2.0659,2.596,3.3231,1.1451,1.2178,1.5054,0.9632,1.708,-0.2302,1.6272,2.007,1 
2.5909,11.4228,2.1784,1.5101,1.0704,2.1164,0.8677,3.6897,1.8638,3.8303,1.7664,2.9984,1.7812,1 
2.0931,10.3399,2.3498,2.2004,3.3398,0.6647,1.0571,3.434,1.8085,2.9303,1.9721,2.5482,2.0743,1 
3.3751,11.0064,1.6323,3.0144,1.1778,3.7097,2.9084,-0.322,2.2207,2.4676,0.6372,1.6785,2.7988,1 
3.8081,9.4612,2.9082,0.3909,2.4985,2.6039,3.8934,0.7342,2.078,2.5033,1.5384,0.4566,0.4288,1 
0.9278,8.9524,-0.5399,1.5808,1.0124,1.3574,1.6649,0.6912,3.634,1.5317,1.7447,3.1779,1.2501,1 
2.6475,10.5641,2.6369,2.5255,3.1872,2.3741,2.371,1.1505,1.4398,1.2578,2.4485,1.2974,1.6793,1 
2.9589,7.8932,3.2998,0.8617,1.0669,3.1148,3.0103,0.6956,1.6796,2.1774,2.411,2.4314,2.5238,1 
1.9133,9.1178,1.2319,-0.5283,2.6657,2.9819,2.438,3.2958,2.091,2.3647,4.0046,1.8529,2.1602,1 
1.5274,10.7421,2.4737,1.7239,2.4504,1.1323,0.8794,0.4252,1.1902,2.0298,0.4744,-0.2183,1.6787,1 
1.4067,10.3907,2.3815,2.0648,-0.2648,1.4596,2.1274,2.4483,2.2876,0.7251,-0.6212,2.4869,2.4864,1 
3.2527,10.3598,0.7641,0.7767,2.419,3.379,1.2882,4.1897,0.8828,1.6198,3.2072,1.7502,1.8506,1 
2.691,8.7332,0.5099,1.2601,0.8328,2.8835,2.1023,2.8243,1.5669,3.2174,2.2031,-0.2487,2.4712,1 
1.3369,9.0974,1.6727,3.2264,2.2238,1.7699,2.9879,3.2451,1.4487,0.9897,4.086,2.9175,2.5563,1 
1.9591,8.9705,2.5675,2.3039,2.5168,0.849,1.6112,1.7444,1.6153,2.3416,1.6918,2.073,3.7135,1 
2.4129,11.4122,1.0666,2.8823,1.0346,1.3402,2.8375,0.9469,1.4735,1.9951,2.1216,3.2111,1.2,1 
1.254,8.7596,2.4033,0.409,4.5665,0.3132,3.1184,2.2914,3.451,1.9979,1.9988,0.667,0.3606,1 
3.9325,10.3637,2.528,4.299,1.8635,3.0112,2.1093,2.5559,3.3342,2.7288,2.5894,2.3635,3.0533,1 
2.1252,9.0741,1.162,1.9628,2.3872,4.0564,1.874,0.8629,0.6244,3.1992,4.4666,2.1647,3.822,1 
2.7239,11.1421,3.3751,2.6435,1.4753,2.279,2.3704,0.6809,3.6763,3.384,1.7649,3.9119,4.0672,1 
1.4459,9.7981,2.1557,2.5465,1.1361,2.8951,2.4631,2.6624,3.0404,1.5775,1.6573,1.1026,0.1645,1 
3.0242,8.4617,2.3576,2.0767,1.6118,0.8127,1.802,1.8205,1.6581,1.6007,1.874,2.3888,3.0557,1 
2.5549,10.0403,3.3608,1.2721,0.5142,1.5201,2.7186,2.9593,0.4361,1.366,2.0964,2.7211,3.4546,1 
1.1916,8.1527,2.7827,2.2094,3.226,1.7442,-0.2962,1.0161,2.3931,1.2667,2.6658,2.3056,1.2004,1 
2.7921,9.8247,3.2733,1.5759,0.6858,2.8805,1.7174,2.1329,2.9302,2.1448,2.2717,1.8601,1.4735,1 
2.4784,8.8441,1.9198,1.1915,1.9791,2.3281,2.4893,2.5639,0.346,3.5667,3.3255,1.908,3.9834,1 
1.9886,10.9037,-0.0189,2.1624,1.9813,2.4567,0.532,-0.3786,0.6058,0.8662,3.0322,1.6578,2.2114,1 
2.1486,9.1211,1.8801,1.0541,2.7332,1.1194,3.4242,1.1715,1.4798,2.3049,2.5841,2.2337,-0.5063,1 
3.033,8.6879,1.2323,2.7585,2.435,1.6702,2.26,1.3342,2.5755,1.8014,2.3429,0.1732,2.0255,1 
3.8262,12.1512,0.639,0.2684,1.974,2.3394,3.2657,3.0682,0.8083,0.0598,2.7805,1.3579,2.3396,1 
2.4601,9.4849,2.3228,2.0569,3.3598,1.6159,3.6054,1.8502,2.6158,1.8807,1.9274,3.1528,2.64,1 
0.9524,9.145,3.4253,3.3581,2.6962,2.9921,3.2328,2.424,2.5701,3.1669,1.8993,1.7063,1.2406,1 
1.3629,9.1263,0.6292,2.9434,2.8579,3.5238,2.325,4.107,0.1762,3.2791,1.3211,2.5484,1.603,1 
2.4659,10.4731,2.518,2.3537,2.5801,3.0768,3.2064,1.9078,3.6391,1.9061,2.7114,2.1276,-0.3004,1 
1.5836,10.5424,1.6588,1.4339,2.0305,2.2925,1.1072,0.6352,2.8178,3.445,-0.365,1.9402,0.589,1 
1.6213,9.2381,3.3979,1.7709,-0.0147,1.3694,0.0351,1.4783,3.1091,3.6237,1.6092,3.237,2.3952,1 
2.8302,12.1627,2.7135,1.2452,2.1992,1.2179,1.4801,1.4511,1.889,2.485,3.2834,2.4124,1.8295,1 
* 
5.5694,8.9478,0.861,3.4458,2.9011,2.3919,1.1756,1.2626,2.2706,1.1819,1.2426,2.281,-0.4198,0 
4.8713,8.9359,2.8653,3.1686,2.1757,1.3548,2.1796,1.0348,2.3594,3.4989,2.3794,0.9287,2.9003,0 
4.305,9.2809,2.8551,1.9244,2.5041,2.6759,2.2647,1.9197,0.6962,2.3808,2.0889,2.5859,1.9951,0 
4.3306,7.7733,2.1921,0.2037,-0.1128,1.1665,0.8984,1.8898,1.126,2.9106,2.2658,1.0958,2.551,0 
4.8003,6.8079,3.0313,2.3425,1.6857,1.0371,1.189,2.8531,1.5774,2.1725,1.7173,3.1404,4.1523,0 
5.3365,6.7622,1.8196,-0.6247,1.6962,2.1135,1.5959,1.0318,2.3381,-0.0475,2.2152,3.817,0.8952,0 
6.0886,9.128,2.0951,2.0451,2.3585,1.0699,2.6235,1.0302,0.359,3.3871,2.2255,1.9838,1.9226,0 
5.0894,7.4989,3.6649,2.2937,3.3622,0.8948,2.9434,2.1606,2.539,1.765,1.1413,2.2692,2.0456,0 
4.5088,7.6478,3.4185,1.6739,2.3138,2.2049,1.8169,0.9529,1.1504,1.6776,1.5813,3.2437,2.0606,0 
5.2044,8.3215,4.4956,2.6926,2.9368,0.6275,2.7983,1.765,3.0532,0.4143,0.5639,1.0134,2.8942,0 
5.8434,8.504,1.1864,1.0137,2.8305,2.2616,1.5983,0.9489,2.4133,2.0329,3.0997,2.0586,1.0191,0 
2.9413,7.1987,1.1554,0.5509,2.6288,3.2518,2.7712,1.5259,2.862,1.312,4.7009,1.0549,1.6498,0 
5.1578,8.4895,2.291,2.4923,1.1962,2.4456,0.8877,0.7149,1.8302,1.1297,1.2412,0.79,1.78,0 
4.2722,7.9528,2.4538,2.4608,2.5129,3.1554,1.187,0.4986,1.4893,1.7642,0.9935,0.3294,1.9774,0 
5.2965,8.5977,2.059,1.5433,2.4647,2.9028,1.6411,3.2215,1.6509,1.7764,3.1889,2.7079,1.995,0 
2.8522,10.2799,1.5923,1.696,0.8544,2.0483,2.0682,2.3796,2.398,1.7533,3.1244,0.4657,2.6679,0 
4.9562,8.0467,2.6634,1.79,1.7858,1.2555,2.7462,3.4718,1.7494,2.1814,1.9346,2.6376,4.0492,0 
6.0386,8.1941,0.8806,1.492,0.5871,1.6715,1.465,1.3986,0.9509,2.2282,1.2413,2.4342,0.9208,0 
4.9895,7.3348,2.605,2.5095,2.0717,2.854,1.0664,0.916,0.9692,1.6585,3.363,-0.0388,3.2584,0 
5.2382,5.218,2.5999,2.9004,1.4779,2.141,0.6855,3.9742,1.5538,1.676,3.2383,3.0139,1.7075,0 
5.0626,6.9474,3.1644,1.8008,2.8117,-0.1413,2.453,-0.117,1.598,0.6381,0.7873,0.8195,1.0376,0 
4.2747,8.9523,0.6838,4.8343,4.0569,2.6171,0.4832,2.1811,2.43,0.6238,2.3509,2.0347,2.3309,0 
4.5584,8.2074,0.7651,0.4996,1.1746,1.8746,2.1435,2.2036,2.2752,1.1296,2.4229,1.2213,1.1119,0 
5.8555,8.7329,0.3891,3.1891,2.0473,1.6775,0.3973,2.6057,1.4263,1.1014,1.6651,2.309,0.9167,0 
4.0454,7.4035,2.5168,0.4467,2.7713,2.6385,2.1478,2.4558,1.5273,1.8028,1.7997,2.0915,1.795,0 
5.6705,7.8002,1.7505,0.5457,2.4128,1.5129,1.829,1.7911,1.918,1.3187,1.5556,1.4449,1.9868,0 
5.455,8.4673,3.5224,1.9648,1.3152,2.7751,2.7353,0.9689,2.5059,2.1603,2.9454,0.8906,2.5877,0 
6.3543,6.7022,3.9105,2.3835,2.4666,1.0808,1.5362,2.8201,2.3873,3.838,1.847,2.0114,1.2748,0 
3.8141,7.5603,1.351,4.5654,1.0493,1.1308,1.9694,1.2407,2.3787,1.866,2.347,2.7767,3.3003,0 
4.4583,8.2976,2.3443,0.9276,1.7051,1.9258,3.1991,2.5025,2.583,3.2997,1.9521,1.9322,4.329,0 
4.7343,7.4813,3.189,1.1438,1.2113,2.7899,2.3775,1.7092,2.934,0.428,2.6594,1.518,1.876,0 
4.053,7.4358,1.5455,1.0139,0.4721,2.4027,3.2493,2.4552,3.6681,2.0435,2.9937,1.0614,1.1176,0 
4.9391,8.4618,1.3167,4.8068,0.9048,1.3084,0.9719,3.6478,3.0156,0.0283,1.8067,0.358,2.1956,0 
6.2208,7.3912,2.3694,1.9461,2.2601,2.1313,2.5974,2.392,2.1777,2.616,2.1339,2.622,0.3019,0 
5.2838,8.1791,2.423,3.3875,1.996,1.3218,2.7966,3.308,1.623,1.9452,3.9035,3.3043,1.7204,0 
5.0419,8.0954,1.3728,1.0563,1.5024,2.3889,3.0598,2.0109,1.9932,2.0235,2.9159,1.986,1.4401,0 
4.8305,8.2574,2.2708,2.5425,3.0138,3.9419,2.6746,2.0422,2.6094,3.9661,2.91,1.7819,3.789,0 
4.5867,7.0238,2.7045,2.6849,2.2486,0.2609,3.5301,1.8551,0.5643,2.5511,2.3376,0.7943,0.3215,0 
5.1747,7.7416,0.4048,1.5468,1.033,2.1001,2.8205,2.3274,0.7039,1.1118,2.5808,0.7696,3.1344,0 
4.2579,8.4619,3.3524,2.0751,1.3962,1.3076,2.3664,1.9319,2.3725,2.3741,2.5934,1.85,3.0509,0 
3.5759,9.4977,2.8961,2.0312,1.5112,1.3907,1.6484,0.5984,2.6464,1.3992,-0.1956,4.2711,2.5227,0 
4.6366,8.7131,2.094,2.8089,2.6287,3.4335,1.6693,1.6752,3.6527,2.0455,1.4478,1.6348,2.4121,0 
2.4702,8.2303,1.7247,0.3244,2.0495,1.5133,0.546,0.668,1.0584,2.5528,1.8377,1.8761,2.5436,0 
5.0816,9.0932,3.013,0.9282,1.6521,3.0803,2.7609,4.485,2.0729,2.4399,0.8633,2.204,2.974,0 
5.6306,7.142,3.0119,3.1873,1.1857,0.7208,1.2351,0.9982,3.7346,1.6078,2.3776,1.9992,1.4782,0 
4.6006,5.4233,1.4503,1.0912,1.0134,0.12,0.8672,0.2988,1.3036,1.8821,1.3993,1.2875,2.778,0 
5.6968,8.9702,0.319,2.0975,2.0902,0.7392,1.8993,1.9684,2.8684,1.7486,0.2242,1.358,2.1652,0 
5.3437,9.3138,1.8493,2.2144,1.8627,2.293,1.4965,2.0474,2.4834,2.2531,0.5895,1.175,3.4161,0 
4.9106,7.9163,1.2948,2.192,0.2458,2.6858,2.1647,0.3939,1.3115,2.7006,2.1215,1.2355,1.7907,0 
4.4558,7.1362,2.2356,1.5365,1.5287,3.1155,2.0611,1.3836,0.376,2.029,1.8473,3.1566,3.7651,0 
6.075,8.4105,3.1807,4.0157,1.9964,2.798,0.3698,3.5622,1.0353,4.0566,1.4557,2.1221,3.9048,0 
4.7064,7.6021,1.7032,4.3325,3.6163,1.5484,1.3323,2.069,2.1325,1.9488,2.4305,1.8153,0.8595,0 
4.8117,7.5028,2.1522,0.6159,2.6309,2.0965,1.5878,2.8445,1.5972,1.5151,2.5473,2.033,2.3906,0 
4.587,8.9901,3.8803,2.7578,3.568,1.9859,2.7527,1.7865,1.8978,4.1508,1.2647,0.2937,0.9401,0 
4.2185,7.7065,1.4512,1.6852,1.9322,1.9718,1.3405,1.4692,1.0594,0.7274,1.746,-0.4568,3.1657,0 
5.2132,8.9782,1.8703,0.9874,2.5066,1.1205,0.8041,2.1619,1.708,3.0301,2.9118,0.7374,3.8352,0 
5.3981,8.006,3.5903,1.9948,1.683,0.5715,1.3608,0.1522,2.6258,1.0509,2.8348,0.9217,0.708,0 
4.4858,7.8363,1.3514,1.8385,2.5543,2.0421,1.3164,1.0923,0.7169,0.3403,2.3587,1.7318,2.3253,0 
5.7785,8.2114,2.8261,1.8597,1.5926,4.2121,1.2232,1.1226,1.9088,0.5144,2.6546,2.499,1.5299,0 
6.8006,8.6373,2.8428,2.1628,2.9832,4.0487,1.8081,1.2277,1.3648,0.7655,0.1775,2.17,3.4661,0 
4.2869,6.6415,3.3877,2.085,4.2139,2.23,1.9652,1.8,2.9768,0.7454,2.2997,3.5872,-0.7561,0 
4.9227,9.6409,0.647,3.3383,1.717,1.6298,2.8469,2.6933,2.5808,1.9677,3.2097,2.396,1.2736,0 
3.2133,6.9435,1.8727,2.4471,2.5532,0.2752,1.0461,1.6256,2.7083,1.6435,1.7914,2.8811,2.7417,0 
5.748,7.0677,5.2594,1.7698,0.4782,3.5977,1.9295,1.7465,2.2361,1.0606,1.3683,2.5959,3.4526,0 
4.6376,10.3551,3.3713,2.7819,0.7823,1.3484,2.95,3.4776,1.7324,1.1109,2.6054,1.7884,2.0383,0 
4.2426,8.18,0.8051,3.112,1.0759,2.423,1.4559,2.0213,1.6763,1.5208,1.079,2.2231,2.1599,0 
5.631,8.4003,1.766,0.699,3.5087,0.9824,1.1779,2.5573,0.5308,1.8814,1.3411,1.5978,0.8575,0 
4.4895,10.5124,3.3874,2.1948,1.9736,-0.2239,1.0651,2.415,1.499,1.3965,0.7344,1.5943,0.9983,0 
4.468,7.6246,2.2376,2.9616,2.0665,3.1736,1.9999,1.577,0.4182,2.174,1.879,2.527,1.9448,0 
3.5534,8.8797,0.8021,2.4957,3.9387,1.7194,1.9493,0.7993,1.2353,1.4947,3.2353,2.2734,0.6957,0 
5.1017,6.7396,0.9991,0.2346,1.3204,2.4987,0.9495,1.7352,1.6468,1.9286,3.0698,1.8213,0.8489,0 
2.6762,10.177,1.3199,3.3699,1.1847,2.0136,2.4604,2.0166,2.6816,1.3596,1.9878,2.1076,2.2952,0 
5.1351,6.9287,0.942,1.8975,3.469,2.0038,1.9489,2.861,2.1941,2.5836,1.4542,1.2807,4.5267,0 
5.2879,8.7641,2.3613,1.6427,2.2528,1.5607,2.9626,1.4332,2.7564,2.1778,2.081,1.9173,1.7612,0 
4.2228,8.6861,1.9761,2.2266,2.0495,3.9369,3.0126,0.8243,3.6027,2.0166,3.1553,0.083,2.8802,0 
3.8043,7.0419,2.1108,2.114,1.9101,2.0572,3.0954,2.9652,1.0352,0.5603,1.7345,2.4855,1.7555,0 
4.0042,9.382,1.9139,1.8083,1.3758,1.4827,0.9361,2.0685,1.8026,1.0726,2.1402,1.8659,0.7592,0 
5.7032,9.0414,2.3474,1.9879,0.5566,1.9905,0.9658,2.2266,0.7634,1.5878,1.244,1.3274,1.4464,0 
3.9122,7.4741,1.8348,3.2356,3.2434,2.1206,2.9699,3.3051,1.5592,1.5989,1.094,2.6423,1.6952,0 
5.1427,8.2534,3.1748,1.3506,1.8505,2.0409,2.5006,0.8327,1.7722,4.2665,2.6525,2.1269,2.5316,0 
3.435,7.492,0.7631,3.2826,2.0362,1.8536,-0.116,0.5047,1.8167,1.8048,2.8347,2.9323,3.2,0 
5.7107,8.1724,2.4077,0.9572,4.5436,2.08,0.7329,1.5423,1.5814,1.4855,3.7874,0.8978,1.605,0 
3.5778,7.2597,1.604,1.3226,-0.4286,2.726,1.4301,1.015,1.6341,3.4273,1.7976,2.0143,-1.4063,0 
4.3968,6.9243,3.2479,3.6522,2.3859,1.318,0.0596,1.9589,3.0875,2.2113,3.85,0.9538,3.7059,0 
4.26,7.3682,1.6959,0.5307,2.1471,3.1705,1.1313,1.2157,0.2954,0.5665,1.1863,0.9167,3.1537,0 
5.2586,7.4765,0.44,2.0252,1.979,2.9922,3.9579,0.0079,1.6197,2.4534,2.1182,3.4963,2.5753,0 
4.2077,9.8099,2.4415,3.0051,1.2769,0.8929,-0.0756,0.2019,2.7334,2.0954,3.1741,2.7832,2.7522,0 
6.4052,7.6566,1.752,2.8848,4.1182,-0.8554,3.8771,1.9822,1.8903,1.7459,1.5779,1.1746,2.3939,0 
3.3735,10.0261,2.6813,2.3543,1.308,1.0214,1.437,2.2805,2.9643,1.7807,3.5788,1.4261,1.602,0 
2.4525,8.3871,2.1333,3.1745,1.2641,-0.2227,1.6427,0.8833,1.4669,3.6603,0.6,0.9095,3.0726,0 
5.199,7.4099,0.1271,1.568,1.7079,1.6336,1.2426,1.1402,2.0186,1.0735,2.6327,1.4001,0.6357,0 
4.3759,8.3037,-0.2513,2.4237,2.6189,1.3314,1.8806,2.3033,1.9356,1.6886,1.9326,0.9214,2.1347,0 
5.0848,7.6574,3.4872,2.803,2.7331,2.9539,2.5456,2.7902,0.0916,2.1784,0.518,2.917,1.4497,0 
5.9044,8.4672,1.0915,4.0366,1.8877,1.08,1.2068,2.2121,1.4065,3.2105,2.4478,0.4945,2.3387,0 
4.3178,8.7128,3.9003,2.3091,0.7328,1.2374,1.6638,2.3912,1.8466,1.1073,0.8062,2.1769,1.3263,0 
4.7039,7.8547,2.2315,3.0001,1.4893,2.6372,2.9099,1.9369,2.4933,2.1856,0.3623,3.1309,3.5502,0 
4.2504,7.2666,2.3539,3.5381,3.0555,2.1467,1.7553,4.0138,3.585,2.3796,1.6355,1.6126,2.9489,0 
5.7218,9.5765,1.3273,2.7435,1.0927,0.2354,0.5638,1.3707,0.822,2.8814,1.7912,2.8702,1.9554,0 
4.8669,7.8251,1.4387,3.7926,2.6383,-0.1128,1.8818,3.3685,1.9874,2.2189,1.9633,1.6398,1.3315,0 
5.3246,10.1598,1.8128,3.1262,2.0049,1.4389,1.9185,0.5315,1.8645,1.4777,1.5541,1.1616,-1.1967,0 
5.2706,9.2102,1.6814,1.9185,1.8129,1.7712,1.7491,3.0544,2.2764,2.1505,1.3753,2.6505,2.0443,0 
5.2769,5.8482,0.9027,3.6914,2.3858,3.2237,2.3354,0.9808,-0.1455,2.6216,1.219,1.953,1.9012,0 
6.3742,6.324,2.0504,2.0644,2.0559,2.5189,2.5197,2.0658,2.547,2.354,1.1805,2.1498,2.4015,0 
5.2624,9.0798,1.1438,3.6323,1.2129,1.9336,2.0405,3.2091,2.9414,1.8633,2.1836,2.5746,0.7953,0 
5.1468,8.7141,2.5872,2.7722,0.8959,2.8683,1.2911,0.6822,2.7144,1.5434,0.7836,1.9698,2.4805,0 
5.0658,8.6227,2.9452,3.0535,1.146,1.2635,2.5768,1.8054,1.1904,3.2752,1.9558,1.6417,1.2971,0 
6.0444,8.1431,1.5922,1.5924,1.8461,2.6349,3.0611,2.432,2.7603,2.5501,3.0466,0.1522,1.604,0 
5.669,9.5741,0.9513,1.9583,1.8941,2.8956,0.7404,1.7658,1.92,1.6933,1.8498,1.3548,0.9562,0 
6.8705,8.4289,2.4905,1.9808,2.5164,2.8321,1.0681,1.2426,2.7121,3.3582,4.9714,1.0369,1.6059,0 
5.0007,9.1413,1.8803,2.1469,1.1089,1.7404,1.4319,1.5964,3.3766,3.1935,-0.941,3.0106,1.0656,0 
5.8231,6.9765,1.7489,1.2161,2.7632,1.8599,3.3201,2.6776,2.6786,-0.3,1.2863,1.6438,2.0139,0 
4.7184,8.2677,0.9207,1.1873,1.0694,0.7182,1.932,2.6908,3.0076,2.1474,1.9726,1.107,3.2813,0 
4.6364,5.6363,1.4882,4.6329,3.889,3.8878,2.3451,0.5031,2.4229,5.0587,0.9829,2.9066,3.3788,0 
6.024,7.1628,2.0281,-0.683,2.0462,3.569,1.7309,3.1494,1.4691,3.0524,0.9309,0.8594,2.5614,0 
4.539,8.316,3.7308,2.7425,2.3657,2.0286,0.4452,0.9267,1.9676,0.0811,1.4423,1.5379,2.5204,0 
1.8795,9.2727,2.6948,2.1511,1.206,0.3657,1.3301,2.4392,2.6082,1.4159,0.7871,2.4791,1.6962,0 
3.159,7.7119,0.1531,2.2599,2.6822,1.4367,2.4038,3.6246,2.0716,3.0318,2.5287,2.0396,2.1352,0 
4.1246,9.8165,2.4331,1.3543,3.0387,1.3189,3.5475,1.8277,1.0344,2.493,1.3378,3.5641,2.5268,0 
2.6018,7.6228,0.6847,0.0889,1.8411,3.9997,2.8578,3.3416,2.4673,2.8935,3.2191,1.9122,2.2286,0 
3.9825,8.0938,4.1636,0.8088,1.9845,2.1613,2.893,0.5782,3.0758,2.8537,0.0682,0.6291,2.5559,0 
4.3023,6.9487,0.9567,2.3281,2.5112,2.6069,0.3238,2.3546,1.5408,1.9718,1.1543,1.1475,2.0543,0 
