Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Class
0.4781,-0.18,2.5689,1.0389,2.041,3.6012,0.7375,0.4092,1.6252,1.5485,0.8243,1.2739,2.9393,1.4105,3.8376,1 
-1.0707,-1.2915,3.0461,3.249,0.1142,2.6355,1.86,-1.2707,1.9493,1.6776,2.5865,2.8646,1.4318,2.3361,0.5634,1 
-1.0579,0.7244,1.0672,1.0415,2.7421,1.2014,2.9385,2.9732,3.0511,2.0661,0.2589,1.9054,2.3702,2.427,2.1587,1 
-0.9893,0.9237,1.5949,2.0364,2.6276,1.9066,2.2486,1.3815,2.5005,1.8376,3.7344,3.523,2.65,1.9742,3.4922,1 
1.555,1.0183,0.4013,1.1114,2.7172,1.8426,1.1346,1.0111,1.452,2.1052,2.7256,0.348,2.062,2.9509,2.6631,1 
0.6768,-1.3648,0.4654,3.6574,0.5052,3.1999,3.1765,3.6257,0.8599,0.1445,1.3465,2.3613,1.3889,2.7447,3.0772,1 
-0.4471,-0.2017,1.6581,2.5902,2.369,1.8956,-0.036,2.1956,0.0962,2.4676,-0.0324,1.9443,1.7371,1.8074,1.3053,1 
-0.4446,-0.8736,2.4218,2.2055,1.4353,2.2952,1.6903,2.8802,2.8792,2.1512,1.4247,2.2443,2.6835,2.1572,2.7114,1 
-1.0949,-0.6498,2.7343,1.3361,2.267,-0.6206,1.133,0.9842,1.5495,3.2741,1.9104,2.6232,2.3525,2.5035,2.8487,1 
2.0252,-1.2115,1.5698,1.6079,1.4388,1.8105,0.6758,2.9538,2.4852,2.9838,1.8285,0.4396,2.7437,4.1669,4.0106,1 
-1.1464,0.1861,0.6922,1.2622,2.9588,1.23,0.7434,1.9387,0.9968,0.647,2.3924,0.6531,1.5343,1.6568,3.2728,1 
0.5301,-0.6384,3.5155,2.3117,3.0367,1.7133,2.6723,2.4765,1.6269,1.7252,0.4093,1.8656,1.9831,3.1881,3.9501,1 
0.8385,-0.2155,3.1305,2.097,1.4515,0.6865,2.1728,1.4492,2.3968,1.3958,1.0804,4.3843,1.9688,1.7892,2.1111,1 
1.4166,0.9205,3.4974,1.3651,1.9096,1.9826,0.8966,2.3861,0.3393,2.4849,4.1539,1.3212,1.6006,0.7772,2.376,1 
0.2559,1.2189,3.2144,1.0161,1.0491,2.1825,1.8725,1.2761,0.0338,2.9563,3.4373,0.7906,2.3619,1.5048,2.5751,1 
1.5312,0.2084,2.5907,4.1719,2.0855,0.5039,4.2432,2.4058,0.1191,1.524,4.0408,1.5764,1.9619,1.606,1.719,1 
1.5505,-0.4843,1.7909,2.017,1.5325,1.2924,2.5596,0.9301,3.0467,1.0979,0.0922,1.9958,1.8593,1.8988,0.3675,1 
-0.9141,-0.6962,3.6045,1.4626,1.6252,1.2152,0.6013,-0.4039,3.0691,3.354,1.7552,2.0937,3.83,3.1148,0.9826,1 
0.8796,-0.8335,2.6923,2.167,2.8621,1.0976,1.4415,2.2814,0.6509,1.2027,3.9145,2.692,1.939,2.3819,2.1251,1 
-0.291,0.6215,0.4102,2.0782,2.175,2.7311,2.8368,1.7783,3.7758,1.4152,1.865,3.4929,3.0125,3.5513,3.3466,1 
-0.0814,0.2794,2.6903,2.043,1.9124,1.4877,2.5372,1.9902,2.1515,3.8774,2.9795,1.8567,2.4405,1.6709,2.1642,1 
-0.0803,-0.0985,1.0162,1.9529,2.0743,3.6639,2.2678,1.5823,1.267,1.9593,2.5334,4.7268,1.2298,1.7507,0.1425,1 
-0.9848,-0.2962,2.2919,1.9678,2.9177,1.7283,2.3746,1.5426,3.319,3.8063,1.1932,1.433,1.8097,3.525,2.7771,1 
0.7874,0.3167,2.2963,2.3468,1.7909,2.6271,0.7613,2.2687,0.8759,2.3517,1.2505,-0.3048,2.7099,3.1227,2.7362,1 
2.4331,0.8896,2.3173,2.2598,1.5968,1.1804,1.6684,2.5952,2.3066,1.6169,2.7598,3.7703,1.5931,2.6211,1.0605,1 
2.5147,0.5805,0.9385,0.5812,5.1065,0.8423,0.4534,2.1153,2.0244,1.2647,2.4699,3.9133,2.405,2.0,2.3501,1 
-0.6641,-0.2892,3.712,1.2396,0.576,0.5445,2.9977,2.4756,1.4309,3.3795,1.4589,1.8082,2.9001,3.3096,1.7038,1 
0.9561,-0.6019,-0.1236,1.961,2.652,3.8925,2.4173,-0.1028,1.8243,0.4951,2.5413,2.3575,1.279,2.7352,1.4688,1 
1.079,0.861,1.3312,4.0496,1.7938,1.7089,3.4276,2.6761,1.1639,0.5523,1.1001,2.1143,1.9955,0.7734,2.6653,1 
-0.9809,0.4543,1.1225,2.5276,1.322,1.4347,0.5956,1.7627,3.3485,1.9777,1.5603,0.5403,2.1894,1.8119,0.8657,1 
-0.0697,-0.1015,2.6996,1.726,2.0925,1.825,1.5986,1.9669,2.7646,3.055,-0.4271,0.3324,-0.1321,-0.2806,0.9504,1 
0.1782,0.4572,2.5833,1.5113,2.7079,3.0731,1.8333,3.4457,2.3333,1.9981,2.1153,0.9722,2.1511,2.735,2.763,1 
-0.4798,-0.0476,2.7126,3.2173,4.059,-0.0224,4.0365,3.592,2.7378,0.452,2.3197,2.3187,2.656,1.7863,3.1205,1 
1.0349,1.0301,3.4251,1.0627,0.4965,2.0569,1.2041,0.97,3.2724,0.8954,1.478,1.4413,1.9034,3.0812,1.3917,1 
-0.1959,-0.9729,0.7681,2.4748,-0.6435,3.8726,2.4907,2.3918,2.4823,0.9215,2.9452,1.7359,2.782,3.0409,2.3223,1 
-0.1087,0.0812,1.2263,3.3458,2.9944,3.023,2.9205,0.4614,3.2418,2.2545,-0.3655,1.9733,0.8714,1.6027,2.5484,1 
1.4539,0.2872,2.7816,2.3741,2.5679,1.0987,1.3804,2.5689,4.0878,1.6587,3.0166,2.28,1.5115,1.1448,0.7461,1 
0.793,1.4152,-0.7482,1.2618,-1.3342,2.5208,1.0451,-0.4357,3.2997,-0.0725,1.9681,1.6362,1.4778,2.0865,1.6892,1 
0.338,-0.0124,1.6277,2.6193,2.4703,2.253,2.4076,1.1814,0.9326,1.6689,2.5024,2.9938,1.0027,0.545,1.8377,1 
1.3282,-0.03,2.44,2.3421,-0.2191,2.4916,2.8818,2.1015,2.6249,2.4416,4.2774,2.5474,2.2152,1.7971,1.7545,1 
-0.8981,0.6935,2.7926,2.4232,1.8403,1.8135,1.7601,1.4674,2.4325,3.1883,0.6972,1.9754,1.0594,3.3817,0.1885,1 
-1.854,0.5965,0.6037,1.1363,2.4553,3.4659,3.3214,1.2289,2.8623,2.1889,1.5486,2.0964,2.4309,1.1868,3.0671,1 
0.9461,-0.7938,1.5622,2.8398,2.0348,3.1568,1.2461,2.2329,1.9527,3.8521,1.9505,0.8936,1.0965,3.5248,1.7172,1 
0.5825,-1.264,1.4076,1.414,3.3514,1.7554,0.8758,1.7593,3.2813,0.3449,3.0395,1.4569,1.9486,1.2587,-0.6749,1 
-0.949,0.3703,1.3739,1.6131,2.5433,2.071,2.2229,2.1048,3.6742,3.1149,1.5088,1.867,0.2501,2.3526,2.0272,1 
-0.3497,1.3332,2.0045,2.7779,1.8263,2.3913,2.7072,0.1354,2.4294,2.561,2.418,2.1504,2.7433,1.99,2.9177,1 
-0.3329,0.1895,1.5518,2.4216,2.6324,0.9464,2.3549,1.0066,3.7799,1.8046,1.9874,2.6496,2.2627,2.5281,1.1239,1 
1.4878,0.8678,3.9695,0.7914,2.4505,1.3523,0.9932,2.8365,2.811,1.1121,1.7494,2.439,2.9901,0.5615,1.5934,1 
0.5978,3.2324,-0.3546,0.7847,0.9116,1.8529,2.6438,4.4536,0.7659,2.6837,2.0469,1.835,2.2475,0.5781,1.7853,1 
1.9742,0.6354,1.988,2.2774,1.5838,3.7523,0.9407,1.111,1.8809,-0.0378,1.9226,-0.0829,0.7459,1.9449,1.4596,1 
1.5008,0.185,2.5305,2.1914,0.5865,1.7048,2.8001,1.4552,1.7046,2.8791,2.4412,2.3264,2.42,0.3684,3.974,1 
0.8394,-0.1458,2.3426,1.9483,0.6833,1.0496,1.5149,1.9321,2.0988,1.8351,1.9413,0.3146,1.8471,1.2862,0.9203,1 
0.9908,0.7063,0.9582,1.7374,1.7946,1.7015,2.0554,1.0121,1.0968,2.2739,2.5049,2.7879,3.2765,2.8623,2.355,1 
-0.5387,-0.1644,-0.7399,0.7311,1.5489,1.0113,0.5557,2.293,1.5234,1.3869,2.1684,0.7629,2.4087,1.5866,1.4867,1 
-1.4271,-2.9475,2.93,0.4252,0.8971,2.9415,1.3669,2.5988,2.7007,3.0945,1.8423,1.9263,0.6878,3.6451,2.7977,1 
0.8956,0.1438,-0.6691,1.589,1.4057,2.6389,0.978,2.4847,0.2497,1.5657,1.2878,0.8791,2.9988,2.7437,3.2695,1 
0.8029,-0.429,1.5643,1.5448,2.7574,2.1799,1.4322,0.6976,2.1287,1.5437,3.4734,2.1904,2.7829,2.1194,0.465,1 
-0.4851,-0.5794,2.5214,2.1999,1.7695,0.7048,1.5997,1.2309,1.9963,2.9582,1.3567,0.5039,2.1531,3.6074,0.6113,1 
0.4707,0.2149,2.6888,3.4721,2.6241,2.9231,2.613,2.3597,2.2052,2.4811,2.6546,1.9186,0.1554,2.1272,1.9507,1 
0.7871,0.588,1.8026,1.2578,1.9179,4.1948,2.3771,1.4115,1.8,2.7467,0.8614,3.1948,1.2092,2.5332,2.9302,1 
0.3835,0.1683,1.5842,2.0283,1.4864,1.4731,2.0705,1.6857,2.247,1.3156,1.1474,1.3728,2.7963,1.6366,4.3912,1 
-2.1707,-0.6293,1.3452,4.0405,1.5792,1.719,1.9451,2.0625,4.0362,1.247,1.852,2.3276,2.5482,2.1955,2.4184,1 
-0.0711,0.1945,2.5504,0.5884,1.54,1.265,2.751,1.9151,2.5171,2.0522,2.6996,2.018,1.4015,1.8999,2.3446,1 
-2.0505,-0.7102,1.1058,1.8894,3.4487,0.9436,4.5739,1.5465,1.801,1.6649,1.0488,2.2474,1.5363,1.5228,3.0023,1 
1.3838,-1.6301,1.3543,3.1817,2.9628,3.1285,2.0039,1.2412,2.4792,3.2743,2.7864,2.8568,1.8386,3.4683,1.8393,1 
1.4589,-0.8856,1.3925,0.994,1.3372,2.4089,1.9346,0.6042,1.963,2.9986,1.0,2.7546,2.9307,2.32,1.8906,1 
0.923,-0.0788,1.8886,2.2791,2.6404,3.2728,0.549,1.4226,2.4641,2.3338,0.1809,1.0238,1.8983,0.2185,2.5589,1 
0.9783,0.0828,2.4179,2.5707,3.3396,1.4933,3.7429,0.6922,0.7814,2.7908,1.8886,1.4501,3.0344,1.8276,0.9945,1 
-0.3012,-0.4869,1.3877,1.9293,2.4011,3.2621,2.7048,2.7006,2.433,1.5556,1.3999,1.5626,2.9761,2.3348,1.5102,1 
-0.8355,-0.1137,1.4001,2.1088,4.2747,1.4569,2.8361,1.9058,3.1006,2.4182,0.3784,2.674,1.0937,3.2313,1.9706,1 
0.1619,0.6436,1.379,0.4953,2.5302,3.5974,2.2889,1.3698,2.2324,1.8093,0.1309,1.4461,2.6616,2.6502,3.5848,1 
-0.3413,2.1993,3.0499,2.0438,0.519,2.147,-0.325,1.2789,1.5395,1.1664,3.9417,2.712,1.1436,0.8236,1.8667,1 
-0.6643,0.1931,1.8285,3.0062,1.751,4.2125,1.5781,3.0631,1.6785,-0.1837,2.355,1.9748,-0.7245,1.9273,0.7975,1 
0.1839,0.2064,3.4531,1.8158,1.0886,3.0347,1.838,1.2547,2.1049,2.4321,2.8984,2.6295,2.2011,0.5756,2.1656,1 
1.5145,0.1928,2.0712,1.4777,2.0914,2.7949,2.6772,2.557,1.3911,2.4684,2.1537,1.2225,1.2806,0.7886,0.5462,1 
0.588,-0.4157,2.2422,1.6803,2.9674,1.5577,1.32,2.1645,1.6892,1.9572,1.3269,0.5928,2.1184,1.6713,2.2106,1 
-0.602,-0.7472,1.6687,2.6291,2.0714,2.0571,2.4882,0.9866,3.045,2.5583,2.4941,2.7822,2.475,2.6302,2.0529,1 
-0.0851,0.3402,2.8991,1.4751,0.1819,-0.9209,0.5326,2.9393,3.439,3.6059,1.3189,1.477,2.6179,1.1886,1.8922,1 
1.1172,0.9329,1.3657,1.6201,0.5756,2.643,2.2525,1.6317,2.8484,1.7735,2.7152,1.0855,1.8975,1.8941,1.231,1 
1.9099,0.592,3.0723,2.0457,3.3211,3.6508,2.6149,3.5978,1.4433,1.1441,2.3036,0.0115,3.9439,1.2381,0.0871,1 
0.329,-0.1191,3.049,4.4838,-0.4082,1.6887,1.8153,2.0755,2.8043,1.0123,0.8451,1.207,3.9254,2.3294,1.4913,1 
-0.8035,0.6908,1.8765,3.6892,3.679,0.6836,2.5234,1.6227,2.4892,2.986,2.8621,2.4995,0.7446,2.8387,1.5576,1 
0.0693,-0.4467,1.0139,1.9558,3.0934,3.0387,0.9923,2.2779,2.1244,2.2893,1.1571,2.46,2.2287,3.0943,0.5737,1 
1.1485,1.0584,2.1697,2.539,2.0978,2.4977,0.591,2.8737,0.9267,1.651,2.7022,3.476,3.0506,2.6906,0.8003,1 
-0.6275,0.4461,3.214,3.3849,2.262,2.5478,2.9869,1.9349,1.8422,1.6963,1.2901,1.6868,2.5435,2.9314,2.1837,1 
-1.3361,-0.3943,3.215,0.8716,2.5731,2.4351,1.2048,3.2084,2.7601,2.8686,3.7393,1.612,1.2472,1.5653,0.6704,1 
0.7615,1.1243,2.4576,2.3035,0.618,1.2996,1.2547,2.7899,1.7991,1.8661,1.7371,2.5439,1.1202,1.8818,0.6949,1 
-0.4341,1.4624,1.4055,1.6806,3.1228,0.6647,4.2509,2.4578,1.6582,1.766,1.6972,0.5847,1.1722,-0.1461,1.0074,1 
-0.5194,0.2028,3.2889,0.7099,0.5706,2.9137,1.4994,2.7764,2.9253,1.1641,-0.3589,2.4764,3.0413,2.6044,2.8362,1 
0.3859,-1.4679,2.8645,2.1433,1.8079,1.266,1.3107,2.9039,2.3047,0.8008,3.884,2.7276,2.4667,0.762,2.3236,1 
-0.2349,-0.2322,1.6305,0.3351,3.2277,2.3986,3.9736,1.8258,2.6433,1.2077,1.7011,1.9429,2.1486,2.7766,2.757,1 
-0.0256,1.4898,3.2593,1.1166,3.0399,2.77,1.7546,2.2719,2.721,2.6322,1.684,3.2221,1.7246,1.0453,1.7829,1 
1.0277,0.8323,0.7679,2.192,1.0537,3.8769,2.1081,0.7699,3.2265,1.9818,2.6648,2.4011,3.4724,1.6735,0.8771,1 
-1.612,0.0944,1.073,2.1293,1.4232,0.543,1.2403,0.6625,2.2405,1.7529,0.4892,2.3338,1.4736,2.2699,2.6943,1 
-1.1203,0.6948,1.4814,3.3119,2.6163,3.4805,1.7931,3.3715,2.8169,1.3422,2.7389,3.8912,1.2987,2.8847,2.9711,1 
0.5016,0.4818,2.34,3.413,3.3689,3.1688,3.0528,2.5552,2.3368,2.9775,1.6276,1.8422,1.1604,2.7047,1.0549,1 
1.2555,0.3215,1.6191,0.7523,1.8823,1.428,2.7507,0.6358,2.4972,3.1078,1.1129,2.2575,2.1728,2.46,2.5586,1 
1.9302,-0.3957,2.3798,1.813,2.3739,1.8368,2.4765,2.6806,0.695,2.959,2.6083,1.4542,3.3304,1.9576,2.8748,1 
-1.5629,0.267,2.8243,0.449,0.4007,3.7901,1.0162,3.2264,1.9388,0.4901,3.1403,1.7573,1.5585,3.8773,1.7223,1 
0.8011,1.8497,1.9612,2.708,1.9471,2.658,1.8107,5.0657,4.3263,0.0182,1.2928,1.8387,0.1823,2.7099,0.2991,1 
-0.861,-0.963,2.4327,2.4919,1.6108,1.2099,0.544,0.1382,0.5102,1.7278,1.016,2.6761,1.0364,1.5036,3.0562,1 
0.3504,-1.3666,2.4576,1.3644,2.3453,0.8952,1.6654,1.4068,1.9081,2.2955,0.6122,0.5819,1.6794,2.9801,1.9791,1 
-0.4922,0.0196,1.1757,2.3029,3.0702,0.572,1.6342,0.623,2.1059,1.542,1.2765,1.9855,1.9535,1.6415,1.7164,1 
-0.3395,-0.9271,2.7785,1.9582,1.6053,0.6876,2.6881,2.9081,2.7777,2.2267,1.2834,2.4092,2.0839,2.8255,0.8278,1 
-0.5248,0.193,2.1476,3.1055,-0.1451,2.1116,0.6407,3.1966,3.2739,2.7618,2.7111,2.6545,4.026,4.0582,0.5647,1 
-0.9542,0.2489,2.4165,2.0849,2.8711,3.5594,1.508,1.9165,1.9212,2.6931,-0.7814,3.2346,2.1925,1.9129,2.6749,1 
0.4142,0.3042,0.4256,1.8577,0.8151,2.7879,1.9362,1.8098,3.8863,3.052,2.1633,2.1333,1.1799,1.552,0.8024,1 
-0.3499,-0.4623,1.8868,2.5039,0.7866,0.7808,0.6697,0.8475,3.6537,1.0998,3.4703,1.046,3.5707,0.062,3.0521,1 
0.0697,-0.4208,-0.3996,0.1365,1.9766,1.6516,1.2503,2.1429,1.6632,0.4365,2.5423,2.4167,0.2729,0.0511,1.604,1 
0.8913,1.2046,1.4356,1.2624,0.7912,2.217,2.1509,3.2131,1.855,2.7019,1.4998,1.0411,2.2125,0.6127,1.3573,1 
-0.373,1.0441,1.3086,1.66,3.9043,-0.5884,1.557,3.1984,3.1343,2.8413,0.9441,0.1871,1.0238,2.4562,1.9187,1 
-1.4372,0.0437,2.9072,1.3031,1.6668,2.9335,1.3504,1.1779,1.7897,1.0133,0.3317,3.8377,1.2614,2.011,2.1057,1 
-0.0731,0.1346,1.7368,2.1191,1.024,3.2879,2.307,2.3847,2.4396,3.522,2.1761,1.1414,2.1915,1.7011,0.2899,1 
-0.4178,-2.3947,2.0268,2.355,2.4892,1.7959,1.4151,2.0618,1.2229,1.3663,1.861,3.0132,2.2613,0.3415,2.9056,1 
1.0243,-0.7216,0.9012,2.5475,1.3303,2.6049,3.278,1.1766,2.1769,2.844,3.5764,2.992,1.4439,1.8318,2.7805,1 
-2.31,-0.2771,2.4065,3.7599,4.0655,2.2514,2.7713,1.5602,3.4459,2.6951,0.6335,0.8014,2.9226,1.2214,1.5498,1 
0.6719,-0.6871,1.2919,1.1553,1.2994,2.5648,0.8319,3.4331,2.295,1.7313,3.1938,0.9939,0.1181,0.8198,4.0264,1 
0.4527,2.1059,2.4229,1.54,2.1895,2.7704,1.3993,2.6195,1.2482,1.9753,3.5198,1.1064,0.2039,0.5254,1.9474,1 
-0.4044,0.9091,1.2716,3.9134,0.3691,3.432,1.6287,0.5994,1.7678,2.2016,2.0075,2.3312,1.7046,0.6386,2.7193,1 
-1.5304,-0.0043,2.0132,0.6115,1.783,1.0102,3.014,-0.3113,0.7392,2.1191,1.1895,3.0128,2.5274,2.6517,2.8459,1 
0.667,-0.3927,4.3786,2.0472,3.3796,3.5194,0.0767,3.4149,1.1943,1.9977,2.7456,0.1878,1.5011,1.88,2.0484,1 
0.8664,-1.0918,2.2914,1.411,1.8774,1.7367,2.5805,1.6492,1.0695,1.4785,2.3841,-1.0666,1.5555,1.316,2.0666,1 
-0.571,-0.4575,2.0668,2.5145,2.9584,2.1574,0.2688,4.1783,1.6527,0.3661,1.935,-0.6406,0.121,2.6481,2.7624,1 
-1.8812,0.1837,3.1861,2.2474,1.6166,0.3168,2.3339,2.509,-0.8968,3.5114,1.2986,2.2037,0.7269,2.7036,1.5998,1 
0.4368,1.1185,1.4605,2.5931,1.0157,0.2305,1.4545,1.4031,1.321,3.0452,2.047,0.0546,3.6523,2.8516,3.3237,1 
-0.1789,0.5855,1.0305,-0.3997,2.9073,2.6913,2.5562,0.9129,2.3688,0.924,3.5604,2.7381,-0.9843,1.4479,2.2426,1 
1.2051,1.3981,1.9691,3.0412,4.4121,2.2897,1.1134,0.9984,2.8106,1.9504,2.7171,1.502,2.0282,3.5431,3.0593,1 
-0.8239,0.0554,1.4961,1.6915,2.2506,3.3028,-0.3507,1.2084,2.2083,1.5497,1.2651,2.0259,1.8729,2.3974,2.0351,1 
-0.6976,0.2851,3.4515,2.7655,3.7786,1.9724,3.128,3.002,1.1616,3.4375,1.1109,1.9223,1.8736,1.1549,-0.0895,1 
2.016,0.3756,1.3959,2.7752,2.0344,0.3291,1.4097,1.9485,2.3293,0.1615,3.368,1.3488,1.4603,1.772,2.728,1 
-0.2529,-0.6283,3.7736,1.1512,0.2599,1.9507,1.9767,2.279,3.6188,2.6439,1.4852,1.7227,2.9724,2.7561,2.9624,1 
0.1379,0.4161,1.5483,1.6129,3.1006,1.8481,0.8326,0.9964,2.5082,1.4147,1.2185,-0.229,3.2958,3.0451,2.4359,1 
0.2683,0.4754,2.9292,0.9126,1.5772,2.3157,-0.5082,0.8459,3.5799,1.761,2.0373,0.2143,0.6336,1.0279,1.2956,1 
-0.2935,-1.0887,2.6344,2.7921,2.5554,1.4232,1.041,1.5872,2.6532,1.1187,3.3105,0.7192,1.9926,2.1141,1.7931,1 
-1.2226,-1.7743,1.5756,2.9671,1.582,1.0755,2.5688,1.836,2.3642,1.9003,4.0892,1.0131,0.8954,1.4379,2.775,1 
-0.7932,-0.1345,2.6431,0.8958,3.1818,2.7209,3.3097,0.4844,3.3259,2.3279,1.7199,1.9518,1.9654,0.9433,1.2619,1 
-0.8384,1.3783,1.932,1.5672,3.3683,2.5103,-1.0737,-0.6106,1.2167,2.216,2.9614,2.1401,1.1204,2.0595,2.7342,1 
-0.2267,0.631,2.1123,1.0921,2.8302,1.7746,4.2712,0.6925,2.1249,1.3286,1.0345,3.5435,-0.7979,1.8959,0.2526,1 
0.9113,1.0322,2.6574,2.7186,1.6518,0.2266,2.6723,1.8374,0.4899,0.6288,0.6852,1.6792,2.4097,3.1254,1.404,1 
0.3075,-0.2915,1.062,2.9567,0.2876,2.77,1.0762,1.3588,0.9292,1.1814,1.5241,1.6539,2.7688,0.8123,1.9758,1 
1.7092,0.2493,1.8337,2.4976,3.6875,3.0711,0.5357,5.0211,0.8534,2.1919,0.864,2.9756,2.0039,2.4575,2.3489,1 
0.2394,0.2682,3.7622,1.215,1.4536,2.3035,0.202,2.1869,1.6444,1.6562,1.8515,2.0621,1.6767,1.3083,0.5444,1 
0.9668,0.693,2.8466,2.9218,1.8752,1.6378,2.6933,0.4014,1.4921,0.8318,1.3495,2.4181,3.1589,3.7828,2.0314,1 
* 
2.9877,-0.5276,1.7124,3.1234,0.5778,2.894,0.4732,2.2404,1.3579,3.5922,2.1037,2.4318,1.9623,2.1889,2.2902,0 
1.8614,-1.5108,1.1535,1.9749,1.6352,0.9515,1.7972,0.5582,2.7507,1.2034,2.6016,1.0156,0.9726,-0.3927,2.3696,0 
3.6827,-0.5976,2.7813,2.464,0.5788,0.8227,2.9295,2.2178,2.5914,3.0816,2.2543,0.1178,1.4705,1.4837,2.2552,0 
4.5799,-0.137,2.1523,2.111,0.1968,1.432,2.0238,1.0828,2.9226,0.707,0.7045,3.1257,2.6083,2.3624,1.917,0 
3.7677,0.4475,2.0185,2.8253,1.4143,2.3912,2.5246,1.7822,1.921,3.3031,2.5453,0.9955,2.9219,3.1845,2.2387,0 
2.0243,-0.0988,2.3173,4.5438,1.6428,2.4057,1.6791,2.4141,0.643,1.8153,1.7587,3.8005,1.0506,0.1593,1.2813,0 
1.4905,0.7935,2.6554,1.3992,1.7542,2.0039,2.1325,3.5112,1.0508,1.5429,2.4326,1.7698,3.6502,2.4862,0.7475,0 
3.1465,-1.0214,2.577,3.6075,2.2479,0.749,1.4458,0.9134,1.8883,2.9183,2.2221,2.9911,-0.0472,2.8905,1.4121,0 
3.4592,-1.0395,2.629,0.8058,2.0899,2.1878,1.6833,2.2032,0.818,3.3763,3.445,1.0004,1.572,2.712,0.8257,0 
2.005,-0.6436,1.9641,1.9896,2.9177,2.1186,2.1529,2.7944,1.1543,2.0999,0.3171,3.0597,0.4293,1.589,1.2419,0 
4.8356,0.1191,2.8066,0.6608,3.1619,2.6599,0.8329,1.9138,3.648,0.9619,2.046,3.9911,2.6304,2.9769,4.356,0 
2.3488,0.4254,2.2981,1.2439,0.2285,2.5324,2.0038,3.205,3.5248,3.8441,2.2694,3.7474,3.3755,0.0897,2.1112,0 
3.0478,2.5506,2.0915,1.5818,3.1622,2.2376,0.2575,2.0454,3.6352,1.7091,1.0578,1.2852,1.4521,2.9404,2.9394,0 
3.0939,0.6819,2.9164,2.2827,0.6143,0.8469,2.507,1.9036,4.0019,1.3432,1.629,3.4977,2.0433,1.2858,2.8711,0 
3.5245,-0.1973,0.307,1.1608,3.5543,1.5665,1.7647,1.7621,2.083,3.2316,1.7108,3.5443,3.4319,1.3099,1.2555,0 
1.3885,0.4565,2.9316,2.8386,1.7275,2.3127,1.9432,2.2383,1.0037,2.6494,1.5344,2.72,2.2532,1.042,3.0251,0 
3.3518,-1.2711,2.4904,1.7425,2.1744,1.3108,2.8568,0.5966,2.0555,0.3622,2.2926,2.8908,2.1196,0.0342,2.9256,0 
1.7459,-1.5508,1.6284,2.1858,0.869,1.9782,2.8831,2.3013,1.8625,1.4239,1.575,2.2906,0.592,1.9275,3.0205,0 
4.5412,-2.0142,0.9844,0.806,4.8275,1.3908,-0.379,2.791,2.9077,3.2416,1.4817,2.481,2.0129,1.6701,2.011,0 
2.302,1.0141,1.448,1.9957,2.1631,1.4893,1.8698,2.119,1.7898,2.2008,0.8403,2.9124,1.8011,2.8085,2.0124,0 
2.0811,-0.1826,2.2933,1.1247,0.6851,1.5931,2.7068,3.1826,3.5517,3.2379,1.8439,1.9404,2.0408,3.0449,0.7214,0 
4.2088,0.0194,1.0487,0.9508,0.7446,1.9961,3.6726,3.6356,1.3033,0.4129,2.6581,1.8392,2.2861,3.2276,1.0933,0 
3.2824,-0.8623,1.354,2.3148,3.9544,3.8934,2.0806,2.2626,3.1824,3.0278,1.2874,1.5263,2.068,1.8607,1.2755,0 
3.5084,-0.4142,1.2868,2.3201,2.347,3.5053,3.3009,2.5694,1.7508,2.2321,2.3944,1.2059,2.6301,2.7602,-0.3007,0 
1.8164,-0.2123,1.737,3.2796,2.9941,1.926,2.2415,1.6004,2.1767,3.4819,1.8023,1.5562,1.7959,2.2221,0.4567,0 
2.3327,-0.5139,2.1498,1.6223,2.4875,2.5127,1.1609,1.4273,2.7837,3.8183,2.575,1.4413,1.1641,3.268,1.4898,0 
2.9348,1.3328,1.078,0.9635,1.4551,1.9326,3.5652,2.7543,0.8094,2.4721,0.8185,3.5655,1.9223,3.3401,1.197,0 
2.9551,0.7604,0.6518,1.2829,2.3549,3.0485,1.904,2.925,3.1007,2.49,3.4047,0.7866,1.5253,2.328,1.6002,0 
1.76,0.1963,2.549,1.66,1.5151,1.5841,2.1658,3.1346,1.9514,2.1299,3.1746,2.302,2.1786,4.2745,1.6058,0 
4.2678,0.579,2.1333,2.4092,0.7632,3.4924,2.3323,3.0008,2.452,2.6156,2.2851,-0.3548,2.0415,2.4501,1.9712,0 
2.214,0.7139,2.3175,3.0968,1.6442,0.6102,0.89,0.7461,2.3351,1.4691,0.1074,2.224,2.6329,2.9368,2.0062,0 
3.6238,-0.6489,2.7769,2.97,3.4784,2.337,1.0841,-0.1102,2.0263,1.3475,2.3885,1.8262,1.4494,3.4305,2.6313,0 
2.5741,0.4183,2.4657,2.9357,1.2986,2.5965,1.3832,3.1241,2.833,2.0421,1.424,1.4244,2.6475,2.7267,1.6802,0 
3.3138,-1.0119,3.2372,1.8788,1.1692,1.7281,1.9442,2.1596,3.8893,2.9236,2.7778,2.5009,0.2272,2.2826,1.0297,0 
2.8531,0.7485,0.6294,1.8255,1.3082,0.8569,2.0644,1.6052,0.3104,2.4509,0.1287,3.5204,2.2631,1.9845,2.4915,0 
2.2422,-1.1111,2.7394,0.1747,2.3297,1.3826,2.4567,1.5342,1.9715,1.0437,2.1628,2.8349,1.9539,1.2008,3.1836,0 
