Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Class
5.9728,4.2172,1.9866,2.2798,2.593,1.9242,2.384,3.4771,0.9437,1.8303,2.9622,2.0696,1.9618,1.9855,2.5875,0 
5.5931,4.2109,0.7239,1.7794,2.4254,1.5712,3.0601,0.3669,2.7627,3.518,1.3513,2.377,2.8053,2.1154,0.7989,0 
5.0798,4.0035,2.3715,3.0919,-0.1029,1.7102,2.0016,2.6531,0.9374,1.6582,0.0895,1.1908,1.8512,1.8945,2.641,0 
4.0588,4.5083,1.9892,1.3461,0.7452,0.7604,1.4342,2.715,3.5505,2.9634,2.4935,1.7924,0.8138,3.1542,1.1333,0 
3.3729,4.0726,1.6226,2.6695,0.9804,0.4837,3.0985,3.5483,2.7502,2.4961,2.1782,1.2215,2.0335,1.2976,0.8921,0 
3.5856,2.2687,1.0226,0.3087,1.9698,1.4352,0.9357,1.8426,3.3254,3.2083,1.9928,2.5107,1.6678,3.2599,1.1343,0 
6.9987,4.148,1.7015,1.7362,2.7145,2.9369,2.5568,2.2078,-0.4811,1.5392,2.5915,1.1964,1.6009,2.4083,2.0492,0 
5.8194,4.6418,2.5635,3.7724,2.7006,1.421,0.6918,3.3104,3.527,2.648,1.9227,1.9126,1.1808,1.5351,1.9423,0 
4.9198,2.9303,1.2935,1.1979,1.9925,2.2754,3.0871,2.8319,0.1878,1.8456,3.488,-0.0877,3.1943,1.8707,2.9242,0 
4.7319,4.4226,-0.487,1.6792,2.1417,1.3373,1.5301,3.0222,2.7357,2.5952,2.2201,1.0995,0.9433,2.5074,2.3594,0 
5.8728,5.9652,0.5267,1.1747,2.2615,1.8137,2.2508,1.0454,4.0333,2.0776,2.6072,1.3141,2.851,1.5088,2.0737,0 
4.7696,2.9999,2.3132,2.0744,2.3352,0.9033,1.0861,1.8491,2.9117,1.5367,0.8114,3.3672,3.6083,1.8326,1.9037,0 
3.7365,5.0736,1.5873,1.5975,1.0775,1.8251,1.0899,1.4105,2.6126,1.689,-0.29,1.6077,1.036,1.6071,2.2141,0 
5.7386,3.4332,1.0645,1.046,1.761,2.0827,3.4706,3.5513,1.173,3.6158,2.9768,1.9785,1.5971,1.5569,3.3827,0 
6.5818,3.5176,2.051,1.4328,1.3115,0.8304,3.3064,3.4558,4.1674,1.2427,2.165,1.6324,2.7832,1.6865,2.7235,0 
4.2874,4.7036,3.039,-0.8838,1.1765,2.4921,-0.5469,2.1939,2.498,2.579,3.6404,0.4855,3.6937,3.1737,1.6956,0 
3.9799,4.888,0.7016,1.4933,1.3434,-0.2722,3.7569,3.0064,1.3522,1.5235,1.2197,1.1136,1.6173,1.2516,1.5289,0 
3.7366,5.2068,1.2998,0.5,1.0352,2.0061,2.1839,0.5095,1.9917,3.5452,2.278,2.3063,1.3229,0.9105,2.8,0 
4.6862,2.4891,2.4907,1.6294,1.8641,2.3943,3.6741,2.7446,2.4293,1.8091,2.2799,1.8395,1.3056,2.3145,2.4749,0 
5.5854,3.0857,1.8706,1.2345,2.4711,2.5197,1.052,0.9165,0.5039,0.6962,4.1426,3.2676,2.9845,3.6572,4.1163,0 
6.4741,4.3926,1.7028,1.3243,1.3932,1.1618,1.5399,1.9351,0.3347,0.9252,2.6861,2.4688,3.2679,1.4769,2.9413,0 
5.5951,4.6704,3.2232,2.1243,1.6336,2.7614,2.594,2.8509,2.3328,2.1672,2.2921,1.6307,1.6842,2.0523,2.7891,0 
4.1734,3.1968,3.7854,1.3659,2.7894,1.3764,2.2434,1.7753,1.0015,3.2723,1.3616,1.4772,2.8079,1.8238,1.1764,0 
4.8546,5.0503,3.8282,1.0809,0.9714,2.5077,1.2192,1.3111,2.9727,3.0566,1.01,2.1701,2.1882,2.6273,0.7404,0 
5.3348,2.9937,1.5298,3.3125,2.1702,2.176,0.3988,3.188,1.0244,2.8532,1.8374,1.8162,1.7823,2.5983,1.0481,0 
4.965,2.6786,2.0796,2.6579,3.3419,4.1406,0.9813,2.9503,3.1295,1.1136,2.1783,1.2262,2.8275,3.6839,2.2218,0 
4.7802,3.3824,0.484,2.5268,2.4066,3.4674,3.6742,2.112,1.7646,2.1427,1.8203,0.3485,0.9309,1.723,2.6336,0 
5.9399,2.9201,0.8499,3.6733,2.337,2.1969,2.3997,2.839,3.4784,1.3105,2.2244,2.6888,3.043,2.2698,1.7886,0 
4.0582,4.1765,3.0539,0.7081,3.1045,2.3683,3.1368,2.3154,1.24,1.6787,2.7646,0.6236,2.5249,1.5772,0.9106,0 
6.9571,3.9013,2.8975,1.7778,1.5725,2.5398,0.3637,0.559,1.3559,1.9967,3.4639,1.6484,3.385,0.1725,1.9988,0 
3.8856,2.3213,3.6157,2.844,2.3441,0.4338,1.1305,1.1147,0.3989,1.6151,2.6497,1.7931,2.4154,0.4122,2.4923,0 
7.4847,4.1841,1.6633,1.5153,2.2947,1.8041,3.981,1.6248,2.0428,0.8779,1.082,1.7099,1.8094,1.5231,2.7489,0 
5.127,3.4785,1.4444,2.0538,2.0785,1.6943,1.0106,2.6661,1.8237,1.0824,4.4454,2.9077,3.374,-1.8244,1.8444,0 
5.0173,3.5951,2.2131,3.0427,2.9425,2.008,0.7074,1.8235,0.8045,2.0913,0.3566,1.3736,2.3288,2.156,1.6771,0 
4.2323,3.5292,2.7088,1.7391,0.7878,3.4891,2.4628,2.4538,2.88,3.2478,4.2924,0.35,0.9947,2.2996,3.9278,0 
6.2787,3.8343,1.9767,1.0248,2.8727,1.4216,3.3175,2.9476,2.4792,1.2709,1.0609,1.8382,3.0591,2.0489,0.9177,0 
3.389,3.4653,3.5107,1.3591,3.7981,3.1019,3.4562,1.1917,0.6043,1.4768,2.2928,3.0116,1.516,2.6596,3.0388,0 
5.2277,4.6216,2.9628,2.2683,1.2468,2.0971,3.2956,3.792,1.4732,1.1317,3.4523,2.5593,1.5696,0.2924,3.1707,0 
5.9536,3.692,1.1109,2.9828,1.9225,2.5699,1.7648,0.7656,2.2533,2.855,1.2022,0.3061,2.2528,3.5051,2.8094,0 
4.2436,6.1755,2.1986,1.4711,0.4269,1.7746,3.7211,2.4857,2.4839,3.0716,0.404,2.0914,1.1409,2.4757,2.3624,0 
5.7976,4.9449,1.8576,-0.1065,2.2986,2.5229,4.5972,1.3065,3.1902,1.0664,1.9593,1.2473,3.5998,2.0885,3.7266,0 
3.9273,3.7351,3.5817,1.9462,3.879,1.8772,1.0338,0.5571,3.7622,2.196,-0.1534,2.022,4.7453,0.8662,1.6526,0 
5.2084,3.7927,2.8802,0.5461,2.7213,2.175,2.3559,1.5622,0.8949,1.2187,1.0749,1.3819,2.0531,0.777,2.1423,0 
6.6622,3.4945,3.3934,-0.6469,2.6192,1.6419,2.2183,2.3365,0.882,2.0394,3.4649,1.8569,2.775,1.5565,0.9445,0 
5.6317,3.015,0.5201,2.8362,3.2732,1.6537,1.3539,0.9836,2.0838,1.7118,4.3647,3.362,4.5351,1.3041,1.5165,0 
4.2816,4.4039,1.3402,0.4665,1.8936,1.8035,1.8695,1.3475,2.4672,2.0986,2.3837,4.0037,1.3722,1.7804,1.2656,0 
5.5897,3.3179,1.8366,1.0695,3.3809,3.6255,2.8079,0.234,3.2608,1.9615,3.5334,2.5036,-0.4952,1.8393,1.7948,0 
5.4805,4.1536,2.2376,0.8202,1.8967,1.4689,2.5818,2.2335,2.0334,2.5954,2.5613,1.0957,2.1408,1.1533,2.2829,0 
5.6796,4.8823,1.1944,2.2075,2.3315,1.0653,0.0843,0.4013,1.1756,1.6211,3.5625,1.0198,1.6518,3.4614,2.2238,0 
5.268,4.2937,0.6851,1.7006,1.9235,0.2445,0.5436,1.7984,3.0347,1.4524,0.5826,0.8058,2.5351,3.8382,2.9603,0 
4.2274,2.9671,2.1535,1.2603,3.3617,3.7159,1.25,1.9819,2.1376,2.4147,2.6145,3.7599,1.9157,3.5202,3.3772,0 
5.2997,5.0941,1.4686,3.3305,3.4397,3.1964,1.4669,1.901,0.585,3.297,1.9669,2.2632,2.8967,3.568,1.4063,0 
2.6576,2.3922,1.9151,1.381,3.4041,2.987,3.684,1.5705,3.2078,1.4091,2.608,1.0607,3.9159,1.8979,1.8499,0 
7.0866,4.596,0.4584,1.23,0.3872,2.5775,2.0844,0.3757,1.3349,2.3082,1.8597,2.0256,1.6914,2.9086,2.6509,0 
3.896,5.4384,1.5681,1.4633,3.9351,0.6688,2.3416,3.092,2.4907,0.8085,0.4902,3.44,2.0952,2.1487,1.8754,0 
5.983,6.0685,1.6812,3.0283,2.1907,1.6347,1.1333,1.0137,3.4153,1.6553,2.2015,3.1049,3.1517,2.9236,1.3667,0 
5.3357,2.9711,1.7125,2.9186,2.629,1.719,2.6888,2.6279,3.2225,3.251,1.4762,0.9671,0.867,3.4762,1.9664,0 
6.0453,4.4481,1.9101,2.6475,0.542,1.3453,2.4256,2.9967,2.2616,1.9768,-0.5561,1.7843,2.9201,2.2726,1.9449,0 
4.5215,2.4138,1.5946,2.2437,2.2212,1.0276,3.0301,2.438,1.9282,1.2338,3.9228,1.2594,2.0939,1.183,2.7258,0 
3.3363,4.2089,3.4398,1.2171,1.0933,3.0475,1.8278,3.4812,4.1128,2.44,2.9512,2.7459,1.3554,1.4006,1.8538,0 
5.4492,4.795,1.1853,2.4789,2.0871,1.0442,1.7501,3.6382,3.0884,1.4975,2.047,1.8316,2.8041,2.15,1.5907,0 
4.6895,3.4842,1.85,3.2234,2.1526,3.1516,2.0313,1.834,1.6063,2.094,2.6535,1.5931,3.141,2.5558,1.0401,0 
3.5931,5.1725,2.8554,3.1713,2.3482,1.6402,3.5019,2.7358,2.9831,0.9755,1.8272,2.9783,3.2675,0.9085,2.161,0 
5.4586,3.6733,3.3529,2.8127,2.9827,0.4401,2.0321,1.3979,2.9683,1.2341,3.4636,1.5303,2.1694,2.6808,2.1904,0 
5.0316,4.1768,2.3455,1.8972,3.1807,1.7741,1.6392,2.7204,0.8896,1.1301,3.4994,2.0647,2.0409,1.6858,2.5321,0 
5.8777,4.0237,2.2371,2.0008,1.2952,2.3116,2.7195,1.4109,0.7495,3.7167,0.6028,3.1447,2.3862,2.3587,2.366,0 
4.8405,4.8545,2.1046,2.1573,1.5184,1.7313,3.0769,1.9107,0.1453,-0.3806,2.9152,2.5414,0.9476,3.0508,4.1122,0 
4.6608,5.1902,2.8775,2.3441,1.5081,1.9833,2.9288,2.5592,-0.8912,0.2119,2.1817,2.0399,3.3361,1.206,2.8104,0 
5.0685,3.5295,0.7179,2.4282,1.3785,3.0489,3.0514,2.2257,1.7547,-0.5143,3.165,-0.051,2.7353,2.529,1.9685,0 
4.2356,4.1955,0.7568,0.6925,2.2585,1.5292,2.2289,1.6241,2.465,3.7428,1.8798,2.0564,3.3833,2.4293,0.9991,0 
3.507,3.4791,3.041,2.3678,4.3983,2.5321,1.7225,2.0032,1.3222,3.1593,0.8979,2.1156,3.6575,2.5847,3.5557,0 
4.17,3.6667,1.4012,2.0162,2.417,1.4048,2.3382,2.655,-0.3623,2.3641,2.2126,2.924,0.5935,0.2528,0.6224,0 
4.5932,6.4094,1.5,3.0909,1.1778,0.3668,2.5665,0.5236,3.1767,0.842,1.3872,0.5095,2.7033,1.9621,0.8536,0 
4.1605,4.2493,1.0278,1.0747,0.2479,1.1626,2.1972,2.233,1.3916,0.0068,1.7774,1.211,-0.018,1.7554,1.5329,0 
6.7719,5.6968,3.2006,3.5306,-0.5415,2.2716,2.9961,1.6189,3.1799,2.4061,3.1027,1.5933,1.9592,0.7256,3.4194,0 
5.3066,2.7166,1.6054,3.4758,0.269,2.2217,2.8615,3.5794,2.4456,1.8154,1.5297,1.6328,1.2388,3.1837,1.6018,0 
3.0865,3.1936,3.4498,1.8605,1.7329,1.6185,3.383,2.4239,1.4334,3.1988,0.8309,1.5285,1.7478,2.3342,0.8441,0 
3.9916,2.1769,2.0551,1.9767,1.9479,2.9135,3.324,0.3273,1.5047,2.9978,2.1024,3.1682,2.7082,1.8954,2.305,0 
5.7039,2.9708,0.4229,1.63,3.043,2.4792,1.5003,4.8319,3.8769,3.2461,1.3714,2.6406,2.3215,1.1415,1.614,0 
4.6163,3.0599,2.225,3.1638,1.1331,0.7084,2.2665,0.4721,0.3742,3.7121,-1.0994,0.1388,3.789,2.6942,1.7727,0 
4.4343,4.8161,3.037,2.8108,4.1077,0.7259,2.1051,0.5846,2.3383,2.982,0.9123,2.9774,3.2031,1.1063,0.7008,0 
4.5474,3.674,1.3314,2.706,2.5497,1.7468,2.1345,2.5439,2.7459,1.9313,2.6625,1.7979,2.8686,0.9321,1.9453,0 
5.5478,4.2844,1.6109,3.3224,2.4245,1.6709,2.6246,0.5791,0.3979,2.7107,1.1158,0.3178,4.2232,2.9728,1.6368,0 
3.9937,2.4981,2.8968,2.1325,2.4975,4.5295,2.3284,2.7509,2.3187,1.4674,2.6787,1.8456,1.2744,2.3123,0.0224,0 
3.0072,5.1019,0.669,2.2376,2.8483,2.8849,2.8602,2.8677,2.2343,1.1422,1.7229,2.2868,3.4815,1.4818,0.6673,0 
6.0284,4.0242,1.9226,1.2302,1.4747,2.5536,1.8972,1.6958,3.0129,1.5307,1.4937,2.9852,2.2057,3.1035,2.2287,0 
4.1994,2.1178,2.2325,0.3893,1.8423,3.0978,1.2086,1.4772,1.8499,2.4959,2.0801,1.6211,0.3509,4.577,1.3566,0 
5.8176,4.1028,4.0221,3.4909,-1.1656,1.557,0.9544,0.5796,2.1787,2.0045,1.9163,1.5903,2.097,2.2119,2.7145,0 
7.8501,3.8361,2.6541,1.4429,1.4285,3.2633,3.0568,2.3139,3.827,0.256,3.2356,1.6762,1.1516,4.1397,1.1213,0 
6.3106,4.6316,3.4032,1.7808,1.6986,3.3902,3.8788,2.9275,4.2979,2.758,3.7705,2.4456,0.6161,2.1562,2.5063,0 
4.7689,3.6874,2.715,1.5304,0.8595,2.3138,1.5198,0.9621,1.2609,2.7503,2.7964,3.6722,2.7052,1.1402,1.941,0 
5.2071,4.7726,1.2159,1.3917,2.5959,2.5679,2.5185,2.0305,0.7371,1.6793,1.7711,1.8199,2.4196,3.0479,0.8963,0 
5.9538,4.4979,1.7525,3.0625,0.9351,1.3933,2.8861,2.7602,1.0477,1.2918,3.0072,1.7447,2.9131,1.8438,3.1139,0 
3.1523,4.897,3.8294,1.8364,1.2944,2.7096,3.4852,2.6846,1.5953,2.1859,0.708,2.376,1.4438,1.414,2.3212,0 
4.5575,3.7605,3.0461,2.8103,3.2354,2.6517,2.8234,1.2572,1.4143,1.3804,1.5632,-0.4563,2.2607,3.1189,3.5845,0 
6.4535,4.2793,0.7123,1.1213,1.6555,2.0315,2.4752,2.4721,3.443,0.8333,1.4051,3.3862,3.146,1.3173,1.5414,0 
5.1517,4.2021,2.9075,3.0637,0.7794,1.949,1.7393,1.3006,1.3351,1.1227,2.3247,1.691,2.1412,2.7468,1.4601,0 
4.5375,5.1218,4.0931,1.2803,2.4602,1.4803,2.5339,3.3023,2.179,1.8614,1.7015,2.6188,1.2816,1.5287,1.5468,0 
6.0751,3.3926,2.1277,1.9928,2.1757,2.0522,2.3495,3.7727,1.7452,0.3862,1.0928,2.8017,2.995,3.2876,2.2016,0 
5.6747,4.1729,1.6501,1.1913,1.7364,3.3752,0.2592,2.3399,0.0855,2.9474,2.3597,1.159,2.5263,1.5423,3.844,0 
4.7924,5.068,1.2017,2.2827,2.7295,2.6184,1.8994,2.0834,2.1061,2.9013,0.9942,2.4553,2.3505,0.6895,1.4697,0 
4.2129,3.6783,1.7844,1.9499,1.8133,2.7329,1.1632,1.0704,3.1811,0.6039,2.9034,3.0748,3.4717,0.7712,3.1525,0 
4.4728,1.1633,2.563,2.2093,1.3414,3.2596,2.6205,0.9088,2.1044,2.4682,2.5507,-0.2856,2.7705,1.2389,0.825,0 
3.3485,3.9157,1.3176,0.4087,2.1019,1.2214,3.0166,3.1046,2.8249,0.9915,1.7725,3.1459,4.0655,1.7857,2.5652,0 
4.5069,3.669,2.7191,1.4044,2.5902,2.9288,2.1936,1.0758,1.817,2.0058,1.2147,3.4204,2.4762,1.3565,1.8255,0 
5.9174,4.7716,1.2568,1.5886,3.6461,1.5846,1.6794,1.9969,2.0174,3.1548,2.3121,3.1953,0.9362,4.116,2.7798,0 
4.7121,2.3871,2.3016,2.1203,0.7014,1.4309,4.1879,1.7833,0.2382,1.6584,2.0494,2.0846,2.1429,-0.4425,1.0621,0 
5.1913,4.8108,1.2304,1.3725,1.0092,0.9493,2.9954,0.7741,2.5117,1.8377,1.0911,1.7595,1.163,2.148,0.9772,0 
4.5907,3.6755,2.9733,2.089,0.9527,2.1916,2.6374,3.006,0.8534,2.409,2.667,1.2392,3.2419,1.5362,2.3127,0 
4.762,3.9654,0.5884,1.5987,2.334,0.7792,2.4829,3.757,1.8552,2.5764,3.3285,3.3207,1.6488,1.2662,1.1304,0 
3.9768,3.7658,2.4888,3.2006,0.8891,2.8887,2.958,0.8058,2.2927,1.4925,0.9459,2.7154,2.7873,3.9906,1.6409,0 
5.2516,3.4009,1.5699,1.8245,1.8357,0.6823,0.3915,1.5231,1.7143,1.5079,2.694,1.8137,1.4484,3.3028,1.8873,0 
2.8694,6.7148,2.0277,0.9576,1.7636,1.8539,2.0008,1.8727,-0.7189,0.0129,1.9665,2.4936,3.198,1.1733,2.4485,0 
4.5331,3.9284,2.5623,2.9399,1.7966,1.9188,3.392,2.9327,2.6217,2.6617,0.2759,3.1467,3.3213,2.1366,1.6539,0 
4.5909,3.1021,0.6511,0.3269,1.7086,2.1456,1.6873,1.3304,1.0793,2.4288,1.7805,1.093,2.2225,0.5436,0.4678,0 
6.4474,5.0627,3.7882,1.1853,1.4609,2.8219,3.0618,2.8504,1.3202,1.1986,1.8377,3.3326,2.2059,2.2665,3.9768,0 
6.5274,4.319,3.3051,0.0317,0.7907,2.3396,4.2571,2.5152,1.8931,0.6094,1.5961,2.7564,1.4126,3.9385,0.932,0 
5.1479,3.0267,1.2166,4.5274,1.1241,2.2387,1.8206,1.8194,2.8609,3.823,1.24,1.0308,1.331,1.4884,2.5342,0 
4.2803,4.9261,3.9524,1.6532,3.0293,2.156,1.9971,3.3302,0.193,1.2259,1.2195,2.3908,1.3259,4.1181,2.2654,0 
5.4217,3.5677,2.3166,2.7898,1.9522,0.8058,1.2437,2.2567,1.6025,2.5497,3.8255,0.4469,2.1784,1.761,1.1095,0 
5.4798,4.5772,1.4702,2.1308,3.4955,-1.429,1.0453,2.7887,1.6687,1.3928,2.8762,1.5369,1.0129,1.6863,0.575,0 
4.3625,2.0473,2.9217,1.4869,1.5693,2.5862,3.7682,2.3348,3.3349,1.2143,1.6269,1.9842,2.2555,1.9555,2.348,0 
5.5908,6.166,1.4589,0.4769,1.6577,0.575,1.4384,2.7023,2.3402,2.3279,1.8898,2.6257,0.6045,1.6434,2.2421,0 
4.7616,3.6545,3.0814,0.0754,2.413,1.5605,2.1769,2.2471,1.5021,1.4382,3.8642,3.0176,1.9782,2.8882,1.8119,0 
5.8311,3.5787,2.0426,1.4844,2.7567,1.5232,2.1997,1.2356,3.2721,3.2671,1.4225,0.4232,1.8079,2.5543,0.7599,0 
3.692,4.7739,0.2864,0.9368,0.9066,1.8205,4.014,1.7248,1.4466,3.741,3.921,1.3579,2.2082,0.5966,2.0829,0 
4.4099,1.931,3.233,2.6665,3.2981,3.7661,1.9919,1.1687,1.8355,2.8937,0.6658,1.4797,2.5413,1.9734,0.9716,0 
3.6075,4.9875,2.6583,1.9467,0.5961,3.2158,2.1399,1.7598,1.5435,2.6645,0.0453,1.4174,2.4269,0.6254,1.942,0 
3.8771,3.8228,1.4335,2.9699,4.6803,1.6938,1.8113,1.5795,2.7807,3.9566,2.0336,1.9251,3.9642,1.5527,2.2389,0 
3.523,4.8975,2.2738,1.907,3.5372,2.5107,3.6,3.0956,0.95,1.6897,2.423,2.4505,1.3554,1.3857,1.8661,0 
4.2806,3.4754,2.8655,3.7993,0.7856,1.7947,2.8267,3.0959,1.1307,3.1049,1.1331,2.5755,1.6588,2.3829,1.9431,0 
6.0771,3.2466,3.7006,3.3408,-0.9827,2.707,1.9602,1.8368,2.3698,0.3769,3.1266,1.9449,2.3034,1.2249,3.1455,0 
3.3847,4.008,3.5659,2.5062,1.2784,-0.3192,2.5971,0.6861,1.9739,2.756,3.0649,2.8885,2.1025,1.1829,1.3149,0 
5.1754,4.9845,-0.2135,2.2503,2.3535,2.6341,0.971,1.7018,0.7438,1.1696,1.2866,1.7868,2.352,1.0498,1.6991,0 
5.9477,4.3982,0.4656,1.0257,1.3334,3.8635,2.6284,1.5952,2.5441,2.7523,1.8425,2.6594,2.0574,2.1254,1.6828,0 
3.9395,5.1508,2.1262,3.246,0.5149,2.9794,1.3521,0.5749,1.5693,0.2685,1.5636,3.5587,0.828,1.7586,3.0528,0 
7.7759,2.4541,3.8533,2.5455,1.8485,1.7713,4.3151,3.3794,2.1102,0.9014,1.8747,1.0549,2.4279,1.846,2.3944,0 
5.1795,4.5509,3.1073,3.2635,1.8937,0.6465,3.3962,1.0808,1.3674,1.4245,0.7255,4.0367,1.2762,3.7478,1.9327,0 
3.2282,2.4357,2.882,2.9253,2.2372,2.234,2.2562,2.4491,2.6846,2.0552,2.4457,2.2313,1.1912,4.4481,-0.465,0 
4.4552,4.6663,-0.0423,1.3864,0.865,0.9077,1.5199,0.5424,-0.1253,3.451,2.4842,1.4025,4.5995,1.9703,4.6159,0 
2.9247,2.8439,1.6596,1.4145,4.0117,2.485,2.3452,0.2727,1.0571,2.1691,1.4052,3.1962,2.4399,1.4289,0.3673,0 
6.1874,3.56,3.109,3.6917,2.3904,3.6776,2.2914,4.2326,1.1218,2.0383,0.6687,3.3363,0.6811,0.3499,2.4769,0 
5.6598,3.6841,1.5566,2.1008,2.3944,1.6377,1.3062,1.0746,3.1117,-0.0625,1.298,3.796,1.223,2.8839,3.0983,0 
2.8526,4.5044,2.4889,1.5,3.349,1.249,3.3397,1.9628,0.4801,1.8991,-0.2928,1.5227,1.5482,2.0559,2.0431,0 
6.13,2.5076,0.0213,3.6203,2.5258,3.0436,1.5826,1.4735,1.4903,1.7324,2.3429,2.3377,0.7192,3.4872,2.1832,0 
6.0103,4.1693,2.211,2.1924,0.8,3.3816,3.66,2.4878,1.2494,1.7761,1.8952,1.6327,0.1944,3.8596,3.4163,0 
4.3595,3.0867,1.862,2.5897,1.4566,1.6622,2.5426,2.2302,2.7678,0.7589,0.3009,1.7908,2.2835,2.4415,-0.1879,0 
4.9759,5.6103,2.7738,2.1644,3.0317,1.6563,0.8744,1.0573,1.3241,1.796,3.1395,0.727,1.2622,0.9114,0.8234,0 
4.4542,5.6923,-0.0497,0.9051,1.7774,0.628,0.7857,4.1767,0.8316,2.4646,2.5955,2.4106,2.6596,1.1556,1.4825,0 
6.1868,2.7338,1.4087,1.587,2.5837,2.0877,0.2128,4.1595,2.6947,2.2911,1.1155,0.536,2.2668,0.8846,2.886,0 
4.834,3.9199,-0.137,3.5912,0.3176,3.4238,2.07,1.8641,2.8074,2.0011,1.1835,0.0451,0.6358,1.1706,2.3534,0 
5.5486,4.5642,2.6208,-0.4334,2.6349,2.3705,1.8733,0.7061,0.9566,3.2853,3.3637,2.3478,2.605,-0.1634,3.9212,0 
4.6254,5.962,2.1268,2.8016,2.274,1.5502,3.5233,2.0894,2.9553,2.0528,3.6286,-0.689,2.8498,1.3269,3.5237,0 
4.547,2.2682,3.3942,1.9435,2.1185,2.6292,4.0486,1.7659,1.1091,1.7714,2.6376,3.5962,1.1105,1.4144,3.9806,0 
3.676,4.6972,1.3931,2.2933,1.1885,1.6838,1.6626,1.5467,1.4791,2.7876,2.0069,2.53,1.5011,1.727,3.27,0 
3.9453,3.7666,2.901,3.9783,0.189,3.6685,1.0333,2.1648,3.0574,2.8682,1.3993,-0.4339,1.0433,2.9843,1.9744,0 
4.5012,3.8804,0.9458,3.7179,2.3306,3.2397,0.2115,1.505,3.0591,0.7006,3.3872,1.7112,1.9066,2.0856,1.7804,0 
5.2642,2.638,2.4927,2.2705,1.2764,-0.1383,0.6921,2.2599,3.9384,1.8774,2.3343,2.9186,1.7015,3.0842,0.409,0 
4.728,5.1094,1.566,3.5977,0.5361,2.2084,1.2685,2.4205,1.1468,3.1516,2.6801,2.8156,2.7233,1.5902,2.9573,0 
6.0563,4.0774,1.4905,1.2995,2.8452,1.2311,2.3062,2.2667,1.3258,1.043,1.9207,1.9484,3.0707,0.7681,1.2905,0 
3.8781,3.929,3.0262,1.5988,1.6115,1.0171,1.473,3.7673,0.6277,1.2467,2.2378,1.4434,3.2748,2.4287,1.2119,0 
5.2899,3.4961,2.4211,2.9618,2.5438,1.3341,1.8776,3.6511,1.416,0.4072,-0.6158,0.979,1.5383,2.3816,0.0817,0 
3.9266,3.2287,1.3983,2.1415,0.0979,1.2098,0.3765,2.3003,1.7452,2.6148,0.7103,3.296,1.0551,1.686,2.0745,0 
6.8451,5.1412,2.7785,3.0129,1.6038,-0.0696,1.3823,1.2591,2.9334,1.8047,2.2111,1.8816,2.5092,0.7092,2.166,0 
3.2614,4.6079,-0.4369,0.3376,2.5661,1.0244,1.2476,0.485,2.3707,0.6494,1.1401,0.7958,1.3445,2.9677,0.7991,0 
5.7541,5.0269,1.5342,2.1771,0.3473,2.0735,2.3712,1.3021,1.6558,1.9079,1.4867,2.7185,2.3575,3.6401,4.1121,0 
5.0706,4.9754,0.0338,1.2819,2.5276,1.6018,1.1123,1.9345,3.6903,1.7402,1.5044,1.0418,3.1272,2.1223,1.5762,0 
2.2562,4.6945,2.0392,1.2095,3.4608,3.3333,2.0677,-0.358,2.1071,0.6922,2.9906,0.9526,1.8205,2.5194,3.2198,0 
4.6857,3.398,2.6361,2.4816,2.0281,1.9732,0.4978,3.4842,3.5957,0.2642,2.8619,0.7598,0.5678,0.654,0.7039,0 
6.4819,4.0505,3.6754,3.1177,2.5782,1.4089,1.0242,1.8421,3.0279,-0.3159,2.4371,3.832,0.8344,0.1841,1.3599,0 
6.0471,4.571,2.0043,3.4807,1.6385,1.384,1.9012,-0.7709,2.6267,3.1968,0.1975,0.7613,2.2842,2.8829,2.3012,0 
3.3433,3.5919,2.1073,3.4663,1.4324,1.998,-0.1047,0.9993,1.0654,2.0024,3.2657,-0.1856,1.3596,1.9904,3.2849,0 
5.1817,5.5649,2.4614,1.756,1.9479,1.6544,1.8801,2.2169,1.8703,2.9557,2.5787,2.1805,3.131,1.9951,1.9072,0 
5.8524,2.8061,1.4893,4.8579,1.4705,4.2888,0.5842,0.5899,0.4028,2.4075,0.0529,1.0594,1.7246,1.8342,1.0575,0 
5.5184,4.4237,1.796,2.4275,2.6827,0.5543,1.5448,1.4082,0.6904,2.6141,1.9637,1.0507,2.6136,1.0259,0.9966,0 
3.398,3.0563,3.0695,3.0121,1.9669,3.3738,1.6187,2.8699,1.0556,3.2955,2.6566,1.2963,1.8111,2.7801,1.6802,0 
5.9446,4.2332,2.0978,0.9518,0.6344,2.7544,1.2255,-0.0168,1.3237,2.5338,2.141,3.6865,2.8058,2.3694,1.2882,0 
6.3022,4.0904,1.2486,2.3261,2.4983,1.8399,2.2507,2.0329,1.6651,0.8712,4.1689,3.6659,2.7141,0.635,1.7993,0 
5.0355,4.2911,2.3344,1.2426,2.1315,2.1964,1.7364,3.6721,2.1757,2.2911,0.9426,1.8198,0.3543,1.4019,0.6847,0 
4.4261,5.4297,2.1953,1.3445,2.7071,2.897,2.8899,2.2799,3.2899,3.5618,1.5345,2.1566,0.4741,2.2114,3.5727,0 
3.5457,4.7735,2.5866,3.0991,2.2083,2.7554,3.1792,2.929,2.1003,1.4374,1.4688,2.8102,0.9708,0.0165,2.401,0 
