Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Class
0.247,0.4747,1.9242,0.8611,2.7036,0.3237,0.4783,0.4289,1.4672,2.2515,0.6838,1.0457,1.5415,0.6825,1.9397,0 
-1.3482,-0.173,2.3802,1.0661,2.1301,1.7573,3.1584,1.7186,0.2184,2.6537,1.5764,2.959,2.9203,1.4952,2.7781,0 
0.7956,-0.5643,3.1525,1.1364,2.0625,2.1734,0.5773,2.8646,1.3815,2.1946,2.0541,2.3221,1.5845,3.1284,2.7954,0 
-1.1722,-0.7157,2.1332,1.8505,3.2973,2.2756,1.8865,1.0988,0.2381,2.6823,2.0249,2.1552,1.4759,1.8611,1.8226,0 
-0.0244,1.3692,0.5931,1.245,1.7573,3.7613,2.7984,1.6807,1.7075,2.34,0.603,-0.776,1.0751,3.1685,2.4295,0 
0.8528,-1.3807,3.0252,1.4241,0.9297,0.7345,2.2046,0.6022,1.5812,0.3155,1.6316,3.0605,3.0468,0.9234,1.2135,0 
-0.8437,-2.5688,1.4827,1.0924,0.4018,1.7825,0.1074,3.2262,1.9795,1.1002,2.273,2.5774,2.5943,3.1066,1.1751,0 
-0.626,0.3525,1.8344,3.0918,2.536,1.4713,1.5683,1.4474,1.4459,2.1844,2.6266,2.2259,3.572,1.6721,2.3601,0 
-0.3797,0.3714,3.5446,1.7141,3.7165,1.7219,2.9462,3.3512,2.269,4.6151,2.076,2.7924,0.2011,0.762,4.0909,0 
-0.8455,-0.2593,2.5901,2.4103,2.297,3.5517,1.9788,2.8662,2.8148,1.8192,2.3588,1.9967,1.3856,0.9431,2.4553,0 
-0.1333,0.8842,2.5341,2.3317,2.9874,1.8223,1.6109,3.4971,1.5927,3.0092,2.6623,2.3791,1.2402,1.7223,0.8678,0 
-0.5206,-0.1703,1.6023,1.2543,2.8884,3.0224,3.8185,3.662,2.4748,0.8545,2.5978,1.9772,1.8746,2.3042,2.749,0 
-0.7669,-1.1204,2.7305,0.4334,1.7972,3.0632,1.7572,4.3552,1.3837,1.0333,0.4855,2.0477,2.9278,2.8509,0.757,0 
-0.8026,-0.163,2.1039,2.0341,0.7514,2.1799,0.4424,2.266,1.3804,2.5122,1.5274,1.0182,2.0039,2.0419,1.2762,0 
-0.8818,-0.7239,2.4771,0.6938,3.6808,2.7517,1.1592,1.1662,0.0518,2.5959,0.6855,2.3428,0.8992,0.8598,1.8042,0 
-0.8592,1.9548,2.8983,1.477,1.589,0.9106,3.2123,3.5708,2.1591,3.6174,1.7015,2.212,3.6951,0.6092,1.1496,0 
2.374,-0.8574,2.5843,0.4493,2.0189,0.691,2.0226,2.2704,1.3707,1.7573,1.8864,3.1277,0.0503,1.4386,2.3565,0 
-0.0864,-0.065,0.0797,2.9449,2.7181,1.1662,3.4305,3.8879,2.4399,4.0971,2.0192,3.3669,1.7564,2.2675,3.4689,0 
-0.1995,-1.6687,0.7549,0.9942,2.1516,1.9551,4.1164,3.9536,1.9681,2.1232,2.0468,2.0512,3.2218,1.0786,2.1767,0 
0.9919,-0.0264,1.9144,3.0095,2.1577,3.0253,2.0384,1.9376,2.066,0.6816,2.1759,1.7845,2.1163,2.4239,3.6452,0 
-1.0808,-1.0833,3.404,1.0032,3.5584,1.8581,2.2467,1.981,1.8356,0.7094,2.3105,1.9065,1.2494,2.3283,2.6541,0 
-0.7194,0.433,1.6509,3.3126,1.6679,2.4936,2.068,2.0802,2.8968,2.0263,0.6607,2.2296,2.0288,3.4144,0.1683,0 
0.0316,0.3612,1.0207,1.3602,1.8332,2.8374,0.8982,1.4361,0.6217,0.3081,2.3154,1.8444,2.0066,2.5326,0.9516,0 
0.4666,-1.0809,4.7252,1.7345,2.8466,1.2846,2.6129,1.1041,1.3692,2.9005,1.5332,1.8766,3.3827,1.6682,1.5539,0 
-0.19,-0.2965,0.3959,1.8017,2.0918,1.7032,5.0918,2.5407,1.4155,2.0357,2.1293,-0.1549,1.3883,0.7552,1.6241,0 
-0.695,0.3647,3.6836,1.4968,3.121,2.3014,2.4517,1.9303,-0.446,2.3834,0.9791,2.3333,2.0417,3.1018,0.1117,0 
1.3018,-0.2122,-0.0434,2.182,1.3185,3.5025,2.3094,2.3367,1.9821,3.6836,2.0466,1.5271,3.1061,3.0912,2.2138,0 
-1.297,-0.508,2.9664,3.3763,1.7674,2.676,2.2611,0.5075,1.7055,2.4741,0.7999,2.6439,2.7094,1.7986,2.1385,0 
-1.4027,-1.3759,2.4823,1.5709,2.404,0.4533,1.7074,2.9011,2.9369,2.9318,1.8763,2.9995,1.9754,2.9878,0.6813,0 
0.0482,-1.351,3.8407,3.477,2.1369,1.4022,1.2686,2.2671,0.838,2.1754,1.6093,2.4277,1.4378,1.3787,2.5053,0 
-0.6828,1.6531,2.2762,2.3911,0.2411,2.2804,3.1849,4.2584,0.7978,3.3403,0.5583,1.8158,1.5035,2.6387,1.7151,0 
0.0382,-0.5471,1.9454,3.2653,3.6507,3.7558,1.369,1.485,1.3453,0.4008,1.1033,1.5485,0.214,2.9183,2.93,0 
1.3339,-0.9978,2.1046,2.9894,1.8668,1.8243,3.9663,0.9929,2.338,3.7781,2.3264,1.4999,2.5529,3.5766,1.5892,0 
-1.2177,-2.0856,2.4736,-1.1135,2.4326,0.9755,1.3735,0.7624,1.9051,-0.5308,2.691,0.967,0.6165,2.7629,1.1685,0 
-0.8556,-0.1481,4.0922,2.5206,1.9111,2.611,2.2542,2.4477,1.3619,1.4449,2.4535,0.0527,0.7579,1.3919,2.7099,0 
0.4093,1.0658,3.0107,2.5297,2.2774,1.2535,1.2726,1.1829,2.3099,3.4561,1.4918,1.1126,1.5063,3.1519,3.0078,0 
-0.2348,-1.2741,2.1296,2.2398,3.1517,2.3436,2.1207,2.5835,1.4455,1.8286,1.4,0.2829,1.8808,0.587,2.3204,0 
-0.5971,0.9932,3.0534,3.2836,1.0268,4.4185,2.5776,3.0086,2.4352,3.4568,2.3983,0.893,3.9048,1.8725,1.6938,0 
-1.7142,0.3214,0.1301,0.9977,1.9883,0.8172,0.9125,2.7864,3.0383,1.5881,1.608,2.8224,2.5077,0.8916,2.5888,0 
2.1485,0.8689,1.014,1.5301,2.5027,-0.122,0.9385,-0.3873,2.8175,2.3617,0.9556,2.1174,2.0943,1.9476,2.1336,0 
-0.7194,1.0512,1.9737,3.9485,2.5246,2.9657,2.0203,0.2795,3.2321,1.2847,2.0705,2.068,2.3223,1.341,3.2103,0 
-0.718,-2.1675,2.716,1.3699,1.6157,3.4597,1.4966,2.6025,1.2067,1.7638,3.4188,0.637,2.3923,2.863,3.7483,0 
1.3266,-1.3397,1.0469,1.0418,1.7429,1.9277,3.222,2.931,2.0712,1.8384,2.4143,1.5424,1.3296,2.9605,1.3504,0 
-2.5538,-0.0508,3.0663,0.8023,0.0206,1.6181,3.1635,2.5644,2.2014,2.1563,0.9652,1.2051,0.8475,2.1764,1.1217,0 
-1.6163,0.1205,2.047,0.257,2.4115,2.0068,2.6627,1.6741,2.5879,2.5654,0.2989,0.5634,2.6354,0.1875,2.946,0 
-1.025,0.791,3.34,1.8707,1.9858,1.7025,4.2887,1.1265,0.9498,2.7654,2.9836,1.6922,3.8838,2.2415,1.966,0 
1.0008,-1.3098,1.7137,1.188,2.3258,4.2746,2.4987,3.232,2.0843,2.9947,1.1391,3.774,0.2657,3.0721,2.1015,0 
0.2975,-0.2036,1.6749,1.5671,1.5495,0.1827,2.4874,2.7324,2.4046,3.709,0.5951,1.5859,1.5989,2.5165,2.1322,0 
-0.606,-0.7281,2.5735,3.7218,1.6327,2.8437,1.1572,3.3679,1.2457,2.5441,0.5387,2.719,1.9724,1.6515,2.5309,0 
1.6127,0.243,3.7318,1.8795,3.0255,0.3432,2.0164,0.2009,0.4634,2.0581,3.5754,2.6784,1.1533,2.8667,1.0329,0 
0.4107,0.6501,1.0232,2.0467,0.3222,-1.6872,1.2365,1.5168,2.6141,3.2039,2.1881,0.0581,1.824,2.6424,1.9406,0 
0.3735,0.8054,1.7045,0.9152,1.1437,2.1542,1.8497,3.9183,0.9733,0.9005,2.8414,1.1143,3.1426,2.8028,1.7795,0 
0.4592,0.2524,2.2415,3.4047,3.3083,0.9941,2.7721,2.137,2.1343,2.8783,0.2776,1.0105,2.5865,2.2332,3.0917,0 
-1.173,-0.2329,1.4214,1.9186,1.907,1.8004,3.1117,3.533,2.7286,3.0244,2.6685,-0.2756,3.506,2.6413,0.3765,0 
0.066,-1.2183,1.8429,2.6237,3.9659,0.6382,1.6016,2.9886,2.3102,2.8085,1.8401,4.4606,1.0077,3.1939,0.6513,0 
0.4094,-0.4927,3.8643,0.6471,0.3245,1.852,2.7942,1.4891,2.8434,2.6572,3.169,2.4278,2.8483,1.2412,2.0392,0 
1.301,0.5277,0.252,2.2019,1.6534,1.5914,3.8103,3.334,2.3952,2.0875,1.6434,1.9268,1.896,3.7852,3.8318,0 
-0.2888,-0.4559,1.2698,1.9371,1.7771,4.5256,2.8597,1.2184,0.9578,1.2115,1.607,2.5131,2.1893,2.5483,1.4097,0 
-1.5112,0.2714,1.2612,2.0308,1.6893,1.0646,2.3271,2.6606,1.1857,2.2653,2.3299,2.5565,0.424,3.4148,2.8237,0 
-0.1161,-0.1457,1.545,3.401,2.4016,0.2204,2.4089,2.3429,1.2852,3.2758,2.1096,1.1173,3.0584,2.64,2.8036,0 
-1.7859,0.7262,4.8601,3.0626,1.5717,4.5051,0.1695,4.0376,2.315,2.3859,3.5792,1.9266,3.0373,2.9613,1.7701,0 
-1.0547,0.3671,2.7929,3.9597,2.2855,0.9191,2.5369,1.5243,2.4319,2.3175,0.5615,1.6015,0.8411,0.1059,2.5462,0 
0.7099,0.2111,1.3843,1.8471,1.2113,2.3656,1.9626,2.1772,0.5761,2.3234,1.0664,2.1518,3.2102,0.7816,2.9996,0 
-0.1638,0.0667,0.5425,-0.0992,1.978,1.9881,1.2439,1.8843,1.6749,2.1376,3.6552,2.9816,0.7352,1.2807,1.9631,0 
1.1552,-0.267,2.6619,2.3548,0.9125,2.4398,-0.2123,3.3972,3.1079,2.5679,1.117,4.0916,0.6849,0.8308,1.7361,0 
0.4943,0.6411,2.7833,-0.0368,1.8037,2.888,2.3256,2.0346,1.4281,0.2604,2.0311,1.3859,1.2526,2.4635,2.0614,0 
0.3528,-1.3542,2.5719,0.4324,2.1933,0.7796,3.3358,3.5409,3.0105,3.3728,2.0982,0.692,3.0247,3.2087,1.2421,0 
1.0849,-0.8486,3.3426,2.2382,1.6396,1.2478,1.4313,2.7484,2.6192,2.1878,1.8723,1.2814,1.9987,3.2207,2.0989,0 
-0.817,0.0467,1.6886,1.0952,2.7049,1.5921,-0.2349,1.7541,1.9954,2.6482,1.1918,1.693,4.3958,4.0363,2.0722,0 
0.5109,0.6551,2.2042,1.2929,1.1119,1.3443,1.3399,2.282,2.8026,1.782,0.0231,0.9257,0.6959,3.899,0.3442,0 
0.3787,-0.0094,1.6088,2.2474,0.9793,1.8996,2.4424,2.8794,2.4153,2.3419,2.0412,1.874,0.8217,3.3121,3.6003,0 
0.711,-0.2825,1.6115,2.1227,2.3064,2.9423,2.5708,3.7393,2.0838,1.2521,0.5683,1.4115,2.3487,1.2781,2.9994,0 
-0.2825,0.4192,1.0234,1.3018,1.9022,2.4792,1.7922,1.5267,1.8728,-0.8587,2.404,2.3596,2.4135,2.6523,1.0207,0 
0.1261,1.3032,1.8095,2.6234,1.2227,0.5876,1.7441,1.9911,2.274,3.7442,0.0673,1.6044,2.4556,2.9567,4.4954,0 
0.0333,-0.3724,1.8716,3.6824,1.3881,2.8839,2.1304,2.5364,0.9985,-0.3089,1.5244,3.2714,3.3904,1.0726,2.3659,0 
0.8427,2.1609,2.8427,3.0729,1.7588,2.4292,1.729,1.2421,2.6659,2.7464,2.9468,0.5912,4.9412,1.161,1.7239,0 
-1.2869,0.3234,2.6218,1.8652,1.4523,2.6593,0.9759,2.2309,1.8551,0.8519,2.3095,1.9444,2.0789,3.1638,1.8894,0 
1.9932,0.608,2.198,2.1602,2.0137,2.2903,1.8382,3.0144,1.7727,1.1965,2.5732,3.4525,1.3247,1.5183,1.3033,0 
0.6888,-1.1231,2.3317,2.6466,1.5472,1.9461,0.483,1.7632,3.4627,2.6826,0.4335,2.9915,0.7645,1.8516,1.6112,0 
0.3793,0.0997,1.8305,1.6743,0.3418,1.9205,2.3204,2.1151,1.7886,1.2315,2.1727,0.4625,1.1565,2.8587,1.3458,0 
-0.8993,-1.1524,1.5501,2.5425,2.3776,2.8407,1.6774,2.0565,1.3262,2.8396,2.3464,0.2191,2.1136,3.0697,4.3115,0 
1.0609,-1.4361,2.4195,3.7416,1.8781,1.7772,3.6699,2.803,1.9084,2.6004,1.4805,1.0177,0.8839,2.1438,1.0666,0 
0.2828,1.153,1.4417,2.4032,2.4286,1.7989,2.6899,2.3824,1.5541,2.676,2.2835,2.3415,4.1555,0.0401,2.9663,0 
0.1205,0.3025,1.2136,2.8286,4.4223,1.69,2.6245,0.8648,2.5464,3.0327,2.3153,1.4008,1.5962,2.6543,0.7996,0 
0.6262,1.848,2.2543,4.2559,1.9986,2.4622,1.5219,1.5896,1.7231,3.8458,3.3999,2.9261,2.3524,2.1141,3.0775,0 
0.5739,0.4472,0.6674,2.4876,0.2499,1.4681,3.2047,3.2851,0.7416,2.0878,3.4181,2.3335,3.1659,0.7427,1.4729,0 
0.2652,-0.8936,1.6083,3.882,2.9998,0.6632,2.0519,2.1729,3.0161,1.1032,1.3496,1.7204,0.4763,0.9768,2.5419,0 
-0.026,-0.3229,2.2468,2.6172,1.7721,2.2318,2.2772,1.9418,1.2076,0.3067,0.4204,0.9932,0.99,2.1912,1.2883,0 
0.9271,-0.8331,1.8691,3.5005,1.2216,2.2616,2.618,2.1984,2.0047,1.1624,2.6396,0.3412,3.1137,0.8568,2.6851,0 
-0.9929,-0.0443,1.8269,1.2015,2.4563,1.6289,1.2348,1.6756,1.3555,2.4268,0.8977,1.6011,2.6805,1.4958,3.2327,0 
-0.9464,0.7177,1.9918,2.5606,2.1851,1.6574,1.6625,2.2699,2.6011,2.8682,1.437,1.7826,0.5242,1.6772,2.7068,0 
0.9888,-0.1737,2.7343,1.8031,2.0082,2.3143,2.2466,2.4466,3.6202,1.116,1.9547,2.6293,2.6691,2.0459,2.7693,0 
1.0077,-1.5508,1.4046,1.8071,2.8116,2.8319,1.4822,0.7244,2.0529,2.3772,0.9514,1.8934,2.4876,4.3332,2.0868,0 
-0.1622,0.1338,2.6371,1.1533,1.2091,2.9637,1.7496,1.2424,3.703,2.5778,2.3892,0.9164,1.5788,2.7221,2.3994,0 
1.0959,-0.6136,2.2326,2.3792,2.9227,2.3787,2.1037,1.7882,2.5415,1.8636,2.6515,2.6713,4.0301,1.9764,0.6592,0 
1.1331,2.3064,1.2875,1.8718,0.968,2.8996,1.3425,2.9712,0.352,3.5229,3.0723,1.5709,1.129,2.4055,3.0233,0 
0.3812,-1.162,1.3708,2.9248,0.1066,3.1308,0.0215,0.5568,2.9344,2.452,0.9905,2.6945,1.7482,2.1766,1.2857,0 
1.166,0.0189,2.7865,1.0722,1.2937,3.2278,1.9977,3.7261,2.508,2.066,2.8745,3.8028,2.8175,3.5299,1.3597,0 
0.4728,-0.3451,2.8378,1.756,1.9785,1.8627,1.5522,1.6743,1.5807,2.103,2.6796,3.2553,1.8276,2.391,3.707,0 
-0.8329,0.1201,2.5105,1.609,0.8634,2.8803,2.258,3.7442,1.3818,4.5243,2.0583,1.6591,2.5151,3.068,1.5217,0 
-0.3163,0.9854,2.2834,2.7062,2.4887,2.0158,2.6695,2.4,1.7235,1.7507,2.2759,2.0185,0.5564,0.2576,1.5362,0 
0.6588,0.2693,1.7786,2.3559,2.6019,1.3351,2.7055,1.048,2.6386,1.961,2.0475,0.4088,2.1034,3.0325,1.8851,0 
-0.8849,-0.1587,0.5793,2.1586,2.3082,0.9152,2.5677,3.0312,1.9615,3.1581,0.2075,0.7558,1.1667,2.3204,2.313,0 
-0.1899,-0.6103,0.9354,2.3442,1.2838,3.5392,2.9258,4.3109,1.7873,2.0076,2.2242,1.695,2.3642,2.1348,3.0851,0 
0.4699,1.5686,1.3268,3.0084,1.8282,1.5044,0.3991,-0.3108,0.6226,1.2663,0.4483,2.4007,0.9388,2.4174,0.7285,0 
0.2982,-1.8029,3.1152,2.5103,3.1437,1.0797,0.8193,1.9768,2.0987,1.0399,1.5121,1.6018,1.0674,3.3558,2.6686,0 
-0.6168,-0.1634,3.8602,1.2643,2.18,2.3664,2.8581,1.2078,1.3234,0.8791,1.7838,1.015,1.5869,2.1758,1.0209,0 
0.2439,0.0977,1.9944,2.8613,3.0609,0.8873,1.0375,2.327,2.3231,0.9262,1.697,1.1281,1.8605,3.0797,2.1465,0 
0.7971,-0.4066,3.7323,0.3251,2.2858,2.106,2.8177,1.9992,3.0964,1.7513,2.2949,1.3616,2.5187,2.4563,3.9615,0 
0.2154,-0.1555,1.813,1.7149,1.4153,2.1445,3.3816,1.3167,0.9934,0.839,1.5407,1.1755,2.033,3.7483,2.9813,0 
1.0198,-0.3079,1.6905,0.9403,3.9296,3.3641,3.5883,1.0438,1.8216,2.065,1.7746,2.8653,-0.0092,2.1429,2.6997,0 
-1.0201,0.1632,3.3912,3.965,2.9113,1.9199,0.5583,-0.0642,2.9029,2.5669,3.4679,1.6096,3.5175,2.4839,3.3409,0 
-0.6318,-1.168,1.7102,3.2202,3.0804,0.4256,3.3624,1.5781,1.9585,2.624,1.0434,2.4388,0.3458,1.3641,1.5868,0 
-0.5365,0.2435,2.6013,3.9221,2.709,2.546,2.2275,2.1563,3.6197,1.5905,1.1874,1.9806,1.8059,1.8047,3.5718,0 
0.6422,-0.0988,4.3051,2.3034,1.9662,2.1592,2.4799,0.8507,1.2563,1.0292,3.2757,2.3966,0.8627,1.8106,2.672,0 
-0.2554,-2.0057,3.0736,2.0865,1.2505,0.4407,1.78,-1.2176,1.4364,3.3839,2.0854,1.8889,2.6288,2.3487,1.6827,0 
-1.2526,-0.7788,1.9573,0.5077,1.6526,-0.5338,1.9328,2.0515,-0.6438,3.5858,-0.0477,2.9068,2.6347,1.4597,1.4333,0 
-0.2493,0.1429,1.0539,1.3233,2.2048,3.2972,1.6888,1.6383,1.754,0.9443,1.5672,0.8518,1.8586,1.493,2.78,0 
0.3503,1.6196,0.7066,2.2094,2.7674,1.4368,2.9625,3.1112,2.6748,4.5188,2.009,0.4685,3.0334,0.2777,0.946,0 
0.9829,1.5347,2.6257,2.2951,0.5598,2.8787,1.4949,2.861,1.6885,0.6804,1.5592,1.8392,2.0255,1.3602,1.831,0 
-0.3737,-0.4558,1.6765,2.7227,-0.0215,3.8361,3.2575,0.8157,1.9579,2.7971,2.3553,2.1129,1.9427,3.4899,3.0214,0 
1.3574,0.1279,1.7589,0.9548,1.8367,1.6884,1.3956,2.6199,2.5772,1.0973,2.296,2.0351,4.0168,1.211,3.664,0 
1.4259,-0.8211,1.2814,0.7909,1.5375,3.3077,1.1924,2.9888,1.8062,0.5266,2.4944,0.7678,1.9769,1.9232,1.275,0 
1.5446,1.2168,-0.1239,2.9058,1.551,1.5459,1.2952,2.8555,3.5318,0.845,3.2786,2.3364,1.7662,3.1445,2.9658,0 
-0.0995,0.2588,3.4343,1.5091,3.5075,3.681,1.4074,1.9882,2.8081,1.1695,0.5031,0.851,1.1944,3.3156,0.9458,0 
1.0277,0.9927,2.0212,1.4766,2.6478,1.532,2.7644,0.7883,2.7885,1.6384,1.7659,2.5109,2.6095,2.7808,2.8351,0 
0.0796,-1.8708,1.9833,2.8891,2.8634,2.2189,1.9661,3.314,2.9564,1.4584,1.881,3.5518,-0.1111,2.2091,1.0654,0 
0.873,0.3541,1.9549,0.2068,2.7428,1.6633,1.8587,0.8367,2.4074,3.287,0.2489,1.505,3.1759,1.061,0.89,0 
0.1877,1.0701,2.3486,2.4251,2.0992,2.9302,0.7432,0.3712,1.7975,2.9879,3.7093,1.6809,1.7272,2.4167,1.442,0 
0.3153,0.0636,1.6592,2.4305,2.7796,0.4834,-0.0522,0.7409,3.42,2.5682,2.2208,2.1229,2.6497,2.7249,1.0559,0 
-0.7579,-1.8881,3.6035,4.9551,1.0133,3.1096,0.8503,2.6748,3.0096,0.7688,1.8387,2.256,0.3808,3.7877,1.9428,0 
1.7533,0.1054,1.1695,1.9582,0.6709,1.4979,3.1487,2.2722,2.14,3.7655,2.8644,1.8234,1.3419,-0.2284,2.9291,0 
1.1527,-1.2638,1.2079,0.408,3.2844,3.5538,3.2064,1.0477,2.3553,1.7829,2.39,2.0183,2.5797,1.2582,0.9627,0 
0.3104,-1.1339,1.7169,1.8265,1.2978,1.1644,1.9714,1.8125,1.3625,2.3831,1.7344,1.7026,2.0933,2.1345,0.6183,0 
2.5781,0.9077,1.6116,-0.8335,1.2019,1.1934,1.9179,2.273,0.8963,1.0867,3.4017,0.4816,1.1064,0.4,1.672,0 
-0.52,-1.3962,2.1102,1.4512,3.1385,2.3237,3.6836,2.1868,2.7037,1.3199,2.4894,2.6075,2.3477,1.9548,1.0198,0 
0.4305,2.2766,3.4999,1.1796,1.7181,2.3166,2.5334,1.9692,2.165,1.7764,1.4284,2.0302,4.7317,1.4017,-0.2861,0 
-0.9855,-0.8963,1.7787,0.7794,2.4485,0.8527,1.1259,3.3373,-0.1348,2.6466,2.0642,4.4778,1.3635,0.9661,0.516,0 
1.8381,-0.1347,1.103,2.9694,4.2476,3.2678,1.9947,2.7748,2.2442,1.1447,1.1303,2.6549,0.6879,2.0672,2.277,0 
0.0018,-0.6534,1.7805,1.9049,3.5632,2.3778,2.3593,0.5461,1.4498,1.345,0.6379,1.744,1.9172,2.6607,1.666,0 
0.1167,-0.2346,2.5114,3.2283,1.9344,2.4135,2.369,3.3445,2.624,2.399,2.0245,0.0671,2.7433,2.9997,0.0328,0 
-0.1842,0.9938,1.5051,3.5667,2.9455,2.8327,3.5253,2.0122,2.4295,2.706,1.277,1.9686,1.7077,1.1379,1.3799,0 
-0.6194,1.6486,3.305,4.1147,3.9866,1.6565,1.2304,0.4653,1.2054,1.9752,3.8428,1.9829,1.3982,1.6816,2.4201,0 
* 
5.8528,1.3366,2.1247,0.3022,1.5095,3.5761,2.1199,0.917,0.6436,0.1912,1.9747,0.9908,0.6831,2.2123,1.86,1 
5.0462,-1.1343,1.5739,2.3139,2.7334,1.6416,1.8421,0.3698,0.8928,1.2769,1.6251,2.8079,3.0083,0.1965,1.5933,1 
4.1235,-1.8868,2.2919,1.3492,-0.195,1.8766,0.7243,3.2839,1.5175,1.6358,3.1426,0.9156,3.2648,2.6681,1.4642,1 
6.9077,-2.2829,0.8687,0.4355,1.0556,3.0122,1.6727,1.3663,1.7898,2.7796,3.1527,1.0415,2.0325,1.2266,1.9669,1 
4.3274,-0.0968,0.3168,2.238,3.2739,1.5811,1.5528,1.4688,3.6546,2.206,1.4971,2.7361,1.5747,0.617,3.0178,1 
6.3231,-0.5705,2.4373,0.6789,0.0076,2.9163,0.7719,1.3134,2.9055,3.4381,2.2362,1.7565,2.2289,2.1758,2.714,1 
5.1343,0.4858,1.9059,4.0371,2.3344,2.4264,2.0198,1.3425,1.8641,2.6025,1.5995,1.4131,1.5876,3.2311,2.7661,1 
5.2148,2.0415,3.9055,2.2838,2.7581,1.6863,3.0161,2.6213,0.8675,3.2389,2.6861,2.4021,1.7427,1.3105,4.2479,1 
6.6539,0.8237,1.9596,3.3482,1.6259,3.5419,2.3532,1.4042,2.0967,2.9274,1.613,1.6294,1.8553,2.5568,2.7552,1 
6.477,-0.0897,1.4395,2.3408,2.6628,0.799,0.6683,3.4047,3.0807,2.7828,3.9572,2.9064,1.8211,0.7998,3.5994,1 
5.7218,-0.7467,2.0222,3.5072,2.2924,1.8015,1.8784,1.2177,1.2113,0.4283,1.3379,2.0323,2.8073,0.9105,2.3129,1 
5.7441,-0.9507,1.2969,1.677,2.0624,1.2129,3.6771,2.7307,3.6942,1.6184,1.1937,1.1369,1.0729,2.595,1.7941,1 
5.3452,-1.419,3.15,1.7814,1.2401,2.53,1.9533,2.7167,0.3294,1.7622,2.2188,2.315,2.4653,2.8044,2.0619,1 
6.7148,1.1635,1.0394,0.4325,1.8211,0.934,2.1852,3.532,1.8021,2.9371,1.7163,2.9533,2.6936,2.5396,1.626,1 
6.6338,0.5245,1.5914,2.6323,2.2817,3.9187,3.4743,1.4311,2.0754,2.292,2.177,2.2896,1.5274,1.0793,2.4337,1 
4.5202,0.9424,0.8926,2.0177,2.292,1.5839,2.6427,1.3124,2.4448,2.2186,3.221,2.8707,1.7638,2.5332,2.2653,1 
5.894,0.4495,-0.518,2.8346,2.0743,1.6426,2.7908,3.93,2.0292,2.8364,4.0156,2.5423,4.1449,0.9449,1.441,1 
5.5011,2.1749,3.4723,2.4475,3.7373,0.9741,1.2842,3.8487,2.6777,2.1101,2.0797,0.8732,0.229,3.2844,1.3789,1 
5.6116,1.3693,3.8893,1.4237,0.3052,2.167,3.5205,5.5709,2.5477,4.3675,2.3176,2.561,1.3336,2.6949,1.4572,1 
4.9627,-0.3659,2.9808,1.8387,1.0995,1.3595,0.9342,1.9222,-0.0334,0.9268,2.9269,1.9292,-0.177,1.7708,1.7862,1 
5.5814,1.4206,1.9475,1.2134,1.8296,0.9143,2.5531,1.0455,0.9316,2.3468,2.6885,2.4478,3.7852,1.844,2.289,1 
5.6858,-1.123,1.3961,2.4888,3.0016,1.5979,2.4171,2.9542,2.2626,1.6793,2.5143,1.3007,1.378,1.1286,2.0842,1 
7.3232,1.3652,1.2084,1.655,3.3733,1.4081,1.5585,1.0914,0.2203,1.0985,4.5417,2.4151,0.7281,1.2662,2.7291,1 
6.6688,0.4666,1.6895,4.2311,3.3185,1.2174,0.7896,0.0558,2.0272,2.7379,2.2004,2.6123,2.2085,1.2641,1.0865,1 
7.356,-0.8792,1.6649,2.5705,3.5199,2.107,1.1181,3.074,1.0057,0.8115,0.7895,1.7195,2.1175,1.6024,2.5633,1 
5.9679,-0.5242,2.5035,2.2444,3.1545,3.3727,2.5873,1.5753,2.6496,1.6567,3.2351,2.2665,0.9559,1.4304,1.7133,1 
5.1981,0.6546,1.9982,2.0378,2.5273,3.7042,3.029,1.2267,0.3771,0.8977,2.5676,2.4538,0.7839,1.1188,1.2569,1 
4.707,-1.1305,0.6823,1.7495,2.6737,2.5092,2.224,1.9635,0.8785,1.7174,3.1897,2.3391,2.2128,2.8888,0.6781,1 
5.7066,-0.8678,2.4921,3.9162,1.2549,2.985,2.5317,4.4877,1.7229,0.6721,2.5688,1.3074,1.8546,1.6449,2.24,1 
5.6416,-1.1494,0.3289,3.0741,2.0977,1.0113,1.2378,1.4887,0.8078,1.2961,1.245,3.184,1.1427,2.0674,2.0553,1 
5.7676,0.7516,1.9449,1.9493,2.6201,1.7722,2.2627,0.2961,2.9516,-0.8849,2.0549,1.2686,2.2291,0.5039,1.4522,1 
5.5196,-1.3149,2.5265,3.7342,3.1603,1.2355,2.5776,2.4472,2.3238,2.5137,1.6917,1.9098,0.3543,1.6235,-0.0665,1 
3.4153,1.6927,0.5986,2.1849,3.1137,1.2054,3.7658,2.3412,3.3312,3.407,1.8216,1.7025,4.2531,0.9033,0.218,1 
3.148,0.2493,2.133,1.8522,1.2153,1.4968,1.4645,4.2926,3.933,2.7249,0.7338,2.0976,1.9917,2.9682,2.3592,1 
7.1247,0.7302,2.0339,2.0479,1.3211,2.4886,2.3844,2.2062,1.6775,0.6495,4.201,2.2942,0.3773,1.0326,2.2108,1 
6.446,0.6244,1.3805,1.6265,2.5578,3.0254,3.0789,1.7931,3.3844,2.4737,2.4142,4.1697,2.196,1.0906,0.8497,1 
