Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Class
5.6425,-1.2277,2.3219,1.3213,0.5783,2.9779,1.7405,0.9764,2.2496,3.753,1.7151,2.2551,3.3427,2.2914,3.5272,1 
3.9227,0.3706,2.6236,2.7558,2.585,1.5175,1.8903,2.5605,1.0265,3.7112,2.1221,3.4593,0.7426,3.041,1.822,1 
4.8953,-1.4862,0.8109,2.5303,2.966,0.8832,0.8295,0.5189,2.6148,2.2482,1.5506,2.6481,1.6891,1.5229,4.0907,1 
5.7545,0.3218,1.9286,2.5573,3.1215,1.8309,1.7407,0.6814,4.2581,2.5542,2.7854,0.733,2.0338,3.1343,2.5388,1 
6.4583,-0.7386,2.6358,0.5563,1.2523,1.3337,3.2628,1.9641,1.2855,1.5267,1.5522,2.3295,0.9378,1.5913,1.3326,1 
5.8064,1.5252,1.6965,2.3606,0.3026,1.3477,2.1708,2.9936,2.1726,0.3304,1.8562,1.3823,2.899,0.6118,1.591,1 
6.1847,0.1383,3.3776,1.9366,0.8682,2.2761,3.4872,0.5872,2.7358,1.0668,0.9388,1.7357,2.0232,0.2464,0.5365,1 
3.8202,-1.4758,1.4469,1.8273,2.4183,0.8764,0.6746,2.1267,3.593,3.1927,1.4522,0.3393,0.9957,1.7023,1.5675,1 
5.166,-0.974,1.6016,1.0851,3.3358,2.3638,2.8765,2.4452,1.1444,1.914,2.4462,3.4417,1.8042,0.0941,1.8803,1 
5.3167,-0.2872,2.1213,3.3687,2.6652,2.3437,2.7096,3.6766,2.5069,0.9754,2.7345,0.5246,2.9106,3.25,3.1156,1 
4.6904,-0.258,2.1187,2.0245,0.7703,2.3876,0.4811,2.0144,0.8425,1.4945,3.1577,2.2609,1.5252,1.6132,3.4686,1 
3.5918,-0.5858,0.1655,1.0985,2.9007,1.8662,1.3506,1.4186,3.8951,0.6395,0.6912,2.9744,2.565,1.0424,1.9809,1 
4.5609,1.2553,3.3697,2.3367,0.8463,1.2228,1.1493,2.5017,3.025,0.7992,1.0695,0.5544,2.2773,1.5775,2.3454,1 
4.6827,3.0203,1.3533,1.4237,2.8705,1.9528,2.3992,2.2419,0.7236,0.61,1.5795,3.9308,0.9711,4.2013,3.3356,1 
5.3107,2.4164,0.5376,2.1249,2.8147,2.5527,0.1251,4.0875,2.2381,1.4492,1.3286,1.8346,3.3994,-0.0436,1.6564,1 
7.4415,-0.0214,2.0695,2.3408,2.3309,2.8209,1.2714,0.8513,3.0332,1.262,2.4336,3.2129,2.9176,2.6161,1.8322,1 
3.7894,-0.378,2.5404,0.6463,1.8665,2.0701,1.9619,2.4523,3.2694,1.3383,1.6789,3.4825,0.8194,1.2539,0.5983,1 
4.9109,-0.229,2.3214,1.0558,2.3725,1.5046,1.4647,-0.2685,0.864,0.442,0.1984,3.9368,2.7093,0.5767,1.1513,1 
5.1254,0.5265,2.6536,2.9776,3.2967,3.5372,0.6614,1.5771,0.0524,2.276,0.4194,1.343,2.3135,3.1988,1.542,1 
3.2351,-1.0326,2.1478,2.9735,3.6354,0.6182,0.6041,1.1334,1.3291,1.5982,2.358,3.0948,-1.0908,1.1702,1.4089,1 
7.3816,0.2135,2.2276,2.7023,2.1319,1.0317,2.331,2.1437,3.2167,0.2143,3.4043,1.8228,1.438,0.3191,1.7722,1 
6.5659,-1.5003,2.6378,2.1891,1.235,1.4384,3.0297,0.6756,1.684,1.9302,3.6153,0.758,2.4202,1.1661,2.0963,1 
5.7444,-0.3993,2.5405,3.5057,1.8255,3.2158,1.3124,2.2315,1.4927,3.0822,3.0259,2.2988,3.9448,2.283,3.7812,1 
5.3412,-1.3778,1.2111,1.6013,0.7835,2.4689,2.104,3.6949,0.0095,2.0489,1.9172,0.8168,2.8779,2.3659,1.3628,1 
4.3885,2.1124,1.7788,1.2492,1.9816,2.7062,2.6042,2.2106,2.5107,1.4154,1.9412,-0.5101,1.8042,0.6924,3.3117,1 
3.1304,0.9386,1.5149,2.5607,2.7233,3.4246,1.6574,2.1035,-0.116,2.8791,1.7355,3.791,1.2788,1.1936,1.782,1 
7.0929,-0.4165,3.3803,0.9272,3.5598,3.5478,2.1261,1.2978,1.3541,3.1749,1.7809,2.1734,3.045,1.6342,2.1639,1 
5.9104,0.1252,1.3081,2.0081,1.5326,0.6792,1.4395,2.7748,3.1028,-0.5176,1.5629,0.21,1.9975,-0.2174,1.7948,1 
5.4613,-0.5505,2.5284,1.2746,1.4061,1.3557,2.1185,0.6354,3.9163,2.0867,2.7559,1.9742,1.5739,2.592,0.6365,1 
5.1697,-0.3467,1.9931,2.0962,3.0681,2.2604,2.9816,3.216,1.9715,1.9285,2.0916,2.3567,2.1341,2.2243,0.4968,1 
5.0895,-0.6806,2.412,1.8705,2.8309,3.2235,0.9011,1.9425,1.669,1.1707,2.075,2.2979,3.7549,0.8537,0.5554,1 
5.1954,-0.479,4.2479,1.3719,1.7464,1.3696,1.6832,1.7583,2.1387,0.2353,3.7709,0.9538,2.483,3.4939,2.7522,1 
4.9314,-0.0184,3.3512,1.9809,1.1951,0.7117,2.1657,1.7616,2.5775,2.0418,2.9597,1.8228,1.2344,2.439,3.9848,1 
3.9704,-0.3009,1.1689,2.8667,1.5311,1.7631,3.3932,3.0799,0.6722,0.8641,3.2834,3.4294,-0.0221,1.5963,0.5145,1 
6.6446,1.2795,3.2223,2.6983,2.5544,3.0042,2.1108,0.1817,1.9797,2.0175,2.5843,2.5086,1.8752,1.4067,1.1056,1 
5.0728,-0.3481,0.5459,3.3911,1.8115,2.4089,2.9547,1.2327,2.3296,1.8768,2.5571,1.9383,0.4954,2.1335,1.3832,1 
6.2529,-1.7718,1.6975,2.2435,2.129,1.5596,2.1723,1.7468,1.6264,2.6109,1.3912,2.2299,1.9916,0.6166,3.2253,1 
7.4874,0.0836,2.3789,1.4033,1.8025,0.7562,0.8767,1.5496,2.6979,1.1611,3.3667,3.9877,0.3739,0.0828,2.098,1 
4.6996,-0.9223,2.6868,3.0855,2.4326,2.2082,2.3164,0.7822,3.8714,0.5071,3.3345,1.8615,1.96,0.7528,1.5096,1 
2.7805,-1.2783,2.0666,0.085,1.089,2.3811,2.9113,3.4839,1.552,0.5616,1.1057,1.7263,2.6179,1.889,-0.2326,1 
4.0499,-1.2887,0.9745,1.5259,1.3253,4.1554,2.873,2.4745,2.4199,1.0717,0.6855,3.9599,2.2238,1.7246,2.4135,1 
6.0572,1.2666,1.1427,1.2672,1.6722,1.2047,2.22,2.7544,2.9119,0.985,0.9578,1.9058,2.4764,2.3691,0.5418,1 
* 
9.3032,0.9246,2.9244,2.7686,0.2009,1.557,3.0033,1.8456,0.8563,1.3459,2.4073,3.8459,2.7719,0.5063,0.5455,1 
10.9594,1.2496,1.726,2.4266,2.9252,3.6859,2.0075,2.8735,3.1245,1.956,0.9133,1.5938,2.44,-0.2022,2.9548,1 
10.6163,1.3201,-0.2507,1.023,2.1053,-0.2075,2.7842,1.4072,1.2887,1.8213,1.8357,1.3263,2.0805,1.8385,1.692,1 
8.9191,-0.9466,1.9523,1.5919,2.1181,2.0322,2.6477,2.0435,1.7379,1.7498,2.8778,2.0092,0.5976,3.4,3.6007,1 
9.4608,-0.6008,2.8182,2.3146,2.5048,1.1789,1.7449,0.9304,2.6584,2.4231,1.6019,2.2721,1.6203,1.6552,1.2935,1 
9.8824,-0.1091,2.5839,1.6096,2.7243,1.9661,2.8331,1.4051,2.906,3.9114,3.561,2.3381,4.0411,1.7104,3.4706,1 
10.6072,-0.9136,1.721,2.2458,1.7708,0.8505,2.0775,1.6714,3.1423,1.3511,2.0412,1.2145,2.4698,3.2878,1.8889,1 
10.9717,-0.1477,-0.0838,2.1424,1.9002,-0.4092,1.5483,1.4903,2.2142,1.8749,0.8154,1.858,2.4345,3.205,2.1073,1 
11.5241,1.3777,2.4315,1.1181,1.4728,1.8874,1.6394,-0.1841,2.103,1.3769,2.0279,2.237,3.2727,1.6622,1.7101,1 
9.4432,-0.377,1.5256,2.8494,2.2508,1.1702,1.8472,0.733,3.533,1.9223,1.2611,1.4187,1.2042,2.6599,0.7834,1 
8.9519,0.1655,1.2905,3.13,0.7478,2.3281,1.5534,2.1846,0.3439,1.634,3.635,1.7149,0.9223,3.1914,1.8416,1 
9.1248,-0.1328,0.4714,1.1243,1.6032,3.654,2.3279,0.4379,2.576,2.6934,0.9341,2.7056,2.5016,2.3012,1.5155,1 
9.4162,-0.2687,1.8087,1.6287,2.1737,1.892,4.2717,1.4784,2.061,3.0703,0.3619,1.9661,1.5971,1.9015,2.1973,1 
10.1096,0.9575,0.978,0.424,3.6452,3.3436,2.0212,0.8249,1.651,2.0649,2.8449,1.5054,0.8353,2.6049,1.8641,1 
11.7958,0.2389,-0.2399,0.6191,2.3138,3.5071,2.1334,2.5648,2.1736,2.53,2.0241,2.5011,3.191,4.0868,2.7028,1 
12.7491,-2.4403,0.4594,1.8253,2.5802,1.216,1.8138,1.9843,1.8209,1.4921,1.5811,1.6468,1.8082,4.099,1.8705,1 
10.8945,-0.6159,3.5782,1.9797,2.5911,2.4946,3.9537,1.3777,1.6192,2.8251,1.854,2.4468,1.4278,2.2172,0.7144,1 
9.4105,-0.9415,1.1712,2.39,3.5806,1.1087,0.9326,4.3897,1.3939,0.1697,1.0112,1.9158,1.3738,1.2158,2.0077,1 
9.8037,1.1938,1.9542,1.2495,1.5897,3.8709,0.9511,2.2798,1.9946,-0.1325,0.1454,2.8376,4.0933,1.2269,2.82,1 
8.1102,2.1129,0.6828,2.9839,2.3534,2.0499,1.8667,2.509,3.898,1.5356,0.3018,1.8444,-0.2191,0.9856,1.0186,1 
8.1335,-0.226,1.5274,2.5146,2.8685,2.4407,2.7674,1.0024,1.3057,2.0791,2.0333,2.568,1.5669,1.6813,1.5809,1 
10.4996,1.3894,1.7527,3.0126,2.1818,1.6706,3.3871,3.1056,0.3778,2.1554,1.7525,1.5357,2.1062,2.1017,0.4121,1 
10.2514,0.0559,3.5687,2.5571,2.0108,2.2155,2.3293,1.2747,3.459,2.2659,2.0855,2.2904,2.5304,1.3758,1.6101,1 
9.8618,1.0396,0.8949,1.7867,1.6962,3.374,3.2695,2.8886,2.9791,1.7299,1.6763,-0.1417,3.0496,-0.3691,1.3938,1 
8.5751,-0.0317,4.1856,1.4757,3.4627,2.09,2.9,1.8387,2.7647,1.4698,2.0073,2.8397,0.9632,1.1315,2.1208,1 
8.4364,0.6778,1.891,3.9069,2.9049,2.071,-0.0921,2.5224,3.0375,3.4227,3.9427,3.0249,0.7863,0.3937,0.5322,1 
9.5973,-1.7412,2.8007,2.2016,2.2489,2.3277,1.014,1.2927,1.6143,2.7679,2.4311,0.4316,2.047,1.6915,2.2742,1 
10.4051,-0.1679,1.9584,2.0888,3.1329,0.4062,2.9561,2.7454,0.6346,3.2944,0.5981,3.402,1.5881,2.6117,2.927,1 
9.6107,-0.3986,1.6914,3.1639,0.6371,1.0088,0.7544,2.7315,1.1086,1.0174,1.7977,3.6581,1.9347,3.1332,2.046,1 
9.6396,0.1277,2.4004,3.105,2.6971,1.7229,2.8823,3.4181,2.9459,3.8046,2.2956,1.9698,1.0534,3.2567,0.3103,1 
9.6509,-0.7002,1.2371,4.2413,4.2159,1.7092,3.5242,1.731,2.7725,1.5677,2.7832,1.6946,0.4205,2.9453,1.4518,1 
10.8568,-0.4651,0.6151,1.5258,2.92,2.8977,1.722,2.8647,2.3897,0.9024,3.3912,2.1611,2.462,2.8359,1.3147,1 
11.4086,0.1738,4.2654,2.7763,2.0817,2.7555,2.3992,1.8939,0.7234,2.3441,2.4523,3.0781,0.51,4.0184,0.7279,1 
10.3464,-0.2159,1.9693,3.3524,2.2099,3.0293,2.7793,3.6655,3.1163,2.132,1.3082,2.0387,1.9653,1.2862,2.984,1 
11.4259,0.5907,2.8471,1.5368,2.4188,1.1263,0.846,1.3331,3.084,3.7457,2.1805,2.1327,3.6441,0.7986,3.5174,1 
9.578,0.7178,3.2266,0.5939,2.2653,2.1306,2.7168,1.949,1.3444,2.3959,2.8313,3.655,2.13,0.4628,1.7104,1 
9.3175,1.0941,0.523,1.7685,1.6823,2.2849,1.1781,2.1333,3.1008,2.718,3.0246,2.6359,3.6138,3.1391,2.6384,1 
11.3618,1.4844,2.2101,1.6966,3.2796,2.8529,3.0257,3.5906,0.8573,0.4521,1.1547,2.1906,1.7684,2.4789,1.0388,1 
9.8721,1.0619,-0.714,2.9986,2.2806,1.7729,2.3208,4.4837,0.623,2.4537,1.6174,3.076,0.8923,1.7938,2.6876,1 
10.1202,1.6604,1.7073,1.2771,0.9684,3.1039,1.8847,0.546,0.3994,1.9903,1.4947,1.0034,2.4084,1.4899,2.5089,1 
10.6437,1.9804,2.8827,2.7882,1.0446,2.3726,3.385,3.4427,2.4473,1.8133,2.43,1.7749,3.4655,1.0959,1.4439,1 
10.2173,-0.7251,2.5578,2.6419,1.7863,2.4802,2.0878,1.6692,1.6058,0.0044,0.8677,2.5272,2.5308,2.3024,2.8384,1 
10.5931,-0.2513,-0.3086,1.7545,1.3742,2.2016,0.7609,3.109,2.4269,2.3372,1.4527,1.0119,2.1838,1.1522,1.609,1 
10.1146,-1.245,2.4988,2.7181,0.319,1.3624,1.8449,2.1271,2.1389,2.9147,1.5593,3.2968,1.9691,1.4633,3.559,1 
10.5044,-0.9226,1.8789,0.8352,2.0322,0.4377,3.7367,2.3114,1.1738,1.221,3.4399,1.7073,2.378,1.3299,3.4128,1 
9.8206,-0.3664,0.9615,2.6678,2.0279,3.099,2.9199,1.3071,3.7887,3.0123,1.6711,2.1187,2.7369,2.4469,2.9608,1 
10.3972,-1.382,1.9639,0.6948,1.0346,0.9847,2.4931,1.2585,0.4717,2.3151,1.9163,2.6809,0.994,1.3425,2.0766,1 
11.3551,0.9349,1.2935,2.6281,-0.4418,1.3609,2.21,3.0888,1.0389,1.9836,2.9914,2.9978,1.9436,3.084,2.0618,1 
9.9635,-0.1504,2.1349,-0.1026,3.8044,1.0369,1.9944,1.8868,3.0236,2.1468,3.9354,1.6169,2.1522,1.6896,3.7644,1 
8.0984,0.6352,2.5281,2.8313,0.77,2.2806,1.2851,0.4093,-1.4454,0.7841,2.9056,2.8641,2.9323,2.5081,0.7134,1 
9.7578,-0.9558,2.6302,0.995,1.9544,2.5635,3.5743,1.8223,3.367,3.8107,2.0364,1.8306,1.9775,4.2195,3.7811,1 
8.5232,1.4238,3.5377,1.8128,3.5778,3.2727,2.2643,4.1402,3.8965,1.4828,1.3999,1.0441,0.9236,3.0693,1.6023,1 
9.8258,-1.0248,1.0058,3.5087,1.0642,3.4216,-0.2762,2.4325,2.5075,1.6533,2.1362,0.6809,1.3196,3.1694,1.4495,1 
10.915,-0.3058,0.822,1.7955,2.3255,1.9971,2.2125,1.7673,2.1241,0.9738,3.4794,1.6729,2.3928,2.1359,1.2647,1 
10.609,0.4237,0.8895,1.2732,0.1535,2.582,3.0395,1.9465,2.3971,3.3006,3.7162,1.2701,2.7438,0.0545,2.985,1 
9.9121,-0.0032,1.3012,1.1775,0.7906,1.7814,1.4919,0.5747,3.0485,1.4339,3.4126,1.4445,2.9826,0.8961,2.6402,1 
8.7518,-0.0422,1.4924,1.4806,0.8984,0.7001,3.2191,1.2196,4.0232,0.9066,1.4152,1.1372,4.8219,2.234,0.9224,1 
10.4733,-2.1522,3.4673,0.8637,1.3207,2.1727,3.4004,1.3023,1.8902,3.2774,0.2292,0.923,1.5778,1.3553,1.539,1 
11.0071,-0.906,3.2127,2.431,3.5591,2.6874,1.3315,0.2785,1.3226,2.8349,4.2494,1.3281,1.8325,0.7388,3.3575,1 
10.5524,-0.3992,1.7842,1.7904,2.093,1.4456,1.8448,3.6301,1.6807,2.2881,2.3747,2.4009,1.5876,2.3003,1.9737,1 
9.3365,-0.3684,3.3501,2.344,2.8636,1.1528,1.0267,3.7178,2.2502,1.6158,0.9366,3.3405,0.5336,1.3261,4.4188,1 
9.8094,-0.4181,1.7032,2.4635,2.4943,1.3726,3.2148,1.9128,2.3979,2.8661,2.2923,2.9533,1.6911,2.0323,1.9763,1 
12.2375,1.2797,1.5306,4.2788,1.5744,1.9771,3.2149,1.9531,2.1881,2.1206,2.7306,2.2282,1.2346,1.411,2.5394,1 
10.2583,-0.7878,0.8432,3.6667,1.9188,2.2757,4.0404,2.6524,3.5428,1.5547,2.3256,0.0089,1.4489,2.2512,1.2002,1 
10.9044,0.1402,1.3069,2.5934,1.856,1.7434,3.3497,3.8255,0.377,1.7281,1.9639,2.3428,1.6953,1.1688,1.5795,1 
11.0152,1.5367,2.9921,2.6518,0.8909,2.3626,1.3798,3.0713,3.0851,2.8203,2.1156,0.5191,1.9064,1.7052,0.2019,1 
11.0319,-0.0094,2.4562,2.0203,3.0995,0.891,1.9413,0.3382,2.0856,0.2528,0.3256,1.2444,3.3676,2.5701,2.1235,1 
11.3308,0.3121,3.6292,0.9427,2.0024,0.8983,2.0104,0.8707,2.2534,2.0151,1.3426,3.933,2.8286,1.7968,0.0756,1 
7.6679,0.6151,0.6612,2.4011,2.6299,2.2981,3.6883,3.6724,1.249,2.5475,0.2551,2.1897,2.1987,3.2882,0.6381,1 
10.1504,1.1248,0.9644,1.8609,2.0641,2.9552,2.8463,2.144,1.1978,1.698,0.2154,2.6906,1.7017,2.4987,2.8894,1 
11.9557,0.9088,2.3927,1.0745,1.8756,2.2299,2.0165,1.0963,-0.2272,3.4337,0.8508,2.2752,1.1893,0.9299,2.6822,1 
10.8333,0.0237,2.2,2.2687,3.6556,1.562,1.7592,0.3654,1.3448,1.7097,1.6459,2.0367,2.8456,1.8276,2.7534,1 
9.8679,0.5913,2.202,0.6545,2.246,3.1735,3.6067,2.5291,2.0987,2.8428,2.3063,2.6654,3.053,0.5902,2.6164,1 
9.0253,1.2604,3.5314,0.8664,2.5501,2.6417,3.1364,0.4453,4.0927,1.5018,0.2351,1.1326,2.9544,2.9918,1.8121,1 
11.1758,1.5238,1.5758,1.4405,2.0027,2.484,0.5695,0.1953,3.1144,0.3411,2.8706,2.8847,2.5477,2.1765,2.4111,1 
8.2889,1.3995,0.7936,1.732,1.459,0.244,1.7103,1.2248,4.5847,0.7683,2.3528,2.1071,1.6561,1.1042,2.5718,1 
11.2054,0.94,1.3809,3.2497,2.2861,3.1877,2.212,3.7206,2.475,1.4561,1.354,1.1224,3.2716,2.6474,2.8628,1 
9.9471,-0.2763,2.0114,1.0864,2.8101,1.2205,2.9154,1.6443,2.9989,2.8388,2.7178,1.4727,2.2113,2.3443,2.7624,1 
9.5066,-1.1778,2.0173,2.5679,1.7171,2.9625,2.0182,0.1687,2.8176,1.0472,0.2006,2.6755,1.4279,2.0835,1.8683,1 
10.5817,0.9515,2.9605,1.5941,1.035,0.7206,2.5126,3.3475,0.8066,1.7741,2.6779,2.8605,1.0709,1.0299,2.8516,1 
11.8402,-1.0997,2.1729,1.6508,0.9442,2.0227,2.6819,1.0728,1.5886,0.7771,1.6069,0.8245,1.5714,2.8951,0.2461,1 
9.7757,0.6657,2.1065,2.4576,1.7239,0.1373,2.1802,3.1471,2.7807,2.3098,-0.4406,0.2287,1.8225,2.6323,2.2335,1 
9.1628,-0.6266,1.1671,1.4045,1.4746,-0.1527,2.5211,2.1432,0.4256,2.4823,2.9577,2.8198,0.809,3.911,1.4911,1 
10.0374,0.9998,1.6843,1.6249,0.6469,1.5476,2.5798,2.5096,2.3432,2.6536,3.6748,2.5005,0.9528,4.8208,2.356,1 
11.6433,-1.83,-0.1389,3.9014,2.8113,0.7931,1.1117,2.9578,3.3409,2.0891,2.1291,0.7512,1.1931,2.3904,1.9962,1 
10.0084,-1.2779,2.1659,2.1805,1.454,1.7029,3.5669,3.0815,1.7544,2.0939,1.9709,1.3502,2.0347,2.9094,1.8048,1 
8.2383,0.3932,2.6916,1.3073,0.9589,2.3186,2.5915,2.742,1.2395,3.2607,2.0698,2.4084,2.8182,1.4648,1.961,1 
7.4857,-0.3074,1.7913,1.5428,0.3017,3.5678,1.446,0.0057,1.3996,3.2553,1.8242,1.959,0.9902,3.0814,1.7866,1 
10.9068,2.0254,0.4795,0.5586,1.4258,1.9957,2.0306,1.4048,1.1223,1.6597,1.8165,1.4138,0.9288,1.5473,1.0314,1 
9.821,-0.3106,1.9323,2.6788,0.6055,2.4907,1.6424,3.4941,0.921,1.6273,3.0805,3.2732,2.5164,2.7141,2.2291,1 
10.7035,0.8061,2.0834,2.2603,2.1472,2.388,1.7505,2.4604,2.3409,1.875,1.6113,0.8216,1.9253,2.2561,2.8794,1 
10.3554,-1.6461,2.3521,1.6479,1.5055,1.6648,1.6904,0.9646,2.1264,2.2143,3.8226,3.6027,4.2104,1.6857,3.708,1 
9.3488,-0.1285,0.627,2.276,0.0443,5.5018,2.4171,0.6545,1.929,2.0844,-0.0142,2.9783,2.9889,0.8286,1.2105,1 
10.4978,-2.6916,1.2894,1.0591,1.1631,1.7127,2.0422,1.4723,0.1964,3.2856,0.9745,3.1461,1.3838,1.4832,0.7133,1 
9.3442,-0.1132,2.7389,2.9879,2.0466,3.8948,3.2353,2.6978,1.8744,2.2577,2.6302,1.9613,1.1613,3.1672,2.83,1 
8.9454,-1.4896,0.9804,2.319,2.7368,1.6211,1.9361,3.5759,1.2074,1.5725,0.3973,1.3851,1.414,2.0639,2.1705,1 
10.1564,-1.1269,2.048,2.4017,1.418,2.7584,1.9717,2.6521,2.49,3.1188,2.6903,2.3223,1.9355,1.8187,2.3397,1 
10.3774,0.0815,1.5809,2.811,1.9808,0.6147,1.7171,1.7598,2.8927,1.8849,3.7231,-0.3545,0.4501,3.0998,2.6073,1 
10.1215,0.7228,1.9113,2.2565,1.1996,2.2135,2.3912,1.9342,1.8691,2.0112,4.3589,3.1285,1.6346,1.7484,1.9283,1 
9.8693,-0.1286,1.4043,1.7587,2.1834,1.5974,2.1944,0.0442,3.3904,0.3258,1.3917,1.7577,1.5077,3.1306,2.8572,1 
* 
11.3182,9.2643,2.4779,1.0487,1.3064,3.9097,1.7431,-0.1298,2.1413,3.346,0.7236,2.2089,1.7632,1.7102,-0.0058,1 
8.3989,10.3358,2.1414,1.049,2.1119,2.6943,3.2434,4.1419,2.4323,2.0714,2.2442,3.8106,2.0382,1.1567,5.0652,1 
8.6333,10.6874,1.7339,0.8307,3.535,2.1103,1.198,2.2581,1.4301,0.9875,2.0423,1.8518,2.64,2.3257,1.2237,1 
10.2158,9.6963,1.6955,3.1491,0.911,1.9621,2.6587,3.0274,1.529,2.1596,1.4465,2.9045,2.3229,1.4116,1.8618,1 
10.8964,8.0603,1.7362,1.4031,0.6791,3.6157,1.4982,3.0974,2.8859,2.0917,1.7235,2.3642,2.1364,2.9236,1.9529,1 
10.4345,9.0803,2.6975,0.7217,0.9427,2.4312,2.4365,2.1649,1.0208,1.9684,1.0552,3.5856,2.2779,2.5281,1.3058,1 
9.5115,9.554,3.1958,3.7532,0.8432,1.8605,2.3211,2.5405,1.267,3.1997,1.0236,2.6089,3.8532,2.9739,1.0409,1 
9.211,10.0542,1.2111,0.2965,2.4773,2.6298,2.4213,2.3532,1.9375,0.6744,1.6894,2.2734,1.5085,3.3245,1.3324,1 
9.7995,8.9276,-0.128,2.9059,1.4599,2.2912,1.6184,3.131,2.9066,2.5026,3.0259,3.6626,3.0455,0.7396,2.2497,1 
9.8866,10.3467,1.5784,1.9355,1.7663,3.6022,3.3188,1.9469,1.6034,2.7322,3.2924,2.9195,2.1405,3.076,1.7046,1 
9.1848,11.3405,3.009,1.2483,2.9354,1.8879,3.7736,1.85,2.6292,1.6728,1.6203,2.0265,1.1899,3.6855,1.5035,1 
10.6675,9.0133,0.9013,2.9649,2.5532,3.2055,1.5497,2.6215,0.0379,3.2183,1.8686,0.1345,2.3624,1.4027,1.8333,1 
10.8584,9.2604,2.7825,0.2001,2.8977,1.0096,2.9142,3.1694,1.8064,0.7223,2.7343,0.5282,2.0119,1.1936,1.8932,1 
8.9751,10.5945,2.7277,2.3712,0.6468,1.5814,2.8227,1.9391,1.2235,1.2549,2.7979,1.3551,3.611,2.5941,3.025,1 
9.7133,11.4124,1.0317,1.1974,1.6418,3.4963,2.2627,0.8815,1.7116,1.4565,1.4312,2.7199,1.5385,2.3731,2.1559,1 
9.4297,10.2359,2.4258,2.9235,1.7493,4.1243,2.3071,1.2569,1.3536,0.7378,3.9708,1.1398,2.8796,2.3245,1.2877,1 
10.4005,8.2159,1.2551,-0.4814,3.3448,5.1193,1.036,3.7764,0.7064,-0.8673,1.6762,2.6503,2.9497,2.9921,0.6516,1 
9.4412,11.6892,3.07,3.0658,1.331,3.6532,1.7562,2.4256,1.1815,2.2141,0.7082,2.2056,4.2889,1.2864,2.3863,1 
10.1563,10.9095,1.6424,1.2702,1.9983,1.2201,1.3639,3.1664,1.0311,2.6951,1.053,0.3185,1.9544,2.4655,0.6086,1 
9.089,11.1699,1.476,1.159,1.9978,0.9454,1.0181,2.2151,0.5687,1.0263,2.4195,2.112,-0.0181,1.9437,0.8718,1 
11.1318,7.5378,0.5147,1.5387,3.3555,1.3599,1.2411,2.4358,3.7486,1.2438,1.3504,2.7656,1.9533,2.5554,-0.3733,1 
9.6897,10.1436,1.9183,1.8267,3.0542,1.3448,2.4855,2.3557,3.8476,1.8817,3.2857,2.6048,1.3607,2.4184,2.4806,1 
9.2372,10.6946,-0.3793,2.3334,0.2601,1.9058,2.0404,2.0756,2.3917,3.1665,1.8819,1.0706,3.0129,2.4393,1.3162,1 
10.5776,9.7747,2.1257,1.9743,1.7154,0.086,0.2157,1.3309,2.359,2.9321,1.7589,1.9753,2.4697,1.2696,3.1013,1 
8.9421,9.6595,1.2665,2.3569,2.4719,2.7172,1.058,2.8298,0.6036,1.1247,0.9436,0.7719,1.5718,1.8698,2.6568,1 
10.5526,8.3325,1.3277,2.882,2.1103,3.0514,0.231,2.0182,1.0445,2.888,0.9234,0.7918,2.6292,0.9367,2.2941,1 
10.0373,11.412,1.9626,2.5359,1.2243,2.0722,1.0786,1.8564,1.5039,1.2531,2.8586,1.0544,0.485,3.2569,0.8163,1 
11.5245,11.8233,2.1828,2.2898,2.9631,3.712,1.9039,3.6897,3.1689,1.7961,1.4215,2.7759,2.2963,0.5469,2.5886,1 
8.3612,9.2612,2.8145,2.9447,2.5758,1.5113,1.0258,1.3631,3.1475,0.264,1.6346,3.5694,2.655,2.1982,3.2868,1 
8.238,9.4532,2.157,2.0673,1.0912,2.0883,0.8119,1.8747,1.4414,1.712,0.7333,2.615,2.8313,1.5808,0.1014,1 
9.5563,10.5466,1.424,1.9561,2.7306,1.4984,2.3367,1.1846,1.511,4.3725,0.4602,1.6205,1.7297,3.0563,0.074,1 
7.9783,9.4476,1.2404,1.4062,1.0732,2.3285,-0.1149,2.2871,1.8363,1.1921,0.2032,1.6915,0.694,2.2382,-0.3812,1 
9.6022,10.265,0.6551,3.029,2.2493,2.2591,1.0723,0.2768,1.7466,0.816,2.8432,2.0072,3.371,2.1696,3.1777,1 
7.6997,9.3733,1.799,3.0906,2.3664,0.8361,0.7129,1.7277,2.7085,1.3187,3.0847,2.992,1.9036,1.6135,1.5914,1 
9.4608,9.2735,2.2436,1.4839,1.7228,2.1103,2.6093,2.3288,2.2057,2.6713,1.8424,1.9693,3.3157,1.8673,0.5909,1 
10.8749,9.176,2.0586,0.1986,2.8205,0.8896,1.2722,1.1578,3.1911,1.614,1.0932,2.0257,2.0443,0.3488,2.2738,1 
9.0424,11.7405,2.583,0.5161,3.8931,1.8374,0.9094,0.1445,2.9995,1.8233,3.2783,3.5879,0.1644,1.8135,0.6961,1 
8.9016,9.8524,2.0787,-0.322,1.9527,2.5437,1.8014,1.4125,0.0847,1.7156,2.7447,1.7257,1.4914,1.0524,3.5214,1 
