Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Class
-0.5705,-0.4928,4.084,2.8078,2.3767,0.1179,2.2871,2.7429,1.6991,1.8016,1.7668,1.0797,1.7463,0.8976,1.6303,2.4226,1.5646,2.3958,0 
0.5236,-0.7353,2.5334,1.0875,3.6971,2.4156,3.1929,2.8314,1.1065,2.4146,1.7969,2.7335,2.7507,2.3281,2.111,0.0711,3.3049,2.7195,0 
-1.6333,1.4722,4.9218,1.302,1.4622,2.3265,1.898,0.9043,3.0715,2.1443,3.0826,1.908,0.226,2.1534,2.7407,1.765,1.3054,2.4221,0 
-0.9564,-0.3713,1.1308,1.8427,1.3946,2.5003,1.1193,3.4296,3.9542,1.8381,0.3474,2.0378,1.3899,2.8258,3.0276,1.0261,2.4888,0.6876,0 
-0.2292,0.0606,2.1202,2.0965,2.1599,2.6274,2.726,1.1469,0.3285,3.784,0.9805,3.1613,2.9848,2.1655,0.2294,1.4653,3.2402,3.3571,0 
0.6792,0.8264,1.3238,3.4626,2.0159,1.4248,2.0238,2.7636,2.0071,1.4615,2.3717,-0.5447,3.691,2.549,2.3898,1.6258,2.1733,2.0813,0 
0.0009,-1.1439,1.9833,2.7667,2.6159,3.0924,2.6835,3.6333,1.1479,2.4141,2.5149,2.9754,0.9054,0.8802,1.6844,3.0744,3.3926,3.9103,0 
0.8785,-0.3238,0.9579,2.0801,1.6482,1.6351,2.526,0.7753,2.8732,2.5238,1.6362,2.1868,2.5601,0.3683,2.8485,3.8762,2.5133,2.6906,0 
0.3484,-0.6731,1.1806,1.7043,1.8103,3.6084,2.6705,5.2206,3.3433,3.208,2.0384,1.8998,1.3758,2.5373,2.3755,1.0843,0.7022,2.2212,0 
-0.499,-0.2136,1.699,0.6058,0.6573,2.6574,4.2778,4.1096,0.0848,0.8172,0.8231,1.3572,-0.5893,0.4166,2.0227,2.1817,2.248,1.5349,0 
1.1219,0.2972,1.7264,2.4063,1.9327,1.8834,1.3767,0.4027,2.2152,1.0846,1.6349,2.2234,2.3711,1.1722,1.0086,2.7663,1.4545,2.4236,0 
-0.947,-1.1483,1.7478,1.592,1.0041,2.0118,2.73,3.212,3.4507,1.7762,2.6246,4.4191,3.2222,2.8921,3.3823,2.2225,2.2514,1.9879,0 
-0.7023,-1.2109,2.7264,4.4671,0.5256,2.7916,2.0129,0.5082,2.8285,2.9657,1.1061,1.5878,0.88,-0.2047,4.7186,2.5598,2.775,1.0821,0 
-0.6264,0.5972,2.5658,4.2868,3.7813,1.2081,0.8926,2.0874,0.2852,1.7857,1.2616,3.8181,0.7624,1.8423,0.4503,2.5674,3.0666,3.8953,0 
-1.2802,0.9183,2.754,2.3231,3.0654,2.2066,3.1007,1.7602,2.1901,3.1186,3.0395,1.6021,1.6557,1.9631,1.9497,2.8712,2.2198,2.0103,0 
-0.712,-2.1445,2.9637,3.1166,2.0711,2.3821,2.1067,1.1989,2.1395,1.1787,2.8628,1.4769,1.6408,1.8875,2.792,2.576,2.3389,1.7812,0 
-2.126,1.3464,2.4977,0.9633,1.3197,2.2134,2.32,1.6826,2.2093,3.3783,2.7495,-0.3568,3.3638,4.1793,2.2104,1.4142,3.0248,1.1121,0 
0.7701,-0.2615,2.0261,3.2797,2.2378,0.9822,-0.7132,1.4897,0.0855,2.2696,1.833,2.8138,1.7969,3.3742,4.6521,2.0493,1.8477,2.4889,0 
0.5547,-0.2517,1.5428,1.9543,2.7022,1.4009,1.744,1.2904,2.2183,3.1847,3.263,2.9386,2.2861,3.0082,1.8024,1.8487,0.7881,2.5892,0 
-0.6113,1.5338,0.3842,2.9945,1.8712,1.2865,2.5873,2.0142,3.4533,2.2356,1.3597,2.1074,1.7541,1.8029,1.5783,1.0605,0.7985,0.1739,0 
0.066,0.2911,1.4371,2.1535,0.6372,1.7219,1.5403,3.2684,1.8404,3.0167,1.8037,5.3384,0.986,1.3218,3.3838,1.2943,2.1209,1.8651,0 
-0.416,1.5549,4.0311,2.9893,2.9276,3.1623,3.915,2.1835,0.8706,3.4876,2.8653,2.2679,0.6811,1.0215,3.1895,2.8782,2.1007,1.3397,0 
0.8643,1.0537,3.4658,3.1685,2.6076,2.3952,2.127,1.97,2.2161,1.5096,2.2486,1.212,0.8622,2.3326,2.431,1.5675,2.3872,0.7638,0 
0.0646,-1.1141,2.9186,1.1886,3.7112,4.327,0.9512,2.1827,2.7996,-0.0536,3.0122,2.5406,2.9052,1.6156,1.5078,1.3235,0.8414,0.8124,0 
-0.5176,0.2865,1.0735,3.9331,0.292,2.4949,0.7563,2.9431,1.4733,2.2947,0.3087,1.9971,1.5103,3.0197,1.3296,2.4807,0.3466,1.8065,0 
1.6528,1.0632,2.1964,1.2587,2.1042,2.6604,2.2529,2.5313,1.2688,3.9032,1.4009,2.5735,2.217,-0.4336,1.7231,0.6442,0.6661,1.4032,0 
0.2266,0.9105,0.7882,4.6076,2.1232,1.8742,2.5474,3.5504,2.3963,-0.4254,0.6176,0.8599,2.5921,3.1668,1.2554,3.08,0.9944,2.4941,0 
0.6879,-0.7581,1.7677,2.8656,1.7506,1.7286,2.67,1.6457,2.2442,2.433,1.372,3.1484,-0.077,2.6699,1.6155,1.1917,3.2325,0.6216,0 
-0.3299,-1.1423,2.9568,2.187,1.1528,1.8461,2.548,1.6272,1.3929,2.0865,1.8279,2.4653,0.1073,2.3063,3.2302,1.3364,2.2934,2.772,0 
1.1582,0.5363,2.0084,1.4652,1.4554,3.0849,1.1446,3.0318,1.1966,2.0604,1.2419,2.9904,0.5547,1.5741,2.141,3.8564,1.2783,1.3872,0 
-0.2806,1.0163,2.9491,0.7038,2.7802,2.6604,2.8395,-0.1822,0.726,2.2881,1.4444,2.5859,0.1735,1.6944,1.4357,1.8962,1.8817,0.467,0 
0.3527,0.2632,2.5897,1.8853,2.2532,2.8975,2.607,2.3081,0.8955,2.4025,1.6456,2.3438,1.9741,-0.0657,1.0565,2.4478,1.2912,1.2864,0 
-1.1828,0.8916,1.1469,1.8637,1.7833,3.2644,1.4308,1.5965,3.4147,-0.2475,3.5596,2.1084,3.4558,1.5213,1.8022,0.619,1.8259,3.6682,0 
1.8715,-0.859,0.7848,0.3437,3.5931,2.6544,1.7635,3.5904,0.7045,1.1528,2.4495,0.192,1.8713,2.4846,1.5656,3.2142,0.2161,0.7698,0 
-0.9548,2.6176,1.7691,1.2578,0.4716,2.7699,2.4665,0.8952,3.265,0.9912,2.2065,3.591,3.7187,3.5513,1.3057,2.5723,3.1132,-0.1628,0 
-0.0734,-1.5487,0.8328,1.2993,2.6438,1.5435,1.9135,0.6075,1.0307,2.23,2.2012,3.5139,2.5662,-0.095,1.756,1.0663,1.7219,1.9779,0 
0.9941,-0.8231,0.6527,3.0258,1.2306,2.5606,2.7585,2.1177,2.7412,1.5603,1.6628,2.2919,1.9434,1.637,0.8825,3.1716,2.8116,3.4108,0 
-0.4391,0.18,2.7097,0.7537,0.8251,0.1407,1.3958,1.1576,2.9487,1.2003,-0.024,1.4203,2.053,0.0147,1.6253,1.6234,3.2448,0.5352,0 
1.1975,-1.274,2.207,3.1184,2.9496,2.0234,4.0187,3.3872,3.0178,4.6383,1.9742,0.3086,1.6917,1.4024,1.9338,1.097,2.7003,2.7654,0 
0.9663,0.6938,2.2308,0.7757,2.0435,2.2754,1.5105,2.3173,2.4698,0.5118,0.6379,1.8763,2.6774,2.7622,1.4634,2.6889,2.1532,3.3083,0 
1.8772,0.8261,1.9067,2.059,1.9898,2.536,0.2533,2.3897,1.9199,2.1195,0.0399,2.8064,2.0461,3.1558,2.2539,2.0862,2.2033,2.3384,0 
-0.7773,-0.0791,2.9828,3.6047,0.9505,0.3085,1.58,2.5825,2.3541,1.6159,2.181,0.811,2.2128,2.324,4.3079,1.7604,1.7269,1.7149,0 
0.1228,0.5277,3.3221,1.297,2.3955,1.8999,1.7396,3.097,1.8759,2.1061,3.0703,1.8167,1.8489,2.4586,1.9146,1.0219,2.3341,1.9913,0 
-0.4305,-0.2193,0.8634,0.4279,1.1283,0.2968,2.5733,2.867,2.5141,2.1228,2.0085,3.7339,1.8851,0.468,2.6871,2.5066,1.1146,1.1796,0 
-0.4112,-2.1155,2.6297,0.0939,1.4064,2.185,1.4929,1.4944,2.849,1.4565,2.9731,1.8418,1.9304,0.6826,0.8422,1.1635,1.4641,1.6894,0 
1.5083,0.1062,1.8421,2.3823,1.8369,3.7731,2.7961,2.5225,0.9112,2.5962,2.9209,1.7081,2.2906,1.3636,3.0182,1.2909,1.5626,1.0026,0 
-1.0284,1.1936,1.2095,0.0628,1.6506,0.2909,2.3213,3.7871,1.7451,2.3273,4.2061,1.342,1.2311,3.6317,1.9636,2.1731,1.1297,2.2945,0 
0.1987,-0.5488,3.5195,3.2798,1.959,2.146,1.7481,0.7227,0.5729,2.318,4.0243,2.1283,2.5918,2.5383,2.0996,0.916,2.3911,1.3417,0 
-0.8116,-0.8316,3.3194,0.1169,1.5374,0.5481,2.2413,2.7837,3.3721,3.2874,3.4197,2.6419,2.1426,2.092,2.9806,2.7414,1.227,1.6042,0 
1.1701,-0.4165,2.7007,1.0137,3.4475,1.4655,3.5471,2.7416,0.2577,2.3579,1.1312,2.7908,1.9535,3.8407,1.7954,0.687,1.6263,1.0886,0 
-0.6302,-1.0191,0.9408,1.7419,2.2173,2.8265,0.7722,2.9237,1.6733,2.5034,1.9369,3.0368,0.1339,2.5292,2.0804,2.8572,3.4239,3.1822,0 
1.387,0.2384,1.1301,3.301,1.1658,1.6753,2.2279,0.5712,3.4975,1.174,2.0432,2.4927,0.8656,3.6716,1.7538,2.6384,0.1367,0.2527,0 
-0.4949,0.4254,1.3377,2.6298,3.6782,2.8675,3.2571,2.1019,3.4763,2.3996,0.4841,1.4005,1.0972,2.3275,1.7162,2.3674,3.659,2.5498,0 
-0.6614,0.4624,2.482,1.485,2.4825,2.6922,1.4816,2.3716,1.4169,2.645,2.0111,0.3698,1.6088,1.0448,1.3532,3.255,1.8198,3.8043,0 
0.3238,0.8039,1.0913,1.7048,2.5495,2.7868,-0.0038,0.5535,1.1708,-0.626,2.961,1.65,2.031,1.4657,0.4617,2.1582,1.4626,2.7424,0 
0.2407,1.0308,2.8641,1.3652,1.1426,2.4236,2.5827,1.8219,1.7147,2.4645,3.9615,2.443,3.2121,2.1152,2.1477,2.3573,3.4351,3.4143,0 
-0.0814,0.8847,3.6345,1.159,2.2219,3.9499,2.5262,1.6559,1.8911,2.5291,0.3608,1.4366,3.2174,0.539,0.5877,1.6051,2.5854,4.7042,0 
-0.0404,0.5915,1.539,1.7899,1.066,1.1944,1.8075,3.5827,1.9174,1.1232,3.4746,1.0179,2.2077,3.2228,3.1251,2.7156,1.8453,1.9939,0 
3.0854,0.0345,2.5566,2.3522,2.3792,3.3404,1.8127,3.0029,1.934,2.8102,0.0883,2.6397,2.3409,0.8937,2.1029,2.1013,0.7629,1.5915,0 
0.1434,-1.5027,2.3234,2.1454,2.0179,1.8414,1.6933,4.5441,2.2682,2.211,2.9828,1.9368,3.3608,0.8419,1.8971,1.7556,0.3139,3.6681,0 
-1.5044,-0.8098,1.1696,2.6624,1.5805,1.5426,1.4299,1.3151,1.2073,1.9709,3.3434,3.315,4.0731,3.745,0.998,2.0786,2.6093,1.5971,0 
0.996,-0.0331,2.3807,1.3227,3.2108,1.4951,1.1717,0.2864,-0.2549,1.8927,4.0739,2.7967,0.7446,2.7494,3.7953,0.4581,1.4883,0.5984,0 
-1.3815,0.0839,0.9429,2.0713,2.2115,1.8979,2.9607,1.3331,1.4916,2.8888,3.0003,3.0852,2.4989,3.3509,3.0425,2.4228,1.826,0.5823,0 
-0.5531,-0.1678,1.7618,0.6463,1.7506,3.8833,2.2917,-0.5612,1.996,1.8706,0.7449,1.5384,2.0462,3.7891,0.0813,1.6435,3.784,2.7716,0 
0.6539,-2.5346,2.0415,1.6456,2.5714,1.9683,2.3444,0.6484,4.7163,2.9239,0.6515,0.964,3.5198,2.1385,1.8434,2.1133,3.7512,2.3939,0 
1.5794,-0.0076,3.5541,2.3304,1.8487,0.9891,1.8745,0.8278,0.555,3.0411,4.39,1.0812,2.2826,2.2331,1.127,1.8108,2.3357,3.1769,0 
0.4841,1.2512,2.8258,-0.5393,1.7997,3.0891,3.9302,2.1808,2.9667,2.3938,2.044,2.6058,1.3288,2.0618,1.5562,1.5409,-0.457,0.9946,0 
0.5237,0.0134,2.6891,1.8872,3.1518,1.969,0.9892,2.0706,1.7852,2.74,3.0547,2.2018,0.9279,2.3755,2.9441,0.7981,3.5163,-0.117,0 
-2.7022,-1.4584,2.3702,1.9628,1.1343,3.095,0.3579,1.907,1.3778,1.1522,3.134,1.3038,2.2691,0.8591,2.6581,0.8928,0.8573,2.4983,0 
0.6181,0.0498,2.5042,0.8313,2.2177,2.3416,2.1548,1.6642,1.8912,3.0543,1.7363,1.9495,3.278,3.3746,3.2403,4.1301,1.3343,3.227,0 
-1.1917,0.1405,1.9009,2.2656,1.346,2.8031,1.7386,2.1232,1.8248,1.3347,1.6945,1.8852,0.343,3.5117,2.2503,2.5524,2.2211,3.4332,0 
0.5963,-1.3423,0.0806,2.5374,1.994,0.6806,2.095,2.4039,2.5049,1.8946,1.4219,1.6816,0.4443,0.9543,1.8955,1.5157,2.1226,2.0121,0 
0.7728,-0.1224,1.4643,2.231,2.823,1.0776,2.2655,1.5448,0.5535,2.4796,3.2435,0.7183,2.6991,1.8188,0.2375,-0.1189,1.4831,3.067,0 
-0.4254,0.6534,1.0279,2.3339,2.7742,0.4975,2.6671,1.6092,1.7086,1.6039,2.9564,2.335,2.8927,2.9647,2.3234,2.0924,1.025,1.7615,0 
-1.9875,-0.1797,3.4073,3.0982,2.9428,1.8461,3.2636,0.279,1.4265,1.2734,1.8267,2.0154,-0.0455,1.6648,1.2155,1.9359,1.9046,1.4116,0 
0.9636,-0.6931,1.0653,2.1551,2.4679,1.3963,1.8055,2.4947,1.3093,1.9208,3.7412,1.3527,2.672,0.1224,1.4408,1.5131,2.3387,3.4519,0 
0.3124,-1.1078,1.8808,2.7663,3.5052,1.627,1.8543,1.8381,2.1839,2.244,2.0349,1.3391,1.7441,0.773,1.0694,0.9642,1.9602,-0.0399,0 
-0.5841,1.5226,1.2971,2.076,2.6178,1.026,3.5858,1.0608,1.2869,2.5257,1.6578,-0.0156,2.4348,1.9489,1.3006,1.5012,1.5345,2.9135,0 
-0.5024,1.6303,1.1133,1.7982,1.6285,2.6529,2.1062,2.567,3.9883,-0.3636,3.7316,3.0072,1.4712,0.4331,3.83,1.8951,2.4363,1.6207,0 
0.0404,-2.4464,4.1289,1.4064,2.1229,-0.4714,2.2289,2.0829,2.9156,-0.0354,2.7,0.5489,1.9034,2.9876,0.9039,3.2934,1.9668,1.9819,0 
0.5274,-1.1303,0.6253,-0.0544,2.0085,2.4794,1.6054,2.8468,0.6213,1.797,1.4453,1.8961,2.7904,2.9017,1.9579,2.1104,2.2986,0.6107,0 
0.1613,-0.223,3.0452,2.7607,3.5804,2.7904,2.0706,2.6178,0.446,1.4995,3.0955,2.0064,2.7359,0.8156,1.5157,-0.0459,1.4327,1.7977,0 
2.2326,0.98,2.4278,1.7587,2.3556,3.5202,2.4018,2.8021,1.1686,1.305,2.7627,2.4632,3.3446,3.6682,3.3206,2.3903,0.6095,2.6827,0 
-1.0755,-0.5836,1.3586,4.6845,2.2597,0.88,2.0341,2.6814,2.1175,1.303,1.8985,1.1329,3.1033,0.8232,2.9881,1.7825,2.7212,2.9742,0 
1.8242,-0.4769,3.4283,1.7692,2.4972,1.6809,2.1136,2.2727,2.7498,2.7169,3.1542,3.0194,2.6544,2.3667,1.9534,0.8978,0.3421,1.5434,0 
-0.3702,-0.7015,0.8884,1.973,2.617,0.2577,-0.036,1.5268,2.6338,0.6623,1.3999,2.7112,1.9104,1.6772,2.4676,1.6338,2.2448,2.7791,0 
-0.8591,0.7143,2.6719,1.0776,2.3271,2.7218,2.1146,1.6447,1.6623,1.7088,2.5772,1.7241,2.442,2.235,2.3369,2.5443,1.3747,0.1939,0 
-0.0445,-0.879,2.217,3.2017,0.9749,0.124,3.8231,2.5179,1.6256,2.2285,3.2942,1.7777,2.9639,2.0653,0.2127,1.6482,1.5855,2.008,0 
0.3649,-1.5186,1.4685,0.5492,1.1863,1.7975,2.3318,3.3579,3.3149,1.3837,2.2751,1.0995,1.5686,3.9364,0.693,2.3839,3.7189,0.82,0 
-0.2056,-1.3183,1.1738,-0.6785,2.5755,1.4263,1.2268,2.8893,0.8241,1.3771,0.9864,2.0941,1.8981,1.5258,2.3047,1.8032,2.9756,0.9279,0 
-0.8811,-1.5015,2.3503,2.8123,1.8298,4.3965,4.3589,1.2202,1.7891,1.7544,2.8906,1.4472,2.011,2.1802,1.4027,2.7595,2.0758,2.1088,0 
-0.7016,1.7165,1.2957,0.7464,0.498,-0.1459,3.4354,1.4789,2.338,1.7004,1.1128,3.7849,3.8513,1.694,3.1769,1.7837,2.1228,-0.1892,0 
0.5374,-0.9084,2.114,2.9296,3.7531,2.8835,3.3641,3.7446,0.576,1.5532,1.8678,2.2143,2.1366,2.5998,2.4932,3.176,3.7033,2.0937,0 
1.0943,0.528,1.8121,3.9047,3.4543,0.7493,1.83,1.7824,2.1199,1.6813,3.5083,3.3129,1.4529,1.1258,3.592,3.4101,3.1582,1.3479,0 
0.1883,-0.608,1.4319,3.0768,1.3138,3.7884,2.4709,2.5408,1.4572,2.0771,1.7029,0.1767,3.2114,1.4383,2.1967,1.5802,0.2739,1.2462,0 
0.4854,-1.0397,4.8398,1.6535,1.2924,3.3512,3.0196,2.0387,2.9202,1.4013,2.7041,1.8445,1.5388,2.2895,0.5323,2.7506,1.4175,1.4533,0 
-0.7034,1.3093,3.4855,3.5775,2.2937,2.9516,3.5565,2.3378,0.9079,-0.1988,1.5335,2.7133,2.3021,0.8244,3.3098,1.9346,3.2603,1.9744,0 
-0.6581,-1.0802,2.5619,1.8249,2.2816,1.6245,0.5395,1.7777,2.916,1.8537,1.9678,3.7135,1.2825,1.6137,3.3423,2.1826,1.2331,1.0744,0 
-0.0812,-1.0633,1.9463,1.8426,2.5608,1.0573,2.0272,2.386,2.2258,0.8249,2.2987,1.6593,3.0144,2.6392,2.5571,1.8108,1.7181,1.9498,0 
-1.8365,0.3525,3.5612,1.4276,1.415,3.8953,1.5439,3.0434,2.2978,2.4564,-0.1521,1.4491,1.0411,2.7632,0.8635,2.7272,3.3965,0.5365,0 
0.8563,-0.4722,1.1678,2.5271,2.3991,-0.1251,0.3412,0.7013,1.6754,3.0882,2.0741,0.4291,1.2028,2.8132,1.8681,2.1348,2.026,1.6508,0 
0.3051,0.8172,1.039,2.664,2.4491,4.9274,3.3808,2.4182,-0.3613,2.4064,0.8293,1.34,2.6046,0.2294,2.4742,1.6211,1.4843,1.6995,0 
-0.7575,-0.6652,2.158,1.9917,0.9256,1.5481,0.8853,1.3492,3.0888,2.7213,0.5836,1.4085,0.0618,0.5644,3.117,1.6243,1.778,2.428,0 
-0.5138,0.4149,2.2751,1.475,2.435,3.0146,3.4972,1.7928,1.8435,2.7507,4.2275,0.5024,3.9803,2.0982,-0.1029,1.5515,1.1866,1.8859,0 
0.293,-2.0725,3.8878,1.7211,-0.0041,3.2659,1.9418,4.459,2.037,2.0842,0.0438,0.2875,2.5934,0.3554,0.4238,1.6411,1.779,1.4961,0 
0.9815,-1.1375,2.1097,2.571,2.9855,2.0929,0.6393,1.6993,1.5501,2.0289,2.1873,2.8042,0.0504,2.4999,2.6046,3.1361,2.157,1.6617,0 
-0.7855,1.9266,2.7507,3.1196,2.0677,1.3656,0.8593,1.7396,1.5208,1.7872,1.4185,-0.144,1.8307,1.1387,2.1952,2.0076,2.4661,-0.2781,0 
0.0325,0.8348,0.9487,0.8874,1.2191,1.2213,1.7785,2.2112,1.3937,1.9806,2.071,1.5455,1.8546,2.2418,2.8087,-0.1223,3.2228,2.3461,0 
0.0876,0.2809,2.932,3.3376,2.8929,2.9646,0.5453,2.0342,1.8431,2.5433,2.71,1.4426,3.2088,3.5577,1.0702,0.6351,1.4319,3.5604,0 
0.8983,-0.1211,3.2587,1.0209,3.1985,1.2782,2.7593,1.515,1.1314,2.4175,1.7445,1.3048,1.7025,2.7663,3.0098,2.0772,-0.2965,1.4526,0 
-0.5849,-0.8362,0.5473,3.07,1.3851,2.1546,1.2026,2.2718,1.9744,1.5728,2.746,3.1956,1.8701,1.976,1.7692,0.3538,3.099,4.6972,0 
2.112,-0.199,1.9289,4.0324,1.1435,2.429,1.3804,2.6261,0.4905,1.6762,2.8536,2.4864,2.7303,1.8255,0.3866,4.693,1.3262,2.3605,0 
1.8846,-1.2863,1.2748,2.1269,0.9235,2.8099,2.9974,2.0873,2.3305,2.3483,0.7539,1.3347,2.1742,3.6715,1.5592,3.3537,2.904,2.3054,0 
0.713,-0.6123,2.3053,3.6227,2.7615,1.8035,0.4503,1.9604,1.0836,1.7459,3.3742,-0.6842,1.9644,2.6312,3.2306,2.9154,1.0646,1.8006,0 
-1.6496,0.369,1.385,0.8414,2.8839,2.5255,-0.0278,2.4347,1.1914,0.8653,1.5803,1.0577,2.0104,1.677,2.7988,2.7519,2.5942,3.5681,0 
0.374,0.2375,2.3162,-0.0233,2.9602,0.7114,2.6172,1.4735,2.1707,2.359,2.5194,0.9624,1.9725,2.6153,0.8359,2.2346,0.2926,1.696,0 
-0.394,-1.9641,2.2892,2.3019,1.8018,2.463,3.2313,1.8732,2.7754,3.5282,0.7474,0.7391,3.1187,2.0145,0.5863,2.3678,2.6003,3.186,0 
-0.6317,1.1117,3.0074,1.203,2.1708,2.0176,1.2567,2.4708,0.7538,3.1104,1.3717,2.4507,1.1657,0.628,0.7176,2.2723,3.683,1.5557,0 
-0.4411,-0.0269,3.3097,2.7646,2.6655,3.4877,1.4259,1.9593,1.8089,1.5482,2.2933,0.696,0.4964,2.3772,1.5986,1.9338,1.2284,1.8532,0 
-0.3111,-0.1095,3.4478,0.3182,0.2102,2.3376,1.2214,2.0931,3.1213,1.1885,0.3973,0.6749,2.8481,0.206,1.8169,1.6269,2.5568,1.0145,0 
-1.7896,-0.6152,3.5664,1.9859,2.0261,-0.4027,0.3929,2.8018,1.9613,2.3558,3.2399,3.9034,2.7688,0.62,2.2528,2.8851,2.6562,2.6883,0 
-1.4101,0.7118,2.651,3.161,3.1445,1.8919,3.9059,2.0493,1.0578,1.2339,4.128,-0.0178,3.3426,1.8416,2.7774,2.3821,3.062,2.2369,0 
-1.023,-0.8748,2.0623,2.3955,2.4038,3.0507,2.2564,2.9604,0.6963,2.1319,2.0181,3.7325,2.3502,2.5191,2.2984,0.7273,2.5854,1.7768,0 
0.3712,0.9776,0.4871,3.3017,2.1116,1.9186,3.0093,1.6893,0.8783,1.1544,3.0542,2.7989,1.9234,2.1543,2.4897,1.8864,1.9989,2.0264,0 
-0.7463,-0.5901,1.8622,1.9958,0.2678,1.5493,0.514,1.6186,2.0716,1.3685,-0.6801,1.6316,1.3773,4.4575,1.3852,2.211,3.415,2.8623,0 
0.8171,-1.4723,0.8665,3.218,2.6743,1.5756,0.8282,-0.0919,2.2002,2.3866,1.9523,1.573,4.4244,4.3682,1.0164,1.6203,3.429,1.3643,0 
-1.3235,3.1076,2.2596,4.3809,3.3797,3.6656,2.138,2.0158,2.4159,1.7836,1.8617,1.9108,1.5361,0.3551,2.9668,0.5326,2.562,3.0251,0 
-0.1864,0.4265,0.9321,0.8308,1.1488,2.3085,0.0947,1.994,1.492,2.4487,1.6509,3.9032,1.2833,0.589,1.239,1.2485,2.8092,0.7769,0 
-0.0499,-0.174,2.0185,3.9484,1.6541,2.9533,4.2447,2.4097,1.9875,0.4621,3.6442,1.4987,1.4742,3.1427,3.1746,1.272,1.9363,1.5456,0 
-0.0371,-0.1344,0.9335,0.741,2.0096,0.5888,1.0357,2.0718,2.6735,1.9804,1.7611,2.5228,-0.4146,2.2937,2.1544,0.5648,2.0044,2.9315,0 
0.9924,-0.9095,1.5706,1.4583,2.0092,2.5998,2.8122,0.5864,0.744,2.6858,2.0637,1.1862,1.7918,1.0923,2.4132,2.7475,1.9974,2.117,0 
1.1285,-0.1308,-0.4512,2.8283,0.4628,2.7394,1.549,2.9046,2.5391,2.1957,1.3994,1.4923,0.7729,2.931,0.8199,3.4676,0.3712,0.7058,0 
-0.4847,1.0203,2.3775,1.27,0.855,1.61,1.4613,2.4091,1.8855,2.9648,2.9372,0.7066,-1.3142,0.0413,1.2378,3.0188,2.6655,3.5412,0 
-0.3426,-0.1702,1.265,1.9057,1.7751,2.4817,1.403,1.9867,2.397,2.9656,2.5028,-0.168,2.0416,2.728,0.0357,2.8843,2.0698,1.8107,0 
0.1108,0.5287,1.277,0.9049,1.9521,3.9532,1.8808,3.2734,2.4407,1.9134,2.0031,1.0374,2.592,3.6673,2.2304,2.8627,1.0161,0.7351,0 
-0.7267,1.6318,2.2602,1.8014,2.8883,3.0816,1.3656,2.5056,0.7313,1.9934,1.2815,2.3335,2.0616,3.6226,0.7541,3.1242,1.2169,1.0409,0 
-0.0436,0.0055,1.0837,2.8918,2.6919,2.9874,2.6964,0.124,2.8722,2.2463,2.0246,2.3681,2.4467,3.3784,3.2868,2.7125,3.9807,1.1118,0 
-0.308,-0.5502,1.6137,3.6274,2.4787,1.4074,4.1588,2.0107,3.1895,1.9416,2.707,2.2843,0.2362,1.1124,1.6335,3.0465,2.0323,3.6489,0 
0.1888,-0.8234,3.717,0.278,3.6983,3.9165,4.0086,1.6267,1.1223,2.0078,1.5804,0.5713,2.4648,1.3151,0.8031,1.51,3.3228,3.413,0 
0.1038,1.1223,1.0874,2.3272,1.5583,0.8722,2.7482,2.4645,2.4836,1.9553,0.5587,1.7886,1.9185,2.7129,2.2619,2.6607,1.7719,3.2676,0 
0.9884,-0.8009,1.1293,3.1858,2.9182,2.841,2.2262,1.3126,2.2123,1.9771,1.3112,1.1928,1.0955,2.224,2.8103,3.4025,1.4625,1.7112,0 
0.9508,0.6604,1.3386,1.4161,3.1105,0.2805,2.098,2.4152,0.0337,1.87,-0.2368,1.5659,3.486,3.029,2.1645,1.7894,2.1128,1.032,0 
-1.0943,1.7999,4.7477,1.8531,3.5669,2.6456,1.6776,1.0651,1.9745,1.44,0.8411,0.3897,0.8069,0.5794,3.0836,1.5199,2.6869,2.9686,0 
-1.3328,0.0059,1.9344,3.1384,1.3686,2.9036,1.4278,2.0196,1.605,2.1168,3.5071,2.9928,2.7106,2.5558,0.973,0.3457,-0.5587,1.7045,0 
-0.3202,1.1449,0.0645,2.1401,2.9673,2.1305,3.1602,0.9952,0.899,0.6219,0.062,1.9027,1.7937,2.6591,1.811,3.9451,2.8876,2.1887,0 
2.1082,0.3499,1.3159,1.7299,2.3029,1.7629,3.1515,1.8244,1.6169,0.7106,1.5723,2.8951,1.1372,3.2144,1.4368,1.7078,2.0774,0.8619,0 
0.1338,-0.5287,1.8785,2.3416,4.3923,2.2369,3.332,1.1563,1.4972,1.8186,3.1017,1.7634,-0.5817,0.872,2.6025,1.2302,0.2021,2.3666,0 
-1.2797,0.8016,1.8737,3.0305,3.2834,2.8853,2.1574,1.456,2.4106,1.9423,2.2496,1.2338,2.0741,1.2924,4.4351,0.5371,3.1702,1.0475,0 
0.1908,-0.7778,1.2215,3.0246,1.9413,4.8207,3.1123,2.656,2.6502,3.0625,1.9262,0.8389,1.6224,1.4532,1.3103,3.2612,2.7,0.9072,0 
-0.2429,0.4442,2.2858,0.3817,3.9002,1.1024,2.0503,3.8118,5.4947,2.9726,3.2485,2.187,3.8281,2.0213,1.6622,2.0066,2.1938,3.1162,0 
