Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Class
9.5778,8.5878,2.7573,0.3147,-0.185,1.8211,4.6132,2.4116,0.6562,2.5288,1.9487,1.0679,2.2444,1.6369,2.6672,1.6094,0.2519,3.2039,0 
8.7907,9.5597,3.3645,1.6286,0.4527,1.7995,3.2304,0.7038,1.2803,1.8408,2.9412,1.1433,2.5735,0.3594,0.5835,2.3902,2.0994,0.961,0 
10.0911,8.3326,2.7115,3.1036,1.6636,1.6356,1.2067,3.5909,2.3476,1.452,1.2446,1.9364,0.0251,1.922,0.8942,3.1107,2.0199,0.0875,0 
10.2826,7.4861,1.1492,2.0,4.3627,1.0664,1.9233,3.3604,5.0603,1.2302,0.8169,1.9925,2.5107,3.2333,0.7328,1.1796,0.7371,3.6227,0 
9.8064,6.9183,0.7312,1.9716,0.6435,0.2703,2.014,2.0224,1.0686,0.7855,2.4867,3.1395,2.0597,1.9864,0.7626,3.3587,2.4702,0.1915,0 
8.8898,6.6588,2.542,2.8718,0.9414,2.3264,3.5465,1.419,2.2439,1.6136,0.6208,1.7937,0.886,2.7311,1.7046,3.0309,-0.287,2.1378,0 
9.4027,7.2432,1.902,2.481,2.4327,0.9009,3.5527,1.9273,2.3756,2.1234,2.3159,1.5502,2.1891,0.7337,-0.031,2.4483,0.4269,1.6405,0 
9.9734,8.7512,2.2013,1.5229,1.8984,2.1552,1.4178,3.2829,0.9062,2.2166,2.1189,3.271,1.7489,3.1169,1.4991,1.318,1.905,1.8118,0 
9.1906,7.5988,2.677,0.7354,1.0958,2.5262,1.5072,2.0535,2.2411,3.1705,2.5095,0.4825,2.9604,2.9804,1.6014,1.5378,3.1293,3.2798,0 
8.602,5.4315,1.1911,3.3252,-0.0548,1.8312,2.8316,0.9284,2.5956,2.0359,1.1735,1.7597,1.7277,1.3529,1.2441,2.4943,2.3215,3.0428,0 
7.9772,7.841,1.239,2.3676,3.9204,1.916,1.9634,1.8183,1.4559,1.9607,1.5404,2.5072,1.6396,3.9616,2.5993,2.0525,2.6615,1.5881,0 
8.7347,8.3116,1.9624,1.4725,1.7691,3.0952,1.9964,0.6099,1.3377,2.1478,2.8802,3.0516,1.1077,2.991,0.9927,2.1311,2.5789,1.0397,0 
8.4686,7.7773,1.4981,2.2908,2.8224,0.8106,1.8658,1.7741,2.0002,2.6359,2.8222,2.5049,1.3353,-0.3513,1.7178,2.0823,3.8147,1.7714,0 
9.9691,7.3755,3.0187,1.7425,3.1681,3.6679,1.4753,3.2206,1.7416,3.3443,0.8571,1.6385,1.2061,2.4821,1.0207,0.9587,0.7816,3.5262,0 
8.9175,8.1994,3.1026,2.0333,2.3301,2.1437,1.0106,2.1044,1.3258,1.7451,1.5536,4.6976,3.214,1.8901,0.9877,3.4582,2.9681,2.4608,0 
10.5921,6.5889,1.2527,3.0113,0.5147,2.2168,1.1777,2.105,1.8596,1.5566,2.1665,1.7242,2.5209,2.5663,2.8933,0.6177,2.6711,0.9471,0 
10.285,6.9639,0.5995,2.2109,0.1579,2.3298,1.9208,3.0743,0.6427,4.9348,2.3636,3.2943,0.7094,3.5672,2.703,1.1981,1.5474,1.536,0 
9.6925,7.1468,2.9124,0.922,1.0514,1.8024,0.809,2.6934,2.927,1.9803,1.7765,2.0372,2.6139,-0.3325,4.0574,2.6021,1.757,1.2922,0 
7.4729,7.079,3.3534,-0.248,1.7584,3.9987,2.1463,3.1554,3.5189,2.5615,4.5816,1.4953,2.2813,2.9217,1.4245,2.694,2.8954,1.4229,0 
10.2373,7.539,1.3706,3.373,0.2476,2.7143,1.2853,1.2863,3.9696,3.4279,2.7561,1.6834,3.6616,0.4637,2.9945,1.8057,0.3445,2.4975,0 
8.5997,7.9237,3.2763,3.9035,1.5195,2.8531,4.0303,1.6316,2.497,2.3896,2.2587,1.097,0.6874,0.8939,0.2335,3.7722,1.6215,1.1951,0 
8.9037,7.3148,2.4263,1.328,2.0341,2.8112,1.6674,2.0284,3.0342,-1.0753,0.5089,1.4012,2.2741,3.1915,2.2529,-0.4652,2.0609,0.9332,0 
8.6006,8.1751,2.0942,2.2388,1.1779,3.0828,2.3145,2.8856,1.8857,1.6975,2.2955,2.2693,3.2311,1.0041,1.8393,0.5028,4.2133,1.4179,0 
9.921,8.959,2.0813,-0.4579,3.785,4.47,2.314,1.8364,0.9301,0.8311,0.9969,1.2063,2.4531,1.2868,3.9029,0.8353,2.1973,1.322,0 
9.585,8.2385,3.3502,2.4732,0.6219,2.0638,2.2332,0.8362,2.3884,3.9,1.0064,2.1041,2.6989,4.1582,1.7887,2.7918,0.6208,-1.3522,0 
9.3233,7.7345,1.634,5.4481,1.7364,2.2483,3.1962,2.2393,2.6635,1.303,2.8839,1.8841,0.9077,2.7858,1.2996,2.9013,1.8802,1.826,0 
9.2918,9.3202,0.39,0.6957,1.4104,0.966,0.9426,2.1135,1.2944,2.6378,0.9984,3.1025,2.703,0.5575,0.6165,1.876,1.5469,3.4798,0 
9.127,6.9809,2.2799,1.4431,1.01,2.5005,4.5865,0.5968,1.5613,3.417,1.2349,0.7745,3.0883,2.2202,1.6429,2.0958,3.0715,3.0589,0 
9.0226,9.1349,2.2538,0.727,1.4314,1.6894,3.2827,1.8734,1.968,3.2177,1.3157,1.9819,1.5868,2.3181,5.2144,1.926,2.4815,1.4003,0 
8.1965,7.8362,2.0471,2.0706,-0.7125,1.2776,1.4311,2.4306,2.0527,2.7038,2.5665,1.5105,3.1041,1.8534,0.9582,1.0009,1.2438,2.4057,0 
7.6926,9.218,3.2558,1.4124,0.4234,1.6773,2.215,1.4844,3.7512,0.9189,0.934,3.3131,1.0015,1.2949,1.1744,1.3836,1.0215,3.608,0 
10.1877,6.9243,0.8847,2.7022,0.9283,0.7973,1.2404,2.0009,1.8904,2.0323,2.1865,0.8599,1.8331,2.07,3.671,-0.4739,2.3648,0.6278,0 
10.3863,7.9017,1.9606,1.3605,2.5135,2.2339,1.6353,2.1938,1.3654,2.8185,2.0944,2.0503,3.3578,2.3859,2.6302,3.5732,1.2495,1.9198,0 
9.2694,7.3944,3.2023,1.3256,1.262,2.1652,3.0744,1.6678,1.4468,1.6474,-0.0416,0.8826,2.8676,2.8937,1.5976,3.4523,2.9227,2.3946,0 
10.2637,8.9492,-0.3466,0.169,0.0495,2.2837,2.7026,-0.1098,1.3014,1.336,2.9993,0.9484,0.5947,2.2087,2.6832,2.2097,2.5708,2.2858,0 
9.6369,8.5173,1.8205,0.7326,0.0254,0.503,0.8605,1.6066,2.6363,1.8923,0.7948,2.6925,1.3162,3.3983,2.423,0.2993,1.8517,2.2199,0 
9.5496,6.545,1.4627,4.5064,1.3725,2.6037,1.1949,-0.1924,3.1718,1.5285,4.9408,3.4031,2.1568,2.0703,3.4312,2.5007,1.1735,3.1221,0 
9.4246,6.5885,2.0066,1.2008,2.1412,3.6732,2.8695,2.9494,1.6923,1.5898,3.1286,1.746,3.8793,2.9374,2.7765,2.1773,1.0456,0.0629,0 
8.2305,7.8492,2.6903,0.3596,1.2228,1.3252,3.2221,0.2022,3.649,0.8581,3.0006,2.486,2.1201,1.8316,2.1765,1.1625,3.0939,2.3303,0 
10.5289,7.3606,0.7476,0.6058,4.0945,1.0338,1.6679,1.6455,1.4399,0.901,3.3537,1.4644,2.4975,0.7577,2.1435,1.1,2.0588,1.5471,0 
8.1989,8.4877,2.1624,2.7434,2.8675,0.9065,2.1073,2.2693,1.1211,3.2154,0.1371,1.455,0.9715,2.3052,1.2567,2.0413,2.3763,3.0461,0 
7.7027,6.8074,2.0463,1.2842,2.4578,2.919,1.6486,2.2928,1.226,2.0263,4.6094,2.9426,2.7328,2.3442,2.8543,1.8534,1.0808,0.9261,0 
9.2386,8.0063,2.311,2.8752,3.0022,1.7509,1.0419,0.4291,1.2036,1.884,2.0133,0.4071,1.8665,1.5601,3.4434,0.0442,1.3402,1.2173,0 
7.6335,6.7321,4.0726,1.4925,3.1639,2.6163,1.8826,2.0163,1.9801,1.0026,1.8643,2.2864,0.9358,1.4056,1.1602,1.9202,1.7958,1.2911,0 
7.8606,7.498,4.3542,2.2831,1.5265,1.6892,0.3904,-0.7494,2.2841,1.3553,3.0516,1.3198,2.0529,0.2838,1.6118,2.163,3.0454,3.0014,0 
9.6209,7.8449,2.3262,-0.3919,1.8812,1.0213,-0.0716,1.3431,2.9899,3.7077,2.0158,1.4137,1.6736,1.1449,1.8673,3.0789,2.673,2.1706,0 
9.6197,8.5292,2.4241,4.8548,2.719,-0.1634,2.6291,0.9622,3.0531,1.4478,2.3675,1.8948,1.5097,2.3482,0.0225,1.3739,3.5784,1.3807,0 
11.4543,6.9045,-0.0056,2.9461,2.3868,2.7891,2.4147,1.2771,2.7156,0.1322,0.9919,1.1984,0.0573,0.9584,1.3115,0.4594,2.0042,3.9948,0 
9.5293,7.2176,1.0316,0.2299,2.8824,2.4825,1.7161,2.819,2.2806,2.1051,1.6907,2.5566,0.863,0.6915,0.8682,2.7927,1.248,3.0344,0 
10.3303,5.1232,2.8091,2.861,0.4545,1.3257,3.3756,0.871,0.3476,-0.1866,3.9772,0.6586,0.789,1.3752,1.2078,3.131,2.2918,1.119,0 
8.6588,8.9787,1.9754,0.7556,2.8075,2.1234,3.9538,3.8139,2.6851,2.6938,2.8475,3.0189,3.4255,2.1993,2.7509,2.8192,1.9273,0.6399,0 
9.1963,9.3633,2.2131,3.1293,2.6025,1.8284,3.2258,1.3027,1.2424,2.3784,-0.2169,1.5398,2.3769,-0.172,0.4977,2.3741,1.3375,0.8886,0 
7.1716,6.7993,2.685,3.6131,2.73,3.9165,1.9491,1.6413,2.6236,1.2135,3.2334,2.7462,2.8209,3.9211,3.0062,1.152,1.3616,0.642,0 
7.9358,6.9717,2.475,1.1271,0.935,3.8876,2.4735,1.6022,2.1921,3.7323,3.0065,2.4395,2.7235,3.7033,2.1246,1.1211,4.2099,3.0844,0 
9.6009,7.9461,3.4981,2.0646,2.3999,1.3206,1.8208,1.1036,-0.5309,1.4275,3.2227,3.3427,1.183,2.6639,1.9264,3.5323,1.7835,1.5417,0 
11.0318,8.2204,1.3197,1.21,2.3186,1.3532,0.7739,1.5512,2.2151,3.2581,1.874,2.2781,1.4619,3.4317,1.3302,2.3413,1.9635,3.0702,0 
8.9871,7.5764,1.2753,1.8548,2.9377,1.3586,2.2416,1.196,0.4437,0.0137,3.7859,2.6824,1.9651,1.1458,4.3771,2.1786,0.5983,1.1866,0 
8.6114,6.5255,0.997,1.4098,1.5599,2.5046,0.7878,1.6821,2.7761,3.2277,0.8248,2.3249,2.3735,1.0162,2.1651,1.5856,2.4065,1.5476,0 
8.2913,7.1287,2.3416,2.0372,1.4512,3.5443,2.5747,1.0562,0.3222,1.1314,2.3149,2.5456,0.2666,2.2707,4.5632,2.2557,2.5638,2.1133,0 
8.7014,6.9137,2.1572,2.9993,1.4897,2.7489,1.0689,2.4579,2.9699,2.7068,1.0789,1.2027,2.0759,0.6636,3.9299,3.4203,2.3214,0.9323,0 
9.2963,7.6841,1.2369,2.2536,1.3414,1.452,2.9775,2.9288,0.9002,0.9315,1.2127,1.9702,2.4388,0.3832,1.8588,3.5299,3.9377,3.7415,0 
9.1574,7.3446,1.1472,3.066,1.5674,1.3483,0.4897,4.1304,1.2656,0.7628,0.5747,2.4006,0.3045,0.7453,1.0459,2.6119,1.8545,3.4502,0 
8.9801,6.6706,2.994,2.6228,3.891,2.0679,1.9597,2.7639,2.2981,1.2939,2.5272,1.2671,1.5318,2.8416,3.6226,2.8619,1.3667,1.8721,0 
8.5296,7.6608,0.2774,1.9457,1.4387,1.7932,3.3637,1.1772,1.5327,2.816,1.9878,1.2947,1.4925,3.2165,4.2907,1.7985,3.2044,3.247,0 
9.1127,7.0639,2.3174,1.6001,3.3821,1.0615,1.2252,1.2882,3.7055,1.4848,3.3144,2.396,3.7575,1.4149,2.6379,3.4412,0.8111,3.6161,0 
9.8222,8.7996,0.5135,3.0346,1.7329,0.2637,3.4987,1.0435,-0.3655,2.3416,0.4803,1.8184,1.8158,2.2265,1.7541,2.2967,1.6994,0.7507,0 
9.4161,7.952,0.3544,2.3152,1.8195,2.0453,1.7135,-1.0678,1.5531,2.688,0.4306,1.9915,3.1978,2.14,0.5086,0.4377,0.1489,2.1503,0 
9.234,8.0193,2.1223,4.2023,3.0642,3.3507,3.166,-0.15,2.1778,3.0384,1.1288,3.8175,3.0038,2.7096,1.098,1.7147,1.9361,2.2769,0 
8.9324,7.6091,2.2445,2.7079,2.2374,2.8561,3.0021,2.0806,2.182,0.71,1.8485,1.2106,2.1932,2.7135,2.6357,1.6624,0.8264,2.1349,0 
9.2488,6.798,3.0423,2.0454,1.3311,1.9874,2.1131,2.5136,2.2032,1.0665,2.5587,2.7577,4.1536,2.4719,1.2923,1.2398,2.1714,2.5524,0 
9.0442,8.9962,2.2453,2.4619,1.1626,1.9013,2.0049,0.7296,2.2319,1.7864,1.0463,0.7234,0.7669,0.9414,1.6404,1.6047,2.1975,1.8959,0 
8.7898,9.0034,2.3748,2.3499,1.3437,3.1669,0.7001,0.8947,2.3599,2.2584,2.7264,1.6181,0.7403,1.4235,2.1797,2.369,2.0904,2.9246,0 
7.7185,7.5643,1.8727,2.4208,0.4374,2.5122,2.7359,3.19,2.9366,0.4308,1.4644,1.9239,1.8343,1.8714,1.5934,1.487,0.4914,2.3051,0 
8.1176,7.9817,2.0484,1.7758,2.9762,2.9444,1.6336,0.6639,0.6589,2.2271,2.6193,2.4565,0.9617,2.7413,1.3442,2.7205,0.8769,1.0419,0 
9.0595,7.4574,3.1987,0.1613,0.9434,1.4979,3.0438,1.4727,0.7843,0.7578,1.7354,2.892,3.2981,0.8634,2.1007,1.9433,2.3028,2.1979,0 
10.3017,6.4357,2.5054,1.1391,1.2797,0.0327,0.1465,0.9861,1.2573,1.3412,1.0921,1.4997,1.5885,2.3501,1.3374,1.2259,4.1707,1.9441,0 
8.4787,6.7791,2.1412,1.8456,3.1746,0.447,0.2698,3.1185,2.119,3.2587,3.8287,0.578,1.8382,1.1243,2.5284,0.8207,3.098,2.1192,0 
6.9794,7.55,1.1748,-0.4261,1.4258,1.2776,0.6406,1.7571,0.5459,0.3168,3.0899,3.1161,3.9679,1.4624,3.0757,1.8179,2.2931,2.839,0 
7.7707,8.6003,0.6892,-0.1524,1.649,3.2355,0.44,2.1724,3.1143,1.703,1.4743,2.359,1.6367,1.7858,1.0874,0.5539,3.1604,2.0799,0 
10.8591,8.6944,2.3165,3.1991,1.7423,1.8672,3.442,1.5082,2.4734,1.4193,2.6519,2.2889,2.7674,2.6319,3.8166,1.4095,2.6797,2.0704,0 
8.848,6.6468,1.6047,1.9662,1.0124,3.3555,3.2575,2.1805,4.3954,2.365,2.1893,3.0208,1.8771,2.4825,1.3036,1.3078,2.034,4.2045,0 
8.9548,9.3869,1.6811,1.1273,1.0521,1.5693,3.921,0.9895,1.9851,2.3063,2.039,2.5457,2.0906,2.2814,4.2023,-0.0833,2.3051,2.5234,0 
7.7673,7.4951,2.6013,2.372,2.1321,3.7318,1.397,1.4734,4.3419,3.4753,1.7845,1.5996,3.3424,0.4628,1.4493,2.8444,0.9087,0.6985,0 
10.7441,9.6551,0.132,0.3368,1.8938,1.0341,3.8749,3.2568,2.2542,1.7265,1.8715,2.308,1.9019,2.5587,1.5841,1.0382,2.3697,3.7169,0 
8.4102,8.5213,0.3636,2.9472,0.3065,2.0318,2.2659,0.6035,1.1357,2.1155,4.5654,0.9066,1.7902,2.9027,0.4752,1.453,3.2488,3.1378,0 
9.6713,7.4808,2.4813,2.9417,1.9195,1.4788,3.0808,2.3724,0.7424,0.4038,0.8501,0.5073,4.3078,2.266,0.7211,3.4854,1.8912,2.4891,0 
9.7652,10.7224,2.1332,4.3396,2.4169,1.2536,0.6466,1.534,4.1219,2.4926,0.3237,3.115,1.4987,3.6961,0.9529,1.334,1.9458,2.1752,0 
6.1287,8.79,1.7229,2.3796,1.7884,0.6083,3.2144,3.5539,2.2178,1.8642,1.8758,1.2355,1.0059,0.7992,0.4838,2.2514,2.0515,1.6191,0 
9.6482,7.9962,1.2752,1.91,1.0828,1.6733,3.4185,0.5995,2.2451,2.6517,1.5659,1.3327,1.5336,2.0049,1.4751,3.4647,1.8003,0.5835,0 
10.6712,9.0264,0.8454,0.8177,-0.3273,2.8386,2.015,1.7293,2.6048,2.7139,1.2209,3.0652,-0.9387,2.7552,2.3274,2.2242,2.2905,0.6689,0 
8.9782,8.3389,-0.7026,3.2586,1.6687,2.4049,0.5659,2.4268,3.3659,3.2289,2.8005,1.853,2.2593,2.3042,2.7632,2.4486,1.7062,2.3321,0 
7.6453,8.346,1.5695,0.8865,0.6761,1.7162,3.0634,0.7034,1.9655,0.694,2.077,2.2466,0.8318,3.6601,3.2487,1.4575,0.5553,1.537,0 
7.9466,7.5283,2.1151,2.615,1.5023,1.691,1.1808,3.8577,4.0893,2.6043,2.198,3.2021,0.4557,1.6162,3.1763,2.5012,3.1719,5.3443,0 
10.505,8.699,1.4245,2.5668,2.1226,2.5662,2.7751,1.4495,0.716,1.1417,1.8605,0.0074,0.8378,3.4181,2.3304,1.0807,-0.9271,0.0008,0 
9.664,6.7835,3.444,0.8225,2.7132,2.0144,0.7036,1.7575,2.8155,2.5846,2.2869,1.7002,3.3545,1.0139,1.9603,0.8394,2.81,1.8042,0 
10.2563,8.6575,2.3844,-0.4098,2.2819,-0.675,3.8249,1.5745,2.9215,1.1637,1.9242,2.9047,0.1262,2.5871,1.5931,1.264,1.8904,0.3934,0 
8.2926,6.0508,2.2322,3.2818,2.8423,1.6835,3.7475,1.8372,1.802,2.714,2.4191,2.3511,2.0062,1.5495,2.0493,3.9994,0.0453,2.4872,0 
7.2693,8.0691,2.4685,-0.1073,-0.0935,2.347,5.2712,1.6308,3.6884,1.6666,4.0685,1.281,1.2824,1.2512,2.114,2.4999,-0.1546,2.8984,0 
8.1661,8.9422,1.2635,1.3745,2.4563,2.5145,0.7459,3.6019,3.7214,2.2186,0.4486,4.3318,3.121,2.5833,2.1522,1.1672,1.4902,1.3096,0 
9.4257,9.3567,0.2188,3.0173,2.7467,1.3892,2.0689,1.6519,2.5645,2.0371,1.7725,3.588,2.5643,0.782,1.5883,1.384,1.8675,0.5556,0 
7.8653,7.084,1.5844,2.7297,2.4243,3.7862,2.1083,3.1998,2.2864,1.3289,0.3173,2.3174,1.9322,1.7927,2.2158,0.9577,1.9602,0.8781,0 
7.9981,5.6447,1.4938,1.9825,2.5556,2.3598,1.021,3.7539,0.7263,2.0891,1.918,0.3218,1.2905,1.3877,1.6874,1.1567,2.9152,1.4205,0 
7.683,6.6383,1.2981,1.5684,1.4798,2.9189,1.814,2.6933,2.089,2.0512,2.4306,1.9879,-0.2269,2.5053,1.3544,2.8748,1.9889,2.5793,0 
7.7063,9.1858,2.8894,2.257,1.6201,0.993,2.0506,1.1502,1.3851,2.5873,2.1081,1.8483,-0.1974,-0.2009,-0.138,3.1805,3.3709,2.5984,0 
10.1089,6.9987,2.1753,1.4035,4.4947,2.4035,-0.0736,1.0286,2.4929,2.1664,0.5819,0.4245,3.3652,1.7007,3.9979,1.8209,2.0498,2.638,0 
10.5075,8.4405,1.5817,2.8471,2.5918,3.6079,1.1194,2.9891,2.0826,0.7192,2.7212,2.2039,0.7127,4.0764,3.4749,0.9541,2.9422,2.5188,0 
9.2951,9.1235,3.2513,2.1007,2.9333,3.2444,2.9719,2.9106,3.3482,0.6189,2.0421,1.2838,0.9448,0.2795,-0.3747,1.7457,3.0573,2.2714,0 
8.1712,7.466,2.5696,3.1994,2.4023,1.0209,1.6866,0.678,0.5632,4.1194,1.6134,1.1905,1.731,1.8248,3.9195,2.1709,1.6114,1.4636,0 
10.6318,8.3805,1.135,1.7063,1.958,2.2563,2.8078,2.7033,2.9272,3.924,2.087,0.4772,1.3892,2.7526,0.829,1.9694,1.4709,2.1241,0 
9.9072,9.6,1.208,0.5501,3.4874,2.2824,3.1981,3.5833,3.3384,0.3812,3.0927,1.5795,1.4846,4.193,3.4253,3.4857,2.2279,0.7926,0 
8.3436,7.4649,1.6667,1.8592,1.8329,2.6477,1.097,2.3834,2.5059,0.0422,1.5788,2.4253,1.2554,1.5621,2.8796,1.4221,3.503,0.6065,0 
10.9666,10.3382,3.127,2.3587,1.8065,1.957,4.7068,2.507,0.9121,0.5528,1.1179,3.3568,2.9948,2.5265,2.3154,-0.3271,1.9358,0.9856,0 
9.5386,7.9054,1.7417,2.0088,2.4574,4.0128,2.012,1.7236,2.0753,3.2177,3.6465,2.2074,1.3508,1.9846,1.6479,2.8537,3.4711,2.0957,0 
10.097,8.1882,1.505,1.4729,3.7099,0.7251,3.419,2.2609,1.4222,-0.7466,1.7245,2.4575,1.9679,2.4923,3.6073,0.6254,-0.171,1.8601,0 
9.8481,7.7758,0.8981,-0.0385,2.2121,1.9694,0.4942,1.0457,3.7873,2.1906,1.198,3.2743,1.4384,-0.3524,3.521,3.6932,2.0409,0.9346,0 
8.3592,7.4933,1.8689,2.2038,3.1605,3.3202,1.3229,2.8307,2.413,2.4264,3.3281,3.5449,1.9919,1.6427,2.2698,2.4209,2.7336,4.0039,0 
8.4096,8.0046,2.1792,2.8016,2.1803,2.0145,0.5643,5.0778,1.3208,2.8809,2.6505,2.2641,1.256,3.1247,0.7566,4.7315,2.1171,2.7563,0 
8.1344,7.4237,1.3683,3.3533,2.5324,1.613,1.9907,-0.1272,2.0045,1.4421,1.5878,0.4816,0.8004,2.4244,1.3614,3.8531,2.2998,0.7813,0 
9.2608,8.3961,1.4334,1.5638,1.2856,1.2833,-0.2882,-0.2472,3.0785,1.4136,2.1277,2.639,1.2883,2.0594,2.6554,2.962,1.2413,2.3583,0 
9.0404,7.2955,1.8028,2.4579,1.7244,3.4647,2.3669,-0.4904,0.1323,3.8536,-0.2039,1.1382,0.6619,3.583,2.0287,-0.6126,1.3897,0.5749,0 
8.3563,9.7583,2.3298,1.807,0.5137,3.6566,2.9428,0.6555,2.6494,1.0097,1.1564,3.1309,2.4685,0.5291,1.4158,2.995,2.9359,0.7682,0 
8.538,8.0317,2.0626,2.3955,2.1399,1.9102,2.3792,1.619,1.2055,1.1893,2.1928,1.607,0.7875,1.6672,2.9001,0.953,3.2065,3.0217,0 
7.2127,8.6288,0.7701,2.3108,1.7663,1.1139,1.9398,2.129,3.1999,1.9388,1.417,2.3552,1.8049,3.0476,0.916,1.9193,2.3653,0.3663,0 
8.8832,8.2973,1.1344,3.9995,2.6001,4.1328,2.2984,0.9879,0.5329,2.0089,2.5361,1.7004,1.6606,3.5102,3.4593,2.94,1.0489,0.9468,0 
9.7258,8.2204,1.1443,1.7827,1.2519,0.7929,3.4313,1.6237,2.1224,1.8908,0.9422,2.0204,1.6969,1.8853,3.0876,3.5252,2.0027,4.0381,0 
7.833,7.9117,0.1642,2.7873,1.868,1.6839,2.4544,1.9146,1.4822,2.0864,2.2507,2.7185,2.3586,1.4161,0.5367,2.5523,2.4124,1.5519,0 
9.4854,6.6695,1.5623,0.4617,1.8651,2.3142,1.5073,1.4703,2.8533,2.1905,1.8625,4.4832,0.6049,1.9581,0.7931,2.8099,0.9302,3.549,0 
10.297,7.608,3.073,1.9155,3.4727,1.3612,1.7907,2.8078,1.3236,2.3326,1.7761,2.7906,-0.8926,1.6014,-0.7212,1.3268,1.2241,2.3264,0 
8.8174,4.921,0.1285,1.6689,3.6598,2.7485,2.791,0.9923,3.0626,1.9649,3.9206,1.9158,2.1385,3.3768,1.1365,1.3229,2.646,2.0628,0 
9.6384,10.2796,1.766,1.1447,1.9553,2.9724,3.0204,2.3562,0.6369,2.5376,2.4979,1.4895,1.9406,6.0732,1.7993,1.9502,3.5961,2.0103,0 
8.3188,8.1267,3.3445,1.2955,1.3558,1.6424,0.2465,-0.5781,1.318,0.5334,-0.1824,2.1451,2.056,3.9969,3.1114,4.2447,2.621,1.865,0 
8.1352,8.5752,1.6343,2.2842,3.0994,1.4927,2.5067,2.5426,1.5247,1.7648,3.1767,1.5477,0.8219,1.7266,3.7533,3.0687,3.934,1.0823,0 
9.7073,8.2012,2.282,2.4332,2.2225,0.5603,2.9188,2.1425,2.6261,2.5722,1.5867,2.2151,2.3465,0.9588,3.0636,2.0096,1.0092,0.9242,0 
7.7508,8.2247,2.4409,2.6085,3.0149,0.8744,2.687,1.8136,3.6353,0.7222,3.0153,3.4284,2.8957,0.9806,2.7755,1.6052,3.13,0.9299,0 
8.7699,8.8662,1.6818,0.8838,2.6375,2.3967,2.2143,1.4217,2.0272,0.9304,2.887,3.022,3.6494,1.8077,1.0381,0.8226,1.5295,1.6481,0 
9.6362,7.4659,1.7613,3.5931,2.6772,1.3575,3.2462,3.0546,2.9431,0.8354,2.3927,2.4598,1.5888,2.5912,2.0566,2.0402,0.7159,2.9027,0 
9.0457,7.7287,1.4821,2.33,0.9232,2.6779,0.4352,1.2707,2.4415,2.0655,3.3138,1.1309,0.9125,1.6316,2.631,2.2276,2.0894,2.4215,0 
9.2863,6.0158,1.5376,-0.0429,0.8948,1.2776,1.4543,0.9015,2.8873,-0.0682,1.3036,1.1029,1.8389,1.3639,2.788,2.023,0.5949,0.8192,0 
8.7677,8.7554,2.3328,2.4471,1.8104,1.8511,2.5129,2.6984,1.3745,2.7008,3.0479,2.5864,3.0336,0.961,3.1178,0.8081,3.3562,3.0468,0 
8.8744,7.5157,2.6357,3.4965,0.9839,0.893,2.7976,1.0111,1.5068,1.8653,1.8442,0.9891,3.3035,1.6189,0.7573,1.415,-0.1627,1.6559,0 
10.4196,8.7785,1.2235,4.2155,0.6813,1.6346,1.4322,0.824,-0.0338,0.5346,2.471,1.4922,1.8829,2.0048,2.4209,1.9627,2.308,3.0757,0 
8.6629,7.8999,1.507,1.0067,2.4986,1.9817,3.8311,0.4372,0.2868,1.0283,1.3633,0.0909,2.5219,3.3386,2.6344,2.2655,2.4043,1.5916,0 
7.5562,9.4727,2.183,0.736,2.3132,1.8449,3.0443,1.2682,2.7689,1.9992,1.3543,1.4301,0.8544,2.4382,2.9787,1.5307,3.2756,0.242,0 
9.6666,7.6194,1.2994,0.4214,0.3287,1.6672,3.0572,1.0321,2.1406,2.3968,1.5044,2.313,3.4027,2.1538,1.7895,4.5108,4.2553,1.6982,0 
9.2503,7.7704,3.993,2.0565,3.4513,2.2254,1.4948,1.8942,1.9843,2.9524,2.4951,0.7186,2.8408,0.6666,2.7104,3.625,2.1628,1.8695,0 
9.5147,7.5776,3.3446,1.6803,3.291,0.7722,2.6535,0.9014,3.2447,3.6455,2.4052,2.5438,3.0175,3.5714,1.7013,2.5733,1.4998,0.8461,0 
9.7503,7.5095,2.2645,1.5734,2.2064,2.5819,2.1168,1.9073,1.8831,1.1423,1.2975,1.3621,1.4015,2.7842,2.5472,2.6868,2.5782,1.6994,0 
8.2975,7.764,1.673,2.919,0.5434,3.3369,1.8583,1.1455,2.328,1.2058,2.9461,1.8321,1.805,2.2946,2.7052,2.5746,2.4001,0.4372,0 
6.4656,8.0244,2.361,2.7779,2.5471,2.0014,2.9086,2.1757,1.9704,2.5542,2.6142,2.0695,2.5388,3.1267,1.0819,2.3639,1.4259,1.5409,0 
8.2324,8.632,1.4618,1.145,1.9698,2.1607,2.1275,2.058,3.1367,2.3731,1.927,1.9043,1.8156,2.78,1.871,2.0524,2.3627,2.4194,0 
7.8933,7.4169,4.124,0.7888,1.9579,3.1134,1.5408,3.4708,2.0493,3.4925,3.5583,1.3544,1.8923,2.3921,3.3029,2.5602,1.339,4.4491,0 
