Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Class
5.8297,2.5151,3.8993,0.7868,1.4152,1.1541,2.4001,3.3836,1.5406,1.4457,1.7925,2.9383,1.9131,2.9326,2.2961,1.0175,0.826,1.15,1 
3.9124,0.3972,2.822,2.4706,0.6306,0.8532,2.3654,1.6361,3.4528,3.8042,2.575,1.9968,1.3505,1.3713,1.2709,1.7872,3.1303,0.723,1 
6.2546,-0.8899,0.7826,1.9703,2.4162,1.4343,1.479,2.58,2.1219,2.8924,2.2488,2.0264,0.7166,2.3873,0.8341,0.8408,2.327,4.9378,1 
4.2693,1.019,1.2477,1.917,0.2581,3.1234,0.3352,2.396,1.8221,0.7995,3.6821,0.4518,2.2681,0.9941,1.3215,1.9078,2.3881,1.9944,1 
5.1469,-0.7695,1.8433,3.7686,1.7038,3.4495,0.4838,1.2647,0.4562,1.685,2.2834,0.8505,-0.438,1.6923,2.7962,1.2804,1.8781,0.6248,1 
5.8793,-0.5717,2.231,2.6188,1.6985,0.0596,0.9698,2.3055,2.1934,2.634,2.0078,2.5508,1.8348,0.4209,2.1427,2.9319,3.0326,2.343,1 
4.7905,1.3913,-0.4194,4.6478,1.4735,0.9181,1.4137,0.6661,2.6364,2.1077,2.41,-0.5308,2.0145,3.0314,1.6173,3.6216,0.9616,1.717,1 
5.9066,-0.0666,2.1028,1.869,1.0337,2.804,2.7797,1.41,3.6604,2.6117,2.2593,2.277,0.9099,2.7361,2.2908,2.036,2.9599,1.2305,1 
4.6669,0.2685,1.2531,2.2147,3.1999,1.9285,1.3962,2.2536,0.9993,-1.5651,2.1237,1.4141,1.252,0.3878,2.1863,0.9539,1.5436,2.6868,1 
5.3044,0.6571,1.2822,2.9244,3.829,2.4253,2.9944,2.8987,2.385,2.2282,2.3328,1.9591,2.9534,2.785,2.1882,-0.0606,2.7591,1.847,1 
6.7625,-0.223,0.3823,3.5069,1.4312,1.2146,0.85,1.4041,2.4719,1.5114,2.0827,1.0567,1.7471,1.5454,1.5873,1.8776,1.5782,4.1368,1 
4.4898,-1.282,-0.9831,3.1243,2.308,1.6229,2.6872,3.1203,3.7594,1.5315,2.5309,-0.3422,1.9303,0.4997,2.7233,3.1259,3.0914,3.1756,1 
4.0957,-0.0164,3.4143,3.176,2.2525,1.8942,3.6295,1.6913,1.228,2.0456,1.4683,1.1913,2.4777,0.246,0.3565,1.0331,1.8885,1.88,1 
4.4302,1.1058,1.6394,2.8381,2.1227,1.0265,2.108,2.7324,0.8757,1.9184,1.6043,1.1389,1.6564,3.0423,3.0114,0.9814,1.242,1.5803,1 
4.0729,0.8718,0.5102,2.5634,1.0906,2.8201,1.671,2.0914,0.9041,1.9037,2.2846,1.5565,1.6782,1.4906,3.564,1.2409,0.5979,1.238,1 
5.2466,-0.7581,1.4411,2.4721,2.7115,2.5579,2.6438,2.4382,1.6317,2.0445,2.9447,1.5861,4.4614,1.6948,2.1051,2.6777,3.0062,1.2201,1 
5.0005,0.4949,2.3719,2.2791,1.5667,2.5918,0.7258,2.0596,2.1551,1.9737,1.8594,0.931,1.0134,1.4264,2.2332,2.2504,3.3992,2.2087,1 
3.5344,-0.2955,1.1565,1.0447,2.2536,0.1597,2.9883,2.78,2.3336,0.0759,2.3101,4.3897,0.168,1.35,3.0384,3.7471,2.0281,2.1289,1 
6.363,-1.6682,2.1082,2.6919,1.8687,2.616,1.253,2.0885,1.0527,2.6538,-0.0321,1.6762,3.102,3.0524,0.821,1.1981,1.8554,2.558,1 
4.0504,-1.4174,0.4944,3.4716,2.7237,1.3378,1.9752,-0.2742,1.2761,3.4582,0.8453,0.3537,0.0685,1.0445,0.2125,1.9197,3.0041,1.6691,1 
3.4839,1.0489,0.5264,0.734,1.7925,0.8904,0.4844,2.7207,2.7081,0.6335,0.4562,2.443,1.7498,2.0781,1.8356,2.0507,3.5581,0.9284,1 
6.7091,1.7314,2.7509,3.1695,-0.9389,-0.2048,2.6777,1.2769,0.4884,1.3471,1.2752,2.4425,1.5904,-0.1062,1.615,2.1083,3.2613,2.6942,1 
4.1945,-1.4251,1.6813,2.6093,2.8387,2.0116,2.0759,1.7033,2.8238,2.3004,2.3128,0.9286,0.4826,1.2457,2.342,3.8066,0.9254,2.2952,1 
5.8996,-2.2669,1.2999,2.2435,3.181,1.567,2.574,0.7735,2.6705,0.5271,1.2801,1.7361,0.9427,0.992,2.6551,3.1292,1.9954,1.6277,1 
4.6903,1.8336,2.9239,3.0163,1.8962,3.7112,0.4043,2.0331,1.9931,1.3024,1.8068,1.7495,2.248,1.923,2.5656,2.596,3.2703,2.3203,1 
6.8572,-0.6893,1.9202,2.5511,0.2362,1.4653,1.132,1.0185,2.3156,2.6023,1.3932,2.3207,1.3674,2.6241,2.7272,1.6233,0.3466,2.4338,1 
4.4239,2.0347,3.3491,1.2725,2.3673,2.2136,1.7177,0.3392,1.4275,2.4754,1.8374,2.3949,3.6374,0.8784,3.1373,1.4293,2.2665,1.045,1 
4.523,0.3444,2.8794,0.7224,1.0069,1.2744,1.163,2.8678,4.0069,1.1694,0.2382,2.5833,1.7083,3.9333,2.384,2.2198,1.5314,2.8489,1 
7.5286,-0.3017,1.9759,1.2425,2.4624,2.2081,0.9717,1.8008,0.8843,1.5061,0.2252,3.0398,2.4881,2.0697,2.9901,1.8018,0.4987,0.4761,1 
5.0984,1.0923,2.3743,1.3028,0.8675,0.4456,3.1175,1.4842,0.9771,2.3334,2.5985,0.7677,2.8796,1.6703,2.0844,1.4373,3.2214,2.2893,1 
6.0327,-0.6837,1.0063,1.5589,2.5868,0.7596,1.9138,2.3027,1.7253,0.9188,1.0541,2.3507,2.2905,2.3689,2.8915,1.9513,3.5393,-0.3348,1 
5.6486,1.1469,2.2654,1.8212,3.1047,0.5147,1.6145,0.7439,1.8358,1.642,0.6745,2.8806,1.5334,1.4335,1.1241,2.7811,3.9995,0.9463,1 
4.7773,-0.298,1.6083,1.1196,2.0863,4.3239,0.6802,2.0649,3.6509,1.1332,2.1157,1.5848,0.636,1.9452,3.2864,3.2686,-0.1221,0.0632,1 
6.3317,-0.784,1.4129,2.6554,2.3798,1.4588,2.5413,0.6949,1.0229,-0.3286,1.3951,3.5421,2.6884,1.3021,2.7414,0.1897,1.1635,2.0943,1 
2.124,2.0393,2.7114,1.7119,2.036,3.6692,1.4266,0.9614,1.6579,2.1903,2.8011,2.9939,1.669,2.335,3.17,0.3756,1.0144,2.4356,1 
4.4772,0.9686,1.7318,3.3928,0.987,0.5116,-0.4181,3.5092,1.6433,0.0765,2.9771,2.6981,0.1217,0.5886,2.1556,1.4237,1.6648,1.4628,1 
4.0148,-0.4473,2.3017,2.307,3.005,1.1262,2.068,2.905,1.7957,1.7258,1.8088,1.0289,3.9815,1.0079,0.7823,1.9831,3.2932,2.2634,1 
4.0002,0.3572,2.9871,3.4651,2.123,3.4539,2.1221,1.4574,1.3524,2.0575,2.0051,-0.0591,2.7295,1.1887,1.8831,1.1939,3.2479,0.1473,1 
5.0587,0.6559,1.7282,0.9322,0.3539,3.6735,0.8936,1.3221,1.7632,1.1313,0.279,2.1649,2.7024,2.387,1.5116,1.6698,0.8841,0.6771,1 
3.9043,-0.4544,1.9802,1.2579,1.6849,2.6405,2.9892,3.5823,2.985,1.5601,2.0655,3.6582,2.6281,0.4572,1.4215,2.9972,1.3303,3.2246,1 
5.5445,0.7358,0.8475,1.724,4.0965,3.2558,2.7347,1.9187,2.1556,1.9248,1.9827,2.0779,1.9205,2.1677,1.8337,2.8247,1.5363,3.5686,1 
7.4404,-1.4953,1.9639,1.5347,3.2888,2.7077,2.7285,2.4952,-0.063,2.443,1.3225,1.2164,0.4839,3.03,1.9237,2.0114,2.2882,1.4185,1 
5.824,-1.116,1.067,1.4651,1.311,1.0358,1.1391,1.3717,1.3473,1.8999,1.4352,2.8393,2.8543,1.7436,1.7291,2.754,0.8695,2.9019,1 
3.6783,0.8042,0.8467,1.7366,3.2909,0.3108,1.9528,3.14,2.7425,0.7523,3.2023,1.1012,4.2389,2.3489,2.7604,1.6681,0.7269,2.0167,1 
5.4807,-2.2974,2.7018,2.8482,3.1577,-0.1114,0.9479,-0.2444,1.5967,1.4496,2.2148,2.0469,1.9985,2.4636,2.1866,0.7129,0.6545,0.9624,1 
4.8683,0.1985,1.3313,2.0155,3.3557,1.3934,1.3197,3.0402,2.7788,1.8665,1.3268,2.9649,2.8394,1.4828,3.0956,2.3282,2.7037,1.4981,1 
4.802,-1.6243,3.8777,2.5285,0.2851,2.053,0.2252,2.6752,2.9931,2.7888,1.9986,2.4609,3.6305,2.7191,2.8837,0.6859,3.5008,1.973,1 
5.5119,0.3972,2.06,1.0077,0.3444,1.4849,1.9134,2.7246,1.3959,0.0709,1.7898,1.6223,2.8804,0.9104,1.1435,3.3613,1.3445,2.599,1 
3.5443,-0.0603,2.0903,2.5553,1.8152,2.1314,3.4494,3.086,2.3293,1.8198,3.3325,1.8359,0.6852,1.8881,0.9586,0.8362,3.8566,2.6187,1 
6.4525,-0.5307,2.8519,1.8341,1.6722,1.9008,3.3989,2.6762,2.5229,2.1653,2.818,2.3438,3.3452,1.6627,0.9121,1.663,2.5533,2.2452,1 
5.3967,0.7684,1.5228,2.6745,2.1629,1.1673,2.4334,1.0993,3.2472,1.7423,1.3762,2.2642,3.1668,1.6882,1.7422,1.8572,1.6972,3.0074,1 
5.2852,-0.365,2.7127,1.8796,1.0686,2.3613,2.3241,1.9096,-0.1732,3.5385,0.4976,3.2094,1.6409,2.5565,0.0429,0.8024,3.3308,2.8907,1 
5.0119,-0.1389,0.463,0.3095,2.7835,1.9347,2.3978,-0.0771,1.8852,-0.5302,1.7781,2.3254,-0.0615,2.3028,2.0563,1.9025,1.8545,2.5364,1 
5.1113,1.8168,2.4889,3.4191,1.7314,2.4048,2.492,1.5764,0.2681,1.848,1.6891,1.2758,-0.6993,0.1924,2.8964,1.7316,2.5371,3.7068,1 
4.0441,0.8155,2.6222,2.9485,2.1527,1.4994,1.2298,0.5455,1.3497,1.4707,1.8504,2.5197,1.0843,2.2756,2.6484,0.1858,0.7325,1.4436,1 
4.3067,-0.6576,3.4283,1.2509,1.2267,2.9193,1.9408,0.6336,1.5678,0.5382,-0.1404,2.6831,1.2493,2.7625,2.1491,1.5852,1.4708,1.9296,1 
4.2921,1.2755,2.0237,2.0781,1.9402,0.8934,2.7683,1.8615,2.384,1.1494,1.0674,1.8445,2.4064,2.8097,1.2476,1.6697,2.4258,2.6402,1 
4.0043,0.5847,1.1543,1.781,2.2404,2.8382,3.9593,4.3088,1.0309,1.3762,0.8497,-0.3141,2.8579,1.241,1.4298,2.183,1.0819,0.0574,1 
6.6333,1.5623,-0.4958,1.6717,1.5823,2.693,2.646,2.5826,1.5404,1.5353,2.8764,0.0442,3.1187,1.5096,1.6952,0.8158,2.1923,0.0856,1 
5.0128,-0.0899,2.4404,1.6553,0.4816,2.9363,1.9476,3.1662,1.3809,1.0714,2.425,1.0873,0.4913,2.5923,1.2295,2.8142,3.4457,2.4896,1 
5.9207,0.7874,2.0266,2.774,1.7131,3.7378,1.9446,0.2375,1.6365,1.2843,1.8943,1.4893,2.5195,2.1612,2.1461,2.4934,0.8748,3.3127,1 
5.4044,1.1312,2.7676,1.839,2.4434,3.4507,2.468,2.5233,0.978,0.8705,2.2893,2.076,2.7989,2.6279,2.0861,2.4596,2.6772,2.2047,1 
4.618,-1.0431,1.8349,2.889,1.8067,2.2026,1.0968,4.1462,1.5855,1.2408,1.8668,1.2262,3.2897,2.0601,0.9853,0.8372,2.0188,1.7998,1 
5.7455,0.0913,1.9967,2.6364,4.6252,1.2629,0.9962,2.5817,2.4888,2.6229,3.1703,1.4388,1.7182,0.9466,1.2562,1.7675,2.2756,1.6545,1 
5.0436,0.3024,3.1424,1.8557,2.0915,2.7948,0.3798,2.1608,1.3643,2.6008,2.7258,0.224,1.371,0.7744,1.7433,2.5946,3.6605,1.51,1 
5.9541,-0.6701,1.28,2.5349,3.241,2.7222,1.0775,0.7683,1.1723,1.5764,2.6054,1.7885,1.1525,0.8562,2.567,1.5716,1.5617,2.9053,1 
4.6366,-0.1902,2.1343,2.4389,0.9643,3.4057,2.3607,0.9159,1.7201,1.8081,1.8566,2.1143,4.627,3.6864,1.9288,1.5169,2.1471,0.7195,1 
2.6826,0.5176,2.3833,1.4636,-0.459,0.3355,3.6817,2.3975,1.4861,1.3262,0.0776,1.6133,2.4722,3.6618,1.2268,1.9725,3.226,2.5373,1 
3.7423,-1.5605,0.5012,1.7705,2.2836,1.6371,0.9709,0.7511,2.0798,1.5635,0.4857,2.5698,3.1518,1.3173,1.9253,2.5313,1.9005,3.0908,1 
4.1553,0.8363,2.7437,2.6119,2.5352,2.3908,2.4688,2.1509,1.7382,2.9887,1.5834,3.4715,1.1377,0.1739,-0.4022,1.2924,1.2616,2.8577,1 
4.8221,-1.0146,2.6161,2.3218,2.0593,1.7373,1.9402,2.2065,2.2648,0.5618,2.0204,1.959,1.4967,0.1692,2.0051,1.7534,-0.6335,3.7507,1 
3.7993,-1.0455,-0.3915,2.2524,3.435,1.5029,1.3353,-0.395,2.1604,2.3217,1.8652,0.8805,2.6815,0.846,0.471,1.1381,1.7302,1.933,1 
5.567,0.1729,0.1193,1.9178,2.1199,0.4481,1.1527,1.7359,3.1983,1.8811,4.5402,3.1377,2.7343,1.2799,2.4796,2.5069,2.4966,2.2078,1 
5.9543,1.2206,0.9337,1.5339,1.6734,-0.2272,0.5797,2.284,1.2461,2.7888,2.2025,1.0562,2.3029,1.8735,2.0054,1.2985,1.1799,2.4423,1 
4.6747,-0.414,1.2465,0.084,2.9421,1.2067,2.2743,3.1391,1.3205,2.0154,-0.5994,2.1755,4.1367,2.2835,2.9271,0.3865,0.4451,2.0418,1 
3.6291,-1.156,1.1101,2.0538,3.7143,2.8402,2.5328,2.8939,2.9575,2.6523,3.6568,-0.2751,2.8548,1.4218,1.048,2.7407,2.3133,1.1932,1 
5.0639,-0.5641,-0.3157,1.0755,1.9745,1.9422,2.5695,-0.8076,0.3913,2.4191,3.1309,1.5415,1.9372,2.0522,2.2727,0.5533,1.4272,3.0744,1 
4.9198,0.5875,2.2777,3.3426,2.8811,0.894,2.2858,2.8573,2.0067,2.4233,2.1097,1.615,4.4854,1.0684,0.2742,1.3163,1.8077,2.3492,1 
6.0777,-1.0503,2.7012,2.5447,2.8227,3.5482,1.7956,2.832,3.0472,-0.0686,1.4855,3.6092,3.1015,0.9067,2.3572,2.4239,3.3131,0.5046,1 
6.3364,-0.6563,1.6245,0.7434,3.6888,2.0546,2.2502,3.8346,1.4241,0.5958,2.4585,2.9388,1.9689,2.5277,0.2434,0.7389,2.439,1.3083,1 
5.6217,-0.2356,2.5161,2.1906,2.8505,1.2746,1.6793,3.1004,1.6454,2.2276,3.5065,2.149,2.351,2.1371,2.854,3.3933,1.901,2.7509,1 
5.2311,-0.448,2.748,2.9105,1.3635,2.3373,3.8959,0.9705,2.2882,2.0947,2.3675,1.0949,2.5875,1.3499,1.573,2.7616,4.066,2.3122,1 
6.3381,-0.1161,3.3739,0.9772,1.8556,-0.2896,2.858,3.8905,3.2694,1.1264,4.3301,1.1543,3.0425,1.7902,1.2771,3.6363,3.6012,2.8519,1 
5.6797,1.3359,1.3578,0.8817,5.0313,3.0996,2.0275,2.2402,1.3942,3.2668,1.3669,0.6845,1.3426,1.3041,2.7372,1.4593,2.1676,0.6215,1 
3.008,0.9072,1.8755,0.429,2.5268,3.3538,4.4329,2.8005,2.5454,2.9871,1.9896,1.6613,3.2323,1.0096,1.8879,1.9834,2.0511,2.5307,1 
5.7688,1.4014,1.9465,1.2099,1.546,2.6846,3.1411,2.0562,3.5282,0.8267,2.0453,1.226,1.9158,1.1323,1.402,2.2801,1.4904,1.6221,1 
3.6011,-1.1998,2.5006,2.8232,1.8282,1.2886,2.5641,2.3867,3.2802,1.3351,1.9541,3.34,1.7312,1.8938,-0.815,1.713,2.8909,4.1547,1 
4.1893,0.1546,0.1642,1.7103,1.1886,2.8793,0.3238,2.5731,2.3442,2.3485,1.8808,3.2079,2.6009,0.7074,3.1793,2.506,2.5223,2.7145,1 
6.3869,0.2974,0.1586,1.161,1.2373,2.0736,2.2361,0.1467,1.9854,1.2177,2.36,2.2869,2.9978,2.6527,2.752,1.6392,0.0691,2.8971,1 
3.8148,0.2176,3.0163,2.8224,2.8715,1.4785,1.6658,2.874,2.98,2.6562,2.3889,2.5358,2.9589,1.8345,2.1786,2.4006,2.3249,1.5464,1 
7.1454,0.5197,2.7781,2.7328,0.3239,2.0249,2.5431,1.9725,2.158,1.6564,2.3077,1.1292,1.9236,0.9686,2.6095,1.1054,1.0882,1.9677,1 
5.0924,-0.7707,2.0087,0.8785,2.0451,2.64,0.4383,3.0955,1.4781,2.1006,2.0375,1.7334,1.4002,1.967,3.5556,0.9376,2.0858,0.7806,1 
5.0082,0.1478,0.9476,2.2291,2.6715,3.1539,1.0544,0.8935,-0.036,2.6952,1.1011,3.9634,2.0029,1.2753,-0.4809,0.8265,2.4543,0.2082,1 
5.7203,-0.2115,2.4158,2.2055,2.4346,1.9113,1.609,1.302,2.9666,0.3476,0.1405,3.2532,1.9381,2.7737,1.6443,1.7884,2.9263,2.8665,1 
5.2889,0.1154,2.5103,2.6518,1.7033,2.8497,2.2663,3.1768,3.1034,2.2378,0.65,1.8825,-1.7667,1.5426,3.1064,1.8387,2.9224,2.3549,1 
6.1772,-0.5111,0.6859,0.0808,2.5067,2.0525,0.7044,2.3606,2.611,3.9669,1.3538,3.8865,1.8153,2.8477,2.6512,0.8633,1.6594,3.1944,1 
4.4671,-1.0556,1.7045,1.3029,2.3963,2.3332,2.1162,1.9615,1.789,3.5921,3.0155,2.5901,2.4608,1.3507,1.5591,0.4898,4.2391,3.0188,1 
5.576,0.1728,2.6263,2.1463,2.0783,4.5789,0.6193,1.7901,3.4914,2.22,-0.1116,1.4867,4.2848,1.4704,0.9508,3.1254,2.774,1.8071,1 
5.1069,0.8475,1.8412,1.9079,2.7354,2.6453,2.0713,3.5992,0.8519,2.7631,1.774,3.2176,0.9912,-0.1158,3.0751,0.902,0.0317,2.1698,1 
4.2825,0.5207,2.1845,0.6259,1.6906,3.8689,1.6099,0.7567,0.486,2.5051,2.5866,2.4482,2.5815,3.3622,1.8735,3.1104,3.0292,3.3502,1 
* 
10.3288,0.4248,1.0954,2.9554,2.9035,3.0441,2.6116,0.3581,3.3722,1.4395,2.1401,0.7225,2.7234,1.0131,3.9023,4.6162,4.1014,2.4269,1 
9.9223,0.8286,2.2301,1.4467,0.375,3.1113,1.4173,2.5051,2.4951,1.2553,3.5278,1.6121,2.359,3.1106,2.0971,0.7121,0.8669,3.2983,1 
10.4048,0.5659,0.2168,1.5356,4.1254,2.4269,4.3768,1.7606,1.3385,0.5717,1.3957,1.5291,3.0404,1.3327,-0.6348,2.6054,2.63,2.4077,1 
9.6223,1.0035,2.7899,3.8784,1.0189,0.894,2.888,1.5582,1.8378,0.8891,3.0019,1.31,1.2223,0.5873,2.99,3.1811,2.7899,2.8215,1 
9.6939,-2.8994,2.6457,1.4728,0.3047,2.3592,3.0263,2.3482,0.413,2.5158,2.7724,0.5853,2.4109,1.7887,2.364,3.1374,2.2677,2.3298,1 
9.6501,0.7367,1.991,1.4415,2.6165,1.57,2.4352,1.9311,0.2405,1.6732,1.4625,1.2645,0.6273,3.0733,3.4091,3.2145,1.4041,2.8308,1 
9.7073,-1.1435,1.7579,1.8604,3.4025,4.1249,2.991,2.8318,2.5342,4.3176,2.2228,2.3727,0.2568,1.7706,1.6451,1.4164,1.4304,2.8682,1 
8.4865,-1.2525,1.256,0.8618,1.2213,0.9925,2.9335,2.1711,2.57,2.4456,1.707,3.1666,1.2848,2.2603,2.1768,3.8552,3.1713,2.7678,1 
10.4794,1.667,2.3616,1.6502,1.7157,1.6734,0.5369,1.2648,1.3557,1.4904,2.4672,1.9474,1.4243,1.6107,2.0692,1.265,1.8134,4.1754,1 
8.9027,-0.4683,3.09,1.367,2.0912,0.606,2.4301,2.6084,1.0057,2.224,1.8654,1.2768,1.9278,3.4726,1.1206,1.5844,3.7156,0.8019,1 
9.5458,-1.8499,0.8531,3.6132,2.4135,1.5464,0.3994,1.9533,3.5529,1.8923,1.8606,0.9793,2.5174,1.6216,1.943,3.009,2.1806,2.7655,1 
12.3431,2.657,1.9897,2.2351,2.6428,1.0177,2.1927,1.1336,2.9455,3.5151,3.1426,0.961,1.8448,2.5205,2.0786,1.9819,1.5722,1.8343,1 
10.3163,-0.3453,3.4322,1.0638,1.16,2.0146,1.7204,3.112,2.8866,3.3771,2.1517,0.8774,1.4028,2.631,2.0707,0.4102,3.5292,1.1516,1 
8.7985,0.4726,2.28,1.5359,0.3561,1.5558,3.8596,1.8123,1.981,0.4206,1.8107,1.3856,2.8237,0.6397,0.982,2.6338,1.8069,1.4786,1 
8.4831,-0.343,0.3586,2.3913,0.575,1.6017,0.7394,3.8326,3.3163,1.5365,0.0143,2.7282,3.3587,2.4867,2.6853,3.2431,2.4709,2.0442,1 
11.1343,-0.8025,0.5659,-0.0585,1.9409,1.7355,1.4787,2.7958,1.057,1.4383,1.5961,-0.4558,0.472,1.0911,3.4065,0.3307,4.3249,2.0346,1 
10.9801,1.426,2.0166,0.6827,2.2214,1.1218,0.3034,1.382,1.2119,3.4715,-0.347,2.4993,2.0018,1.9559,1.566,2.9502,1.6687,2.8873,1 
10.513,-0.296,2.864,2.5626,2.3968,2.0845,3.4728,0.9667,2.6249,4.1025,4.6436,-0.0639,1.8891,2.4748,0.7555,0.0228,0.8421,4.0759,1 
10.1153,0.74,3.3934,3.3261,2.072,1.6866,1.3959,1.2426,3.0541,1.1105,1.2282,3.7038,0.6553,1.6655,3.098,1.928,2.9356,2.676,1 
11.0544,-2.2206,2.902,1.6416,3.1435,2.2941,4.419,1.8395,1.228,3.1956,0.4286,2.1585,2.3173,2.7242,0.421,2.3079,2.5638,1.0864,1 
9.515,0.4491,1.7132,2.0495,3.2504,1.9735,2.3321,0.8348,2.5118,0.3786,4.1322,3.1607,1.7786,3.0206,2.3084,1.2467,2.2327,1.3498,1 
8.6016,0.2931,2.8862,0.7476,1.4511,1.7893,2.3461,1.5398,2.5647,3.5427,2.0618,3.0018,2.9861,1.887,3.0514,1.4278,1.6757,2.8288,1 
9.5873,0.4397,2.7439,1.5875,1.5789,2.6912,4.403,2.8319,1.3818,2.0348,1.2728,1.6331,1.9498,1.2855,2.5125,2.1109,3.3213,3.688,1 
9.1872,-0.7781,0.7285,1.9039,1.5551,2.8351,1.7509,2.3328,1.3315,1.1125,2.9586,1.4646,3.4769,0.1904,1.1974,1.2891,2.6593,2.7671,1 
10.2279,1.7925,3.4052,1.869,-0.0635,2.7153,3.1832,2.715,3.1345,2.3456,2.4343,0.4034,3.2246,2.3318,1.7414,1.4134,1.3615,1.983,1 
9.3406,1.1604,2.1371,1.1267,2.3516,0.478,1.6713,1.1458,0.6412,1.7584,2.4698,2.0421,0.5256,1.9709,2.808,1.7202,4.2805,-0.439,1 
10.1884,0.0234,2.0119,2.1662,1.7913,1.0445,3.6367,2.4896,3.2958,1.5289,2.3894,1.142,1.8224,0.7108,1.3475,1.5246,2.9685,2.4077,1 
9.375,0.1458,2.5685,2.515,-0.0332,1.337,2.399,1.6149,2.3113,3.2867,2.4152,2.0007,1.7091,1.1086,3.5041,2.1703,1.6653,2.7759,1 
9.7368,-0.3263,1.0832,2.671,2.3709,2.3939,3.1306,2.739,2.7426,1.8337,0.4377,2.8149,0.5619,2.7392,2.7058,3.5258,1.8359,1.2822,1 
10.8184,0.8636,1.9948,1.0111,1.7,1.5197,4.2357,0.6509,2.1266,2.557,3.1338,3.1041,2.1096,1.6455,0.6992,3.9269,1.9886,1.2595,1 
10.6081,-0.2718,0.8104,3.0021,1.1221,1.2451,1.8783,3.0978,2.4251,3.2655,2.5467,0.463,1.2157,0.8756,2.964,4.1286,2.1185,2.6797,1 
10.0528,0.5918,3.6757,0.7127,0.6326,2.5079,1.443,2.3971,1.9145,1.0871,3.8493,2.3779,2.8682,1.2726,0.0905,0.702,2.2116,1.0074,1 
9.2793,0.1176,-0.0902,3.4542,3.0406,1.1514,2.5844,0.4615,0.8398,1.5124,3.0218,0.8063,1.7266,0.9175,1.5615,3.5883,4.2646,3.0424,1 
10.2258,-2.1583,1.9826,2.2255,2.2734,2.2286,1.4474,1.2204,1.7112,2.665,0.6704,1.996,3.5621,1.781,0.352,3.3584,0.5138,2.3836,1 
11.9522,-1.2007,3.3893,2.3916,4.1963,1.5103,3.3835,2.1339,1.6513,2.5828,3.0237,2.2331,2.8796,1.9433,2.3762,1.6078,2.1841,0.7543,1 
9.5225,0.297,0.8138,0.2994,2.755,2.0507,3.1835,0.8497,1.1159,2.4233,1.8917,3.4357,1.4225,3.1843,2.2327,1.3456,3.6497,1.7551,1 
9.7812,1.3624,2.886,2.0284,4.2034,2.2838,1.3973,0.9805,1.636,1.9822,3.5161,2.2138,1.3569,3.627,0.7012,0.8972,2.1896,2.3702,1 
10.66,-0.2058,0.0724,3.5622,1.8688,1.4016,1.4582,0.8145,2.3927,2.3566,2.9269,0.5204,1.8572,2.0161,3.1366,3.3562,-0.1697,1.8927,1 
9.2175,-1.326,1.7739,0.9056,1.8777,4.098,3.384,2.8879,1.6927,1.9415,3.2477,0.5052,0.381,1.74,1.7097,1.0604,1.9514,3.4454,1 
9.5593,0.1423,2.4931,1.0588,1.8495,2.7461,-0.265,3.4137,1.0943,2.6301,1.7376,2.5792,0.109,1.7246,3.6234,1.4053,1.9912,2.4448,1 
9.452,0.2947,1.2166,2.0087,4.0209,1.0115,2.1164,2.1713,2.6634,1.954,1.422,2.0668,2.3898,3.546,1.9728,2.7187,0.2888,2.3888,1 
8.8719,0.3047,3.3748,3.409,1.0564,1.5862,1.9786,1.6654,3.8023,1.5159,1.3691,3.0194,1.6985,1.7127,2.6866,1.1102,1.2335,3.7243,1 
10.6882,-0.7739,1.7906,0.7098,2.792,3.5251,1.6744,3.7399,2.0428,2.6371,0.5787,1.0424,2.5685,3.1043,1.1718,3.3516,1.6133,1.397,1 
9.6941,0.4239,0.3097,2.0767,2.0462,3.6475,2.0505,3.1205,3.1535,2.1156,3.3165,1.5769,3.5539,1.7389,4.4753,1.5793,0.1038,3.0672,1 
10.0666,-0.3844,2.1096,3.4366,2.1806,2.0009,1.3914,1.9047,2.6503,3.2089,2.0101,1.0181,1.9163,3.3936,0.5429,2.5615,1.8549,1.8925,1 
9.6544,-0.0883,1.8151,2.275,0.6948,1.6736,3.3206,1.8044,1.2462,3.3555,0.0885,1.6605,1.0247,2.3925,1.9305,2.8183,2.8366,2.3643,1 
11.1002,0.1903,1.3669,2.592,3.4663,0.9115,2.7488,0.817,1.6556,2.8757,2.0101,2.029,1.4936,1.4278,1.8928,1.7361,1.1693,1.8725,1 
8.6214,-0.5289,0.8341,3.3731,2.5197,3.9569,1.2656,2.444,2.7158,2.1122,0.3049,0.7709,2.0343,3.6694,1.4341,2.3903,1.0063,1.8848,1 
10.6007,0.1136,2.8758,2.3491,2.1571,1.8645,3.1097,0.2944,2.0871,1.5409,1.474,-0.0069,4.2578,2.3729,2.8937,2.402,2.6211,2.5572,1 
10.5885,0.3478,2.0513,2.0732,2.11,0.8286,2.8618,2.4373,4.1568,3.4763,0.9708,4.6218,2.091,2.7661,1.3132,-0.5905,0.4792,1.6323,1 
9.7558,0.3101,2.3962,-0.4537,3.0161,1.4829,1.4779,2.0753,2.8852,3.1848,2.3054,2.5668,1.0146,3.1506,1.7001,2.9218,1.026,1.7645,1 
