Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Class
0.8601,11.2556,3.0813,1.2486,3.781,1.8258,1.8928,1.6649,-0.8439,0.4853,2.5879,1.4297,2.1332,0.9945,1 
2.5843,11.2947,1.6473,2.6432,1.4727,2.6613,1.3642,0.0737,2.2375,0.5781,3.5562,1.4342,2.8773,1.9461,1 
1.7554,10.6188,1.825,1.0886,1.7153,0.9108,2.5816,1.0201,2.1333,2.5576,1.5544,4.1269,1.9543,1.8366,1 
2.5515,11.5731,4.7384,-0.4629,3.4454,3.7305,2.5848,1.8549,3.1198,1.198,1.4963,2.2762,2.0058,2.7379,1 
2.7707,10.4071,3.0809,0.913,3.0216,2.4981,2.8681,3.9094,2.2263,1.2074,1.8893,0.9608,2.8847,3.2022,1 
1.7127,9.766,2.6939,0.0259,1.3681,3.5104,0.8563,2.32,1.7785,3.1681,0.8038,2.3072,2.5789,2.0435,1 
2.3911,10.3033,2.9942,1.0327,1.6785,1.8901,1.5084,1.9612,1.9335,3.5092,2.6244,1.6984,1.3986,1.64,1 
1.9587,11.4999,0.3215,3.0218,0.1254,0.5183,1.223,3.0704,1.0047,0.5894,2.0456,1.1312,2.2211,4.0678,1 
1.0574,10.774,1.4495,3.4542,1.6379,1.0619,2.5511,2.5413,0.505,0.0472,1.2059,2.0094,0.4085,2.2779,1 
1.8367,10.8739,2.3242,2.347,2.2305,2.4539,1.8924,1.2264,0.5614,0.715,1.7494,1.967,2.9981,3.4135,1 
1.4802,9.5547,2.5989,2.2346,1.0588,3.4953,2.4665,1.9762,3.3238,2.9103,0.9673,1.3948,1.6199,2.1972,1 
0.3647,8.5169,1.6712,0.8206,2.7672,1.2514,1.4303,0.7526,1.6807,3.2149,3.4541,2.8271,3.3532,0.7793,1 
3.4323,10.1325,2.3244,1.3861,2.9655,2.075,2.6093,0.3078,2.3419,3.0104,2.6786,2.0364,1.1896,2.9082,1 
2.2436,10.6579,1.3041,0.5198,0.1961,1.8558,0.8771,2.5679,1.9427,2.8627,1.8224,2.9695,3.0055,0.2211,1 
3.031,9.808,4.7528,1.4418,1.8287,0.6226,3.5747,1.8661,2.2313,2.0402,2.4382,2.4698,0.5008,2.3831,1 
3.3325,10.9399,3.6783,1.9078,2.2934,2.6264,2.2185,1.859,3.6777,1.6728,2.8385,0.3536,1.2392,2.2981,1 
2.1018,10.4665,2.4833,3.3664,0.675,2.8747,1.2425,2.5061,0.9781,0.9907,2.4525,1.2023,2.2578,3.3942,1 
1.9101,10.399,1.252,0.0172,0.4044,1.0477,2.5307,2.7994,2.8929,2.7437,2.0893,0.3815,2.9404,1.7491,1 
3.6389,10.5151,2.7168,2.037,2.8921,2.4183,2.6868,2.3051,2.5621,1.5178,1.9376,1.8997,2.0435,1.6607,1 
1.2369,10.2259,0.6108,1.9734,3.2241,1.6448,1.7508,1.4719,1.53,1.2576,2.5685,2.6204,1.5732,2.1042,1 
1.8398,10.6138,0.745,0.5448,2.6296,0.5512,1.2411,1.9673,0.6896,1.2967,2.277,1.1868,-0.2693,2.0506,1 
-0.1621,9.4326,1.7967,2.4305,2.545,3.5629,0.1968,1.3744,3.2943,2.2141,1.6721,-0.2511,2.0051,1.924,1 
1.6633,8.2099,2.132,1.6779,3.0478,1.6758,3.219,2.1246,2.5187,1.5825,1.456,1.0595,3.1099,2.4663,1 
1.8066,10.3145,0.4965,4.069,1.5863,0.4073,-0.13,2.0608,2.4292,1.7561,2.3572,-0.1422,1.6507,2.6632,1 
1.9077,11.0227,2.5663,1.6921,2.9076,1.1571,0.8422,3.3282,2.0229,1.3412,1.7123,1.9351,0.3327,1.9845,1 
1.2227,10.1086,2.196,3.3611,1.0203,2.7683,1.9543,3.4308,0.7764,2.0062,2.0072,1.2076,1.0856,1.4095,1 
2.3635,9.7976,0.9388,1.8142,2.5556,2.8709,2.8152,1.708,0.8211,2.2646,1.7804,3.5172,2.3946,1.767,1 
2.7932,9.6824,1.4943,1.4486,0.7424,2.6433,3.8206,4.2282,1.7861,0.4288,3.3949,1.486,1.5455,2.5448,1 
2.3827,9.937,0.5952,1.4433,1.0036,3.239,1.1966,0.5807,2.8385,2.5936,3.2706,0.2582,3.7204,1.1874,1 
2.5484,9.96,2.8543,0.7455,4.3357,2.3384,1.8516,0.6553,0.3963,1.998,2.2899,2.8019,1.2432,1.6842,1 
1.515,7.4035,2.0326,0.5698,1.747,1.7658,0.9467,2.6814,3.2232,-0.2186,1.5885,1.6897,1.8095,2.5185,1 
0.7192,9.9775,2.0435,2.9235,0.7242,0.6987,3.1333,1.5757,2.9718,0.3678,1.4561,2.3563,2.2113,3.6718,1 
2.189,10.6015,3.6657,3.1156,1.3865,3.37,2.3679,1.3505,2.2689,1.9925,2.6112,1.8567,1.2934,3.1974,1 
2.5267,8.947,3.2771,2.8594,2.297,2.5733,0.5661,0.4769,1.723,1.0833,1.0927,1.5219,2.8749,1.121,1 
2.5445,9.4717,2.4957,3.129,3.5871,2.1151,2.3137,3.331,2.6725,1.7126,1.9056,1.4923,4.0099,3.9141,1 
1.6296,10.9609,1.7295,3.0712,1.4146,3.7078,1.5673,2.9387,1.9059,2.3191,3.3926,1.1674,1.1842,2.4255,1 
3.4155,8.6313,1.9741,0.5903,3.1303,2.3874,2.2048,4.2264,1.7679,2.7495,0.619,2.0364,4.2522,2.6478,1 
0.7761,7.9375,1.1003,2.977,1.0794,2.745,1.924,1.1386,2.9509,2.1317,3.0145,1.7014,-0.197,0.4484,1 
2.6695,9.2413,0.8136,1.5488,3.6332,1.0937,0.9483,1.8031,1.7879,2.3845,2.1863,1.3708,2.8224,2.4294,1 
2.1187,10.2323,1.0984,2.8637,1.6683,1.0419,1.2844,2.5901,2.6549,2.3544,2.8844,1.5725,5.6165,3.4238,1 
-0.0622,10.3802,0.2449,1.5014,2.2126,2.3933,3.5713,-0.0196,3.2987,-0.6246,0.862,1.2458,1.9858,0.3878,1 
0.8255,10.5135,1.5712,1.3633,0.9297,1.4045,1.2397,2.1909,1.6553,2.1964,2.8727,3.6716,2.9757,0.8982,1 
2.9462,11.1062,0.7415,2.4692,3.3332,1.5532,3.3217,2.4051,1.2709,2.7039,0.2747,2.2281,3.7422,3.51,1 
3.9241,9.6507,1.8091,1.5228,0.9129,1.9335,-0.5089,2.8748,0.7438,2.3335,2.8206,2.4157,3.8657,1.3275,1 
-0.3084,10.4053,3.7542,2.5817,2.036,2.2309,0.6509,0.4948,2.8594,1.4464,1.0798,3.0638,2.5397,1.8799,1 
3.1037,10.3017,0.5058,2.0335,0.5069,1.843,1.9178,1.6607,2.0538,3.7193,3.9734,3.1373,1.2152,2.283,1 
3.899,9.8311,2.3516,0.4882,1.8437,3.748,1.7626,1.317,2.3899,3.0164,2.2384,2.6572,2.5964,-0.0496,1 
2.4726,10.8235,1.4646,2.7922,1.6638,1.5102,1.7589,1.9862,4.6504,2.1474,3.1734,1.6631,1.3427,1.5148,1 
3.6623,9.319,2.1182,1.284,2.9986,2.1363,3.184,2.0187,2.5606,-0.3503,2.5556,3.3902,1.2013,1.1512,1 
2.3807,11.129,2.2589,2.2486,1.6967,1.9814,1.1384,3.4066,2.3006,3.1,1.1016,1.2627,-0.7719,2.2378,1 
1.7169,10.3024,1.3174,2.3889,1.8991,2.2057,2.5323,1.7014,1.4821,0.2952,2.6886,0.987,1.336,3.0374,1 
2.0517,10.467,2.0478,1.291,1.5049,2.1058,1.0535,2.3836,1.6478,2.3315,0.2168,1.4325,2.4441,3.3584,1 
-0.3678,12.2883,2.8721,1.2126,0.7063,3.8048,3.0583,3.007,0.5198,1.4788,2.6699,1.7587,1.5432,2.6068,1 
2.4235,11.9912,3.1548,3.4066,1.3529,1.8636,3.0053,1.7213,1.3758,0.5133,1.7572,1.8019,2.5996,1.4834,1 
2.2925,9.7722,2.6598,2.4033,1.3859,1.404,3.3321,2.0283,2.4446,3.3258,0.9121,2.8479,1.7123,2.633,1 
2.1225,10.5184,0.5966,0.8855,2.2884,2.1309,2.3464,1.3174,1.8371,2.7739,1.8446,2.0303,0.8776,1.9368,1 
1.5832,11.3411,2.2295,2.6836,2.6114,1.9743,2.2201,1.638,2.1353,3.3162,1.1041,3.0417,2.6127,1.2248,1 
2.481,9.6145,3.0863,1.0294,2.3778,1.7854,2.7616,2.1919,3.3468,1.9751,1.2563,2.8095,1.9541,0.8087,1 
2.976,7.851,1.7882,2.3938,2.9521,1.4284,3.1402,3.6511,1.4709,4.1123,2.5743,3.3546,3.2947,0.7953,1 
1.5569,8.6931,0.2143,2.5882,3.0024,1.9718,2.5089,2.5294,1.2352,2.7433,2.5432,1.6338,2.2654,0.2629,1 
2.6455,9.9878,1.9854,3.0801,0.4703,3.7194,2.5767,4.3508,1.353,2.364,1.0797,2.8084,1.8257,2.122,1 
0.8098,9.7276,2.0847,2.4732,0.3857,1.4151,2.4412,2.3249,1.8723,1.6153,0.8146,2.8186,2.4067,1.8234,1 
1.182,9.2993,1.7081,2.3465,1.024,2.0884,2.4666,1.8533,2.5013,2.5055,3.0844,2.6149,2.6211,1.1424,1 
1.7279,11.5589,1.4599,1.9982,1.9904,1.9896,1.6387,0.5866,2.3953,3.7648,1.7813,-0.5895,2.5013,1.539,1 
1.8496,10.773,1.0191,2.3911,2.8723,1.8744,1.649,2.8821,1.4768,1.9244,2.0318,2.0018,2.1967,1.3189,1 
2.7538,9.9103,1.3955,-0.9046,3.2295,1.3252,2.0276,1.0353,0.9467,3.2302,2.241,3.2394,2.8175,2.9813,1 
0.2858,12.2652,1.1861,4.0526,3.3944,2.8329,3.5467,1.7315,2.3632,2.4955,2.208,1.2241,3.3813,2.2695,1 
2.4397,10.8168,1.4859,2.5186,2.3136,1.9726,2.8491,2.713,0.2628,0.4816,1.002,0.5927,1.7488,2.1504,1 
2.7054,9.9219,1.7239,3.2719,2.4565,1.6478,1.1625,1.3565,1.9055,1.5331,1.4461,0.1902,2.7418,2.6193,1 
1.7802,11.275,0.7712,2.0932,0.7691,2.1778,0.7711,2.6766,3.1133,3.3709,1.2577,0.9673,2.1091,2.3118,1 
1.2314,10.0855,1.4784,-0.5186,4.2054,2.2803,1.1011,1.8112,3.813,2.4604,0.4949,1.5694,1.6085,3.0002,1 
1.3786,10.2991,1.8781,2.8623,1.4111,1.4121,1.9182,3.4333,2.282,2.2831,2.2073,2.2963,2.9344,2.7142,1 
1.8891,9.0101,1.3353,1.3363,3.0696,0.3042,1.4601,0.4777,2.6404,1.8783,2.1813,2.0198,0.8283,0.8788,1 
1.6435,10.6173,2.0465,1.6346,1.0427,3.0897,1.7495,1.7361,3.5498,1.8703,3.9097,-0.1499,1.3277,3.3962,1 
3.2135,7.3556,1.4374,1.4621,1.6717,2.5264,1.4558,-0.5783,0.4268,3.8133,1.9707,2.3335,2.453,2.8756,1 
2.0911,9.7244,2.1195,1.5794,0.6377,-1.6513,2.3024,3.094,2.4958,1.7606,1.7851,2.6258,2.7675,1.2518,1 
1.3479,10.6968,2.2248,3.8065,1.2052,0.3763,0.146,3.1698,2.3805,1.411,3.1911,2.8716,0.6945,3.3568,1 
2.7046,10.7839,0.0328,1.9546,2.3475,1.7224,2.9138,2.1239,0.9734,2.4523,1.8202,1.6291,2.8322,2.3589,1 
0.4817,10.848,2.7051,2.2359,3.5195,3.3193,2.9388,2.6043,1.2469,1.6109,0.6003,2.0948,3.0999,0.1829,1 
1.0186,10.0193,2.1738,1.7869,1.2259,0.9099,3.3567,1.8243,2.5028,1.7506,3.189,0.9179,1.6786,1.8307,1 
3.2023,10.2058,2.9829,1.0234,1.3818,1.57,0.9629,3.2485,2.0439,2.0577,2.0656,0.4074,3.7961,1.914,1 
1.0991,10.169,3.1274,3.4706,0.8845,2.1756,0.821,3.376,2.6101,3.1035,2.579,3.0734,2.1244,2.0454,1 
1.6243,9.4512,3.4498,-1.1205,1.5816,2.9042,4.268,2.2101,3.0781,0.5799,1.2346,1.7551,2.2806,2.9919,1 
1.5468,8.7332,3.8704,2.2584,2.5034,2.6585,2.7247,1.9772,2.9307,2.8529,3.2448,1.9193,0.9243,3.5395,1 
1.2141,10.0406,3.2452,2.3524,3.191,1.2819,1.7319,1.2166,3.0196,2.0084,1.0611,3.1144,1.6239,1.8659,1 
2.0617,9.8539,2.3109,1.5043,1.9917,1.7943,3.5275,0.5389,1.6489,1.3226,2.635,1.7271,3.4654,1.809,1 
2.6164,8.5091,3.333,1.3284,3.4191,3.032,2.3096,2.6957,1.2898,2.0698,2.4736,1.8622,0.9015,0.8141,1 
4.4186,10.2891,2.4245,3.1866,2.528,1.3241,1.9795,2.6759,-0.5782,2.1115,2.012,2.642,3.4226,2.3629,1 
2.6814,9.9333,2.1234,0.7657,1.6231,3.212,2.3138,0.9265,2.4096,1.5253,2.9527,2.2269,2.2526,1.8535,1 
2.4548,10.8783,1.4358,1.3021,1.092,1.6817,1.787,2.2464,1.4727,1.5112,1.3337,2.7225,3.026,3.6028,1 
1.7497,9.4685,1.4026,1.4252,1.9373,1.3025,3.1891,1.695,2.163,1.2943,-0.2317,2.087,2.4527,1.4059,1 
3.4434,10.3686,1.3956,0.8548,3.3389,2.4902,4.084,1.7946,1.0304,0.5867,3.358,4.0028,2.6303,2.9435,1 
1.0055,9.4017,2.2225,2.7792,0.5527,2.6462,0.7403,1.9014,2.3293,2.3128,2.4468,1.5216,1.2475,0.1123,1 
0.9564,9.786,2.7528,1.0257,3.3721,4.2611,1.8157,3.5418,2.5774,3.3695,2.4845,2.3799,0.6297,1.9979,1 
3.4849,10.9051,1.0755,3.3638,1.8929,0.4103,1.9689,3.4828,1.7489,4.2943,3.5705,2.379,1.6651,2.4066,1 
2.7479,10.8545,2.0775,3.508,2.741,1.4785,2.7406,2.751,3.2453,2.0004,1.7552,0.5252,1.5269,2.5261,1 
0.7315,10.6132,1.8827,3.0903,1.065,3.0151,2.0714,0.6342,4.3337,1.7135,1.041,2.5039,2.4203,1.5911,1 
1.9007,10.4971,2.5361,1.406,2.0505,4.0684,1.7682,3.7736,1.1343,1.3782,3.4961,0.2426,1.2728,1.3639,1 
1.2333,10.2897,0.6018,2.6191,0.2213,1.7135,0.7997,3.2675,1.8939,1.909,2.1074,3.8746,3.0802,2.8215,1 
2.826,9.5468,1.0742,1.895,2.4145,2.6383,1.6307,1.1215,1.5765,-0.2223,2.4869,1.4059,2.9173,-0.0786,1 
2.8851,10.7433,1.8556,3.3072,1.579,2.2391,2.7832,3.1619,1.7152,0.763,2.4709,0.9226,2.0633,2.1353,1 
3.1965,8.8645,1.9317,1.9978,2.1618,0.6172,1.3492,2.606,1.5511,2.0749,-0.2798,0.1705,0.0949,0.5858,1 
2.3865,10.4801,0.8832,3.1941,2.2867,-0.3207,1.719,1.0573,4.0511,3.4606,2.6448,3.9458,2.93,2.0231,1 
2.9305,10.2991,1.5232,2.6903,1.7178,1.8721,0.7956,0.6979,2.6302,3.7339,0.3758,2.2875,2.5253,-1.322,1 
0.6929,10.8357,0.8892,1.9929,4.2182,3.7648,2.6487,0.8559,1.9667,2.9686,3.2727,2.4584,1.6619,0.756,1 
2.0834,10.6895,2.8757,1.555,1.6993,0.2306,3.2436,2.6223,3.9584,2.0314,2.017,2.413,2.4432,2.3537,1 
1.8742,10.61,2.0615,0.8868,2.515,1.5336,0.562,2.9151,0.8376,2.244,0.3684,0.726,1.9792,2.1561,1 
1.0941,9.218,2.2975,1.2707,3.9219,1.2374,2.4464,3.4212,2.9879,1.5118,2.1161,2.3265,2.5202,1.3298,1 
2.8128,10.11,1.0904,1.4647,2.1918,0.9722,0.9698,0.9387,1.7831,2.2604,2.2871,-0.3547,1.1846,0.3898,1 
2.9323,9.8507,2.3152,2.7866,2.7051,2.6716,2.1391,2.1358,0.0599,0.7149,1.4511,4.0193,1.5157,1.2594,1 
3.0972,12.3577,3.0047,1.388,3.1999,2.5501,3.525,2.9342,2.0949,1.3956,2.0718,1.0964,2.554,2.0728,1 
1.5334,9.3906,3.0038,2.4232,1.797,1.9027,2.362,1.3523,3.2727,0.4069,2.2596,2.422,-0.7951,0.1763,1 
3.1764,10.0807,3.3625,1.8253,3.1351,1.7955,2.2611,0.9766,1.6779,0.925,2.3544,1.1974,1.6862,2.1034,1 
2.8909,9.1173,1.3117,1.3658,2.878,1.6725,3.3587,0.9397,3.033,1.8346,2.2062,2.9048,4.0544,1.0959,1 
1.9092,9.5024,-0.7942,2.4304,0.0735,0.4966,2.5291,2.7495,2.6037,2.6874,0.4041,2.5263,0.6098,0.6791,1 
* 
3.1719,7.5573,2.4083,1.7149,2.1023,2.0386,2.867,2.9332,2.4651,1.2983,2.6247,0.3718,2.0331,1.5945,0 
5.6934,8.8636,2.0068,2.3666,2.1957,2.8113,3.6046,2.2962,1.2943,3.3136,1.8328,1.588,2.7953,2.4346,0 
4.8859,7.2579,2.9344,2.5752,1.7025,2.3248,2.0025,3.9327,2.935,2.9888,2.4287,0.7918,1.2855,2.6714,0 
2.9617,9.655,2.199,1.5535,2.7504,2.6439,1.9317,3.64,1.5802,3.3991,3.6312,3.0663,1.308,2.4467,0 
4.9568,9.25,1.9379,2.3404,2.2235,2.4503,1.9434,1.4165,2.684,2.2503,2.4837,4.3168,3.5974,2.5363,0 
7.6672,6.9022,4.3821,1.9391,2.7805,2.2129,2.4525,1.3431,1.1886,0.9811,0.9347,0.5456,1.3936,-0.6449,0 
5.4598,6.981,0.537,1.8362,-0.4026,0.2261,2.4924,2.5646,2.1498,1.5468,2.4952,1.3623,1.6106,2.2773,0 
6.9793,9.2499,1.874,1.4268,2.9364,2.3989,2.862,2.4033,2.0552,3.9017,3.3584,1.9865,1.3276,1.7211,0 
3.672,8.821,2.8971,2.7783,1.6015,1.6204,0.3525,-0.219,1.6566,0.6592,1.5773,1.3757,2.4406,3.6721,0 
8.0432,9.492,2.4591,1.5575,2.2313,1.1384,2.7548,2.193,2.0221,2.6364,1.2246,1.8874,1.8512,1.4125,0 
4.8289,7.099,2.7417,3.3103,1.5489,0.0132,0.5689,1.5214,2.5398,1.6922,0.3019,2.421,1.5916,2.5128,0 
5.2188,8.1813,4.4733,1.0273,1.819,1.7634,2.633,2.7544,3.1741,3.0112,2.7103,1.0952,2.921,0.3964,0 
5.5642,8.8166,4.3179,2.9336,3.3811,0.9869,2.5218,0.081,2.1984,0.8972,1.4981,0.8202,1.5514,1.3768,0 
5.2089,9.2628,3.3763,0.8632,1.5672,2.198,0.6379,2.9713,2.4011,1.9277,2.981,2.5167,3.3826,2.97,0 
3.3969,8.1437,1.1567,2.2752,1.674,2.1082,1.8695,1.946,2.4599,2.1751,3.2044,4.2223,2.048,-0.0324,0 
4.8055,8.4496,1.7883,2.0221,1.8665,3.5444,1.1766,3.2158,2.6768,1.8891,1.8185,3.3107,3.0326,3.9426,0 
3.5893,10.2796,3.6176,0.9556,0.5748,0.8498,0.945,1.6159,2.8156,3.0853,0.5871,1.8042,2.2479,2.8254,0 
4.4855,8.1187,1.5183,2.4559,1.1964,4.2031,1.5572,2.4138,1.0472,0.5348,0.6289,5.1725,3.5043,0.9796,0 
5.9975,9.0186,0.746,2.2204,3.7285,3.7238,3.6148,1.9864,2.0368,3.283,1.4096,4.5184,0.2869,1.4973,0 
4.2443,6.1864,2.2616,3.3305,2.4638,2.4151,3.1573,1.3369,3.0352,2.9298,3.2536,2.6205,1.0125,-0.5845,0 
5.3894,6.5014,2.8081,1.0955,1.041,2.3898,3.202,2.6378,1.666,1.2807,0.6873,2.4706,1.4966,3.5836,0 
6.247,7.213,2.2999,1.8968,1.3052,2.2709,0.7883,2.1298,2.1914,1.2296,3.8369,1.1557,3.1079,3.1631,0 
5.1534,7.0596,2.074,1.6912,1.5002,0.4204,0.3178,1.6547,0.813,0.8269,3.4447,0.7445,2.3857,1.7258,0 
4.495,8.0755,1.0874,3.369,3.0006,2.0742,2.7655,3.4737,2.8303,2.3116,1.7727,2.8041,0.9444,0.8016,0 
5.9847,7.2834,2.0224,6.1949,1.408,1.806,2.6842,4.0897,1.8313,-0.1565,2.8103,2.2343,1.5895,2.0909,0 
5.6078,8.3142,2.0184,2.8347,2.7704,1.3071,0.5423,2.0436,0.7053,2.2354,3.483,3.3991,1.2613,1.8958,0 
6.1315,9.6712,4.0913,0.6254,2.4392,1.766,1.2033,1.9426,1.7404,1.6416,2.2842,0.7007,1.6632,1.7618,0 
5.8608,8.6098,1.1197,2.2632,2.9028,2.1293,2.2618,-0.1629,1.5857,2.5638,2.7326,0.1729,1.2629,1.0201,0 
6.1269,6.8755,2.288,3.2109,0.9395,0.9219,2.8898,3.9712,1.4868,4.1724,2.7075,2.7577,0.6776,1.5728,0 
4.728,8.3602,2.0406,3.233,2.215,2.8843,2.8715,-0.1646,2.7046,1.9449,2.6052,2.2754,0.3331,2.2284,0 
3.8835,6.7997,3.762,0.9802,2.2252,2.3386,3.4145,1.1725,1.8178,0.5894,1.0039,2.5919,1.5218,2.2854,0 
6.1434,7.4142,-0.3917,1.2582,1.6474,0.1995,1.989,1.0298,2.798,0.9648,1.9983,2.0608,3.1694,2.1632,0 
5.9873,8.4937,1.9311,2.0023,2.2991,2.9123,2.3388,1.9019,3.5257,1.9325,2.8028,3.2085,2.3001,2.6575,0 
4.0727,8.1711,2.5878,2.7246,1.8615,1.5215,3.4247,3.103,1.2633,2.9693,2.5865,2.0253,1.5662,2.8794,0 
5.6285,7.5666,0.3083,1.4678,3.3623,1.9549,3.1233,0.7721,1.3975,3.3506,0.9506,1.9264,2.1681,1.3121,0 
4.6626,6.8732,0.2209,1.4933,1.5586,-0.8272,-0.071,2.6326,0.9056,1.5159,1.6532,1.7824,2.2765,0.4304,0 
5.4525,9.0169,3.1536,1.8934,3.9711,3.609,3.308,2.3047,2.484,1.4481,2.5117,2.1992,3.2629,2.1985,0 
6.74,8.8287,3.8779,1.3709,2.4008,2.1791,0.3193,1.5184,2.6982,2.6663,1.9282,2.2987,3.3793,0.7635,0 
5.0516,7.5198,1.3915,2.3318,1.3362,3.8693,0.9682,3.4942,1.5356,2.3206,2.1916,2.1646,2.3849,1.9411,0 
5.2612,7.9429,2.375,0.3373,2.2766,1.8787,1.705,1.8358,0.4897,1.8089,1.0389,2.1311,2.6715,3.701,0 
5.1025,6.8495,1.0731,2.8358,1.0771,2.4463,0.6719,2.3382,1.914,1.8875,3.7333,2.4775,2.6223,1.7394,0 
3.8998,7.7208,3.4858,0.3759,0.8973,2.1338,-1.3393,2.2473,5.1561,1.1898,3.1037,2.7897,3.0692,0.2627,0 
6.071,8.5859,1.8485,1.796,3.1124,2.2752,2.2355,1.1527,2.9671,0.7247,3.9392,3.5715,0.7678,3.2945,0 
3.844,5.8814,2.0277,2.4284,3.0804,0.2918,3.6508,2.5807,1.5217,2.9289,1.1964,1.5692,3.2167,3.151,0 
5.1798,8.3841,-0.0254,3.3187,1.6116,1.959,1.2981,0.965,0.6784,0.6984,2.0584,-0.1232,1.5745,2.3907,0 
5.6651,9.3187,1.1596,4.3813,0.4628,1.5896,3.4006,3.9938,0.8185,3.1734,3.4223,1.9667,3.3164,1.9714,0 
6.2339,7.8891,0.9202,0.3943,0.7025,2.151,1.2037,2.4449,0.4319,2.4503,2.118,1.15,1.647,1.0343,0 
4.9637,7.2696,0.422,3.6581,1.5703,3.8528,0.7737,2.5528,1.3685,2.4163,1.3124,1.5594,2.9833,2.0204,0 
5.2469,9.0813,1.7242,1.0424,2.2909,4.0534,2.1373,0.1345,0.9556,3.1162,3.3443,2.6645,1.2338,1.5863,0 
6.403,8.6847,2.1078,1.7758,1.7678,0.6455,2.7347,2.8311,3.0651,0.2257,3.0413,1.378,-0.065,2.1334,0 
5.3889,7.3346,0.8398,1.9317,2.0181,1.5237,0.1795,1.3063,1.6632,0.6913,0.5063,1.998,4.6482,2.2598,0 
6.6984,7.8819,1.9691,2.1022,2.4399,0.3777,2.0651,-1.0478,1.2317,0.4565,2.24,2.4568,1.4927,2.529,0 
3.8561,10.1869,2.1144,3.4796,2.2754,-0.0938,0.9235,1.2366,1.3213,3.1087,3.1878,-0.007,1.3777,1.5333,0 
7.0189,9.0226,2.209,2.0698,0.2955,0.6105,4.0818,0.9952,2.1076,2.2591,1.738,1.3585,1.3864,2.9218,0 
4.6935,9.4904,1.0463,1.4664,2.1459,1.6817,2.6126,2.0132,2.5341,3.8959,2.0315,1.6517,1.0576,1.5666,0 
5.9899,8.945,2.9535,-0.1584,1.3225,0.6304,0.4493,1.1708,1.6205,3.2419,2.1024,3.4072,1.5426,1.4652,0 
6.0678,7.6532,2.6189,3.2021,1.9757,1.4602,1.7205,1.6841,1.448,4.149,1.4883,2.8012,1.2511,1.3829,0 
4.5961,9.8357,2.2577,0.9884,1.594,3.6335,2.8792,3.3723,2.4263,1.6336,4.579,0.8683,1.7613,3.0139,0 
4.0021,8.1384,2.3489,1.5977,1.6874,3.4621,1.6232,1.7714,2.9851,1.8457,1.0036,3.0848,2.9947,2.3728,0 
5.3811,7.2346,2.714,2.1136,2.654,3.2155,1.9154,1.4737,1.0405,0.4605,3.7247,2.1697,2.4521,2.3879,0 
5.9502,8.8066,2.0202,1.8963,0.2808,2.0553,1.9358,2.7856,0.502,2.1109,1.4255,3.3418,1.3551,3.1009,0 
4.5967,7.3571,2.335,2.16,2.0701,-0.1874,2.2109,3.2426,2.1419,3.4474,1.9758,1.5658,2.5475,2.5331,0 
4.4824,6.3546,1.5611,2.1538,1.9245,2.2983,0.3704,1.7996,2.4428,1.6432,1.9673,2.3674,1.3179,2.6747,0 
5.3528,8.2568,1.3928,1.6258,2.8608,1.5521,1.8398,3.0171,1.9288,2.8659,4.0274,2.5946,0.9834,2.1929,0 
4.7861,7.9319,3.0339,2.197,2.6399,1.0241,1.7315,1.1675,2.3472,2.9983,2.5258,1.772,0.361,1.4708,0 
5.8925,7.0822,3.1218,1.2009,-0.3331,2.6671,2.3031,1.7153,2.7393,0.936,3.1792,1.2044,2.8816,3.26,0 
4.583,9.3883,4.1099,2.0013,3.9339,1.2818,1.4011,0.9926,2.2145,0.0803,3.3745,3.7069,4.4485,2.0853,0 
5.2048,9.4284,1.5631,2.0567,1.6094,1.2211,1.9285,0.1809,3.2259,1.3259,1.1085,-0.4121,3.2888,1.2358,0 
4.5357,9.7837,1.1877,2.142,-0.3381,3.0131,0.1096,2.7067,2.2096,3.0009,1.8979,1.5372,0.0488,2.331,0 
5.5064,7.9637,1.8098,0.1591,3.4545,-0.5963,1.835,1.4888,1.9696,1.7103,2.3249,4.1897,1.7964,2.4441,0 
4.2088,8.4099,0.1559,0.0966,1.3193,2.3336,0.8904,1.2581,1.5946,1.5964,1.5251,3.324,1.1476,2.6925,0 
4.1231,5.5446,2.6189,2.1975,-0.3818,2.4893,1.7707,2.7225,4.5039,2.4757,1.1786,0.6431,2.5213,3.3118,0 
4.3732,8.8572,2.4269,1.0857,0.3207,2.6186,3.3093,1.7974,1.676,2.6361,2.2257,1.389,2.4066,2.5318,0 
5.5134,7.6847,1.1536,1.8784,2.6331,2.3267,2.4623,2.2853,1.8113,3.3065,1.7608,2.5088,2.8126,-0.2728,0 
5.583,9.991,2.5975,2.075,4.0853,2.4939,1.6832,2.28,0.5471,2.4701,1.9875,2.7866,3.5352,1.6195,0 
3.7924,7.4581,3.2692,2.8828,4.086,3.6203,1.0004,2.2572,1.7191,1.3288,1.5065,2.2147,1.6531,3.294,0 
3.8434,8.5507,1.395,3.77,2.8824,2.4434,2.0763,2.4744,2.5135,2.6518,2.2984,1.545,4.0103,2.1074,0 
4.4448,9.8213,4.4081,1.6587,2.2898,1.3133,1.6698,0.0827,1.8395,2.8012,3.2244,1.6005,1.372,1.7522,0 
