Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Class
3.2762,9.1423,0.7751,1.6082,2.2333,3.3858,0.9353,3.3937,1.6145,0.9956,2.4472,4.0835,1.596,1.5429,1.8367,1.901,-0.3381,3.6517,1.5578,0 
5.2493,8.5574,2.5116,2.3742,1.5859,1.0532,1.9927,2.4066,0.6048,1.1718,1.3882,3.22,1.564,1.5052,2.2772,2.3513,3.5209,3.3416,2.1623,0 
4.9026,8.6759,1.9088,2.197,1.7719,2.5672,0.7223,3.4724,2.3943,4.9707,2.5338,3.1772,2.4274,2.308,1.891,1.5518,1.144,1.6696,2.3333,0 
4.0123,6.781,1.3724,1.9305,1.8049,1.5902,2.4794,0.9686,0.2295,1.7818,1.8169,0.0085,0.4933,0.7536,1.6923,2.6116,1.0103,2.4321,2.1524,0 
4.8098,6.9214,1.3783,0.8931,0.9009,2.4806,3.6882,3.1509,-0.0592,0.6847,0.0044,1.2575,4.0218,2.5625,1.3707,1.4249,2.1471,0.7692,-0.1899,0 
5.5455,7.7761,2.8547,2.2944,1.4266,2.8864,1.1817,0.5063,3.2464,3.0289,2.0272,2.9972,1.1512,0.8955,2.7516,2.1494,3.4974,1.365,1.8008,0 
4.2004,6.3687,2.5603,2.6401,1.9889,3.2736,1.7892,2.3694,1.9967,2.3161,1.3474,1.3847,3.8205,2.6698,2.0213,3.2969,2.2009,2.7992,3.2764,0 
6.8407,7.121,2.4841,2.4604,2.2494,1.0631,2.9018,2.0995,2.2587,3.2172,2.3393,-0.0292,3.0584,-0.0522,1.6554,0.8905,1.3781,2.2295,3.1014,0 
5.2446,8.6916,3.2504,2.1337,2.9474,1.1022,1.6181,2.3802,1.9296,1.371,3.6598,0.3968,2.7832,1.3169,0.8346,2.8272,2.5464,2.3828,0.6914,0 
4.6341,8.3295,2.3997,2.735,1.7835,1.4975,0.2848,1.3253,4.1777,1.5299,2.2808,2.5225,1.6182,2.334,1.7022,1.9413,4.2209,2.9536,0.9982,0 
5.4853,7.3254,2.8147,0.1962,2.0837,2.0747,1.3441,2.8646,1.1011,0.9044,4.7921,2.2597,1.3221,2.576,1.9755,1.5591,2.6081,1.3964,2.4105,0 
5.2407,7.8554,4.842,3.7051,2.8424,0.2062,0.8379,1.8663,0.8635,0.7312,-0.7128,-0.2011,1.2431,2.7276,3.1379,1.7771,-0.33,0.4951,2.007,0 
5.987,10.5182,2.5644,1.579,4.8467,1.2978,3.611,1.0802,2.6524,0.4884,0.1151,0.3735,2.5421,2.1478,2.1097,1.4028,2.9823,1.6422,0.9833,0 
4.0691,6.5319,0.7109,1.7902,0.8551,-0.2085,1.6038,1.4055,2.347,1.216,0.9683,1.6125,2.1218,2.8615,1.8867,1.975,1.0062,1.2015,-0.1601,0 
3.9973,8.2314,1.8349,1.6753,0.7365,2.1905,2.5652,1.4434,1.1079,1.5042,0.8628,3.0414,2.2271,2.2088,1.8368,1.811,2.5734,2.4581,2.8449,0 
5.648,8.3704,3.6492,1.4869,2.2332,1.9994,2.5729,2.8188,-0.3969,0.2686,3.0107,1.8244,1.6495,1.9712,0.0277,2.2239,1.0312,1.9598,2.7812,0 
5.2172,7.127,2.4482,0.5309,2.4478,3.0601,0.0418,2.8065,1.5351,1.9279,2.8225,2.9049,3.1864,2.7372,2.8632,0.3964,3.3393,1.7414,2.559,0 
4.8126,7.8739,3.2142,1.015,1.9482,2.1781,1.9421,2.0629,-0.8622,0.201,1.9811,1.8919,1.706,1.9774,1.6785,2.3006,0.715,2.5213,2.3027,0 
4.4797,8.9762,1.5207,-0.0075,2.5684,1.4713,2.6189,1.8136,0.4906,2.3502,1.346,1.6625,2.6147,3.2527,0.3542,2.0674,2.8683,1.7202,0.8407,0 
5.3821,8.1544,2.8883,2.7516,1.443,1.4388,1.7752,0.5751,2.6061,2.3811,2.4097,2.1285,2.1184,1.85,3.065,1.3619,1.2729,1.1578,2.979,0 
6.7451,8.6727,3.0317,3.0158,3.5548,2.0114,2.8277,3.3895,2.4073,2.3394,2.554,1.3755,2.0841,2.5216,1.9764,1.3793,2.403,2.3007,3.0075,0 
5.18,7.6125,1.0347,1.659,0.5368,-0.112,0.652,1.569,1.7295,3.0992,2.4934,1.4573,0.4483,2.2382,2.8498,0.2235,1.463,3.3255,0.0783,0 
5.9008,9.2868,2.0774,4.8074,0.1871,1.9175,3.2498,2.2704,3.9807,1.8963,2.3953,0.4601,2.0087,1.4887,0.8958,2.937,-0.5109,2.5246,2.6206,0 
6.7328,8.3439,0.3312,2.4749,2.545,2.7621,2.5457,2.5675,1.5819,-0.2285,0.2168,3.7812,2.8837,1.8759,2.4885,1.8529,2.0025,1.9878,1.0149,0 
5.5072,7.9199,0.4544,1.2832,2.911,1.4022,2.2385,1.826,2.4712,1.4237,2.7705,2.6705,2.123,2.6199,3.0503,0.6878,0.4729,2.7172,1.4617,0 
4.5196,9.1799,2.0898,2.8553,0.1079,3.2646,3.5608,2.2228,0.3452,1.7051,0.9123,0.4428,1.6625,2.1519,1.8832,2.2729,2.078,0.2411,3.2172,0 
4.8189,7.8211,3.7491,1.7928,3.2682,2.4245,2.208,2.7079,1.2984,2.4533,0.5307,2.2894,3.269,1.8436,2.1979,2.5926,2.2274,2.3435,1.1638,0 
4.8056,7.7274,0.8449,1.7361,2.7984,0.7365,3.0924,2.5799,0.8946,2.7945,1.0719,2.0614,2.0012,1.1132,2.3415,-0.036,2.2077,1.3596,2.8905,0 
7.0182,7.8108,0.1725,2.68,1.9914,0.9163,-0.7376,0.5549,0.9811,1.619,-0.6179,1.8616,2.9552,2.6537,2.2468,0.6371,0.7103,1.5345,2.4661,0 
4.0741,7.6346,1.1777,1.878,2.8365,1.0635,0.5251,2.9987,4.1828,3.6414,1.3248,2.0385,1.0486,1.6257,2.003,1.5216,2.6002,0.5626,3.5608,0 
4.1187,8.1526,0.1447,1.1466,2.9777,1.835,0.6145,2.8483,2.6801,1.4703,1.4138,3.442,2.0372,3.8026,1.1459,2.1333,3.1954,0.3574,4.1924,0 
6.2418,8.1093,2.3979,1.8545,1.7236,2.9714,2.2159,2.7711,0.3169,2.2698,1.3537,1.8946,3.2801,0.4433,0.7243,2.8014,1.314,1.4655,2.8926,0 
6.1748,6.2755,0.2165,4.8426,2.6804,2.3147,2.3426,2.2396,3.4817,3.7542,1.6609,1.8579,2.2709,2.808,3.4071,2.5449,2.3256,1.8556,4.0762,0 
4.9268,8.3375,2.1244,2.9582,2.4528,1.0947,0.057,3.4507,2.486,2.1267,2.4602,2.6267,3.8058,0.6869,1.9453,1.9086,0.958,1.283,0.1607,0 
6.4882,8.1601,3.3871,0.3311,2.2346,2.584,3.1619,3.0368,0.3082,-0.5881,3.0657,2.3441,2.7032,0.1369,1.1556,2.7599,2.322,1.0119,4.6622,0 
4.9627,7.7553,3.2736,1.6052,1.2642,2.8805,1.8805,-0.8081,0.6633,2.129,3.1332,1.7539,1.6864,2.3662,1.4078,1.0074,1.7964,2.4918,0.8855,0 
5.068,8.6418,1.5622,1.438,1.2967,1.7002,1.3483,1.4339,2.4506,0.9709,3.064,2.5723,2.0395,3.3462,3.5547,1.9137,2.7805,1.642,2.3541,0 
4.4017,8.848,2.0361,1.6124,1.0717,2.3951,1.4406,4.0575,3.3248,1.7945,2.2186,5.2631,4.1384,1.7982,1.5676,2.1307,2.7315,2.2892,3.0635,0 
5.9116,7.7931,3.827,2.4918,3.2622,2.1586,1.3679,0.9501,0.9249,2.0623,1.4204,1.4549,1.6366,2.51,1.9629,3.0901,2.205,2.4172,1.9353,0 
4.7797,7.3813,1.7177,0.5315,0.846,2.0043,2.9337,1.4134,1.449,2.2202,2.274,1.2111,0.4202,0.1874,1.4557,3.166,1.9542,4.3936,2.5759,0 
6.2793,7.1333,2.2056,3.0159,0.9602,2.4272,0.6456,2.9278,1.4085,3.2905,1.623,2.2386,3.1696,0.9908,4.3083,3.2432,1.0105,3.0831,1.1653,0 
5.2023,8.5377,1.2173,0.4294,2.1824,-0.557,2.5789,2.9841,1.2707,0.7443,2.1785,2.1473,1.0737,4.9553,2.3435,0.3792,1.9255,-0.7165,1.4109,0 
4.8658,8.8253,3.2329,0.7522,1.5038,0.7393,1.7599,2.167,2.3606,2.104,2.0967,2.1508,0.9259,3.1353,0.0473,2.124,3.1708,1.4526,2.0156,0 
7.0892,9.7992,0.1947,0.8675,0.9188,1.2627,0.7427,2.4951,2.3537,2.4037,3.0784,0.7622,2.0191,1.8728,2.6106,1.8002,0.9435,0.6081,1.6084,0 
5.7663,8.4848,4.2348,1.3223,2.9232,2.2189,1.224,2.985,3.4429,3.5139,2.7863,2.4319,1.4812,1.3077,2.705,1.2392,3.1027,4.2329,1.4143,0 
4.2978,9.5681,2.7313,2.8934,1.3741,2.5607,2.3345,3.3908,2.8977,1.186,2.6421,1.6504,1.801,1.198,2.9236,2.6651,1.2195,0.8955,0.7191,0 
4.3473,9.1317,2.5914,1.4773,2.1146,1.836,0.9598,2.1811,3.1517,0.9625,2.8773,1.3052,2.0192,3.3086,0.227,2.9284,1.5856,2.523,1.5916,0 
4.5409,7.7662,1.5206,0.2598,1.8678,2.5065,0.7081,1.2516,2.4435,3.3439,1.3648,3.4775,2.9244,2.7906,1.208,0.9958,3.2725,1.4318,2.7851,0 
5.4072,8.6731,0.6999,0.8886,2.8035,2.6768,1.2141,3.8192,1.3801,3.7665,0.5221,1.6889,2.625,3.6495,3.0638,1.363,3.4471,3.3818,0.9534,0 
4.3763,8.4866,3.3593,3.2511,1.9891,2.9649,3.3991,0.9316,2.6152,1.7678,2.5219,0.5702,2.2797,1.7003,2.8982,1.9891,1.1133,1.4201,0.5866,0 
3.4145,6.9477,1.0663,2.2658,2.2269,2.7656,0.8187,3.2934,1.1412,3.2921,2.0058,1.6679,5.2274,2.7108,3.0434,1.3828,1.1532,0.6489,1.563,0 
4.4325,9.9478,0.2696,1.7801,1.8048,1.3439,3.3699,1.1506,1.3644,0.6702,0.7194,2.2745,3.7451,2.8379,1.8323,1.054,1.5861,2.3857,3.3795,0 
4.5166,8.4134,1.7389,2.8048,3.2208,2.1742,1.3906,1.3396,2.0511,3.0001,2.197,2.7362,2.2027,2.3634,1.0703,2.5407,0.2942,3.0981,2.3302,0 
6.754,6.6322,2.5495,3.204,3.5614,3.2549,2.9426,-0.0562,2.1363,2.4795,0.2613,4.0798,2.4059,2.8794,1.4528,1.7944,2.5225,2.5777,0.2909,0 
4.5552,8.2921,1.5785,1.6301,3.5427,2.7996,0.8484,1.7894,1.6991,1.982,2.3417,2.2807,3.0355,0.7906,2.8407,1.1169,2.5209,2.3949,2.225,0 
6.2684,9.4122,2.5247,0.5152,1.5528,3.0361,0.6579,1.7494,2.4981,1.898,3.1724,-1.0051,2.0806,1.881,1.3109,-0.12,1.4704,1.4259,2.5574,0 
4.3168,7.9127,1.9858,0.019,0.5331,1.9859,2.7684,2.9967,2.1167,2.9727,3.0693,2.9384,3.9132,0.906,1.4843,2.7051,3.0792,1.0205,2.747,0 
4.2839,7.1234,0.7791,0.9098,3.0207,1.8942,1.9408,1.3128,0.9369,2.4359,2.0578,3.646,0.9885,1.4066,1.6171,0.6814,0.3989,2.2822,2.4954,0 
4.8689,7.8156,1.0747,1.1213,1.3067,3.2783,2.2103,1.8639,1.323,0.9752,0.2857,1.2543,2.4207,2.0766,1.1664,3.66,1.8506,2.4932,1.7058,0 
3.9771,5.892,2.9632,2.8992,2.0878,0.0874,1.6474,4.3263,2.5923,2.8593,2.5678,1.9206,3.4702,0.2247,2.8905,2.5591,2.5621,3.0393,2.3524,0 
5.1674,7.5861,1.0509,0.7067,0.8812,1.5085,2.0318,1.325,2.5423,1.6767,2.5602,1.5983,1.4083,2.5293,1.6662,3.3546,0.0026,1.3322,3.3712,0 
4.8335,7.384,1.3226,2.8208,1.7004,2.6447,1.9683,2.075,1.5142,2.2797,3.3216,2.3432,2.2838,1.1804,1.6128,1.5856,2.554,2.9793,2.4221,0 
4.7908,8.1432,2.6789,2.2606,0.4136,0.4862,2.9259,3.5622,2.015,1.1676,2.8961,1.9531,0.4422,1.5809,3.2096,1.1925,1.9207,2.6519,2.4162,0 
5.0889,5.367,0.1297,2.6327,1.2096,2.397,1.493,1.6372,1.7984,2.9148,0.9652,3.7664,2.1781,2.3855,1.3508,2.0128,1.4173,0.7009,1.5994,0 
6.4372,7.388,0.9361,0.6019,1.8949,1.1593,2.1502,3.1478,3.686,2.3007,3.0198,0.183,1.9479,2.3101,1.5327,3.9851,0.4102,1.5985,1.151,0 
4.4037,8.4899,3.6843,2.0332,0.8129,2.1824,2.8283,1.3021,1.1241,-0.744,1.9662,1.7816,2.9423,2.4799,1.3689,2.9667,1.5293,1.2054,0.9121,0 
5.7176,6.9306,0.5239,0.8745,3.2184,2.8353,1.6624,3.0328,2.2328,2.6333,3.3388,2.7345,2.2231,1.8765,3.5568,0.9352,2.0909,2.0757,0.9887,0 
6.0216,7.5234,3.2674,2.0887,1.6552,3.3769,0.3995,1.624,1.3643,-0.4799,1.2528,1.779,1.4934,1.6613,3.235,0.7529,1.1358,2.7761,1.948,0 
5.1001,7.1293,1.2434,1.5263,1.8591,0.446,1.1888,1.602,1.7025,1.3375,0.738,1.7848,2.9927,1.4582,3.0155,0.439,1.0226,1.2187,-0.4798,0 
6.715,7.9583,1.1599,1.2618,2.8458,4.2501,1.9064,1.3406,2.7029,3.846,3.0162,1.7492,2.4474,1.387,3.7315,2.7518,2.3927,0.0884,1.4268,0 
5.7415,8.4266,2.6987,2.2513,-0.3378,-0.3793,2.4735,2.1919,3.0525,1.3492,3.4273,1.7463,2.0533,-0.4061,2.5146,2.3773,2.9815,1.0138,3.472,0 
5.2186,7.7202,4.3475,2.1994,1.554,2.1142,3.0462,2.3374,2.1218,0.3752,1.5861,3.0036,1.9587,3.7004,2.0231,1.1932,-0.2018,0.9202,1.9952,0 
5.5877,5.8912,2.1604,1.3985,1.6215,2.842,2.292,2.479,2.0982,1.6713,0.4235,2.4658,3.2785,-0.2131,2.4618,1.1295,2.9224,1.3987,1.5908,0 
4.5181,8.1538,1.9245,1.9563,3.9327,2.0824,1.7295,2.4142,1.7023,0.9627,3.4743,1.4184,2.0525,2.2317,1.6433,2.9352,0.4708,0.1742,4.0061,0 
3.9492,7.8228,2.3032,1.4785,1.1424,2.2626,2.0745,1.2523,2.5845,1.7145,3.2782,1.926,2.639,0.5884,1.9893,0.8211,2.3577,1.2639,2.4451,0 
5.5206,6.793,3.2738,1.5629,2.0779,2.746,1.7896,2.0675,2.8256,2.6657,3.0395,1.8152,2.4443,1.0056,3.0866,1.9248,2.0248,1.0499,2.7607,0 
3.9807,7.1803,0.7237,3.073,2.4225,3.5187,-0.4723,0.1487,3.5602,1.4525,2.1798,1.3403,3.1332,2.241,1.8316,1.3694,1.0373,2.7775,2.389,0 
6.3346,9.5554,2.8519,0.9304,1.1301,3.6547,2.6358,1.109,3.7197,1.4632,2.0113,2.7854,0.9466,0.0844,0.8484,2.0185,3.4739,0.9626,0.3296,0 
5.1451,6.4781,3.3971,0.3315,0.4706,3.8742,0.7758,3.2683,2.7348,1.2482,2.3238,1.6649,1.1267,2.5643,2.7501,0.4428,1.6504,1.7881,1.8258,0 
3.7191,5.7197,2.9409,2.8882,3.5792,3.3821,2.7634,3.1873,2.3888,2.6677,1.4613,1.5677,3.0781,2.3879,1.434,1.9206,1.8704,2.4046,3.3475,0 
5.6408,5.7338,1.6544,1.2737,2.6209,0.6344,1.467,1.3916,1.4959,1.8903,1.7389,1.3502,3.3069,0.5947,1.9631,2.2773,3.2438,1.5919,2.8845,0 
4.8178,8.4097,3.5018,1.0779,3.2612,1.6315,2.837,2.4403,1.6159,1.6728,0.5518,4.0322,1.8584,2.2653,2.0703,1.5365,1.4272,2.89,1.5822,0 
6.1019,10.7141,2.0293,2.0983,1.9688,1.3734,1.6799,3.6448,1.4077,2.1113,1.7222,2.4479,3.3637,1.1089,1.3433,2.2439,0.4777,1.758,3.09,0 
5.7226,5.9909,0.9381,2.4667,2.9364,1.9958,3.1833,1.2859,3.5247,2.6534,1.1915,1.964,1.637,2.6439,2.804,1.7164,1.6955,2.0869,1.1944,0 
4.7761,8.4585,2.8217,2.9348,0.5528,1.7867,0.7741,2.954,1.0002,1.6009,2.826,2.948,2.4039,0.8005,1.0393,2.1673,2.9932,0.3298,0.3817,0 
3.9975,5.8146,2.3895,2.2155,1.1851,3.3777,0.997,2.6971,2.3838,3.0961,3.8403,1.8818,1.5001,3.1393,2.6646,2.6806,3.095,2.0567,2.3595,0 
5.9507,7.8389,1.5502,2.5262,2.6076,0.0065,1.9344,3.939,2.3271,3.4113,2.7017,1.262,3.6814,3.7141,2.0179,2.3327,1.4192,2.9304,1.0234,0 
6.0417,9.2296,1.8793,1.9341,3.0661,2.7952,2.2868,2.8862,1.3068,1.1365,1.1851,2.7249,3.9403,1.0806,2.1731,2.7755,3.0011,0.2259,1.8591,0 
4.8259,8.9975,4.9903,-0.1948,2.4048,2.0616,2.369,4.0172,2.4582,0.8919,3.434,2.8482,0.0725,2.6707,2.3255,0.9518,3.5902,2.7174,1.0252,0 
5.1382,7.3621,0.405,3.6556,0.0278,4.3748,0.6285,3.2045,3.5462,2.9883,3.631,2.7361,2.2707,3.7476,1.9246,0.9696,1.3413,1.9482,2.1422,0 
4.6032,8.4159,2.8374,0.3544,0.0771,1.8811,3.1211,1.3951,1.7719,2.639,2.0204,0.9571,0.8481,2.9323,1.5258,0.6367,3.7478,1.5951,1.7643,0 
4.2168,6.7387,-0.2615,0.6808,1.5225,1.3205,3.8855,1.5292,2.9607,3.1454,2.0828,1.0177,3.3217,2.3429,3.8284,2.2075,1.645,1.7407,3.2036,0 
6.7525,7.6537,3.6771,0.0838,0.6996,0.5278,3.0459,3.8055,2.2212,1.4147,4.1927,2.1679,2.0724,2.7701,1.5432,1.9029,-0.5706,0.7618,2.815,0 
5.9528,6.2039,2.4606,2.3094,0.9619,2.6989,1.8174,2.7718,1.8406,2.1065,1.6989,1.7704,2.1533,-0.2547,3.0979,2.4441,1.7702,3.0732,1.9687,0 
4.8856,6.5019,1.3162,-0.403,0.8415,1.4555,3.2963,1.947,3.0028,1.9178,3.1599,1.9096,0.511,1.1951,2.4294,2.6077,0.9198,2.133,1.6411,0 
5.2678,7.5177,2.0552,2.9945,0.8119,1.8412,-0.1788,0.4367,3.0905,1.7132,1.5741,1.9507,2.2914,1.8654,2.7135,1.6425,2.3739,1.4452,2.1872,0 
3.6553,7.1013,2.6291,2.0623,2.6373,2.1052,1.8678,2.6588,0.9849,2.5205,2.7511,1.8436,2.5567,0.6803,2.6001,0.833,2.6159,2.3569,3.7026,0 
5.447,7.7201,3.0878,0.8054,0.6075,3.0385,0.1154,3.0806,2.3579,2.6911,2.76,3.4826,2.7458,2.658,0.2363,1.647,2.0646,1.015,-0.0477,0 
4.2441,7.1933,2.5739,1.1454,0.288,1.6756,2.0349,0.6703,2.408,2.3441,1.334,1.8668,3.667,1.2281,1.2808,2.6704,3.1544,1.2827,1.8008,0 
3.3703,7.5759,1.8556,0.4948,3.0248,1.5669,3.625,1.7481,2.1548,2.4528,1.368,3.0064,1.7416,3.1334,1.756,1.6837,1.5477,3.2744,1.364,0 
5.9703,5.8419,-0.3123,1.4959,1.695,2.5852,-0.17,0.7338,0.7325,3.2798,2.0311,1.3953,1.2834,2.1443,2.9455,1.3362,2.915,2.2408,5.1058,0 
6.5806,7.2224,2.7133,3.913,3.2568,3.3494,2.4134,1.6092,1.7706,2.8473,1.8853,2.9422,1.498,2.2459,3.006,1.5926,2.0046,2.3037,2.4373,0 
5.2857,7.9747,2.7431,2.9438,1.0199,1.7209,1.6217,1.691,2.5304,2.3475,1.6523,1.9109,1.3652,2.7325,3.6345,2.56,0.2807,1.824,1.8762,0 
5.6381,6.9308,0.6959,1.6892,4.1119,4.1294,0.9641,0.2837,3.3679,2.3584,3.1507,1.8644,1.8882,2.3045,2.1756,2.7391,1.7125,0.4643,3.2296,0 
4.9671,9.0157,2.124,1.8151,2.7966,1.4673,3.5709,1.446,0.8307,3.2048,-0.0446,2.1521,2.2219,2.8941,3.1435,1.4801,1.9456,1.1255,3.2832,0 
4.2039,7.0024,3.1284,2.1191,1.0807,2.7765,2.5913,1.5387,-0.2837,2.3254,2.469,1.8263,0.6106,3.507,2.1682,2.3735,2.1124,1.2189,3.0154,0 
3.2878,6.9213,3.2389,1.6374,2.0442,2.3128,2.1204,0.6452,2.1815,1.2726,2.2219,3.1495,2.061,1.6355,2.72,2.8566,1.9559,3.3191,1.6106,0 
5.5965,8.4552,3.4588,1.7103,1.2228,1.5086,1.5736,1.7376,2.0151,2.2465,2.9453,2.8144,-1.5992,1.8394,2.76,3.7386,1.6129,1.5821,1.3752,0 
2.722,9.3872,2.5403,3.2563,1.1731,3.18,2.4604,3.3909,3.4108,1.6513,1.9368,2.6988,2.2375,2.7229,0.4881,1.3506,2.8327,2.2431,1.4343,0 
4.6508,8.3595,-0.2609,0.823,2.2062,0.2603,1.9996,1.0286,3.3446,1.1216,2.8423,2.0091,2.2018,1.9495,1.1413,1.3904,1.9652,-0.2453,2.5799,0 
6.2805,8.1041,2.0835,1.14,2.8845,0.8459,0.9407,2.5533,0.7569,1.2051,1.2127,1.7994,0.7409,3.046,1.1551,2.7104,2.1871,1.5978,0.6219,0 
3.944,9.1898,1.7669,1.8974,1.6153,2.7052,3.5313,2.378,1.9271,3.7013,1.5359,2.5343,3.2185,2.117,3.3671,1.036,1.9631,3.4503,1.4387,0 
5.0127,8.4071,3.741,2.3283,2.7409,1.4532,3.0639,2.7999,1.124,2.3103,3.4376,2.3263,0.4261,2.1355,1.7868,2.4884,1.4492,2.6381,0.3233,0 
5.226,7.0366,2.7802,2.4661,1.9317,3.0165,1.7933,1.4467,1.7455,-0.0732,3.4092,3.2914,3.2047,2.5374,2.6953,3.019,-0.1398,3.5335,2.0454,0 
3.3154,7.8682,1.8315,1.558,2.7785,1.217,2.6425,1.0331,2.6756,3.1903,0.8068,0.3463,2.3703,3.2601,2.6613,-0.0131,1.7905,1.8862,0.8178,0 
4.7929,8.414,1.1329,0.3917,0.727,2.2785,2.5175,2.0588,1.85,2.7683,3.4206,1.9354,2.4763,3.1295,2.1617,1.2165,1.9929,3.0939,2.0381,0 
3.6944,8.2806,2.8213,3.5477,1.1874,2.2784,1.1148,1.0716,3.1332,2.7805,2.1793,3.4228,0.7104,2.5032,4.5089,1.4855,0.6089,1.5036,2.3909,0 
4.7034,8.0832,1.4006,1.4355,1.5694,2.807,2.1704,4.0344,2.7397,1.1478,2.4487,0.996,4.3411,1.5126,2.8902,2.6758,1.2735,1.419,2.2285,0 
5.6613,7.7443,2.1483,3.1778,1.7451,3.4292,2.3481,1.6593,0.6597,3.0279,1.1784,0.5151,3.3814,2.5248,1.5005,1.5672,3.0661,0.7128,1.4909,0 
5.4216,7.794,1.5895,0.583,3.8879,3.5808,2.2019,1.6959,2.7458,3.0298,1.28,1.3334,0.991,1.1604,2.0482,-0.1927,3.2703,3.3339,2.8423,0 
4.6816,7.3546,3.606,0.9349,2.5915,2.5063,0.9218,0.8472,2.6603,1.9677,1.7401,3.8953,1.4495,-0.175,1.8888,0.2572,0.3392,1.3385,2.4175,0 
5.6327,8.6737,1.3897,0.8712,2.3039,1.4142,2.217,1.9306,1.0221,1.8575,4.2675,1.8251,3.3889,3.5615,2.7884,3.4731,1.3094,4.7743,1.6966,0 
6.8227,5.8584,2.3033,2.9949,3.3897,2.1767,0.9471,1.6324,3.1279,2.494,0.7992,1.7991,3.3939,1.195,1.8933,2.7477,2.1238,2.4952,-0.7151,0 
4.4781,7.7968,1.4783,2.4764,2.7582,2.5029,5.6609,1.8839,2.3189,2.536,0.9459,0.8828,0.9498,2.9888,1.6707,3.0603,1.1713,2.6157,1.0119,0 
5.2053,7.3902,1.3774,2.3587,2.2582,2.6113,2.9224,1.369,0.528,1.709,1.9866,1.6711,1.9914,0.8548,2.7002,2.4534,0.5466,1.9501,1.8578,0 
5.3739,7.8659,2.3314,3.7557,2.8431,1.5654,1.8684,3.5487,2.4639,1.6728,2.8885,2.7991,2.2974,0.8635,1.6832,1.9799,1.0055,2.9688,0.5951,0 
4.3407,7.1651,0.5343,2.5826,2.5395,2.2926,0.2155,3.5079,3.0911,1.5381,1.9829,1.4878,1.2127,2.2196,3.199,0.9846,2.4887,4.6685,2.6782,0 
4.351,8.5902,0.7276,3.1248,2.8627,3.5484,2.4377,3.5216,0.0851,2.9078,2.3455,1.8447,0.1234,1.7576,1.9481,1.3612,0.1887,1.7084,2.9882,0 
5.3433,7.9646,0.853,1.8541,2.3567,-0.6477,0.8576,1.1952,2.7256,2.9877,1.5436,0.9654,1.6689,2.0184,3.2996,-0.218,1.92,2.0181,2.0908,0 
5.1116,7.1957,1.5771,2.1756,1.8584,2.224,0.7885,2.222,1.8636,0.7373,3.7849,2.2126,2.4693,1.8098,2.3416,1.6699,1.3861,2.245,0.2735,0 
4.2429,6.7024,1.5735,1.9866,2.5279,1.8693,3.2555,1.37,1.6299,1.4837,1.5199,1.5439,1.5149,1.4653,2.5539,2.7032,2.1376,2.0016,3.1852,0 
5.256,7.2417,1.1038,3.6126,3.0446,1.4421,2.479,1.157,-0.8308,2.7833,1.5316,2.1976,2.2937,3.5329,2.3978,1.3901,1.8068,3.6341,0.9761,0 
4.1118,8.4668,1.4762,2.6031,2.1323,2.5578,1.6239,0.9948,1.0135,0.8593,1.6162,1.6655,2.45,1.6705,2.909,2.1707,1.8785,1.5101,1.7476,0 
5.3821,11.3032,2.4235,1.8408,1.9091,0.9185,1.48,0.3141,-0.2529,2.42,2.8932,1.6735,2.4958,0.9037,3.3424,2.9308,2.7629,2.0784,2.3879,0 
6.5229,7.9057,-0.2744,1.728,0.9826,1.7891,2.1581,0.7349,3.5205,1.799,2.7555,2.1645,2.0581,3.6045,0.8312,1.8487,1.7855,2.5716,2.925,0 
5.1057,8.0291,2.9226,3.0367,2.6775,1.0092,1.8706,2.1654,0.9106,1.3992,1.6151,0.8095,1.6366,1.7167,3.2099,2.9567,2.7938,2.8365,1.2656,0 
5.1696,6.9681,1.9714,2.6433,3.0308,3.704,0.8558,3.1197,3.2658,3.3574,1.3497,2.348,0.8633,1.176,1.842,4.3012,1.3378,3.3793,0.7325,0 
4.5229,8.9198,1.652,0.6371,2.5397,1.5631,2.82,1.8632,2.4272,1.4378,0.3268,3.2915,1.1393,2.0773,0.0894,1.7433,2.5466,1.5045,1.9527,0 
4.6741,7.6024,1.7867,1.5546,2.954,2.8196,2.2418,3.4949,1.7349,1.3637,1.124,3.9773,2.0623,0.7655,2.2085,1.4808,2.1445,1.9187,2.2311,0 
5.1545,7.2138,2.5004,4.4191,1.0564,1.8399,2.1468,2.9509,3.4056,1.7618,2.6819,2.5644,2.9282,2.78,2.3691,2.0265,2.4779,3.1286,2.8283,0 
4.1919,7.3079,2.9323,2.4969,1.3507,2.2789,0.595,0.7498,2.359,3.575,-0.8991,2.6398,0.5785,1.7217,0.705,1.6929,3.9108,2.1735,1.4467,0 
4.6142,6.8264,1.3166,0.3161,0.5634,-0.2399,-0.6393,2.122,3.0338,3.469,2.6315,5.0442,1.4714,1.6857,2.3744,2.06,0.8409,1.4583,1.8757,0 
5.1767,9.5032,0.6786,2.638,2.9013,4.1287,2.4272,1.1994,1.9362,1.5842,2.505,3.445,2.0337,2.9635,1.4151,0.6152,1.8105,2.4755,2.2533,0 
5.5702,8.7951,2.2957,1.1267,3.0146,2.9811,2.3104,2.8188,1.2599,-0.3337,4.3505,2.5467,2.2922,1.5436,4.0784,0.4776,0.2339,2.8308,2.4334,0 
