Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Class
9.4592,3.4121,1.7871,2.1942,1.699,3.0742,0.6469,0.4902,1.6714,1.1738,2.0487,3.7446,0.9921,2.5203,0.3654,2.7602,0.7947,2.1606,2.2958,1 
7.9753,2.3531,1.2504,3.1041,3.7792,2.2901,1.7319,2.9418,1.8718,2.0673,2.7468,2.1062,1.8362,1.8464,2.8303,3.0255,2.0847,2.3825,3.6702,1 
6.8567,1.4312,2.435,1.7611,2.8873,2.3157,2.2173,-0.2254,1.2937,4.4127,1.2765,-0.6517,1.7283,0.3674,1.4111,3.1106,1.6621,-0.0613,2.5438,1 
7.8446,1.7473,0.0409,1.713,1.7206,1.4625,2.9762,3.5421,1.8948,1.4834,1.3186,1.8149,2.8556,2.1829,1.9584,1.5111,2.2923,2.6266,1.7965,1 
8.7724,2.0116,2.6278,2.6126,2.9304,1.5379,1.6972,3.0279,4.4986,3.5692,2.6878,2.5497,2.159,2.9891,2.1665,2.4467,2.1438,0.2745,1.4393,1 
7.818,2.0569,1.5522,2.4839,2.0325,2.9705,2.0111,1.9265,1.2578,3.9127,2.1576,3.4003,1.3017,3.1068,2.0008,2.359,1.7293,3.0911,2.3939,1 
6.7687,1.0761,3.2257,-0.2368,2.7656,3.1422,2.3163,1.5259,-0.0415,0.801,1.6811,1.7383,2.4928,1.2774,1.296,2.7919,2.3369,3.4606,3.0846,1 
9.0194,2.3653,1.5676,1.0962,0.4814,1.7043,1.7982,0.7539,2.8492,2.1671,1.8997,4.459,1.394,3.01,2.6184,1.569,2.9737,1.7445,0.6966,1 
7.3004,2.3946,3.0914,3.0647,0.8089,0.9463,2.0437,4.1275,1.686,0.2662,2.7014,3.1283,2.6645,1.1852,1.9196,2.6181,1.5719,1.2067,3.8089,1 
5.7558,1.2054,2.6575,2.5039,1.9921,3.1768,2.4865,4.0567,1.5851,1.2175,2.1495,2.1659,0.5359,2.7964,1.3641,2.2993,2.398,3.2036,0.3504,1 
5.6184,3.3031,0.4978,4.2154,2.5829,1.9302,2.5978,2.8966,0.917,3.0719,1.2314,1.8297,2.4189,1.6422,0.586,2.7972,1.9489,2.3824,2.6603,1 
5.7456,1.9047,3.8231,1.5107,4.5561,0.8696,1.4957,1.2298,1.5803,2.6074,1.202,1.0684,1.0411,3.1855,3.7374,1.1511,0.8001,2.0655,2.191,1 
8.0583,3.4547,1.5461,1.1161,1.6627,1.8593,2.5252,2.9342,1.9369,3.6251,1.7127,2.0591,0.691,-0.5055,0.6336,-0.5892,2.1277,3.0773,1.7338,1 
8.7992,2.7622,2.0593,1.0672,2.3773,1.5851,1.9699,1.9449,3.0741,3.2611,1.5011,2.4179,1.641,1.5972,1.6935,1.4482,3.6659,1.2219,0.9685,1 
7.2732,1.4162,1.2421,3.17,3.7066,1.901,2.812,1.6366,1.4024,3.6685,1.5999,1.8626,2.0275,2.105,1.3917,2.9633,1.3085,3.1087,2.565,1 
* 
5.9289,3.8604,0.4341,1.8993,1.8706,2.3641,3.0072,2.4382,0.9505,1.3784,2.2833,2.341,2.1854,3.502,2.5196,3.3468,0.8755,2.8947,3.535,0 
5.306,3.7349,2.2752,1.3887,1.377,1.6513,1.8617,2.3305,0.8726,3.4291,0.8746,1.9792,3.6376,2.7909,0.6156,0.6697,3.1254,3.2042,1.6265,0 
4.8579,3.8599,3.1493,0.402,3.1997,1.2381,1.8558,2.8638,1.3613,1.2333,1.4974,0.8475,0.965,2.6018,2.4155,2.7566,1.438,-0.2871,0.2632,0 
4.5319,4.046,2.244,2.6287,1.5792,1.5529,2.9225,2.466,3.5687,2.2418,3.1955,2.3829,1.844,0.4573,1.7086,1.9737,0.58,1.3641,-0.4849,0 
3.9238,3.2969,1.851,3.4086,2.3165,2.583,1.4262,2.7191,2.4373,1.7642,1.6942,2.1036,0.5372,2.9919,3.3619,1.4027,-0.3919,1.8596,2.9592,0 
6.7472,3.0396,3.4572,2.2999,2.1304,2.7719,1.5278,2.8892,1.8797,1.1476,2.6863,3.3977,3.0205,1.4536,1.7903,1.9429,1.9559,1.0556,0.8629,0 
5.2774,1.8901,0.8352,1.9232,2.325,3.7121,1.7824,1.9306,2.7891,0.2381,1.578,2.0658,1.577,2.0809,3.7329,3.2719,1.3309,2.565,1.309,0 
6.5378,3.2599,1.9879,1.6986,1.0122,0.8961,1.0749,2.001,0.8844,0.6303,1.4917,1.3007,2.4134,2.2718,2.2367,3.6981,2.622,2.1974,1.6466,0 
5.1569,5.9206,3.7363,1.9246,3.0783,0.6315,-1.1971,2.4846,1.4273,0.8661,2.9707,3.0165,2.2541,2.6379,-0.521,2.4979,2.9708,2.2985,2.9593,0 
4.6628,5.4452,-0.0609,2.2327,1.7088,1.8716,2.7809,1.2207,1.3,-0.5387,3.4434,2.8553,3.4677,2.2294,1.8799,1.2251,0.2707,0.8001,1.785,0 
6.6564,5.1144,1.3147,0.6659,2.5366,3.5885,2.3166,1.342,1.3686,2.4299,1.9719,2.5334,3.7423,1.8785,3.3452,2.2315,0.5517,1.0194,3.0267,0 
5.5073,5.9204,1.9372,1.3826,3.3162,1.5694,2.6582,3.0817,2.214,1.5871,1.6187,1.4316,3.1499,0.6206,0.2905,2.7645,2.8791,2.2719,2.368,0 
5.5734,3.2343,1.8537,2.2736,1.7612,2.1137,2.7811,2.6771,0.8927,-0.2661,1.7169,3.1153,1.7788,0.434,3.8481,1.1694,2.3574,3.4381,2.4961,0 
7.8163,4.3554,2.9147,2.8854,1.8,1.1464,1.6752,1.9182,2.7925,2.7687,3.4592,2.3614,1.7314,1.5389,3.7032,1.1364,1.3693,1.7183,1.8039,0 
4.6671,4.2037,2.6801,0.8472,0.9401,2.2583,1.1341,1.3224,2.4966,1.1439,3.0214,1.1636,2.8173,-0.2813,0.9043,3.8294,2.1195,2.2571,2.4176,0 
4.5786,4.3026,2.6259,2.063,1.6426,2.0637,1.3232,3.1424,2.1332,1.4647,1.7304,1.8816,0.585,2.2413,1.205,1.6038,2.3045,1.3335,2.3483,0 
5.4126,3.8721,2.0271,1.1774,2.382,2.3376,-0.1032,1.6791,1.8826,1.9906,2.4628,1.9743,1.7757,0.378,2.2428,0.9108,2.0596,3.6181,3.1862,0 
5.5672,5.8999,0.6002,2.5013,-0.0454,1.7597,1.4601,2.1227,2.3949,2.4414,2.6323,1.898,0.9578,1.667,2.2763,2.1099,2.6846,2.5435,3.7406,0 
5.934,3.4905,2.6519,2.5302,2.983,1.8047,1.4864,3.6323,2.1886,3.9606,1.3739,1.305,2.4441,2.8995,1.7022,0.1481,2.2188,2.9615,3.8094,0 
5.7724,4.5279,1.3481,0.4727,4.0883,3.3469,2.7379,0.9693,2.0854,1.5667,2.405,-0.0018,2.9072,2.258,1.4386,2.771,3.5158,0.8219,2.3622,0 
3.9912,3.4862,-1.0839,3.1633,1.7585,2.3226,1.1818,0.2619,2.5827,1.7169,2.2995,2.2301,3.0942,2.9605,0.6846,2.3243,0.5485,1.5836,2.853,0 
5.2415,3.304,2.0645,2.0836,1.0723,1.4038,3.8059,4.409,2.6363,1.4635,-0.0598,-0.4825,3.4893,2.2737,2.5246,1.1487,2.2694,1.0484,2.2521,0 
5.3682,5.1479,1.6763,0.0924,1.3907,3.6083,0.0388,1.4529,1.6618,3.6591,3.2926,2.264,2.4853,1.9853,3.0559,0.2182,1.158,2.3563,3.0056,0 
5.947,4.194,0.1884,3.0396,1.0516,2.4258,3.6171,2.4177,0.5447,1.3197,2.0553,2.6623,2.8683,2.9758,1.4941,3.4289,1.8857,0.439,2.7504,0 
5.1248,4.2392,1.4883,1.4798,3.0715,3.2004,2.0245,4.1892,1.2914,1.3366,2.6085,2.913,1.8924,2.1965,3.0408,4.0323,1.7745,1.6765,1.4714,0 
5.1694,5.5616,1.8484,2.1834,0.1919,1.1641,-0.1701,1.5128,4.2054,3.311,4.2217,1.4509,3.0137,0.5505,1.4407,1.8681,2.9355,1.8026,1.7682,0 
4.3229,3.4832,1.6868,2.5389,1.8035,4.0765,1.5585,3.0925,2.4243,1.8574,1.3642,1.4425,0.7581,2.4521,2.8592,2.378,2.6471,2.5694,2.6144,0 
5.098,4.399,2.7215,-0.0571,0.78,2.346,2.372,3.1104,2.2432,2.3469,1.6713,2.2588,0.2414,2.5673,0.7714,-0.4201,3.4594,1.8375,2.4775,0 
5.8685,3.9841,2.9005,2.5006,1.7553,3.4162,1.3482,1.7377,0.5263,1.0218,2.2853,3.5984,3.771,0.7809,3.523,1.3929,2.0752,3.1545,1.9919,0 
5.2987,1.0001,1.2464,2.0874,3.6585,1.7699,2.7377,1.6476,2.8364,1.6431,0.1115,2.7553,0.8669,1.061,1.2537,1.6627,2.1542,1.7779,2.7317,0 
5.1559,5.0559,2.5906,0.1063,1.1409,0.7667,3.5054,1.2479,3.0533,1.4593,0.6395,1.3195,3.643,0.7939,2.4771,2.6564,0.985,0.7102,0.9424,0 
5.8631,5.4395,0.6122,2.8881,3.3258,2.3518,1.3941,1.4815,0.4188,2.2208,2.2627,2.7977,1.7445,1.5331,2.7151,2.9161,1.6373,0.1819,1.6005,0 
4.4284,5.0726,2.5401,2.8696,3.9132,0.6548,0.9215,4.7316,2.1136,1.3214,3.3111,0.4547,2.2888,3.1918,2.2307,2.0335,0.8328,2.6511,1.5852,0 
4.3938,3.7565,2.0022,3.2719,3.3028,0.8738,3.2464,2.2025,1.3718,2.6261,2.6989,2.3456,1.9767,0.4352,0.6607,1.4253,0.7126,2.5223,0.1798,0 
4.5345,4.3405,1.7837,3.0462,1.2824,2.1381,3.8684,0.5556,3.7932,2.4502,2.9653,0.6988,2.9166,3.2429,2.4287,2.0174,2.5822,1.307,1.4648,0 
2.8139,4.9482,0.4929,0.9014,1.1358,2.2414,2.1517,3.0177,2.1692,4.0121,3.8591,1.3346,2.9139,0.8844,3.9205,1.4845,1.6717,0.8072,2.6109,0 
5.2677,4.5119,1.9743,2.2961,2.9481,3.0403,4.5384,1.7142,1.9188,1.9796,3.2568,3.8249,1.8081,2.1873,1.5613,3.0356,2.2678,1.241,2.0521,0 
3.7195,5.3483,2.6012,1.2544,2.8087,0.8673,1.5879,-0.3023,0.4747,3.1609,1.3788,2.7025,1.3538,0.9352,1.9354,0.4773,0.9457,1.7228,2.7709,0 
5.0784,2.0746,1.3256,1.5082,2.0271,1.0079,2.8961,0.5701,2.9758,2.3499,2.5548,1.9482,-0.0868,2.8793,1.7707,1.9384,3.5665,2.1748,1.7936,0 
4.3839,3.1586,2.7884,1.8469,2.8151,1.0951,1.8439,3.0828,-0.2212,2.4323,2.3831,3.0793,1.3685,0.0797,1.759,0.7513,3.455,1.2184,2.3155,0 
5.6193,3.3584,2.7859,2.3652,3.5916,1.9998,0.947,2.2574,1.7555,2.0059,0.943,1.6747,4.4802,2.2342,1.6067,0.5397,2.3139,2.1047,1.8644,0 
4.1588,3.5857,0.9546,1.4938,2.1628,2.5286,2.0956,1.9354,1.125,2.4026,2.0311,1.9758,2.3494,1.5754,2.1751,3.2256,4.0668,1.0938,2.434,0 
2.9,4.1487,2.5645,2.7968,-0.9812,1.3772,1.7844,2.3966,1.3373,0.47,1.0257,2.4445,2.3416,3.5975,2.5382,0.8209,0.3022,1.2261,2.4518,0 
6.5797,5.0788,1.7416,2.1443,4.3208,1.7617,2.6621,4.2442,0.9734,1.3826,3.6846,1.6773,2.0332,2.3947,2.0006,1.55,0.6846,1.9437,1.8295,0 
4.5524,5.2122,1.1144,3.1545,1.1859,2.1547,1.5459,2.2732,3.0855,1.9584,0.8855,3.2829,3.1106,0.3807,2.1626,2.165,2.7785,2.0561,2.3286,0 
4.3711,2.0344,3.4098,0.9756,1.5351,0.4806,2.2811,1.2519,3.7746,2.4104,1.2666,2.5868,3.3829,2.4973,2.3948,2.3888,1.5125,3.6719,3.983,0 
4.6488,2.641,2.545,1.4576,1.6969,2.6089,0.1941,1.9722,1.5098,2.017,1.6886,2.4319,2.8607,2.1817,3.8519,2.2404,0.2732,1.4705,3.8764,0 
6.2305,2.8637,1.5876,1.278,1.4806,3.1618,2.4362,0.0725,2.0097,2.916,1.9225,0.3088,1.6105,1.4601,1.9952,2.9633,1.987,0.4678,2.9637,0 
5.3294,5.3177,0.2121,1.7911,4.2866,3.7737,1.227,0.5552,2.0835,1.6824,0.598,3.6453,2.1858,1.5158,0.5216,3.1983,1.6481,2.7373,1.1361,0 
4.6323,3.8721,1.9722,1.0396,3.6056,1.2108,3.2454,1.5963,2.0866,2.2528,0.1277,1.8504,1.2364,1.9284,1.3451,4.2959,1.8739,5.0069,1.7391,0 
5.3817,3.2155,2.261,1.5962,2.7162,0.9563,2.9893,1.0719,1.8964,1.8456,2.5238,2.0362,3.1757,0.9663,3.1911,1.6205,0.6995,1.044,0.211,0 
2.6825,3.8202,1.6624,1.4661,2.2729,1.2529,2.616,2.62,1.5877,1.5163,1.3327,3.1612,0.9936,2.7916,1.8544,1.174,3.8845,2.2483,2.208,0 
3.8886,3.4074,2.6547,3.1182,2.9616,2.4403,3.3855,2.7413,2.447,1.3276,1.5535,2.6536,2.7527,0.649,2.7226,2.7468,2.6822,0.101,1.3418,0 
4.4028,4.1427,1.2344,2.7714,1.345,0.8287,2.0821,3.1892,2.5753,2.262,1.3638,3.0422,1.7147,2.3416,1.8471,2.9208,2.0597,1.471,4.1996,0 
5.8022,3.6942,2.1963,3.0455,1.564,3.1027,2.4122,1.5343,2.723,0.5187,0.9091,1.8449,1.3568,1.1306,2.0043,1.3519,1.9673,2.2504,3.1528,0 
4.9231,4.2207,0.6765,1.4209,3.6717,1.0929,2.4983,1.7396,1.7503,-0.2002,3.0892,2.3542,0.4731,2.1871,2.1419,2.1986,2.6179,4.1182,0.6815,0 
4.6882,3.133,1.2534,4.8543,1.9422,2.8316,2.1369,2.3656,2.5286,3.284,1.1016,-0.1341,1.163,3.7123,1.4779,2.528,1.8341,2.1599,2.0772,0 
5.6255,4.8714,0.6754,2.1741,2.6047,3.5131,3.8399,3.2108,0.7074,1.06,1.1432,3.7317,1.1817,3.709,-0.8653,-0.177,1.2469,2.1466,0.6878,0 
4.3772,3.5054,2.7314,0.8258,0.8487,0.4196,2.8532,3.6689,2.822,1.2638,2.6404,2.5384,1.7353,3.9365,1.3184,2.9411,1.8084,1.0597,1.6155,0 
5.8434,4.3046,1.506,3.0286,1.3426,3.0817,2.1469,2.7486,2.0312,3.0828,0.6798,0.3136,3.1575,3.1181,2.2112,1.0361,3.9624,1.2278,1.9717,0 
6.6939,5.0988,1.8683,2.1945,2.7286,1.6497,3.8331,0.2119,3.0623,2.02,0.8518,0.5183,1.1721,0.526,1.2593,-0.1301,2.9531,2.5312,2.5092,0 
5.8096,3.9404,2.1029,0.8751,1.6924,1.9291,1.5921,1.9128,2.069,2.6263,2.9582,0.6644,3.2214,1.5877,0.4578,1.1464,2.4532,2.9339,1.7716,0 
5.2901,2.7673,3.4492,3.1131,0.8165,0.677,2.0384,3.1805,3.3498,2.4712,1.2794,3.6494,2.9166,1.0102,2.7561,3.3926,1.7656,3.4568,3.2116,0 
5.0582,5.3689,1.0656,-0.133,2.3189,1.614,2.8827,1.7639,1.2478,1.1455,2.6209,1.9835,2.5907,0.9777,2.5101,2.0655,0.8309,3.2849,3.4,0 
3.6372,3.624,2.3535,1.36,2.496,2.5794,2.3971,2.1841,1.3098,2.2712,1.6889,3.2755,0.9687,2.4426,2.5846,2.0412,2.3365,3.2863,3.3443,0 
6.0626,6.5552,2.1564,1.4091,-0.5815,0.8278,3.324,2.1476,1.5254,2.0002,1.8869,1.5652,2.8154,-0.0671,2.2867,3.3889,1.1503,1.0454,5.3502,0 
8.0916,4.0719,2.8418,0.9768,2.1689,1.9556,2.2302,2.1146,0.2186,1.6802,1.8386,3.4848,-0.4767,1.3074,2.2285,1.5612,1.3373,2.2349,2.1301,0 
4.2607,2.5619,1.4984,4.2117,3.5361,1.7335,2.5965,1.6859,1.6613,2.3711,2.3744,1.4095,3.2859,3.2409,0.8782,3.2736,1.486,1.4514,3.934,0 
5.7254,3.7874,1.9189,0.5801,1.3045,3.2703,2.758,2.8777,1.5064,2.4252,4.358,2.114,2.0013,3.4745,3.4918,3.4021,0.3589,0.6768,2.5068,0 
6.0904,3.3746,0.8067,1.45,2.1847,1.5985,1.9647,3.5389,0.8889,-0.4183,0.9144,1.8762,2.9779,0.7983,1.5287,0.4013,2.0605,1.5069,1.8573,0 
3.5337,5.0965,1.453,1.4742,1.7731,2.9312,0.6862,2.0418,3.1253,1.0943,3.1807,3.0348,1.9947,3.5804,2.5611,3.6361,1.649,0.6887,0.9339,0 
4.6757,2.0559,1.7798,1.0134,2.7498,1.0143,1.5625,3.5144,3.5289,3.7694,0.2252,3.0128,2.5504,4.2099,1.6021,0.9543,1.0525,1.6079,0.2987,0 
4.7115,4.4835,1.8734,1.1303,2.0834,0.4995,2.005,1.754,1.5532,1.5181,0.0902,2.1177,2.1316,3.2057,3.6092,1.6167,3.5981,2.1153,2.0307,0 
6.1752,4.38,2.8151,2.233,0.3925,1.5557,0.6209,3.5956,1.711,1.4044,2.2403,3.149,2.0567,-0.2439,1.5962,1.0886,1.1317,2.4671,1.513,0 
3.8675,4.6535,3.2196,2.5659,1.2079,1.493,1.826,0.65,1.7461,0.5154,0.8137,2.15,4.0197,1.8021,4.1189,3.0595,2.6843,2.8826,1.0031,0 
6.148,3.4979,2.62,1.9315,1.821,3.1161,1.463,3.4272,0.632,1.9309,2.537,2.9774,1.7668,2.198,1.7342,0.5172,1.5753,2.036,1.5577,0 
4.578,4.786,0.9496,2.8816,0.3941,1.4994,2.1911,1.8447,1.6454,0.16,3.1782,0.7253,1.4928,0.6122,1.2486,1.0047,2.1752,3.0438,3.4178,0 
4.1486,5.143,0.6178,2.2213,0.8246,2.8062,1.7652,1.7628,1.4109,2.3216,3.2713,0.5706,3.8091,2.3259,1.6113,2.8929,2.0677,2.0534,2.2403,0 
4.2291,2.8012,2.5964,3.3289,1.6596,0.2196,0.8164,1.2586,-0.8803,2.9941,1.9618,2.2166,-0.5939,3.2485,2.6553,4.1207,2.1453,2.8598,1.8351,0 
3.7944,3.9701,0.6715,2.0218,2.3275,2.6224,2.8793,2.5388,1.903,2.4478,2.0518,1.8292,1.6292,1.1066,1.6973,0.966,2.4487,2.5381,1.2142,0 
5.1872,5.0467,2.3883,2.9748,2.0167,3.9341,1.2893,3.7967,2.9941,3.412,3.2672,1.0329,2.1142,2.594,4.1622,-0.1121,-1.2351,3.8352,1.8601,0 
5.7946,2.5742,1.219,0.6996,1.0459,1.1837,1.5452,0.4067,3.4994,1.2726,2.7662,-0.2725,1.9202,3.3542,0.4596,3.2305,2.1583,1.9795,4.9802,0 
5.1455,4.5945,0.4377,1.1135,1.448,2.0954,2.1649,2.0892,2.089,1.0225,-0.3006,2.443,1.997,2.9839,3.0726,1.4435,1.4698,1.7646,2.5779,0 
5.2274,4.5684,3.3372,0.7029,0.0696,2.5652,2.3047,1.3123,3.0611,0.6107,0.6693,4.2294,2.3678,3.1276,3.4115,2.7455,0.8667,2.0171,4.1418,0 
6.1256,4.7929,1.5958,1.4883,1.4167,2.9428,1.3868,1.6588,1.4024,1.8512,2.4134,1.7316,1.69,0.8115,3.4005,2.6591,1.0565,-1.2474,2.7255,0 
5.285,5.3302,3.1892,4.3733,1.9517,1.5676,1.7607,2.2323,1.0786,2.4489,1.6453,1.6623,1.3808,3.0098,2.8923,0.5176,1.324,2.3604,3.1343,0 
6.2536,2.0601,3.1701,2.6971,1.9894,3.3985,2.6572,3.0076,3.1769,2.7468,0.3364,0.6207,2.0505,1.6222,2.2152,0.8187,3.5162,3.0962,1.8626,0 
4.4618,4.5049,3.2114,1.5925,1.6251,2.9528,1.9798,0.8235,3.6647,1.246,1.5229,1.4065,2.1291,1.7916,2.0239,2.5998,3.6975,3.8248,-0.423,0 
4.3844,3.6342,2.2355,1.7083,1.9503,1.7722,1.8135,2.7456,-0.6368,3.1608,1.2216,-1.1557,1.0779,0.4916,3.0338,1.4138,1.9406,2.3262,0.4692,0 
3.5498,4.9492,2.718,2.2997,1.6074,1.3537,2.8764,1.4525,2.2474,0.1917,0.8976,-0.0431,0.3947,3.5684,1.0464,1.8852,1.9529,1.9889,2.8652,0 
6.6857,3.1537,2.5242,3.0529,1.8906,2.0441,4.2863,3.8051,1.0292,1.3214,0.4745,2.7906,1.7222,2.9254,0.5792,2.0825,0.6637,3.5459,1.8248,0 
2.9685,3.1386,2.4167,2.0036,1.1975,1.3573,0.852,1.6001,2.017,1.2468,1.397,1.7292,2.0655,1.0136,2.0991,1.304,1.0681,3.2369,0.4103,0 
5.4616,4.2182,3.6343,2.2908,-0.2194,3.7293,-0.537,1.6874,2.245,2.1957,2.5949,2.63,2.2798,3.5701,2.8651,1.8952,0.8715,0.7826,2.3528,0 
6.4924,5.1839,1.8356,1.7762,1.7196,1.9413,3.602,3.2194,1.0839,2.3803,3.2668,2.7878,2.1523,1.7421,2.2654,1.7192,3.7054,2.6362,2.5332,0 
5.4216,5.13,1.4858,0.6769,2.2091,2.2107,1.5076,3.2859,1.1012,2.1336,2.6259,2.3692,2.1054,2.5811,4.7299,3.0999,1.4211,2.8209,2.7649,0 
5.529,3.5069,2.2475,2.2643,-0.1416,0.5403,2.95,3.6865,3.4773,1.1783,3.6267,1.6621,1.1789,0.1407,1.3262,2.2445,2.487,2.1042,3.4883,0 
4.4013,4.2841,3.7662,1.7152,0.1581,0.9321,0.2509,3.2685,3.5817,4.602,2.6054,4.0092,2.2315,0.3655,-0.8488,0.6752,1.6336,1.4429,2.3288,0 
5.5128,4.3229,2.2984,2.4175,1.1633,2.188,0.8069,2.3237,1.9624,1.6318,-0.0202,0.0254,2.3083,2.5612,4.2449,1.0421,1.9242,1.1813,2.4031,0 
4.8933,5.1658,1.201,3.0713,1.3605,2.1988,2.4874,3.4618,0.6587,2.7188,1.5201,3.1552,1.4684,1.889,3.0399,2.408,-0.2592,3.9036,1.0942,0 
5.1698,5.3653,1.824,2.185,4.6658,2.2149,3.0119,2.6356,2.995,1.8496,1.9296,0.7655,1.7935,2.4585,2.9924,2.1767,2.4741,1.9745,0.5461,0 
5.8898,4.3474,2.0771,3.3218,2.9952,1.5801,1.6126,0.8579,0.5206,1.3963,3.1863,3.2095,2.6111,1.1364,2.8358,2.286,1.9026,2.1083,1.1736,0 
4.6691,4.4239,2.662,2.507,0.855,0.5123,0.0982,4.329,2.635,1.7342,3.8713,2.3084,1.4716,1.659,0.6158,2.0002,2.1804,1.3021,2.571,0 
7.0763,4.5726,1.3726,2.9528,1.8358,2.1337,2.7332,2.6471,2.4987,3.4357,1.4242,1.1233,1.6777,1.5872,2.2914,0.918,1.175,-0.4638,0.7125,0 
6.1595,5.1806,1.3384,1.0865,1.4252,2.2488,2.0058,2.3126,3.0721,1.9891,1.7647,1.0384,2.6062,2.7842,2.2558,1.8759,3.8858,1.304,2.1494,0 
5.0711,3.5541,0.9077,0.1694,0.888,2.55,1.6271,0.7338,1.162,0.916,0.1656,1.0719,1.7371,2.3689,2.3631,1.2901,1.1347,0.9534,2.4499,0 
7.1219,3.9332,2.898,1.4617,2.1918,2.3516,1.2343,1.8914,1.5438,1.9212,2.1817,0.7989,1.2576,3.0335,2.9261,1.5585,1.443,1.5376,2.5892,0 
5.7615,3.425,2.4269,0.6222,0.4701,1.4584,1.0246,2.2674,2.745,0.9202,1.9668,1.4182,2.0316,-0.2577,0.5987,2.4623,2.6608,2.725,1.4857,0 
3.9095,4.9495,1.8206,2.7046,2.5683,-0.0514,1.5705,0.5699,1.3806,1.5273,1.6146,2.1484,2.3347,1.3305,2.0925,2.8222,2.7315,0.0887,3.282,0 
6.1829,4.1378,1.0342,0.6618,1.7213,0.5902,3.6129,2.6904,2.0992,2.0142,3.1651,2.077,2.208,3.4394,2.9166,0.9953,-0.0779,2.9206,0.422,0 
4.262,2.9949,5.0532,3.2819,2.1161,2.2809,3.3263,1.675,1.7726,1.0759,0.741,3.3555,2.1998,3.3945,1.4921,1.1611,2.8597,2.7403,1.6759,0 
3.426,2.2231,1.6528,3.697,1.4559,0.7015,1.6607,0.2448,2.4565,1.4331,2.0171,2.4568,2.1962,3.1438,0.8467,3.1359,2.1682,3.1708,2.9833,0 
3.4079,3.4269,0.9021,2.4222,2.2384,2.5844,3.1175,2.4902,3.2825,0.9744,2.9402,1.4013,2.9529,4.0016,1.9076,1.3848,1.2248,1.3444,2.3448,0 
5.3724,5.1028,1.9147,1.9098,-0.7754,3.1608,1.706,2.1075,3.518,0.5721,3.5567,-0.5578,1.5261,2.9499,1.489,1.3839,2.5133,1.5823,2.1392,0 
5.0573,4.554,2.8482,1.9989,2.9218,2.3956,2.2778,1.877,1.7012,2.8553,2.011,1.5849,1.041,1.6421,2.3435,1.4901,2.8236,2.3979,1.358,0 
4.7099,4.7699,0.5714,2.1643,1.0759,2.0808,2.9072,1.9267,3.2004,3.2157,1.7979,-0.5338,3.0249,0.8038,1.9752,2.8846,2.906,0.781,0.9385,0 
4.7425,4.4443,2.2477,-0.0715,1.3219,2.2419,1.9912,-0.5172,1.9763,1.1469,1.7829,2.3845,3.1944,2.175,2.5292,2.1946,2.836,0.4579,2.9311,0 
4.1088,4.8868,3.4452,2.2393,3.4217,1.2577,2.5819,2.9896,2.6188,1.3856,4.0704,2.3367,4.0673,2.7293,1.3167,2.3413,1.9052,2.7177,-1.2582,0 
3.575,3.2694,2.311,0.8612,2.6485,2.4866,0.9759,3.2066,0.6128,2.2135,0.8852,3.7939,2.2376,2.9951,2.9347,2.0985,1.6889,2.4793,1.015,0 
5.0017,4.2325,2.099,2.1946,0.9392,3.2261,2.4256,1.9793,2.0628,3.7962,1.3163,1.4403,1.2192,0.5759,2.1842,3.7785,1.0651,2.4032,2.2798,0 
5.5052,3.8281,4.1301,1.9202,1.0502,2.9081,2.088,1.299,2.4701,0.9605,2.0666,2.4027,1.7381,2.6754,0.9775,1.066,1.0118,1.0619,0.9717,0 
5.1464,4.3994,2.1685,1.8956,2.7604,-0.2117,1.0723,0.0017,2.8051,2.9038,2.4227,2.5675,2.1124,1.9376,1.0911,2.8752,2.3922,0.6246,1.6627,0 
4.1177,2.4651,3.5982,2.746,2.173,0.1019,0.1531,1.513,3.3702,2.7237,0.5348,1.7163,0.6969,1.5016,2.075,0.9484,3.9392,2.0504,2.416,0 
4.6906,3.7004,1.6072,1.9574,1.8312,1.3332,2.2384,1.7608,1.4134,1.6982,2.4792,2.3792,2.106,2.1286,0.915,3.0354,2.5415,0.2673,2.0084,0 
4.3002,3.9102,3.3826,1.4592,1.7955,1.0267,1.7926,0.719,2.0177,1.8031,0.2374,1.8027,2.5249,1.8181,1.4425,2.6384,1.732,1.1581,1.8845,0 
4.9733,3.4262,0.4993,1.6637,2.5967,2.7203,2.0644,2.3105,2.4264,2.7415,3.6894,0.4294,3.4471,2.1849,2.0326,1.6285,0.5312,2.0283,2.665,0 
5.156,2.8069,1.6469,0.5206,1.7579,4.1337,2.4713,1.8308,2.9675,3.465,2.2263,2.3657,1.7897,-0.37,2.7533,2.1448,2.5604,1.5377,1.1578,0 
4.4163,4.6929,1.2777,0.6045,3.5422,1.108,1.4063,3.1162,0.4071,2.533,2.4855,0.8658,2.6022,1.5714,1.3035,3.6236,1.8123,2.7832,2.3573,0 
4.6598,3.3981,1.2486,0.7959,2.8619,2.9428,0.8837,2.0551,1.0248,2.4838,1.3172,2.1404,3.0921,1.0379,3.5999,2.4833,2.5318,2.0799,3.4343,0 
