Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Class
4.3001,3.6874,1.961,2.4511,4.5663,2.3603,2.1721,1.9605,2.4925,3.4453,0.8593,1.3945,0.2333,1.2396,2.1505,2.0612,3.112,1.9158,2.7721,1.9717,2.8113,2.5264,2.9281,4.3112,-0.2835,2.0953,4.1031,2.3955,1.8472,1.8639,0 
6.4424,3.6588,2.3724,0.9077,0.6022,-0.0678,1.303,3.8918,0.8873,1.4997,3.7362,3.8094,2.3594,0.2526,1.0076,2.4421,1.9706,0.5355,2.9456,2.1704,1.5817,0.7945,1.6523,1.6013,2.3532,4.3357,0.5111,3.4758,0.0837,2.9681,0 
5.4665,3.4338,2.3667,1.7833,0.6299,1.4687,3.0404,0.6298,2.2386,3.565,2.5268,2.4772,1.5505,1.5165,0.0206,2.7533,2.7323,3.8347,0.8311,1.111,1.3381,3.0506,1.974,1.3565,2.5472,0.9807,0.2901,2.9313,2.6065,1.4451,0 
5.5529,2.3506,1.859,2.094,0.7896,2.2052,1.4544,1.9149,3.0172,2.7397,1.983,2.0615,1.901,1.6378,1.8267,2.8677,2.1852,1.0097,2.7832,2.3444,0.8497,0.9729,2.4314,1.991,1.1516,3.8853,3.198,3.6606,0.4368,1.2737,0 
6.0368,4.5091,2.2622,2.6781,1.8561,1.4053,2.4081,2.9214,-0.2722,3.125,2.1981,3.3337,2.3256,1.4103,1.0002,2.7202,1.5119,2.0669,0.683,0.7187,1.575,1.7216,1.7042,3.0032,1.2562,0.921,0.7728,2.0433,2.3115,0.8064,0 
4.1546,3.4847,-0.22,3.6845,1.6767,0.8784,1.3447,3.584,2.8048,2.2803,1.0873,1.4701,3.0939,1.9153,0.9943,1.3251,0.9891,3.6917,1.4895,1.6968,1.647,3.0898,2.3675,1.2832,2.3133,2.5844,2.0356,0.938,3.2767,2.8104,0 
7.0834,3.2032,3.1999,0.7954,2.4145,-0.1445,1.9817,2.7172,2.299,3.8495,3.0033,1.8213,1.7553,-0.0806,1.0476,1.675,2.1042,1.9907,0.8303,0.5584,2.0087,1.3893,2.3729,0.4476,2.9329,3.5006,0.9326,2.0672,0.4425,3.9239,0 
5.6099,3.1666,1.7105,2.5056,1.3837,1.3565,1.3527,2.8694,2.2662,-0.397,2.1552,2.878,1.9763,3.0289,1.3929,1.6634,2.846,2.318,2.6747,4.0976,0.748,1.6458,2.5013,2.5788,0.144,2.2003,2.7506,0.8167,2.5406,1.0049,0 
3.1986,4.5706,2.4062,2.0683,2.1573,2.248,2.8107,2.1281,2.2462,1.3976,2.5678,1.908,1.1199,2.2267,1.9377,1.6881,1.707,1.369,1.4883,2.3182,2.7195,3.0411,0.8311,0.4982,2.4433,2.4364,1.3448,2.8659,1.4973,2.6877,0 
3.1803,3.1798,0.6321,2.593,0.9786,3.4606,2.9377,2.8488,-1.0936,1.719,3.0905,2.6535,3.6941,1.8668,1.2535,-1.05,2.5441,1.2727,1.5289,0.7361,3.6531,3.0724,1.7927,1.1839,2.1318,0.8809,0.4071,2.0523,2.2831,1.4074,0 
5.5679,4.7492,4.1001,2.8548,2.0708,1.8182,2.1044,2.1276,1.4821,1.1087,2.2633,3.2283,1.4696,2.638,2.5242,2.8054,0.7296,2.5507,2.0521,3.0231,1.1087,1.8747,1.9183,2.4244,2.3536,1.7439,2.5075,1.7144,2.7644,2.7981,0 
5.8985,2.2042,2.0951,2.8902,1.9307,0.2282,0.0308,1.6534,1.6159,3.1759,2.2655,4.0432,3.2964,1.2358,0.3503,2.155,0.5843,1.0738,1.3855,0.0997,2.6899,1.5393,2.7645,2.4228,-0.7456,2.4444,1.0522,2.3283,2.7421,2.9481,0 
4.5883,3.2392,2.9806,1.7175,2.5104,1.6133,3.0012,2.1141,2.5776,3.351,2.112,0.462,2.6275,2.1622,2.6764,1.6005,0.7656,1.8505,1.9776,0.8224,3.3674,1.1863,1.9846,2.2364,2.9168,3.7567,-0.2586,1.6441,0.3357,1.6506,0 
4.5043,3.1633,2.3532,1.8474,1.6536,0.58,2.2777,1.9597,1.7697,2.3307,2.8188,1.9525,1.8635,2.4114,1.2559,2.5841,-1.1403,2.6189,2.3225,1.3377,2.7956,1.0893,2.4729,1.9425,1.1132,2.2887,1.4934,1.4582,2.2481,1.142,0 
5.9389,3.6726,3.6383,1.6353,1.5055,2.311,2.2843,1.9024,2.6748,1.8109,2.9756,0.5314,3.0604,3.7513,2.4529,3.1539,1.2771,-0.675,2.8193,2.8436,-0.0743,0.8586,1.8981,0.8837,2.5716,2.3173,1.955,1.3831,1.4737,2.4824,0 
3.9053,3.1807,2.6048,3.5107,1.8843,2.4216,1.3234,2.4271,0.7311,0.5422,2.8168,0.57,1.0889,4.1113,1.0807,-0.5255,1.3031,2.7384,1.7543,0.6757,1.2989,3.3211,2.5583,1.5312,2.8873,3.0166,1.5683,1.5117,1.5941,1.9038,0 
3.51,3.5901,2.2068,0.9798,3.3962,3.5696,2.1398,1.7306,2.5239,-0.6695,1.1877,1.9371,1.6817,2.0906,2.5824,3.2821,3.2864,1.4185,1.9302,1.3282,3.0557,1.6336,2.7357,3.9931,2.1288,-0.079,3.1789,1.3332,1.8462,1.3332,0 
7.0132,4.2429,1.8293,2.0964,2.5165,1.1944,1.8281,2.1816,1.4698,1.2956,1.5637,2.7981,2.1694,0.4841,1.6361,2.8873,2.1298,2.5359,1.7033,0.812,0.5695,1.8409,2.9056,3.1257,2.3559,3.1196,1.5393,1.1792,2.589,2.7019,0 
3.7169,4.5164,2.885,3.0025,1.8593,-0.1385,2.2568,1.9123,2.3611,1.8169,3.2659,1.9193,1.6936,2.926,2.7361,2.8265,2.3348,1.4064,2.4993,1.6938,2.2894,2.6276,1.4574,1.8784,2.0706,3.2695,3.2859,2.1314,1.0846,2.0615,0 
3.8227,5.1091,1.1644,2.7677,3.2572,4.0948,2.0649,2.0473,2.0456,1.9136,0.329,3.1396,2.1409,0.5175,2.5148,2.4846,1.372,2.8928,0.1633,1.4213,1.4129,3.6629,2.5972,2.561,2.1559,1.4056,1.8174,2.0187,3.5972,2.2195,0 
6.0693,3.2403,2.6198,2.6352,2.0817,2.6883,4.017,0.313,1.0105,1.4645,1.3235,0.723,1.5013,3.6912,2.2653,2.4358,1.9002,2.6324,2.4556,2.1542,1.7244,2.0707,1.1992,2.909,2.231,1.0319,2.323,2.7516,2.7883,2.1435,0 
5.0034,2.7625,3.12,2.4945,1.9284,3.4071,2.1026,0.0551,3.1901,3.6779,3.063,2.3534,0.7081,2.2466,0.6506,1.908,3.4355,2.6211,1.1867,1.6233,1.89,1.6777,2.2818,2.2602,2.3996,2.0448,1.863,0.5749,1.8684,2.2545,0 
5.4638,2.9267,2.9961,1.5944,0.8855,2.657,0.5072,2.3468,1.6387,0.7729,2.2081,1.074,1.5017,1.2838,3.3102,1.4119,2.0946,0.9801,1.4178,2.282,-0.2286,1.1949,2.6974,2.4175,3.1896,0.6186,2.7715,1.1226,1.4764,0.5395,0 
4.2713,2.4934,2.8581,1.491,1.7218,1.9704,2.6949,0.9348,2.1263,0.4224,2.2963,2.4497,2.1125,2.7505,3.0342,2.4986,2.4939,2.2906,2.7356,1.1238,1.8872,2.3165,2.6627,1.7107,1.8162,0.6467,0.7559,3.2457,2.4657,2.3995,0 
6.2036,4.0704,1.6911,2.1677,-0.0868,1.6433,2.2637,2.7997,1.4445,1.7727,2.3898,1.1522,1.3165,3.2688,2.4301,1.5935,1.6982,1.9057,2.0879,3.7138,0.213,3.4552,1.8698,1.9388,3.0428,2.6896,0.774,3.0039,3.0721,3.7569,0 
3.8581,3.5808,3.2441,2.2432,1.5212,1.4042,0.3973,3.1228,3.323,1.0937,1.9459,3.0289,2.0397,2.3912,1.0649,0.3019,-0.5388,1.2838,1.97,1.4217,2.81,1.989,1.5237,1.9539,2.6756,3.4029,2.0016,2.1413,0.9742,2.711,0 
5.9522,4.2607,1.9264,2.7786,0.736,3.3643,3.4884,2.7072,2.3077,3.4067,2.7272,2.0574,3.2982,2.4588,2.8535,2.6038,0.7247,2.742,2.3373,3.1511,1.8934,2.7658,4.748,3.1133,3.0356,-0.859,1.1458,3.0687,0.5856,0.6734,0 
4.593,2.2908,0.7826,2.6394,0.3696,2.8933,2.6945,0.4707,-0.0373,2.1917,0.8664,2.5696,0.6704,1.6867,2.0951,2.018,-0.5797,3.4457,2.981,3.218,0.5819,1.6,1.8685,3.2851,3.4178,2.9855,2.1555,0.3679,0.5165,1.5484,0 
5.2648,3.774,1.9683,2.6759,2.7014,2.3288,1.8968,2.0655,1.3302,1.1734,2.9029,2.1918,3.4878,2.8071,2.4577,1.187,2.9975,1.9219,2.6732,3.5602,2.2406,3.2451,1.2,1.7516,3.2386,0.9681,2.5908,3.2316,1.2587,1.5695,0 
7.465,3.8652,2.009,2.1913,4.602,2.0746,1.9396,0.775,2.5859,1.678,3.6864,2.3097,2.491,1.6701,3.5901,1.5178,2.5603,2.7841,2.7251,2.2654,1.967,2.8491,1.4308,1.7698,3.2883,2.0481,-0.9255,1.7667,1.0381,2.3,0 
6.4153,5.771,1.5235,4.7599,2.5449,3.4157,1.749,1.5825,3.5676,2.3033,0.7366,1.6853,0.7561,2.1695,2.2249,0.6921,0.3763,4.631,0.8605,3.8044,2.6348,1.1287,0.2976,2.6446,1.9022,1.0174,2.7278,2.7496,1.3313,1.5827,0 
5.3331,4.3996,2.0092,2.057,1.3626,2.0579,3.2053,1.1045,2.0641,0.1462,1.8475,3.8877,1.3,2.8652,3.2138,3.0345,3.6767,3.2539,1.6558,2.9228,1.7799,0.0419,4.2549,2.2935,0.699,3.1632,1.3042,0.8075,3.5609,3.388,0 
6.3367,1.2777,1.0017,3.9821,1.4085,0.8114,2.7005,2.0346,2.8058,1.4447,0.7886,2.0206,1.8631,2.1605,3.4757,2.8246,0.3967,2.714,1.1734,1.7198,4.1509,3.6391,2.4253,2.333,2.1892,2.7468,2.7707,1.8024,2.8475,3.2396,0 
4.0049,2.2898,0.499,2.3944,1.4739,1.1806,3.1902,3.1001,1.0161,2.9825,3.1907,1.6621,1.8809,-1.1,2.1967,2.5764,1.2464,3.8724,2.2151,1.7172,1.7588,3.8722,1.5805,2.4878,2.4749,3.5184,2.9259,2.5223,1.035,2.5139,0 
5.2417,4.6353,2.7948,3.3672,1.1679,1.6456,1.5876,1.6713,1.0571,1.8512,1.3123,3.1343,0.3579,4.0447,2.888,2.0947,3.1299,1.609,-0.5291,3.065,1.854,0.7949,2.0513,3.1503,0.4767,1.3249,1.7961,2.0556,2.2455,1.9405,0 
5.3659,4.4006,5.8208,1.8218,0.3747,3.8952,2.1028,4.1458,2.1278,1.8173,3.0896,1.8413,2.7526,1.2736,1.8229,3.0543,1.7189,0.6996,0.6455,1.2932,2.5593,3.987,2.2171,3.8903,0.3597,2.9674,2.1726,-0.0639,1.1991,0.6706,0 
4.4957,4.2564,3.9323,2.0883,1.8603,3.1425,3.1378,1.7184,1.2447,1.2916,2.1925,2.6065,2.5786,2.9568,2.1683,0.5651,0.7033,1.2712,0.9346,3.2086,1.8024,2.9613,2.1515,2.1903,3.8096,2.0023,2.4736,0.7434,3.8785,1.5384,0 
6.39,4.6778,1.1965,0.5842,1.9714,2.4688,3.7341,1.3484,1.929,3.65,0.0943,1.6631,1.0074,2.7305,1.436,2.3351,3.0381,1.7655,2.2566,1.417,2.3074,1.802,0.9705,2.7174,3.5568,0.7483,1.542,1.4616,1.6507,1.9685,0 
3.8314,2.7191,2.4275,1.4728,-0.0257,2.2586,3.5571,1.6949,2.422,2.7358,4.6594,1.3044,2.7214,2.2694,1.7255,4.9742,0.7837,1.8835,0.4086,4.1516,3.0954,0.629,2.4691,2.2572,0.9902,2.8181,1.1077,1.7142,2.7921,2.5168,0 
4.8943,3.667,1.3528,0.961,1.8051,4.133,1.8155,1.6186,1.6803,1.0343,1.0884,1.8363,1.3567,1.0121,1.5421,1.6265,0.8885,0.6162,0.8714,1.3418,0.7054,2.9955,4.0834,0.0324,1.7031,1.4715,1.6211,3.5731,3.1011,2.9296,0 
2.5346,4.2428,1.7064,2.4978,3.521,0.2221,1.4497,3.2609,0.7069,0.7657,2.9224,3.393,2.3891,3.9726,1.9859,2.026,2.6021,1.0753,0.8591,0.701,1.9089,1.0904,2.6816,1.4048,0.9944,2.1312,-0.0807,3.0776,1.605,0.2003,0 
4.7969,5.11,2.396,1.7518,1.5375,2.1703,1.5139,1.4472,2.0588,1.1705,1.1192,2.4565,1.8316,1.3227,0.9427,0.8377,0.6134,3.3842,2.8435,3.4233,3.2781,1.8484,2.6498,1.9933,1.6796,2.4502,1.7373,1.3291,2.3383,1.8491,0 
5.7349,3.9095,2.4243,2.8851,0.4385,3.5867,4.1196,0.9252,0.0143,2.6098,0.8304,2.7706,1.5128,2.0901,1.8275,3.1129,1.4929,2.6422,-0.2815,0.8434,2.0502,1.754,-0.0324,2.4607,1.7938,2.5332,2.1091,2.4624,2.6875,2.3582,0 
2.6622,4.0173,1.1002,1.0769,1.3891,0.9367,0.9721,2.4312,0.8555,4.0647,0.7173,2.5933,2.8494,-0.2151,1.8172,1.936,2.5556,3.0465,0.2692,4.6144,1.6458,1.0085,0.9119,2.3619,2.2465,3.0957,1.8518,0.9473,1.5994,3.4716,0 
5.1573,5.6128,1.3344,1.654,1.7841,1.1312,3.1938,2.6682,0.6731,3.2383,1.7649,2.2329,3.3204,0.9713,2.6498,1.2579,2.5195,2.2875,2.8983,5.0277,0.7212,3.7525,2.9258,4.0341,2.2886,3.3698,1.4965,2.6131,1.4225,1.1767,0 
5.0622,4.9021,1.1636,2.72,3.6116,1.8953,3.347,2.2822,2.044,2.3721,4.6321,1.8764,1.8014,4.1223,2.8597,2.3641,1.8527,2.42,0.1249,3.229,3.5253,1.8774,1.8533,1.6591,3.1722,1.3618,2.2248,1.3024,3.1257,3.4454,0 
5.3098,4.3016,1.9865,1.5427,1.7028,2.831,0.2666,4.0793,2.1125,2.9313,1.3009,1.6656,2.5761,1.3657,4.6904,2.5899,2.0853,2.2558,2.819,2.3141,2.5458,1.7154,2.3109,2.1426,1.0264,-0.6395,3.462,1.6319,2.7894,3.0338,0 
5.2344,2.9637,2.2449,0.4213,2.1499,1.2126,2.2282,1.7895,2.9067,1.5843,1.1348,1.6291,1.8229,1.4331,2.1828,0.3767,2.1963,2.076,1.9557,1.5494,2.7988,1.9971,4.1712,0.6177,0.199,2.1466,0.8956,0.9018,2.4007,1.8513,0 
5.6518,4.0185,1.886,3.0475,0.4892,1.7062,1.1425,2.1647,3.1558,0.3524,2.5092,1.2218,2.2147,1.2941,2.8461,2.7655,3.4012,3.7783,1.2723,1.5846,3.2143,0.6683,2.7773,1.7485,0.882,2.0704,2.4351,2.1858,2.4981,2.5059,0 
6.8971,4.5243,3.6753,1.6068,2.5343,1.879,2.187,2.1506,2.0677,2.4954,1.0324,1.3409,2.8329,2.1224,3.1882,2.1949,2.3103,1.1349,2.9374,2.1433,2.2491,2.8804,4.5077,1.3586,0.3141,0.3622,1.2064,2.3328,2.3673,1.7098,0 
5.9447,2.8051,2.2866,0.9336,0.3856,0.4825,1.6201,1.5599,1.9093,1.4372,1.9728,3.0712,1.9663,1.9502,2.7873,1.0655,1.0602,2.5991,3.1958,0.3104,1.6834,2.4418,1.0922,1.2253,1.542,3.9153,1.9891,2.6262,2.3935,1.6293,0 
5.105,4.2003,0.0197,2.9558,1.6645,1.5246,0.3407,1.7889,1.7838,1.8648,3.4488,2.33,1.3228,2.3092,1.6312,1.6728,0.6228,3.2565,1.3927,3.9362,3.0652,1.4555,3.2096,1.975,2.3115,2.2787,2.9618,2.5117,2.5747,1.818,0 
5.1287,6.163,3.3542,1.628,0.4891,2.8603,2.3049,2.3461,2.803,3.2001,-0.2471,3.3356,1.3178,3.5032,0.8532,0.8604,1.5599,3.2004,2.4051,0.6108,1.3488,2.0156,2.0924,1.8108,2.0413,1.888,0.2799,2.7172,2.1717,0.8074,0 
5.7419,2.7116,0.2925,2.8816,3.4838,2.3931,3.5121,2.8814,1.9425,2.2796,1.6869,0.9846,1.3869,3.2961,4.1078,2.0167,2.4685,1.7621,1.5886,2.0983,0.6872,0.6733,2.276,2.576,3.3958,0.3051,2.9146,-1.1133,2.234,2.254,0 
4.3404,4.9725,0.8532,0.5284,1.98,0.2656,1.5404,1.8542,1.4993,1.8464,4.0187,2.6081,2.3292,1.1517,1.8488,3.0281,1.5701,2.4062,1.8308,1.618,1.4091,3.1828,2.6689,2.1356,1.6017,0.4562,4.0054,2.0673,2.361,3.1928,0 
5.6528,2.7066,0.984,2.4478,2.5978,2.5988,0.7877,2.281,1.8136,1.3807,1.8325,1.3315,1.1905,2.25,2.3281,3.2036,1.5759,3.9642,2.4723,1.6544,-0.0476,1.2309,4.0661,3.0414,0.9778,0.6309,2.5326,1.5385,4.0561,1.8656,0 
6.1065,3.8371,1.7823,2.0535,0.297,2.7718,1.2778,2.4208,1.9418,2.8869,2.1018,4.2723,1.127,3.32,1.5851,2.1986,1.5659,2.758,0.5753,1.2529,2.569,2.2926,0.1473,2.9757,2.7702,0.3287,1.3479,4.2203,2.4233,1.5461,0 
4.9595,5.0945,2.0087,0.3928,1.8796,2.3973,3.2171,2.1231,3.525,2.5508,1.5457,2.7025,2.7741,0.9656,3.6415,0.4749,1.8881,1.8314,1.2694,3.1728,2.9169,1.5974,1.2101,3.4253,2.1747,2.4162,3.9053,3.9385,2.4377,0.8393,0 
4.8013,3.1986,2.7652,4.9814,2.6183,2.3921,2.2446,1.4838,2.5692,1.1087,2.7755,-0.0853,2.001,1.5576,0.901,2.2605,1.7638,0.8791,1.3414,3.3989,2.6806,2.7071,0.8717,3.0726,-0.986,2.6706,2.6695,0.7742,2.6299,0.0566,0 
4.1466,3.4391,1.8313,2.8611,2.9742,3.2974,2.1623,3.0469,2.5781,0.72,2.7694,1.4812,2.5841,1.8666,2.4728,1.9488,1.0657,1.4607,2.2954,1.7928,1.6495,1.7293,2.426,1.8734,1.3256,1.7756,1.4088,1.9542,1.8922,1.8313,0 
5.2903,3.9706,0.8062,1.8461,2.7827,2.4885,4.3148,2.6141,1.9133,2.2063,1.1389,0.5518,3.0102,2.1302,1.7875,1.1908,2.3627,3.142,2.446,1.7552,2.4392,1.8094,2.1613,2.2164,2.594,1.4176,2.0762,2.3725,1.522,2.5651,0 
7.2861,4.8041,3.283,1.0479,0.0249,2.5623,3.6324,2.5791,1.0038,1.3901,2.4551,1.1936,3.4489,2.3722,0.187,-0.6212,0.5848,3.0388,2.9549,1.2263,1.9722,3.4947,2.1836,4.6981,2.9295,2.738,1.0998,2.0946,2.084,3.2598,0 
4.8164,3.2998,1.2983,2.5811,2.0343,1.9649,2.77,1.1462,0.1557,2.5201,2.6673,2.2803,1.9749,2.5167,2.866,1.3706,2.5379,1.8707,1.8374,3.222,2.1621,2.1995,2.5149,3.2099,1.9395,0.4035,1.8875,0.4026,1.5312,2.3393,0 
6.7737,3.5914,2.0355,1.6662,2.5506,2.2456,2.1956,2.1005,2.8215,2.3818,2.532,1.0827,0.902,2.3438,0.771,1.3582,3.5897,2.7714,1.2763,3.332,2.7394,3.3035,3.0533,1.4067,0.9033,2.2351,1.7201,1.8547,1.8968,0.5613,0 
4.3316,3.7264,1.926,0.3371,0.8971,2.9507,1.7057,0.9236,2.7528,1.4269,3.0192,1.8408,3.7148,2.7228,3.2266,1.593,1.3348,0.5134,1.5596,1.8313,1.6349,4.0124,2.4051,2.578,1.1489,1.7226,1.935,1.9599,-0.1278,1.9157,0 
6.2152,2.6681,3.6574,2.7178,2.1434,1.1793,1.6966,0.9729,2.8387,3.22,1.3792,1.5014,0.7931,1.399,0.4858,0.2501,1.8154,2.9618,1.9618,1.8181,2.937,1.4053,1.2964,3.44,2.8336,0.8524,3.0608,2.2024,3.3394,0.3269,0 
5.8826,3.0688,1.6206,3.0073,1.2462,2.1857,1.8074,2.4994,1.9066,1.3484,0.8782,0.3823,1.5956,4.2898,1.0638,1.9037,3.2002,0.5236,2.5114,1.6698,2.3559,1.8466,3.2358,1.6692,3.2409,2.4892,1.814,2.6533,2.2437,1.6954,0 
4.2188,3.6726,1.4788,4.0163,1.4027,1.0712,3.6631,1.6446,2.8836,2.5277,2.1247,2.275,1.2478,4.0665,0.494,2.175,3.4685,3.9875,2.0626,0.2491,1.937,2.8964,2.0776,1.0587,2.7452,0.0797,3.5315,2.7866,2.4489,2.1564,0 
5.8945,4.8154,1.398,2.014,2.9702,1.4248,2.5259,0.2069,1.0122,1.9431,1.1715,0.4132,3.4112,1.7293,2.6247,1.1923,2.6038,2.686,2.9385,2.4716,2.1276,2.0027,0.8715,1.1873,1.3622,1.9713,1.0201,1.9681,3.8403,2.3612,0 
5.0769,3.2568,-0.1763,3.8946,3.2138,4.5479,1.7744,3.1374,1.9468,3.4941,2.9863,1.194,1.2696,3.9618,3.9028,2.2199,1.6911,0.1262,2.8113,2.4538,2.4311,1.9622,1.9062,1.1444,0.8748,2.2232,3.1274,3.1722,0.5805,0.4914,0 
6.0202,4.0834,2.2451,2.0799,1.5334,1.1378,2.468,0.8538,2.4368,1.6813,1.1918,3.2529,1.6554,2.4106,1.689,1.1251,1.4345,2.6207,2.1624,0.6841,3.0231,0.7922,-0.0222,2.1077,2.0378,1.7518,3.9969,1.8622,2.8109,0.8019,0 
4.0937,3.1124,1.6498,1.4953,1.2223,3.5752,2.6187,2.344,2.0496,3.0114,1.204,1.018,0.0215,3.1787,1.3592,3.6071,1.006,2.6092,2.3422,1.8322,1.6779,1.1985,4.1796,0.5573,3.2245,1.6146,2.6928,4.5569,1.8719,1.823,0 
5.4881,5.8654,3.116,2.8566,2.0321,2.2108,2.9853,2.8542,1.8706,-0.3702,2.9364,2.0666,3.938,-0.0958,1.1074,3.1542,2.0647,3.9,1.0534,3.0366,3.2081,0.1737,1.1726,2.4122,0.7629,2.1442,3.3795,1.5172,4.6548,-1.2006,0 
4.5146,4.2313,3.1167,1.2691,1.2325,2.8542,3.724,1.706,1.1826,1.7646,2.2021,2.6318,2.6085,2.4432,2.039,2.89,0.9657,1.8947,2.446,2.7092,-0.3399,3.2436,2.5063,2.2612,2.4136,3.0038,1.6261,2.4185,1.7593,2.6392,0 
4.6708,3.5512,3.3999,4.613,0.3217,0.843,0.2438,3.3163,-0.0116,0.3414,0.5563,3.1815,4.2716,1.4685,2.4543,1.9225,2.3058,2.6529,2.0165,0.1287,2.6391,0.3951,3.8251,2.4511,3.2134,1.4,1.5746,1.7536,0.5096,0.3399,0 
3.6778,3.2329,3.9677,1.2642,2.1,1.6864,1.1171,1.8111,1.9388,1.2826,3.4293,0.4838,0.888,2.3515,2.8788,0.1079,1.8717,3.1936,1.4129,3.3564,1.4349,2.159,1.7124,1.6623,1.1249,3.4794,3.4022,3.093,2.6284,1.8079,0 
4.8023,3.2447,3.0916,2.552,1.5516,0.8759,1.318,1.8084,2.1487,1.893,-0.3408,2.4957,2.3612,4.5705,1.8555,0.7149,3.4993,3.5368,2.7866,1.8825,1.9967,2.3342,1.6629,2.0404,0.7331,2.8409,2.4813,1.7158,3.4066,-0.5875,0 
3.8807,2.6654,3.3149,-0.1316,2.6821,0.1609,0.0812,1.1501,2.678,1.6501,2.4762,1.473,2.0721,2.5318,0.8824,1.9136,2.0419,3.588,2.4919,2.0624,0.7093,0.6603,1.855,-1.0153,2.6138,0.5555,3.7753,1.185,1.7119,1.8838,0 
4.5256,4.2918,-0.2936,2.158,2.1279,1.8851,3.5241,2.9734,1.4652,1.6243,2.6089,1.9235,3.2426,0.4589,1.1152,1.4029,1.8493,2.3222,2.2489,1.0168,1.2332,-0.0847,1.9027,3.7305,2.9929,3.7165,0.8638,1.5561,1.3213,2.55,0 
3.6969,4.0069,3.0364,2.0168,0.5554,2.2822,2.021,1.0962,3.1782,2.0302,2.0927,1.4434,2.1159,1.7705,1.581,2.3909,2.2685,2.4987,2.2431,1.6261,1.8951,1.5453,0.2415,3.2523,1.5366,1.7147,1.121,3.5141,1.9364,1.7417,0 
3.9509,3.7129,2.321,2.4814,0.6491,3.3531,0.4298,2.2139,0.9064,1.5499,2.0934,0.1836,5.1474,4.8235,2.3528,2.0755,2.3853,2.5049,0.8231,1.2452,2.8735,1.7295,3.8848,1.6814,0.7993,2.1573,1.5405,3.5089,1.834,2.52,0 
5.2132,1.775,0.8569,1.8523,0.9086,2.6221,1.0444,0.8191,1.9136,0.4016,1.2095,1.2788,0.7613,2.5899,2.2214,-0.1976,1.1527,1.5075,2.798,0.4541,4.1059,2.9448,4.1578,1.4514,1.3708,2.4317,2.1144,1.1174,2.1121,2.7533,0 
4.4901,3.7409,3.3953,1.9416,3.3266,2.6951,1.5245,0.5292,2.4256,2.0753,3.2707,1.0643,0.2307,2.515,0.0169,2.7939,0.6176,1.3152,1.3611,0.8778,1.3867,2.3335,1.8652,1.3075,1.7988,0.4405,2.4987,0.9725,2.5436,1.7708,0 
5.7847,4.7974,2.0771,2.9152,1.9434,1.2064,0.649,2.4699,2.0136,1.4973,1.8257,1.7689,1.5814,1.5137,2.9403,1.3003,1.2196,1.6009,1.0913,1.6001,2.9581,1.2901,2.3682,1.8564,1.2639,3.6661,1.9074,0.3455,2.5356,0.7179,0 
4.7321,6.599,1.2392,3.3768,0.2291,2.4018,1.3729,1.5193,1.7117,3.057,2.4082,2.2896,1.3769,0.7836,2.3847,2.8794,3.9691,2.8032,3.4861,2.8941,1.7359,1.7566,1.0225,2.7589,0.1656,2.2803,2.6454,1.942,3.3806,1.7968,0 
5.72,4.6028,3.2046,0.9431,2.4382,3.9293,1.6705,3.3922,1.5157,3.0503,2.2596,3.3344,1.7115,2.7017,1.5643,2.693,2.9158,1.9194,1.3305,1.7901,1.5355,1.845,2.4669,2.0593,0.1857,3.0894,3.3537,1.9557,2.9066,2.4668,0 
4.5612,2.296,0.2899,2.4234,2.0339,0.9846,2.4781,1.0619,1.9111,1.3082,0.5073,2.8599,1.5033,0.1012,1.6481,3.0771,2.6809,-0.3202,1.8553,1.6485,1.7289,1.2,2.165,3.1674,2.1512,0.7463,1.6238,2.1572,2.2572,1.3315,0 
4.6692,2.699,0.4161,2.6058,1.8701,0.6419,2.5117,2.2255,2.6477,2.1831,1.4363,2.3312,0.8075,2.8507,1.4863,0.473,2.409,2.3347,0.5195,2.1019,3.1885,3.3805,2.0191,3.1832,2.6835,1.1726,0.5746,3.9375,1.8783,1.6423,0 
4.6194,3.1782,2.6672,1.5008,2.8883,0.5555,3.3137,1.1364,1.4947,1.447,2.3237,1.8096,2.225,2.1118,3.9581,0.5736,1.7344,2.5891,4.1966,3.1327,3.8937,1.7803,3.8644,2.0699,1.4459,2.6889,1.9106,1.0486,1.9806,2.9899,0 
3.2073,7.2323,1.697,1.7192,1.1535,2.8738,3.6484,2.3876,3.3938,1.8538,2.6274,1.5906,2.8578,2.8851,1.976,2.4307,1.5954,0.6793,2.4798,1.4782,1.4966,3.4904,4.2443,1.4375,2.4162,4.3488,2.7392,3.2923,1.3079,2.0244,0 
6.3046,4.3111,1.0809,0.4402,2.9606,0.8239,1.0468,1.8964,0.1704,2.49,1.8086,2.9913,1.5255,0.9462,1.97,2.0506,0.7179,1.3346,1.1904,2.7988,2.8131,2.7262,1.9171,0.8418,1.0724,1.6245,2.8827,2.8349,1.6735,1.6315,0 
