Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Class
5.6436,0.1376,2.6187,1.1609,0.2861,2.9863,3.5447,1.0274,0.4596,3.6957,1.1963,2.2168,2.991,2.2348,1.7755,2.4495,2.2294,0.8923,1.8323,1.516,2.6824,2.8639,2.2459,2.126,1.8333,0.9743,2.9728,1.3709,0.8445,2.5203,1 
6.1573,0.2581,3.025,2.5604,1.7397,2.2042,3.6319,1.2594,1.6324,2.478,0.9456,0.5948,0.1597,2.6635,0.8757,1.2832,2.374,2.163,1.2896,1.3979,1.9376,2.1776,1.7035,2.922,0.714,2.0063,0.5202,2.2784,1.881,0.6697,1 
5.3594,0.4829,1.4526,3.3712,2.1881,1.5074,3.7902,-0.0292,3.4495,2.9221,1.4464,2.9331,3.6317,2.6647,1.1621,1.4512,1.6285,2.7872,1.2371,2.7196,1.7233,1.0753,3.1871,2.3482,2.3751,0.6455,1.1596,4.1473,0.4584,1.0629,1 
4.9521,1.2906,1.1611,1.0357,3.6656,2.6239,3.6538,3.4751,5.2572,1.3857,2.1303,1.4831,2.9002,2.1611,1.964,2.6754,1.8421,1.6351,0.8022,1.6131,1.5626,0.2017,2.3626,1.787,3.1332,1.7613,0.967,2.3156,0.6319,2.2574,1 
3.8236,-0.1347,2.303,1.0337,1.9802,2.8287,1.9137,1.2531,1.3379,1.4151,1.8197,2.8363,1.6082,3.6905,1.779,0.4182,1.6687,3.7843,2.3857,1.7261,2.3112,2.8761,1.4108,2.8058,2.2789,1.0776,1.743,1.1774,2.046,1.3703,1 
6.5489,-0.9864,1.9222,3.3719,2.7627,3.9193,2.5708,0.8495,-0.1772,3.5037,2.3686,1.2614,0.675,2.4679,0.461,1.7658,0.7365,4.602,1.5443,2.584,1.9139,5.6331,2.1202,1.8857,1.7979,1.0998,2.1626,2.9537,0.586,1.4031,1 
8.0404,0.3204,1.6161,1.2732,1.3599,1.3383,2.8471,2.1321,2.0761,0.9751,1.4014,1.2963,2.0636,0.8163,1.935,2.0798,3.11,0.4768,1.767,3.4925,0.8849,1.4571,0.9054,1.7014,1.7505,2.7551,2.6929,3.263,0.8968,0.6766,1 
7.2253,0.4092,0.7271,1.7765,1.3902,2.3275,1.8806,2.0661,2.4669,2.3737,2.2873,2.4612,4.0925,1.1179,3.0398,3.0023,2.8954,1.4261,1.9743,1.2008,2.6787,2.0686,2.0539,1.4708,2.1266,2.1996,2.9129,1.4314,3.2705,1.2989,1 
5.7432,0.4235,3.6216,2.5934,1.4342,2.1231,3.0927,2.4531,1.4186,1.7245,0.6078,2.8126,1.0484,3.3062,1.2825,2.0369,3.2815,3.7721,0.5769,0.8723,2.7109,2.3293,5.0235,4.5608,1.3157,2.0172,3.759,2.4487,2.9616,2.3282,1 
5.8149,-1.0603,3.1774,1.9679,1.6582,3.0576,1.9284,0.7612,3.2121,1.5334,2.3387,2.8427,1.0923,1.2022,1.2357,2.3746,3.1992,1.084,2.6413,1.9289,0.964,1.1624,2.1836,1.6047,2.0308,1.2799,1.5646,3.2975,3.9557,2.5317,1 
7.2319,-1.2943,1.6848,2.4854,0.8495,1.7927,2.7235,1.4517,2.0906,1.7581,2.3731,2.473,1.1505,0.6575,1.8017,2.203,1.7755,1.8576,0.3287,0.6077,3.7783,2.2515,2.2601,1.3412,2.0347,2.8833,2.7883,1.66,1.0992,2.2639,1 
5.6515,0.5643,-0.1474,2.0313,0.9515,2.873,0.9451,1.501,2.4798,1.0675,1.7936,1.4839,1.7328,3.4818,2.8971,2.6557,2.3419,1.6493,3.0611,3.7803,2.0414,2.653,1.5343,2.2537,0.7172,1.4464,1.0625,2.5468,0.2101,2.6961,1 
6.6865,-0.5446,2.2307,2.3037,2.8932,3.0296,1.1598,1.7546,2.6803,0.9618,2.5076,2.1868,1.3215,1.3179,1.4691,2.2394,1.3534,0.4786,1.5428,2.5827,2.4364,2.5023,2.5709,0.8298,2.2638,2.5692,1.4971,1.4173,1.25,1.6345,1 
5.7188,0.4341,2.4328,2.1383,1.1106,1.7265,3.1269,1.6134,1.1119,3.1398,2.5015,3.015,2.1291,0.8534,0.7015,3.6652,1.0693,2.3645,3.5925,3.3584,2.3739,1.4914,2.0241,1.42,1.2926,1.5281,3.0664,2.5398,1.2996,0.0569,1 
5.8775,-0.8167,2.059,3.3428,1.686,-0.103,1.5859,0.1083,1.743,2.4013,2.729,2.7122,2.0901,2.526,2.1389,3.0175,1.2947,2.3021,-0.1256,2.418,4.4686,1.7816,0.6635,0.3022,0.4447,2.8507,1.9817,2.3922,1.594,2.2162,1 
5.0917,-0.743,1.4481,2.8112,2.2545,2.3253,3.0019,1.3343,1.0018,3.5202,3.6054,1.6491,-0.1097,1.6614,0.9394,3.4091,3.1159,1.2734,2.7243,3.2452,2.0507,1.4869,3.7132,4.9666,-0.2866,1.2022,0.5426,4.4065,2.0583,2.1314,1 
7.3803,0.1931,1.9471,2.0042,2.2556,1.6832,3.2119,2.0511,1.2858,1.9656,2.323,1.4435,1.9519,0.8329,3.5331,1.9065,3.0519,1.7188,2.8278,3.1837,2.2329,0.8045,2.2858,3.1945,0.564,0.3348,0.9577,1.8906,3.2967,3.06,1 
4.1453,-0.2768,0.8522,1.9316,2.0215,1.1801,1.2271,2.5016,0.9329,1.3242,1.1912,2.9201,2.5822,3.792,2.0289,-0.6693,0.5216,2.1321,0.4325,3.6641,0.9312,0.8112,1.1418,1.455,2.5465,1.846,1.5372,1.7168,-0.0427,2.06,1 
7.054,0.753,3.6346,2.9403,2.6532,3.043,3.1259,2.1137,0.1823,1.8639,2.7796,1.0401,1.5988,1.086,1.3866,2.1655,0.6798,2.6416,2.3512,0.8024,1.2679,1.943,1.8473,1.1607,1.0093,1.5554,3.0797,4.3804,2.4758,2.3154,1 
6.2689,-1.1069,2.3744,1.4437,0.2573,2.2232,3.4325,2.1102,0.031,-0.1176,2.9775,2.3071,2.5723,1.4335,2.1192,2.6789,3.3926,1.6598,3.2058,2.004,2.2263,1.1959,1.5626,1.5853,2.2555,2.3334,1.1778,0.4062,2.6765,1.7493,1 
5.4882,-0.4231,1.3654,1.6353,2.5347,2.0229,0.7877,0.9655,2.1472,4.0857,1.7095,2.2525,2.3006,2.0742,1.94,1.8448,2.5914,3.0555,1.8598,1.1006,2.7326,2.0244,2.8263,2.3053,2.2736,1.0611,1.505,2.9674,1.466,2.3612,1 
5.447,-0.4244,2.0394,3.4988,3.4691,1.1642,3.08,2.8667,1.9128,2.885,1.2949,2.5386,0.8827,2.7724,1.1336,3.6786,2.1691,3.1512,0.7594,3.2358,0.9022,1.0741,3.7548,3.1125,1.7754,2.704,1.0139,0.5909,3.6188,0.6017,1 
5.5266,-0.8907,2.4008,1.5,2.1393,1.9134,1.0579,-0.1881,1.8792,1.7685,3.1626,2.61,3.4555,2.5328,3.287,2.8688,2.0037,0.5458,0.8047,2.5701,2.8609,2.1556,2.5318,0.1497,2.056,1.4911,0.7555,2.2178,2.2367,2.8411,1 
4.9245,0.2233,1.9416,1.8401,2.8846,1.0236,0.4999,1.1657,3.2109,0.999,3.7037,2.7678,0.8625,1.5007,0.6857,2.0535,1.6873,1.8982,0.9575,2.9164,1.9477,2.4737,2.2222,2.938,0.9289,1.9948,1.4046,2.6409,2.6557,1.535,1 
6.0623,-0.017,4.372,2.7166,0.7865,1.3097,2.5932,2.7677,2.4228,0.0129,0.5686,3.5437,1.0658,2.4896,0.5062,2.6252,0.1637,2.078,2.108,2.4524,1.5564,2.4757,2.0436,0.9063,2.5486,2.8556,1.1093,2.2058,2.6267,1.2519,1 
7.1593,2.5909,2.0117,1.4696,2.038,-0.253,2.3791,2.0379,3.269,2.7777,2.3207,1.585,2.0727,0.9239,1.3432,1.7857,2.8274,1.4968,1.5872,1.1149,0.3087,0.8793,-0.2641,2.2079,3.3648,1.4128,3.7385,1.9442,1.9402,1.1728,1 
6.355,-0.2876,1.1961,-0.3241,2.4395,2.6114,3.0111,0.5192,2.6356,1.515,2.1386,1.6019,1.0413,2.076,2.6326,3.8887,3.9133,2.3391,2.6018,4.3319,2.1367,1.4726,1.7855,3.2886,1.956,-0.0143,0.446,2.7976,2.1068,1.2873,1 
3.9062,-0.2117,3.0167,2.5531,0.9459,2.7762,2.1438,0.5584,1.0698,2.9221,2.5018,-0.2172,4.7985,2.7038,1.4615,3.1104,2.4268,1.5435,2.2843,2.9292,3.7629,1.5784,2.5365,2.4988,2.1045,2.5919,3.2958,2.5612,-0.2023,2.6208,1 
4.1758,2.004,-0.3663,2.5282,3.7011,1.7306,0.8226,1.8062,2.7463,3.5842,1.3725,3.8859,1.9855,1.8636,3.4378,0.7232,2.9211,1.787,-0.2606,0.7467,2.0749,1.814,0.8352,4.7864,1.9796,2.9284,2.7033,2.5932,1.7238,2.357,1 
5.2167,-0.3149,0.7305,2.6423,2.167,3.4431,1.4624,0.4522,1.0697,2.3911,1.0798,2.2643,1.1474,3.9858,0.9663,4.5999,2.4283,1.3998,1.137,2.4279,2.7091,3.7278,2.7172,2.1001,2.5831,2.3835,1.7728,1.9659,2.5191,1.3851,1 
5.1444,-0.9364,3.0257,2.4065,4.5631,2.1183,3.0639,3.5677,3.1586,2.9327,3.2449,1.3759,0.8684,0.6797,0.7791,2.0599,-0.1036,1.8909,1.8043,2.2032,1.7882,2.1687,2.8129,2.4149,2.9398,2.3735,1.5628,2.1909,3.385,2.7284,1 
7.0187,1.0449,2.3858,2.5488,1.6032,0.5438,1.5191,3.081,2.9679,3.0126,2.6987,2.8797,2.9152,2.1566,1.3117,2.5161,2.6681,0.7998,1.0397,1.0464,1.7033,3.008,3.7879,3.438,0.5221,2.2368,2.7596,0.6559,3.0314,3.3096,1 
5.1117,1.1087,2.8399,2.23,0.8789,1.6204,1.6411,2.9686,2.1286,4.1195,1.6321,0.6907,4.4882,1.719,0.6647,2.3719,1.708,3.8494,1.3517,1.0442,2.2524,2.372,1.4091,1.688,0.7123,1.2333,0.3767,1.5702,1.3279,3.7551,1 
5.7493,0.572,2.9014,-0.4536,1.7358,1.8664,2.0871,0.6165,2.4362,2.1404,3.346,3.2237,2.1649,2.4759,2.98,0.5437,3.47,2.1579,1.7646,1.3866,1.059,3.1767,2.1511,1.1567,1.865,1.9208,1.0296,3.6178,2.3417,1.8361,1 
5.4025,0.0557,2.4246,1.8742,1.5667,2.9919,1.4178,4.0071,2.5185,2.388,3.0745,1.9556,2.0538,2.351,1.6458,1.4374,1.8378,3.1926,1.6383,1.1318,3.3265,2.097,3.4937,1.3202,2.7535,2.4809,0.8174,1.2872,1.0855,1.3136,1 
7.2195,1.0064,2.8737,4.1044,2.9876,2.5107,1.2247,4.3662,4.3455,1.1159,0.2893,2.3422,4.4154,2.6602,3.345,1.4495,2.2499,-0.571,2.7813,2.4919,1.3382,0.9692,2.9895,2.5086,2.3642,2.7894,3.0095,1.5168,1.0451,0.9452,1 
5.9622,0.5695,1.2667,3.2468,2.9566,0.5371,0.1626,1.1314,2.5246,1.0018,1.4633,2.8441,1.2974,0.9309,3.0815,0.6758,3.0153,3.0413,1.8342,1.2209,1.5903,1.4605,2.009,1.9095,1.3773,1.8989,0.8602,0.9432,1.7003,3.2841,1 
4.8308,0.9727,0.8883,1.6317,1.841,0.9889,1.3776,1.7912,1.4355,1.5693,3.6643,1.9111,-0.9091,2.3731,1.8543,3.4317,3.164,2.3655,2.1324,1.5304,2.4282,1.5157,2.229,-0.7022,1.7013,2.3756,1.6658,2.1604,2.0075,1.9719,1 
6.3814,-0.4355,2.0235,1.8646,1.7829,1.4544,2.3932,1.0657,0.874,2.389,2.926,2.9159,1.984,2.572,0.8241,1.1515,2.4565,0.6603,1.0131,2.1045,1.0785,2.4351,0.1177,3.1521,1.1741,1.8306,1.1342,0.6821,2.9777,0.6117,1 
6.8131,-0.219,1.6154,2.4145,2.1299,0.0614,1.7781,3.0356,0.9335,2.4112,0.6956,1.6149,1.2032,0.7093,2.4983,1.5252,1.6461,1.5006,1.5312,2.0339,1.9334,1.6644,3.3203,3.23,2.0558,1.4921,3.113,2.5316,2.6352,0.3582,1 
5.6844,1.3598,2.6676,1.3527,2.6927,1.8245,1.5577,0.1728,2.1244,1.0071,2.6015,1.5779,2.0448,0.3981,1.8905,-0.0694,3.8805,1.8397,3.3286,0.8642,0.713,2.4211,2.4334,0.0191,1.3098,2.4692,2.1759,1.871,3.5129,3.3802,1 
5.4506,-0.6672,1.0011,0.6713,2.5577,3.0344,3.4997,1.8716,0.6977,2.7507,2.5357,1.2939,4.3483,1.8741,3.801,1.6076,2.1105,3.044,2.0196,0.2657,2.6116,0.9006,3.3143,2.3447,0.7394,2.8582,3.4407,1.4462,1.438,1.8513,1 
3.9179,-0.5471,2.3744,1.2857,2.6542,2.2325,2.3165,2.5578,2.5549,0.82,-0.6688,2.3568,1.907,3.1798,2.6918,2.8168,0.6737,1.4596,1.7825,1.9123,1.8183,0.6472,1.8736,1.6448,0.2563,3.5327,2.1324,1.9931,3.2776,3.7021,1 
5.4598,1.3819,0.8063,1.167,1.59,2.4665,1.3482,2.3318,4.1325,2.8012,3.469,1.094,2.0701,1.3446,2.0649,-0.5432,2.7352,1.709,2.7789,0.7673,3.0052,0.5089,1.3867,1.8017,0.5903,2.4893,0.8625,1.04,2.2922,0.6244,1 
4.1685,0.431,0.5876,4.9261,2.8596,2.6327,0.8666,3.4147,1.8491,2.2603,1.9302,2.7284,4.3756,3.0841,2.2368,-0.3935,2.35,2.69,-1.0285,2.5744,1.2464,3.3385,3.355,2.6429,0.9695,1.5964,2.7808,1.7684,2.5742,0.303,1 
5.5873,-0.6628,1.5572,0.6567,2.5285,2.2104,2.9865,0.8478,1.4906,2.4682,2.3636,1.4367,2.8062,2.4874,1.6605,0.3317,4.8983,3.5057,3.1913,1.4313,1.4236,1.4167,1.0806,1.6035,2.2547,1.8187,1.5432,1.9033,2.0823,2.295,1 
5.833,1.0738,2.9607,1.6275,2.5687,1.6448,1.9516,1.8788,3.241,3.7447,2.4507,1.9992,3.963,1.6071,1.014,2.049,1.9637,2.3461,2.6339,0.8527,4.0102,2.0977,2.0791,1.7448,0.4934,3.2014,2.3247,1.1506,3.0687,1.8716,1 
5.1296,1.1896,3.0349,3.6894,3.5796,1.9959,2.4132,0.7238,2.6502,1.7891,1.5821,2.2894,3.7961,1.3656,0.9273,1.4058,-0.8611,1.4574,1.8797,0.8923,2.7658,1.9526,3.1796,2.3407,2.6187,1.3091,3.2247,0.2481,3.7414,2.4911,1 
5.6022,-0.9241,1.893,1.5526,0.7304,2.7288,2.5528,1.9543,2.75,1.501,1.384,2.1219,2.518,0.5688,3.6926,1.3125,3.0755,2.5408,3.7237,2.8589,0.3121,0.4899,1.7083,1.4835,-0.8693,3.2773,2.1699,1.8734,1.8291,0.5644,1 
5.3711,0.8291,1.9257,1.5001,1.6872,2.7609,1.777,2.0073,0.7648,1.0102,1.7323,1.9786,2.5868,0.9195,-0.2144,3.8395,0.6376,1.7448,1.8909,2.4366,0.7368,2.1181,2.4087,0.8272,2.6118,3.3743,2.6546,2.3408,3.334,1.8476,1 
4.5782,1.711,2.6179,2.8811,2.56,0.7098,2.8225,2.6246,1.7043,1.1447,3.5131,0.3727,3.6305,1.7197,0.8876,0.3189,1.6501,2.4133,1.9323,3.2453,2.7217,0.7986,1.5189,3.3346,1.4181,1.3972,1.7196,3.9594,1.8351,0.575,1 
6.4052,0.2902,2.0371,2.9983,2.0579,1.7517,2.0387,1.9459,1.4952,2.4815,2.8502,2.2704,1.8496,2.0467,1.2312,1.9406,2.3417,3.5962,1.292,1.9383,2.5432,2.8281,2.9277,0.1859,2.3332,2.967,3.3408,2.0933,3.5579,3.1856,1 
7.4712,0.565,2.1707,1.5815,1.4161,3.0446,2.1009,0.9313,1.3225,2.872,2.2951,2.2893,2.0531,1.7784,1.2341,2.9246,1.3996,1.7386,2.5652,0.6429,0.625,3.4753,2.6774,1.4417,1.84,1.5856,1.387,2.9433,2.3291,2.5413,1 
6.7684,-0.5662,0.0251,1.186,1.9881,1.371,2.8923,1.3963,2.2657,1.0614,2.2456,2.6613,1.8168,0.5928,1.2244,2.8583,1.6418,2.4228,3.0507,2.6788,0.8993,3.7541,2.1713,2.6214,0.0999,2.8069,-0.0013,2.7168,1.3143,2.924,1 
5.5072,-0.8403,3.9241,2.5628,3.7364,2.6725,2.2286,2.9536,1.0786,2.7148,1.3885,1.4903,2.2518,1.5503,1.3966,1.3097,1.5598,3.3395,0.5323,2.6797,2.6681,1.4838,0.4078,1.4489,1.6944,1.9249,-0.3056,1.193,2.0295,2.0694,1 
6.016,1.5902,0.9482,1.3882,0.6538,2.5751,1.1872,3.029,1.4688,2.5774,2.2336,0.5184,2.5336,1.0837,3.0374,0.3727,3.2505,2.8077,3.3413,2.9128,3.8851,1.0663,1.3611,1.125,2.0311,2.5689,1.1155,2.2854,0.7506,4.9081,1 
3.9719,-2.7651,2.7577,1.3538,1.1032,3.029,4.451,1.5041,4.1237,0.8414,0.1289,1.9757,2.4895,1.046,3.0879,2.333,2.3568,3.2247,1.3303,2.5022,3.1649,3.2134,4.666,3.2631,2.3921,1.4414,3.4531,2.5463,2.9848,2.9521,1 
4.5728,0.5276,1.2268,1.8136,2.0145,2.0933,2.473,2.5671,1.2449,2.9813,1.2219,2.9963,2.7125,2.9689,1.2196,2.6282,1.663,4.163,2.2796,1.5532,4.2863,3.1902,3.1527,1.0148,2.4118,1.2829,3.6625,1.9696,2.3043,1.8464,1 
5.9877,1.434,3.0682,0.888,4.6948,0.2737,4.3602,1.9946,1.2313,1.7363,4.2178,3.5682,1.146,2.1549,2.5218,2.9665,1.1411,2.4267,-0.9753,2.216,-0.7899,1.0715,1.913,2.4704,0.2245,0.5243,2.406,2.7083,1.3527,1.3962,1 
7.463,0.9275,1.9289,1.7009,1.2795,2.3174,3.0919,2.4735,2.2589,2.5626,2.3906,1.9166,1.4176,2.845,0.4524,2.7437,2.6319,2.6757,2.3336,1.0337,2.4098,3.0712,2.6042,0.8894,2.0538,1.5208,1.2795,2.3679,3.3556,2.6655,1 
7.2458,-0.3449,2.0689,1.2722,3.3866,2.1038,1.5314,2.443,-0.5264,2.9822,2.4858,1.0233,0.5436,1.5522,-0.2725,1.7383,3.1913,1.668,2.7632,0.7122,0.9647,3.3464,0.7314,2.9033,3.7364,1.7124,3.4378,1.0424,0.1359,1.3044,1 
4.2709,0.289,2.6605,0.8523,1.5858,1.6597,1.9054,2.6286,2.8071,2.7162,2.2478,2.3422,1.4151,3.0158,2.0972,1.1076,1.7805,1.5895,2.7201,3.3505,3.6973,1.7727,2.4931,1.8696,2.3149,0.9077,3.7022,2.3132,3.6149,2.806,1 
4.9691,1.688,3.0547,3.2621,0.267,1.2632,2.4449,3.0225,2.4778,1.309,1.8286,1.5079,0.3873,2.9525,2.2534,1.1451,2.6725,1.0129,2.2593,2.6005,1.5627,1.834,1.0574,2.5497,3.0758,3.9034,4.4662,1.254,2.9373,3.4435,1 
6.1679,1.5159,2.1207,2.9404,3.0771,2.1814,1.3622,0.3029,1.9197,0.4885,1.4955,2.5721,4.4648,2.0743,1.6659,0.8055,1.3643,1.3336,1.4773,3.55,1.1155,1.3356,3.4435,1.3231,1.3412,2.1445,3.0742,1.2213,1.1105,2.597,1 
6.9964,0.7341,2.9217,1.086,2.3646,2.5443,2.5186,1.7827,3.4593,1.8539,1.3996,1.7868,1.651,0.3789,1.4489,3.0113,2.0245,1.7809,2.7117,1.3026,3.4419,1.8868,3.0147,0.773,2.3993,1.1288,1.6986,1.5255,2.0818,2.3831,1 
5.1118,0.0332,2.5139,1.5887,-0.1739,2.1881,1.8409,2.4615,1.8085,2.6355,1.5333,1.9503,2.0903,2.6917,3.7657,2.0466,2.9704,1.8188,0.9556,2.2025,1.1686,1.8998,2.2865,1.5565,1.8726,1.5242,1.9993,2.4694,2.1192,2.1548,1 
8.2938,1.9679,1.9218,1.1308,2.9988,1.9281,1.2992,2.3579,3.4934,3.3915,1.7125,-0.5218,2.3584,1.9603,1.1684,3.444,3.1019,3.5193,2.0303,1.5302,3.3781,1.5135,2.7681,2.2569,0.8958,-0.0295,2.5322,1.6876,1.3604,1.2185,1 
4.3215,0.5471,2.0639,3.313,2.0171,2.1154,3.7057,2.0197,3.3862,3.5557,-0.1129,1.2145,1.7085,2.5828,0.8533,1.5309,3.8046,1.9826,2.48,2.5419,2.0157,2.5218,3.4245,2.5309,1.6071,3.1556,2.9584,4.1777,3.4168,1.2394,1 
5.3127,-1.5934,2.5442,1.9757,2.6107,2.057,3.4952,1.9909,3.1669,1.833,0.7308,2.7563,1.7947,3.0539,1.6801,4.237,0.3301,0.4867,2.1674,1.071,0.9111,2.0331,3.3162,1.0583,4.0447,2.1319,1.9338,3.6492,1.6489,1.965,1 
6.7306,-0.284,1.6106,0.0982,0.5124,2.5645,2.0672,1.9438,2.6461,2.7038,1.927,2.5241,2.6133,1.6559,3.5349,2.962,2.8069,2.6129,-0.2933,1.9981,2.7974,1.3461,3.1716,1.6026,2.3662,0.9625,2.3398,2.6685,2.3467,1.3414,1 
6.7668,-0.8175,3.8562,1.6921,2.6856,3.3071,1.9642,3.3108,4.3957,0.9323,1.2101,1.3864,2.5921,3.1538,3.1624,1.8155,2.6073,2.1087,0.9095,2.2102,1.8942,0.6612,1.3125,3.6204,1.0931,3.1881,1.6857,1.3408,1.2723,0.8531,1 
4.7262,-0.3246,1.0187,1.9357,2.9113,1.3808,2.9905,2.9971,2.3216,1.4214,2.7789,1.0794,0.9373,1.0363,0.867,1.4097,1.6091,2.867,3.9734,1.7888,2.8298,2.2142,2.8058,2.0633,2.1318,1.9443,1.8665,2.6573,0.48,1.2267,1 
5.6951,0.192,2.2979,3.1768,1.3846,2.5477,0.8028,0.7642,2.6201,1.6522,0.3668,0.0932,1.1976,1.0417,2.6125,1.9981,-0.0344,1.9668,2.2013,4.1114,2.1193,2.8453,0.5693,1.7748,3.8868,4.1959,1.8469,2.7173,2.7132,3.7968,1 
8.1592,-0.3632,1.6989,1.6983,0.8086,2.5518,1.654,1.5115,0.8799,1.5603,3.403,0.8888,2.7941,2.726,3.1762,2.7079,2.313,0.775,1.4941,1.8265,2.0523,1.3625,2.1935,1.8361,0.5486,0.7672,1.6942,0.3716,1.1838,0.8416,1 
4.6815,0.1397,2.0244,2.2778,1.1575,2.1598,1.14,2.9111,3.4642,0.9774,1.8569,2.1246,0.5724,1.2817,1.7345,3.8912,1.9218,3.1981,3.0368,1.454,1.1888,1.1289,1.1074,2.3923,3.4489,1.9806,1.4955,1.9616,1.7057,1.8159,1 
4.5945,1.3059,2.6723,-0.4195,3.3593,-0.2507,1.276,4.5738,2.2141,0.3879,1.8709,2.9803,0.7907,3.982,3.1817,1.957,2.0158,1.9275,3.2705,2.3078,3.5355,0.7494,1.6696,1.702,3.4277,1.5039,1.4737,1.3915,2.4264,1.0919,1 
7.7958,1.889,2.6526,4.4791,3.9715,3.0066,0.7846,2.8584,0.325,1.0838,2.5112,0.9356,1.3935,1.0478,1.7005,2.5712,2.6302,1.2486,0.6399,2.777,0.7435,1.7004,3.0339,1.8378,2.6012,1.0335,2.143,3.4387,1.5629,1.6768,1 
7.4339,-1.8348,1.5356,1.2683,2.318,2.6188,2.166,2.2105,0.6754,1.3645,3.3073,1.6892,1.8539,3.0555,1.8965,2.1858,2.7237,2.6513,0.9225,1.2066,1.7275,2.7963,0.1954,2.8228,2.5351,1.8022,2.9451,1.6863,1.3923,0.1998,1 
6.0356,0.6263,1.3177,2.1662,2.3434,2.4948,3.5253,3.1164,2.2761,2.7828,4.2807,0.6988,1.0452,1.1755,1.5187,1.9221,1.6157,0.9485,2.7958,3.1521,2.9586,2.3303,4.0733,1.8346,1.3931,0.8597,0.5393,3.0798,3.4465,0.9436,1 
7.7969,-1.1903,2.528,2.7015,0.9542,1.837,1.6504,4.1542,0.9957,2.2628,4.6153,1.1544,1.1578,0.5271,2.0258,1.9516,2.0781,0.9974,1.3386,0.9751,1.3588,1.9106,1.759,2.4679,2.9924,3.0572,1.5313,2.1262,1.0303,1.8694,1 
4.726,0.6713,2.8058,3.4831,2.6664,2.8313,2.7954,1.6425,2.4332,1.6763,2.2726,3.3637,1.3237,1.6566,2.4571,1.7829,1.2529,1.8614,0.1732,0.4986,3.0224,1.6186,3.8542,0.8514,0.7819,1.4665,1.7354,2.9504,0.4354,1.9648,1 
6.5577,0.552,1.8275,1.9554,2.4537,1.5986,2.5958,0.5829,3.7227,2.9951,2.7077,1.7983,1.912,3.6578,0.4674,1.4903,0.3082,0.1724,0.3874,4.2788,1.7806,1.0623,2.0958,3.3971,1.8607,0.5972,0.5986,3.7739,2.1015,0.2708,1 
6.3998,-0.0381,1.7388,0.9564,4.5306,2.4137,3.2592,0.4944,0.4326,1.5864,2.3275,2.4231,1.4525,0.8859,2.0538,3.2658,1.5752,3.8008,3.7272,2.9448,1.6042,2.3282,0.6155,1.2447,1.8961,1.393,1.4898,3.5845,1.2557,2.6944,1 
7.5474,1.3623,1.6617,2.5462,1.8248,1.4484,1.9834,2.1722,1.7925,2.1338,2.9473,2.7905,3.7396,-0.2092,2.5794,3.1329,1.5138,2.7648,1.4632,2.0168,1.7861,0.749,1.7387,1.0287,1.2032,0.5164,1.4995,1.0187,2.7553,2.487,1 
6.9289,2.1678,1.8686,2.4379,2.8792,1.5115,0.0334,2.5224,2.4496,3.4326,1.1604,2.992,1.2397,2.2026,1.8555,1.4106,3.5055,3.0939,4.0331,2.8283,2.9069,1.8823,3.6266,2.5909,0.8692,1.5516,2.7307,2.6028,2.572,0.9246,1 
4.5408,0.4684,1.8752,2.1735,2.0246,3.738,1.7651,1.8541,2.6529,0.4268,2.4654,4.5513,2.1254,4.114,3.0564,2.2569,2.3354,3.0429,3.3308,0.5725,2.2883,1.6901,1.8056,1.1041,1.9739,2.1002,3.572,3.2562,0.7019,1.4641,1 
5.1803,0.4421,0.49,1.417,4.7334,0.8542,3.2308,1.3862,2.9646,2.1062,2.0202,2.9428,1.5067,2.1242,1.9869,3.1672,2.5708,0.4191,2.6638,0.9533,1.6068,1.967,0.5734,4.7837,2.0686,1.9954,2.7822,3.0059,2.0661,3.1875,1 
7.8514,0.7506,2.5537,0.3578,2.0557,2.522,3.1564,2.0172,1.8658,2.043,3.8697,2.4573,2.1775,-0.1181,2.2182,1.9039,1.4903,1.6533,2.049,1.4391,0.9475,1.291,2.311,-0.6847,1.3111,1.5433,1.873,2.0614,3.6315,2.0133,1 
5.9312,0.064,1.9542,0.7547,1.3589,3.1558,0.9251,0.6796,2.3521,0.1371,3.1022,1.716,2.2734,3.557,2.4338,1.3025,2.5426,2.6221,1.4899,1.7503,3.2671,1.818,2.2069,2.1313,1.0306,2.1134,0.8169,1.5733,3.5347,1.6496,1 
5.1591,-0.125,1.5495,2.0832,1.3053,2.1006,2.0301,3.2891,0.3117,2.0408,2.4031,0.8591,2.6936,2.5807,1.4636,1.8132,3.8487,2.4471,2.674,2.8127,2.3913,1.4912,3.8376,0.8994,0.6629,-0.0477,1.5981,4.053,1.7671,1.9427,1 
7.4553,-0.1622,2.3725,2.2811,4.1341,2.4571,1.0887,2.9713,-0.4477,2.3741,1.6637,1.2789,2.835,2.775,1.8131,2.8247,0.099,2.6713,2.5543,1.9079,3.3165,0.6157,0.9243,2.4105,1.5952,2.5423,0.5186,2.3514,2.284,2.2555,1 
