Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Class
-0.0699,0.594,3.1785,4.4807,2.028,1.2921,1.5711,2.0944,2.0885,1.6195,2.237,2.9371,1.8994,0.6128,1.4692,2.1265,1.3517,2.5811,2.3602,3.2127,0.1886,1.0878,1.9492,3.7039,2.828,2.158,0.7454,2.7829,1.8538,3.37,1 
0.7575,-0.6302,1.5643,2.1428,2.9304,3.1706,1.083,1.4712,2.8208,2.3231,1.9278,1.0612,2.2335,3.5417,1.0412,2.8838,1.6384,1.3821,1.7502,1.9387,1.4395,2.5549,2.9673,2.4745,2.5373,3.1907,1.3991,0.7866,2.309,2.5575,1 
-0.4756,0.249,3.749,1.9608,2.9773,1.1277,1.0205,2.547,2.3051,1.414,1.7333,1.5985,0.7899,1.5978,2.0163,2.741,3.5298,1.1205,1.223,4.1429,3.6275,2.416,3.9419,2.1169,3.1913,1.5811,2.0043,2.9078,2.7348,1.5883,1 
-2.2254,-0.2979,0.4363,2.6211,0.7333,1.788,1.0011,2.0604,2.6722,2.3007,2.0732,-1.1279,3.3752,2.6696,1.8146,2.219,2.2648,2.9987,2.9488,2.4318,3.7344,3.1696,0.4272,1.6518,1.0632,1.2833,0.758,0.9956,2.2906,1.2264,1 
-0.2247,1.028,1.5886,2.162,3.5714,2.2923,3.0314,2.025,3.2698,1.1116,1.881,1.7601,0.9632,1.9574,1.6988,0.507,0.0352,2.8286,1.4107,-0.0961,2.512,1.234,1.467,1.9589,1.6908,1.9366,2.0804,2.2796,2.1234,1.9771,1 
0.1648,-0.9581,2.243,1.2116,0.8989,3.2003,1.8175,3.4769,2.719,2.1309,2.7687,2.5092,1.8732,1.0957,3.1942,1.7491,4.4377,2.1582,1.5084,-0.8661,3.0693,1.8234,2.4387,1.2866,2.594,-0.122,-0.0336,2.1202,3.9576,2.7811,1 
-0.5567,0.625,2.5812,2.1126,1.9423,2.0704,1.8634,1.9223,2.6368,1.7595,1.3575,2.1255,2.2468,1.6746,2.4473,2.0788,1.46,2.749,1.8953,1.1152,2.0733,0.6931,4.0714,2.5412,2.464,1.6361,2.7969,1.7363,3.0744,2.5821,1 
-1.3079,0.3167,2.418,2.7602,1.5819,1.0802,0.8871,0.8284,2.0306,4.2929,1.5761,0.1906,3.569,3.1372,0.784,2.4155,1.0197,2.6157,0.6134,1.7703,1.4605,1.1994,0.0269,0.852,2.1192,2.133,0.7778,1.6228,3.3787,1.9952,1 
0.1455,0.7872,2.1886,2.0988,1.5601,3.8894,1.7541,2.157,2.7817,1.4044,0.6259,2.3246,3.5568,1.4844,0.978,3.5438,1.1079,0.4218,2.9772,2.1415,2.475,3.0645,2.2495,1.5597,-0.2415,0.3391,1.677,1.9179,2.6529,1.4979,1 
0.0827,0.2547,2.8599,3.8018,3.1091,1.9709,2.3657,1.2286,2.2426,0.95,2.0461,1.8487,1.3509,1.1616,1.7011,-0.1805,2.2365,2.0134,2.3581,2.9903,0.4117,2.035,1.8975,1.9946,1.7933,0.4938,0.9317,2.9129,1.0901,2.3157,1 
* 
2.6072,0.4478,3.7664,0.3166,4.1998,1.0919,0.2515,1.8845,2.6073,2.4002,3.4505,1.6213,1.4583,1.7202,1.9204,2.325,2.4783,0.9919,1.3061,2.4804,3.873,2.3752,1.8623,3.1362,2.4371,2.7707,2.5429,2.6363,-0.1738,1.3515,0 
3.1751,-0.04,2.6768,1.4967,2.6287,2.3535,2.2267,0.7053,3.8742,0.6079,1.5874,2.467,1.9638,1.0398,0.3373,2.0134,1.2054,1.8152,3.1124,1.7136,2.4869,2.1739,2.433,3.4996,2.703,0.439,1.9611,0.2278,2.1429,2.2316,0 
3.758,-0.0176,0.6105,0.6706,0.7742,1.3684,3.0342,0.7433,2.2563,1.6007,3.0801,0.8729,-0.5522,2.3463,-0.2584,3.1593,-0.5695,2.7559,3.272,0.8852,0.4235,2.0304,1.4863,1.7616,3.3073,2.3761,2.6628,1.8723,1.3828,2.12,0 
1.8284,-1.2008,0.9834,1.2869,1.8459,2.4659,1.7322,1.4122,0.7719,3.0088,1.069,2.6893,3.0144,2.8387,0.8147,0.2642,3.9478,3.0961,0.7801,2.1476,3.0672,1.5395,2.5332,1.7323,1.6857,2.5455,3.0028,-0.3767,4.8953,1.157,0 
2.9231,-1.9689,2.3212,1.6995,1.6024,2.6215,2.9604,3.6134,2.8112,0.4345,3.7296,2.6007,2.3706,1.5064,1.8189,3.56,1.1347,1.7228,2.9581,1.8747,-1.1419,2.8267,1.8895,1.54,3.2297,1.5798,0.4633,1.8311,2.4675,3.1771,0 
1.4585,0.1328,1.3364,3.5199,1.2106,2.3312,0.7355,2.3128,0.4199,0.8718,3.3373,2.8833,1.4753,2.828,2.7476,0.422,2.4103,2.7077,3.2801,2.8783,1.4704,2.3558,1.8114,0.6173,1.7986,2.0291,1.0952,3.1029,3.3922,2.4462,0 
2.2248,-0.1019,2.5379,1.2825,1.6959,1.5184,2.9252,2.4196,1.4374,0.6301,4.0096,0.0547,3.2926,0.0648,2.99,2.9064,3.109,3.4734,1.9783,2.3106,-0.3848,1.2437,3.1212,1.6916,1.8744,2.7967,1.8255,4.6891,0.4347,2.0476,0 
3.8088,0.5092,1.9545,0.0262,2.1664,2.5188,1.361,1.9665,2.095,3.5184,3.4372,3.5231,1.4466,2.7644,1.4148,1.7781,3.1029,1.665,1.4258,1.5965,2.8102,2.2056,1.1913,2.3798,2.0428,2.4888,1.6098,0.896,3.5512,3.6795,0 
3.6211,0.3526,1.809,0.9583,2.5923,2.2173,-0.1589,1.9924,2.5821,2.0331,2.9339,3.6958,0.1877,2.1928,2.4307,2.4334,2.0331,0.686,0.851,0.7705,3.357,3.9548,2.2146,-0.6474,2.7706,1.4981,2.7498,1.2087,-0.2539,2.8722,0 
2.879,0.7238,4.8094,2.9213,1.4492,1.9035,0.7876,1.5292,2.5626,2.0988,2.3069,3.4521,1.9219,2.7258,1.9557,1.4806,3.8893,1.2095,3.0806,3.2949,1.4314,2.3225,1.7418,0.8732,2.5172,2.7793,1.8863,0.5807,1.3948,3.7127,0 
2.8646,0.2076,1.5867,3.0013,3.0555,2.2428,2.1916,1.993,1.9366,0.0588,2.334,-0.0863,1.8533,1.5839,3.4036,-0.1682,2.007,2.561,2.0732,1.3395,1.0307,1.0725,2.0227,2.2336,2.1609,3.2479,3.2894,1.7914,4.4062,0.8356,0 
3.1777,0.5156,0.9304,2.9398,1.5373,0.9399,3.1647,2.4914,1.7336,2.2611,0.9099,1.9184,2.2455,3.6351,2.0906,2.4502,2.5357,2.7176,2.1205,2.8579,2.3269,1.2042,2.772,2.3937,2.455,1.7657,1.3588,1.7548,0.923,1.0645,0 
4.103,-0.3435,2.2611,3.0157,1.7763,3.4812,2.717,3.2736,3.0051,1.4881,0.6377,2.097,0.595,1.7793,1.1362,0.8401,1.5063,2.9766,0.4732,1.573,1.3072,1.5235,3.079,1.393,2.3525,2.1681,2.0816,1.3656,1.7135,2.0302,0 
2.5555,-0.3752,0.8173,2.0666,1.8169,1.2216,2.8674,1.7237,3.2113,1.3584,0.9555,1.8738,0.7277,0.6831,2.9051,1.294,1.2938,1.9983,0.2323,2.9111,0.7378,2.4109,3.1893,3.2307,3.359,1.5906,0.5418,0.7004,1.9145,2.1019,0 
3.7141,0.7836,2.1375,0.9449,-0.6111,1.662,0.7884,2.8244,3.9775,0.7439,3.8019,2.4989,1.3885,2.3175,1.9774,1.6217,2.7643,0.957,2.3455,0.5699,1.5937,1.3427,3.0421,2.2256,2.6696,0.9787,1.7661,1.3765,1.4349,1.3676,0 
3.9143,-1.3233,3.2587,0.0183,1.6809,2.1929,1.9168,1.4161,0.8828,2.8702,3.1747,0.9617,2.2498,2.9763,2.4881,3.7462,2.238,0.9719,2.1757,1.6219,4.8239,2.1428,1.9704,1.2521,3.941,1.2451,0.774,1.3172,2.251,3.1213,0 
3.6734,1.4746,0.7952,1.6679,0.3394,2.3652,3.2445,2.5575,2.2044,2.4824,1.8272,3.0826,0.4347,3.1815,2.6519,2.1793,1.6819,1.5211,1.9276,2.6655,0.4767,1.2894,1.4503,2.1431,2.5317,3.5795,2.987,2.0501,1.2633,2.5333,0 
1.9085,0.9316,3.3353,1.9412,1.0751,2.2643,0.8748,2.088,2.435,2.8084,0.672,2.51,1.3002,1.8106,1.1776,1.2607,1.7923,1.1583,2.8272,0.8337,0.6816,3.9606,2.3409,0.7493,0.5039,1.9189,1.7248,3.6422,2.3702,0.1233,0 
3.3527,2.0904,2.4,1.8014,2.0043,0.5501,4.0775,0.8886,2.616,0.7274,1.6279,3.475,1.5981,2.1493,4.0219,1.79,3.1108,1.8019,1.7658,2.5865,2.9463,3.6159,0.8043,2.4455,1.7679,3.1332,0.8078,2.9298,0.7457,2.6471,0 
3.6721,0.614,1.7175,1.9649,3.5695,0.5832,0.4391,1.325,3.6631,2.2482,2.3588,1.9386,3.1542,2.4047,2.958,1.482,3.2004,2.0672,3.8925,1.838,2.0529,3.7428,0.5077,-0.1833,6.1597,1.1655,3.7039,3.4637,1.0134,1.5485,0 
3.3218,-0.544,2.6251,1.4671,1.0024,2.5253,2.803,3.8433,-0.1506,0.2534,4.1088,0.9462,2.5375,0.0807,2.1032,2.7744,1.3916,1.665,1.3324,1.6886,3.1451,2.363,2.408,1.1991,3.0679,2.5821,4.0956,1.7593,3.2554,0.4041,0 
3.3584,-0.4799,2.0105,3.2112,2.3165,2.1819,2.524,1.8858,2.5094,1.2309,3.2695,1.9558,2.2507,2.1525,1.0354,1.2401,0.3606,2.0203,3.6881,3.7313,2.2925,3.3953,0.5737,3.5634,0.8676,2.0191,2.2372,3.5595,0.0978,2.0165,0 
0.5029,-1.0675,1.4722,2.2456,3.324,1.9773,1.0319,1.8599,0.8371,1.6962,1.0546,1.5834,3.4697,3.5841,1.1408,1.2656,0.9538,2.8379,2.1634,1.3554,-0.0475,1.5657,-0.3136,2.1112,1.9641,1.2177,2.8153,0.7213,3.0911,1.1247,0 
1.6457,0.6772,2.5729,3.0792,2.4395,3.0807,1.4116,1.1024,3.3317,1.4263,2.7328,0.5459,2.612,3.7099,2.1531,2.4303,2.4756,2.5712,2.3316,2.4794,1.589,2.2055,2.0439,0.9777,3.1686,4.1366,3.01,2.0019,3.2193,3.384,0 
2.876,-1.09,3.0099,2.3893,2.2224,1.3432,1.7635,0.4203,3.3032,1.2942,2.2061,2.3742,2.6773,0.9515,2.069,1.3547,1.9156,2.126,2.2415,0.7557,0.9716,2.1469,2.5095,2.2278,2.652,1.3245,1.7207,3.961,0.8244,0.63,0 
2.6692,-0.425,-0.3765,-0.9136,1.8503,3.2188,2.4009,0.7238,2.9854,1.8708,2.3965,2.2753,2.1132,1.2192,3.1011,0.5246,1.1355,0.9921,2.3595,1.7226,3.3014,1.1095,1.8395,1.8156,2.3032,1.7088,2.1251,2.3352,2.8991,2.3932,0 
3.4863,1.8368,2.7398,0.9658,1.2774,-0.008,2.1925,1.6304,1.8222,2.8743,3.3386,2.5117,1.1782,1.1158,2.6958,1.6626,1.3002,3.4305,0.8863,1.5729,4.6556,0.833,2.7245,2.9256,1.8938,3.0259,1.224,0.8055,2.3041,3.1883,0 
2.6761,-1.2885,0.5173,2.3945,1.9244,2.8574,2.1212,2.1096,4.218,0.2594,1.3003,1.4014,2.9592,2.2544,1.897,1.3866,1.1806,-0.3014,2.6112,1.4735,2.1092,2.5954,2.3318,1.8384,1.4543,1.9201,3.3731,3.0305,1.9525,1.545,0 
3.6297,1.1633,1.6518,1.533,3.4573,2.7315,2.5625,2.9716,1.683,2.4888,3.1509,2.8735,2.7498,2.5999,2.4372,1.0114,2.2077,0.9181,2.1483,1.8556,2.1502,3.9839,2.6222,-0.2462,0.4329,1.591,0.795,2.3269,2.647,2.1132,0 
1.7396,-0.8032,2.7633,2.6586,3.3519,2.728,2.8592,1.8918,2.1633,0.4153,2.6623,2.3177,2.5029,1.0127,2.2227,1.8825,2.3521,0.4412,1.2561,3.2574,0.5956,3.192,0.3191,1.1514,2.0191,2.7137,1.0143,1.6093,0.1342,2.5543,0 
2.5897,-1.0322,3.4461,2.48,2.9674,1.9998,2.8371,2.4858,3.0585,0.8599,0.8319,1.8752,-0.0935,2.5129,2.7975,1.2598,2.0583,2.6436,3.3141,3.3795,0.6756,2.392,1.3644,2.1302,2.1179,4.9452,3.501,2.407,2.3593,1.5307,0 
3.7513,0.0344,3.4063,2.475,2.4965,2.8232,3.1121,-0.0742,3.152,2.3017,1.8968,-0.2687,2.1453,2.2264,2.2436,0.3323,2.3939,3.5163,2.2285,2.3312,1.5195,0.3316,1.3707,2.1721,3.3236,1.5807,0.6621,0.4089,1.0074,2.0802,0 
2.5245,-0.5642,2.0704,-0.4003,1.2491,2.6359,2.6577,3.3032,1.2553,1.7127,2.1957,0.9016,3.2237,1.8311,0.0442,2.4768,1.6782,2.4774,1.809,1.5182,3.3314,3.3781,2.1306,2.5754,2.4043,0.2684,2.0068,1.0724,1.1573,2.1145,0 
4.7077,1.5326,3.5913,0.6641,2.8756,0.3142,1.7279,2.5559,1.4829,0.8354,2.9179,2.114,2.7648,3.2568,0.5395,1.3903,1.7978,1.0222,2.7232,1.6296,2.6792,1.219,1.0115,1.2,2.2515,0.02,3.1429,2.7562,4.0721,1.4882,0 
2.9247,0.7831,1.9606,2.7778,1.0136,1.1348,2.8837,2.6655,3.2902,1.6483,1.039,2.492,3.9884,2.8685,1.002,1.2455,0.113,0.4607,2.5299,0.6493,0.5062,0.9836,2.0179,2.066,1.4541,2.8765,2.9852,2.6402,4.3775,-0.0282,0 
2.7739,-0.7406,2.7365,4.2594,0.9715,2.7916,0.6639,4.5668,0.2935,2.2767,3.009,3.1308,1.5561,4.7512,1.8862,4.0041,2.9891,1.2898,1.6957,1.6116,1.7058,2.8589,0.8648,3.002,1.0903,0.4997,0.59,1.092,2.2193,1.2619,0 
4.1243,-1.6707,-1.1604,0.8437,2.305,2.4528,2.0655,1.0259,1.4912,2.9558,0.8499,1.5098,1.4339,4.2927,1.3267,2.0338,3.2965,1.2136,2.223,0.9937,0.6383,1.4232,2.1017,0.5516,2.9226,3.1148,1.9773,2.5829,0.3427,2.6824,0 
3.6013,-0.081,1.509,1.6759,-1.1194,1.2297,1.7287,1.4308,2.1406,0.3042,2.2384,2.9278,3.5879,2.3416,1.285,1.6884,0.2848,0.9796,1.8984,0.8332,1.9951,3.2208,1.8248,1.7569,2.4856,1.4245,1.4815,1.7031,4.1977,0.8383,0 
3.6758,0.7953,2.7915,0.7669,2.2565,1.6917,3.926,1.3307,3.122,-0.2794,2.4643,1.1657,1.5135,1.5532,0.9219,2.8318,1.8363,2.9307,0.8065,2.7225,3.8528,2.0956,1.5635,4.1108,2.8225,4.9873,2.6545,1.9654,3.7562,3.0888,0 
3.4185,-1.5344,3.2272,2.3021,1.2086,2.4994,1.5241,1.415,3.6006,2.105,2.4089,3.0029,1.2656,1.9937,2.6098,1.3239,1.6204,0.2144,0.7289,1.7299,0.6302,1.3056,1.4132,1.2535,1.8312,2.0545,1.4662,3.1214,2.0788,2.029,0 
4.1613,-0.2552,0.7402,1.5573,0.1257,2.2926,3.5732,1.1922,2.9793,2.571,3.3661,3.5286,2.3428,2.3653,2.895,0.8369,1.2464,1.4942,3.0803,2.6962,2.1225,1.0514,1.2847,2.5739,2.87,2.0767,0.6398,2.054,0.9367,0.9132,0 
5.2764,-0.6392,1.0129,2.4134,3.4308,2.295,2.142,1.9585,2.977,2.2547,3.0589,1.75,0.6294,1.2273,3.2928,1.189,2.3968,3.8788,2.8684,2.3073,1.4967,0.9397,0.5345,1.8092,1.9409,0.8149,1.4718,0.0166,1.6053,3.5473,0 
4.6224,1.3327,1.5638,1.4119,0.9455,3.9929,0.8429,3.0196,2.9068,2.8642,1.2673,3.4153,1.5545,2.3433,3.3828,2.1918,2.5806,1.5288,1.2037,2.0846,1.9438,2.9101,0.9348,2.7564,1.3595,1.9474,1.4271,0.5484,0.5282,2.7547,0 
1.7109,-1.8982,1.701,1.9741,2.5434,4.13,0.1866,1.083,4.0155,2.236,1.0017,2.1262,2.4517,0.783,4.089,2.5958,2.553,-0.2867,2.6571,2.1809,2.8299,1.8273,1.9151,2.9329,1.5635,1.3833,3.0268,1.128,3.4222,2.2408,0 
3.0878,1.2403,1.2141,1.4394,1.5702,2.3815,4.1647,0.9709,2.3241,1.3023,3.4278,3.0528,2.1237,3.0628,1.3002,1.159,0.7671,2.5753,1.9648,1.7325,2.8018,0.4076,0.4981,0.101,3.193,0.9418,2.0123,3.2261,2.6602,3.12,0 
3.5289,-0.443,1.8348,3.154,0.5052,1.8346,1.8062,2.8344,1.8922,1.9988,2.3464,2.1818,1.0791,2.0732,1.0935,1.9694,1.6356,3.0717,2.291,2.221,2.6987,2.1373,1.5172,2.5866,1.0575,2.6865,3.0057,1.3237,2.3038,4.2768,0 
2.9633,-0.5383,0.0233,2.9159,1.9113,1.7953,2.8187,1.7225,2.7734,3.2615,2.1231,2.8135,1.3025,2.7097,3.544,0.4479,0.855,1.4201,3.7069,3.1542,1.5574,0.8687,3.0096,1.7574,1.4378,2.4684,2.0017,3.0839,1.9756,2.6287,0 
3.1121,0.1757,2.6114,1.0041,0.4264,1.3994,1.1052,1.7123,2.608,1.2343,1.6297,1.1429,3.7889,1.6482,2.2669,1.3258,2.1199,-0.0206,0.6568,0.5139,1.3659,2.9481,1.5908,0.1344,2.1269,3.651,1.1498,1.2621,1.369,1.9823,0 
2.0384,0.266,3.5256,2.2177,1.3678,1.5511,2.545,2.221,2.7223,2.2928,1.238,-0.0441,2.9555,2.075,2.5658,3.0606,2.5419,0.8063,2.1112,1.2465,1.525,1.6696,2.7264,0.6384,-0.0087,1.4673,1.3918,1.7378,1.7827,1.133,0 
2.4427,0.8572,2.2955,3.4671,4.2961,0.8009,2.342,-0.8309,2.6972,2.3375,1.0454,2.0391,2.3723,0.8788,0.7752,2.6633,2.6542,2.2327,0.1338,3.0061,0.7215,0.1882,1.2244,2.1893,-0.5188,2.6252,2.7405,0.7193,1.9583,1.5429,0 
2.148,-0.4611,2.6151,1.2042,3.3909,1.6387,3.5238,1.6532,1.9595,2.3286,1.0218,1.5752,1.4516,3.2701,2.7508,4.7582,1.4589,1.9412,1.0132,2.3261,3.6048,2.3347,1.8392,1.6331,2.221,1.8016,2.1505,2.4626,1.3558,1.3529,0 
4.118,0.1337,3.0481,2.0248,1.442,1.746,1.056,0.7662,2.1578,1.1064,1.7963,1.8857,0.7778,2.7315,3.6818,2.6843,1.6384,3.129,1.6113,2.5443,2.0333,3.8261,0.1192,2.8735,2.1524,2.3405,1.3371,1.6972,1.366,2.4102,0 
1.763,-2.3125,2.6262,1.121,3.1325,2.8609,2.5715,1.583,1.7637,3.2829,1.9167,2.1725,0.6979,1.987,3.0958,1.4415,3.2499,1.1493,1.1777,4.5592,0.6564,3.3338,3.1907,1.257,2.3209,2.1562,0.7633,0.7652,1.0728,2.7864,0 
1.7045,1.0209,1.0799,3.7394,2.3234,2.2677,2.6291,0.47,2.907,4.8933,1.9308,1.7432,1.0367,0.599,2.1879,2.6868,2.4728,1.2961,2.234,2.8674,0.9248,2.6612,1.1084,3.1864,1.9764,1.5988,2.1341,2.1144,1.1472,0.1807,0 
4.3466,-1.3582,1.8045,3.1847,1.6358,-0.1103,1.1607,2.439,0.9599,1.9395,1.7023,0.5717,2.4254,3.3509,0.4205,1.3018,1.2495,1.5989,2.2157,1.523,1.7556,2.1289,2.0611,2.037,3.4187,3.7376,2.0903,3.7241,1.8163,1.5175,0 
3.291,-1.5901,2.4947,0.3455,4.1668,2.1662,1.4172,2.7234,2.9525,2.504,2.0186,2.7534,2.8426,3.1126,0.564,2.1775,-0.1424,2.0437,1.6383,3.5579,2.339,0.1797,2.083,1.5113,2.5518,2.8284,1.902,2.6154,2.0094,2.2554,0 
1.3613,0.0884,0.7036,1.0737,2.1053,3.0366,1.3297,1.8341,1.4526,2.1724,0.2247,3.0879,1.1605,1.4513,2.8795,3.0154,3.5441,1.5392,1.7014,3.1958,1.4104,0.6078,3.4473,1.238,2.0001,2.4868,3.3385,1.1141,1.8781,1.4493,0 
3.4331,2.0997,2.2848,2.0858,4.3065,3.8584,1.9016,3.2797,3.3909,1.6741,1.9809,2.2594,2.5651,2.4156,1.8971,0.875,2.5873,2.5798,1.2417,1.6989,0.4218,2.7789,1.4445,2.174,2.5975,2.2293,2.4483,3.429,1.7007,-0.1923,0 
3.1239,1.215,-0.1109,1.9162,1.5742,1.3203,3.7504,4.826,1.7548,1.6487,3.0679,3.9887,1.1852,2.1491,2.1854,1.8388,1.7532,2.4502,3.9207,5.15,1.5769,2.0252,0.082,2.5685,0.9709,2.2764,0.209,0.7571,2.5501,2.469,0 
1.414,-0.8924,2.1415,2.9991,2.1736,0.9295,1.7815,1.7342,0.8885,1.7265,0.1052,2.5746,1.7511,1.3327,3.5833,1.4041,1.4939,2.932,2.5329,1.7927,3.0527,2.7654,1.6575,2.0357,3.8213,1.4505,1.6312,2.5379,2.4013,3.4264,0 
1.4497,0.1734,2.0081,2.0832,0.0346,3.1724,2.0348,3.3125,0.8619,2.9897,3.1404,2.2239,1.5084,2.1084,3.2599,2.9946,2.95,3.3169,3.0889,0.4953,1.5941,2.5611,1.374,2.2467,1.65,2.2175,0.6316,0.7546,0.2262,0.3305,0 
3.4677,0.8005,1.9662,2.0786,1.1828,2.9309,0.5476,3.0526,2.2407,1.2235,0.9963,-0.725,3.0381,1.8375,3.6122,1.4343,1.2516,1.6289,2.4484,1.195,4.0528,2.019,3.3878,2.0128,0.9211,1.8697,3.7406,1.4688,1.0668,2.3885,0 
2.7626,0.5773,2.204,1.8543,3.6545,2.1517,1.1245,-0.0908,2.984,1.2857,0.9424,2.8493,1.6423,1.5091,1.7685,2.5879,2.8701,2.8611,3.343,1.8202,1.2899,2.6452,4.4861,2.9962,2.0769,1.9239,0.5964,1.6097,2.3575,1.0375,0 
3.1121,-0.5742,2.12,2.1356,2.0678,0.9138,2.1149,1.6896,1.3231,0.1808,1.7495,1.3526,0.9634,4.8165,3.4163,2.5814,2.4731,1.57,1.7429,2.3426,3.0486,3.1489,1.5623,1.4461,2.1603,1.7388,1.4143,3.2323,2.4544,1.739,0 
2.9275,1.7223,2.2677,1.5019,1.4711,2.3209,2.0478,1.0394,3.1682,2.9809,1.5251,5.1592,1.7139,-0.0442,2.0707,1.9247,2.5105,3.6029,2.8092,1.9219,2.4925,2.6359,1.381,2.3831,2.1391,1.3983,1.8321,1.0881,1.2224,3.2745,0 
3.4357,-0.2177,3.0115,3.1013,1.8164,2.8148,1.6506,2.0195,1.0818,2.2259,2.5846,3.5301,2.2163,1.9119,-0.0492,2.122,2.3645,0.3864,3.5466,2.0312,1.7147,1.1991,2.5564,3.8452,0.6227,3.9541,3.2054,1.3219,3.0514,1.051,0 
3.7122,0.5242,1.4188,1.7458,1.6547,2.6298,2.8231,2.9514,3.2766,2.7362,2.1346,3.2574,2.1214,2.5622,0.2359,2.1584,1.9289,2.1168,4.3998,3.5533,2.1864,0.3061,0.7258,1.471,0.9668,2.2445,0.4422,1.7935,1.0477,1.0365,0 
4.8584,0.0626,2.567,2.0347,1.8184,3.4625,2.4007,0.8453,2.7822,0.6766,2.8266,1.0448,2.3775,1.5004,2.7693,1.3439,1.9646,1.9691,2.8848,2.5064,1.2181,4.0363,1.331,1.9177,1.7516,2.5616,1.3905,2.3585,2.7204,2.8724,0 
1.9681,-1.3573,2.2212,0.7572,2.6549,2.9263,-0.0086,4.0022,2.097,2.2832,1.2925,1.8187,1.7217,1.9089,1.6899,1.1689,1.2049,2.4595,1.7938,3.3952,4.0164,2.2615,1.5206,2.5966,3.9804,2.8214,1.3246,1.0409,3.6784,3.4049,0 
1.3718,-1.1917,2.7384,-0.0852,0.9381,3.2019,1.5931,2.232,3.5752,1.9569,2.1486,3.1472,1.6148,1.6153,1.1636,1.8763,1.4623,2.7722,3.5431,2.6607,4.4756,1.0313,2.7855,2.3788,1.2393,0.1002,0.5426,4.1944,3.1931,1.1312,0 
2.4803,1.3324,2.2125,2.898,-0.1269,2.5659,1.6514,1.8351,2.4681,2.8633,2.0343,2.6421,3.0353,1.3913,1.9174,0.5692,1.0343,2.8504,3.9045,2.5982,3.2925,1.7344,2.0764,1.8089,1.954,2.6458,0.9085,2.0096,2.113,2.3889,0 
3.4382,-0.1599,1.2516,0.0751,2.6066,1.4007,1.5707,0.484,3.4722,3.017,1.7849,3.263,0.9614,2.1171,1.7399,1.3449,2.4918,0.8683,1.6246,1.8136,2.3796,1.6756,3.4516,4.2638,3.2711,0.6137,1.0713,-0.1081,2.6318,2.7076,0 
2.6346,-0.5203,4.0118,2.7839,2.5597,2.7379,0.8955,1.2067,2.2181,2.3652,1.3812,2.6543,1.6471,1.5024,0.1021,1.8988,3.0298,2.5014,0.5064,2.3223,0.7766,1.7652,1.2041,1.7232,2.5217,2.4308,0.0921,1.0163,3.9583,0.4205,0 
2.6482,0.5448,2.0929,1.7751,2.6864,1.6742,3.2548,2.2027,1.7038,2.7462,3.3488,1.9663,2.7229,1.6312,3.7798,3.1387,1.6146,2.5485,3.8873,3.0496,2.7807,2.8482,2.1046,1.4389,2.6803,1.2788,1.9904,2.9998,1.0742,2.4122,0 
2.1448,-0.3759,2.0027,1.8538,2.5489,0.4651,1.9863,3.3148,2.3126,0.7634,1.5708,2.5942,3.1478,1.192,1.8781,2.1235,2.7113,2.5745,1.7837,0.5735,2.8538,1.6027,2.9382,2.0751,2.0129,2.5175,1.3726,0.9856,2.0069,3.7596,0 
4.2174,1.9168,1.8304,3.2499,2.3434,2.9794,1.6206,1.7205,2.9186,1.7378,0.8134,1.0029,0.2148,1.6091,2.5389,4.099,1.4539,0.111,0.7548,0.7528,1.0914,2.8409,3.5588,2.9706,3.046,0.5819,1.746,2.5664,1.2727,0.9373,0 
1.1497,0.6004,1.741,3.3579,3.4358,0.0927,2.8744,0.7844,3.1256,2.8774,1.5927,3.5298,2.1828,2.1963,1.5352,5.0741,2.8604,2.8096,1.4748,1.9351,0.9027,2.4734,2.5603,3.4128,3.4606,2.5762,3.7101,1.7114,2.2306,1.5435,0 
1.7924,0.5582,0.411,3.1547,-0.3042,4.0881,2.5287,2.1069,2.658,2.537,2.3768,0.9006,2.9743,1.1697,0.4596,0.8866,1.8359,2.3703,1.1946,1.408,0.2268,1.8358,1.3974,1.4228,2.3118,1.9724,2.1259,1.475,2.2133,1.0936,0 
4.7936,-0.1016,1.3322,1.2548,0.4258,2.2999,1.8762,3.1992,1.3356,1.2821,3.0224,2.4311,2.46,1.3512,2.7707,1.9192,2.3219,1.7613,1.7892,0.1158,2.0106,5.0422,1.567,0.505,0.1138,2.0813,1.3945,0.5107,1.1334,1.901,0 
2.3028,-0.3386,1.8256,2.634,1.722,1.8837,0.9954,2.8457,1.8757,1.8578,1.111,2.7866,2.2722,2.8489,0.082,1.269,0.8942,3.2781,2.1073,0.1377,2.6312,-0.1929,3.6783,2.4571,1.4337,2.2531,1.2919,2.9101,0.5075,3.3647,0 
2.9359,2.0114,1.5324,1.3058,3.2159,2.7134,1.1931,1.1785,1.5592,1.6474,3.5158,0.361,1.1452,1.7598,1.4104,1.9881,3.2634,1.217,3.6117,1.8192,1.5551,3.2061,1.9791,3.0252,0.5482,2.3031,2.1896,3.3391,1.3515,1.2964,0 
