Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Class
10.2309,0.3146,1.9534,2.2202,3.6158,2.4819,4.5154,1.4463,2.7234,3.0319,1.7403,1.2323,2.8192,1.5439,0.3061,3.5231,3.1977,1.0269,1.944,0.4066,1.6961,1.7369,2.6685,2.301,1.8443,0.9652,2.2847,1.8233,0.8943,2.4791,1 
8.5058,1.1993,1.0208,3.8391,2.2105,2.4553,3.587,2.5173,1.5382,3.1495,2.6486,1.2189,2.5831,1.2212,2.561,0.025,1.2704,2.3852,2.7719,0.91,2.1012,1.7772,2.3174,1.3381,2.4725,1.6533,2.6054,1.9552,0.805,0.6542,1 
9.8378,0.1037,0.0751,2.8675,3.8358,1.1301,2.0168,1.4246,4.201,3.392,2.4277,2.5456,2.2702,1.1118,1.3639,2.0237,2.0727,1.0177,-0.3225,0.1274,1.7388,0.1103,0.6372,2.1095,1.8332,2.5824,1.5451,1.1852,2.6348,1.2255,1 
9.6943,0.8732,0.5898,1.694,1.687,2.5144,2.4815,3.0811,2.4982,2.0254,2.4316,0.5052,1.4897,1.6187,1.8688,3.0823,0.5922,2.5154,2.3938,2.9195,2.2138,1.9028,2.633,1.4197,3.1446,2.3352,1.4142,3.4241,1.9023,1.7967,1 
10.1235,0.7486,1.7468,3.2188,2.6288,5.466,3.2712,1.2769,2.09,4.3418,-0.2961,1.2244,1.3259,1.6448,3.8093,0.3566,3.0887,3.2587,2.4362,1.3068,1.9669,1.361,-0.1878,2.423,1.7452,1.0609,4.5382,2.7493,1.6311,3.3702,1 
8.3298,-1.0609,1.2522,1.5726,1.6198,0.002,1.5157,2.3796,2.2508,1.6946,1.2715,1.6578,1.3131,2.2475,0.5426,1.5353,0.9649,3.4281,2.942,1.7194,2.481,1.9972,0.6281,2.1997,1.1494,2.4912,3.7644,1.1611,1.5648,0.8669,1 
10.3258,-0.5054,1.8552,1.6292,-0.0865,2.1135,0.045,1.2983,2.0158,2.095,1.7575,3.0621,-0.3824,3.7756,0.7902,3.2456,1.2803,1.7371,0.744,1.2783,3.1468,2.9508,1.3918,3.022,2.5688,1.4577,1.3938,2.1271,1.8369,2.9514,1 
10.9234,0.0233,0.013,1.1025,2.3772,2.487,2.3734,2.463,1.0202,1.3276,2.18,1.0055,1.1376,2.781,1.1126,3.014,3.1845,2.0655,0.535,2.3438,4.2062,2.6466,1.5049,2.6445,1.4863,0.1613,2.7493,3.5516,1.9736,4.0891,1 
10.2102,-1.8398,0.739,3.4354,0.0169,0.6441,1.2454,1.4731,1.2396,0.6661,0.9221,0.8061,2.7094,2.344,1.4701,1.8629,3.5812,2.1094,2.5807,2.2699,1.4862,2.9896,1.8639,0.185,1.6581,0.1785,2.5265,1.3094,0.9865,1.7485,1 
9.2969,-0.5999,2.1505,2.0264,2.5253,-0.6064,3.4381,2.173,2.5205,3.2955,-0.1666,3.5004,2.3843,2.1614,2.6618,4.3829,0.9083,1.0523,1.8621,3.1336,2.6404,3.0188,2.0274,1.9497,2.0928,3.6384,0.8567,1.5661,2.3959,0.6049,1 
10.7471,-0.8379,1.6121,2.6609,2.3053,2.0876,3.4338,1.7922,1.9805,2.3608,2.0764,1.306,3.3481,1.4924,-0.1949,1.4934,1.7388,2.9926,2.0945,3.0027,1.4671,1.5248,1.7965,1.7163,2.6732,3.6905,1.6682,2.5993,1.668,3.156,1 
8.6512,-0.5388,3.3529,2.0616,2.7421,2.5982,1.4861,1.4183,0.4023,2.553,1.258,1.2753,2.2282,3.1158,2.7524,1.7933,3.5946,2.0527,0.8603,2.0224,4.057,2.0201,1.5745,3.1561,1.6832,2.9922,1.4782,1.8115,2.7755,0.152,1 
9.5088,-0.5884,4.1184,2.4044,2.0812,2.1353,1.41,2.8086,1.3842,2.7328,2.1987,2.9916,2.134,0.5388,1.1866,2.3774,2.0102,1.4288,1.6513,2.7711,3.2023,2.4162,0.6777,2.5424,1.9172,1.2218,1.4001,3.1188,1.4879,1.954,1 
12.0359,-0.7611,0.7519,2.5368,3.3166,1.3553,2.1588,1.5247,2.1239,3.1465,1.6039,0.6626,0.9562,2.1102,1.6791,0.8993,2.6122,3.152,2.3757,0.7252,3.3363,1.4979,2.1133,1.9104,2.1105,1.8085,1.3577,0.5069,1.5222,2.5338,1 
10.2032,0.8455,5.2065,1.8975,2.8419,2.5664,2.8259,2.1914,1.5257,3.4594,2.7602,3.0615,1.0193,3.688,0.9908,1.5072,2.6668,1.6307,2.6335,3.1531,1.9726,2.3621,2.085,0.6165,1.6696,2.1209,2.7613,2.515,2.5327,2.9361,1 
10.9742,-1.7735,2.1483,2.1625,1.7957,1.7779,1.2112,2.8814,1.7414,1.5608,4.2915,0.6289,2.8049,2.3916,3.316,4.3333,1.6365,2.5102,0.9313,1.5527,2.1503,2.6214,2.5507,2.013,0.8802,2.9638,-0.1031,1.723,2.2122,2.0088,1 
10.1453,0.7455,4.104,1.0818,2.4426,1.3067,3.3024,1.7426,2.9304,2.4163,0.7459,1.3374,1.3499,2.0335,2.597,3.5087,1.2336,2.4499,1.9587,2.663,4.186,1.1816,2.8099,1.5065,3.173,3.675,1.0767,0.1986,2.4732,0.7063,1 
11.4631,-0.2685,2.7614,2.6011,2.5044,1.9435,2.8104,1.9885,3.2501,3.2204,1.4108,0.7798,2.4418,1.8718,2.8851,1.6043,2.5298,0.5502,1.9516,1.5835,3.3106,2.093,2.4469,3.9113,3.4028,1.0139,2.3506,4.7205,1.9519,1.4897,1 
9.9295,0.7702,2.5093,1.313,1.1129,3.3308,2.0814,2.2533,2.1495,1.515,3.8453,1.4004,2.9121,1.5833,2.2738,2.2623,1.5353,1.7954,2.5175,1.1007,2.8633,2.9687,1.1377,2.1389,0.9864,4.2992,2.482,3.4552,2.3378,1.0783,1 
12.2296,-0.7366,3.0171,1.1594,3.2076,-0.3307,1.057,2.3156,2.7024,1.1743,2.4303,3.4462,3.3548,1.7126,2.3146,3.2261,3.5742,2.9793,2.3372,1.8929,3.1438,2.4491,1.9257,2.8495,1.2945,1.1347,2.166,0.6391,1.3375,2.1844,1 
10.185,0.775,0.3291,0.4841,-0.4918,1.2206,2.5941,2.153,1.5171,1.1611,0.4495,0.8001,0.1765,0.4939,1.9833,1.1675,2.7123,1.4632,4.3003,1.9007,0.1688,2.5717,1.9563,0.3081,2.1885,0.2934,2.3762,3.7026,2.1174,1.2065,1 
9.4811,-0.595,2.7766,1.81,1.4881,3.6791,2.0056,2.3857,3.9578,0.8122,2.1679,3.2371,2.1772,0.8543,3.313,2.8179,2.1656,2.0064,2.6237,2.2367,3.2198,2.3308,3.4407,1.469,2.4415,1.6888,1.5375,1.7036,1.0291,1.3396,1 
9.2833,-1.1367,1.025,0.9555,2.709,1.2196,2.3565,2.3763,1.8588,2.4651,1.1256,1.1019,1.7847,1.1672,3.1215,1.6543,4.0107,3.2603,1.7286,1.0664,0.9458,1.4733,3.7719,1.5422,1.3171,1.0975,0.9512,1.5827,1.1801,3.224,1 
9.0957,-1.3567,2.2235,1.3076,2.0917,1.0175,3.1325,2.0166,1.7758,2.2198,2.3317,2.546,0.7224,0.2153,2.6736,0.8028,4.2828,2.3598,3.5208,2.5892,3.1844,0.6456,2.8191,1.7182,1.8243,2.0821,4.0356,1.6537,1.8263,0.0492,1 
9.9357,0.9301,1.5166,2.6176,3.6672,1.322,4.2789,1.5486,1.8917,2.4781,0.6411,4.2231,2.6085,2.9913,1.8272,1.6688,1.7913,1.5072,3.0394,1.7706,3.5373,1.0708,1.2253,2.2187,2.4474,4.2348,2.5398,3.0119,3.1438,1.818,1 
10.3007,0.655,2.9131,2.5733,1.5602,2.9403,1.6189,3.3268,4.817,2.7824,1.0315,1.0352,3.4208,1.1182,0.9711,2.8412,2.9065,1.8297,2.8042,2.9673,2.6131,3.0417,-0.097,2.1768,2.4652,0.8702,2.4944,2.966,0.8081,2.6662,1 
11.2637,1.1339,3.3492,0.0751,2.1589,1.128,4.009,3.1398,2.9635,1.0662,2.1967,2.1393,0.5763,2.0531,1.6526,1.6449,3.4552,1.9821,1.3841,2.2674,1.8256,3.2977,2.2811,2.197,1.3126,3.1851,2.0471,-0.2312,0.8656,1.5968,1 
9.5678,-0.534,2.1397,-0.8179,0.3379,1.1507,1.5661,2.5535,0.5858,3.3765,3.4893,0.2861,2.5675,2.8633,1.9122,2.7117,3.008,2.6033,2.0378,2.2318,1.1132,2.067,2.6079,3.0869,2.6811,0.9838,1.5394,1.5997,1.8423,2.2083,1 
10.9022,-2.2994,2.6759,3.6906,1.6711,2.893,-0.0094,2.8549,3.5613,1.5793,1.6366,2.8715,2.171,1.9135,2.3868,3.0942,0.2602,0.6761,1.4587,2.1436,2.5953,1.8463,1.102,1.5907,1.3501,1.6996,1.7835,-0.2972,3.3223,1.5679,1 
11.2374,-0.6146,1.5108,2.2137,1.7707,3.7174,3.1675,0.1467,1.3383,2.0738,1.3313,2.7876,1.8498,3.1635,2.2636,2.0737,3.2964,1.7189,3.1618,2.4957,1.9177,1.0539,2.9118,2.0313,4.128,1.7848,1.4707,2.2766,1.9075,4.0524,1 
8.0982,-0.1642,2.7711,2.8529,1.0431,1.3264,2.427,3.0876,1.0567,3.4517,3.0038,3.4935,1.3945,2.939,4.2312,1.69,2.6678,0.8898,0.7049,0.5808,3.5082,2.0109,0.4761,3.2234,0.5118,1.3918,0.6697,3.946,3.3251,3.9839,1 
7.8975,-1.4257,1.8056,3.2138,1.7248,0.2561,2.4977,3.6164,1.8988,3.3771,2.3332,1.8183,-0.241,2.0708,0.9589,0.9116,2.3181,4.4407,0.7748,2.8623,1.5842,0.8914,3.1679,0.8248,1.2207,1.7519,2.2084,2.234,2.7877,2.5225,1 
10.6349,3.2455,2.9468,1.7521,2.993,2.6885,0.3357,2.3696,2.363,3.0322,2.5146,1.0659,2.7803,1.0994,1.7693,1.8142,1.7724,1.3138,1.3569,1.2107,2.3111,2.6328,0.7669,3.4275,2.7079,1.6901,1.0348,1.8186,1.8324,2.1646,1 
11.3546,-0.5105,1.9625,0.7722,1.3686,2.8955,1.6316,0.5782,3.1196,1.6671,0.2938,2.2687,2.5796,2.7875,2.1611,2.962,1.4416,3.3222,1.7605,1.7768,2.9034,2.0485,0.9398,1.8299,3.1325,1.555,0.2815,1.0471,1.8402,1.516,1 
9.561,-0.478,-0.1548,1.2427,3.0453,1.0298,1.6027,1.777,1.8008,4.0107,1.4571,2.5966,2.0592,2.3046,3.8691,1.7003,2.8229,3.2525,0.8284,2.179,2.8569,1.5947,2.9586,2.044,1.3116,2.8432,-0.4749,1.9539,1.9043,2.6771,1 
9.6282,0.0266,4.0253,3.2278,1.0939,1.7015,2.3917,3.9618,1.6802,1.3056,3.5519,-0.293,0.8439,0.7917,2.8748,2.5311,3.9543,0.6402,2.1576,1.698,1.7903,1.1512,1.758,3.0839,0.8204,2.6647,3.5894,3.1749,2.6698,1.023,1 
13.2422,-1.2197,3.9724,2.6168,3.7707,1.4334,1.4895,2.8232,0.41,-0.6826,5.2396,0.6665,2.0335,2.0708,1.968,2.0241,0.6726,2.6806,1.9891,1.3716,2.4511,2.0067,2.922,1.6362,2.3575,1.4538,2.8095,3.0262,-0.2788,1.0628,1 
12.0605,1.8677,3.0326,0.6083,1.5256,1.3295,1.7822,3.6928,1.6421,2.9785,4.0889,2.0301,3.302,3.1093,1.5904,0.3363,1.5728,1.813,-0.0085,1.5797,2.4672,2.7098,2.6527,1.4743,2.8154,2.558,4.1913,0.7585,2.9402,2.1415,1 
9.9331,0.1423,0.8899,2.8119,1.7757,0.1724,2.1401,0.8574,1.4424,1.7875,2.6463,2.4477,2.5885,2.0196,1.618,3.2252,1.4385,2.9099,2.0231,1.9594,2.436,1.5448,1.8969,0.4295,1.2824,2.7843,0.755,2.2661,1.6058,3.5166,1 
8.2242,-0.4521,4.0985,2.2744,2.1865,1.1342,0.9642,2.9269,3.2443,4.0522,1.9383,1.7842,2.214,0.8989,2.5088,0.9942,2.1713,0.8323,2.5622,1.9911,1.1163,2.071,1.2058,1.9164,1.5938,2.2202,1.1276,3.3215,2.8383,1.9987,1 
11.2064,-0.152,2.1948,2.5891,1.8417,1.2753,2.9036,2.3695,1.9606,1.8406,1.0795,2.4924,2.7676,0.5126,4.2215,3.3611,2.723,3.2149,3.029,1.2304,2.7637,2.3356,1.5862,2.5773,3.6186,0.8617,1.0487,2.0012,1.8726,2.0634,1 
8.9645,1.9353,1.1951,3.423,1.066,1.2776,3.1701,1.7659,0.2322,1.2098,1.3056,3.0849,1.7368,2.1837,2.6823,1.624,3.8641,4.3659,2.3417,3.5558,2.2161,2.9343,1.0112,3.7961,1.7285,4.4048,2.8126,1.7454,4.2001,2.7538,1 
11.2291,0.1563,1.5861,0.5945,3.162,2.5016,1.7221,1.5012,0.3553,2.8685,2.7013,1.2647,1.6282,2.0987,3.4451,1.3357,2.348,2.1494,1.0359,3.1692,1.526,2.2128,2.7192,0.1156,1.5277,1.3676,1.7977,1.6591,2.4793,0.9161,1 
10.483,0.9956,0.5611,1.7033,1.5909,0.6451,1.8956,1.2067,-0.4675,1.048,1.1859,2.2042,3.3477,2.4528,2.4879,2.2545,3.9228,3.5923,2.7982,-0.2245,2.0346,1.8345,3.7796,2.4495,3.3775,1.3684,1.2234,0.2501,1.9878,0.8746,1 
8.0386,-1.6061,0.6856,1.7799,1.1493,1.5234,1.1519,2.4627,0.4297,1.65,0.6713,1.3511,4.0086,2.8278,1.2196,3.3543,1.4792,3.5697,0.8409,2.3757,2.8116,1.7983,2.3414,0.5818,1.578,2.6126,2.5794,1.868,2.3322,1.2053,1 
10.6606,1.7185,1.1656,1.3325,0.044,2.5809,1.4179,2.2496,-0.0829,1.6193,2.636,1.6871,3.2907,1.5713,0.3283,2.3692,3.787,2.8659,3.6182,1.7827,2.7186,2.743,3.0303,3.9449,2.2382,1.0931,1.4298,2.2144,1.5243,3.3419,1 
9.9883,-0.628,1.064,3.1624,1.1976,0.983,1.1715,1.2309,2.4519,3.0843,1.8716,3.0607,3.0501,1.6356,2.6572,0.9713,0.7472,4.1168,1.7146,2.0484,1.7278,1.2679,1.8805,1.5386,4.0151,2.3716,4.0163,3.1202,4.5428,1.1378,1 
9.7462,-0.0206,1.6698,1.6928,2.5814,1.5012,3.2374,0.9498,2.2904,2.7933,3.0279,2.6954,4.1381,0.9368,1.3247,2.686,2.1446,0.3544,0.6485,0.621,2.5571,3.0834,0.9864,1.6713,1.232,3.3564,3.8085,-0.7373,1.2302,2.2911,1 
10.8531,-0.2706,1.2273,0.8206,2.7899,3.0375,1.4427,2.3336,2.7083,3.8786,3.0289,1.5313,1.5184,1.1024,1.2271,3.2146,1.7861,0.6159,1.5623,1.1037,2.4751,1.4879,2.2578,2.6477,1.3077,2.4055,1.2377,3.0628,2.1632,3.0342,1 
* 
9.8583,9.7976,2.8355,1.2814,0.9292,2.4466,3.128,1.7079,4.9469,0.4202,1.0763,1.2279,2.3874,2.9187,1.2102,1.9252,2.5666,3.0462,1.0203,1.4646,1.9822,2.002,0.039,2.2693,2.0842,2.8067,2.1562,1.8815,1.9358,2.0065,1 
12.7497,10.0237,0.5278,1.2926,2.3579,2.1253,2.1525,2.7024,1.6941,2.0018,2.6175,3.304,1.5144,0.8532,2.403,1.6645,2.4985,1.0543,2.3011,3.3516,3.8006,0.9319,1.6771,1.8782,3.2175,1.9007,0.823,0.6139,2.8519,1.0648,1 
9.923,10.3059,0.0995,2.9898,2.1887,1.9218,2.9087,3.744,0.7242,-0.4386,2.0663,1.7341,2.7074,1.7938,3.7289,0.7334,0.8516,2.5319,3.524,3.0369,3.167,3.6164,1.1605,0.5223,3.0752,2.6728,3.0507,1.8807,0.8968,1.5716,1 
8.4072,8.7246,2.5584,3.2622,3.7152,2.148,3.086,2.2782,1.2511,1.6633,1.3188,3.4716,1.8578,2.0562,0.9482,1.1375,1.8054,4.2695,0.8182,1.2607,2.6488,2.7242,1.4199,2.4008,2.3463,1.3596,2.2031,1.1007,3.6374,3.1814,1 
9.6903,8.5759,2.9365,3.082,2.761,2.654,1.0712,3.0455,2.8738,4.1582,2.0209,3.1324,3.0507,2.0873,1.0787,2.16,1.9447,1.5243,2.3751,1.6314,-0.2778,2.0257,2.1236,2.9871,2.2988,1.8329,3.5761,1.485,2.0479,3.5079,1 
10.7243,10.0764,1.282,2.0078,2.3628,2.6343,1.0141,1.7804,0.316,0.7261,1.7964,3.04,0.5592,0.3836,2.1452,2.1854,3.7275,3.1843,2.6847,1.5961,1.9107,1.0224,2.2613,1.9592,1.4662,4.1253,0.787,2.6013,1.1306,3.237,1 
8.5461,10.6982,1.476,4.1464,1.3016,3.5752,2.5453,2.4301,2.2301,2.0651,0.7213,1.448,2.3192,1.5982,2.3867,1.9421,1.3699,2.4978,3.7078,0.1176,0.8123,2.144,2.4965,1.8604,2.3935,0.5529,2.8289,1.9482,-0.3998,1.0419,1 
9.9229,11.0884,1.0425,1.0983,0.8845,0.2135,3.4018,1.2933,1.8745,3.4102,-0.0133,0.7395,4.217,2.1014,3.2972,2.2576,3.9196,4.3747,1.7234,2.4119,2.2559,2.3129,2.5725,2.4204,1.7144,2.5786,2.8457,2.2766,2.2418,2.8243,1 
9.5758,9.6801,1.7398,2.6975,1.2562,1.4973,2.905,1.8411,2.6574,2.2292,1.4128,2.7532,2.3819,1.2776,3.5163,2.3659,3.6049,1.4336,2.0765,0.806,0.3565,2.3524,2.2152,1.5299,0.9663,0.9491,1.5429,3.5019,2.4599,0.919,1 
10.7084,9.2101,0.8888,3.3032,1.1299,1.6137,0.6456,0.6197,0.8145,2.9021,1.9894,0.4359,1.6007,3.7605,2.9,2.0624,3.1767,1.7008,2.3722,2.5052,0.9677,2.9325,2.2107,2.3249,2.467,2.8559,3.0011,1.8494,0.4892,0.9869,1 
10.0791,10.4438,2.4875,1.7121,3.8784,3.2861,2.3327,0.9198,2.1996,1.6241,0.4644,1.8794,2.7612,2.1925,4.1743,3.2173,1.5548,0.0118,1.681,0.6352,0.76,2.9991,2.4725,3.0203,3.8727,1.9688,1.9505,1.6244,2.2091,1.8334,1 
10.7647,9.6449,2.2112,1.1736,2.0632,1.7609,2.4033,3.8248,0.4441,0.9001,2.8342,0.1789,3.1665,1.638,0.2375,2.4708,2.0909,1.88,2.0147,2.0584,1.0858,1.5971,1.6181,3.2204,0.6585,3.2494,0.8351,1.7873,2.0527,1.9638,1 
9.7559,9.1315,1.7763,1.7042,1.6574,1.8037,1.4012,2.4666,2.2582,3.1801,2.1953,2.2056,2.288,1.2201,2.3529,1.859,3.1248,1.3897,0.573,1.426,2.5268,3.6373,2.58,1.7403,2.096,1.2209,1.4994,2.791,3.2179,3.5257,1 
10.4185,7.8253,1.5598,1.4977,2.3982,2.2799,2.4706,1.1988,2.2861,1.6599,3.0997,1.2203,2.425,4.2621,1.0672,2.0932,2.2639,2.1864,0.5492,2.0381,1.6782,2.5637,1.8721,2.243,3.0609,1.6086,0.8224,0.991,1.8436,2.6256,1 
9.0226,9.8754,0.8315,3.8107,0.5918,1.5851,0.5994,2.0652,-0.2915,2.4222,1.6053,2.0882,3.0745,2.4347,0.9963,1.0342,1.0324,2.0156,1.3169,3.2434,2.3492,2.4843,2.2346,0.4946,2.1034,1.4444,1.6527,3.7364,2.075,1.3821,1 
9.8787,9.2917,3.0739,1.1126,1.2184,1.7986,1.1672,3.1766,1.6776,3.3755,1.5624,1.5318,2.729,2.0119,1.1503,2.0866,2.3319,1.6732,2.1548,1.3122,2.5995,1.7145,0.6202,0.7421,2.4005,0.85,2.2202,2.9257,3.28,1.9372,1 
10.9761,9.4164,2.1915,3.6297,1.3472,1.5342,3.4562,2.4869,3.2247,0.8252,0.8441,1.9979,3.2046,3.3718,2.4182,1.5523,1.7729,1.5842,2.6295,3.0143,3.6885,2.6159,2.4367,3.7347,0.2315,0.8571,1.8524,0.864,1.6424,2.0874,1 
11.2637,8.7815,2.5761,1.4263,0.6897,1.3728,4.8529,1.8857,3.0103,0.1443,3.0048,1.4014,2.5727,2.547,2.3168,1.081,1.9429,1.3554,2.7415,1.2427,1.1544,2.128,4.0131,1.9021,2.7014,0.6727,0.4734,0.8848,1.0334,4.8836,1 
8.8045,9.7766,0.4305,2.5784,3.7087,2.5194,0.8774,2.2293,3.0411,2.2935,-0.2511,2.9282,1.516,1.843,0.1207,1.5948,3.207,3.3251,2.161,2.3731,2.7388,2.6864,1.6268,2.0221,1.7845,2.5459,1.5811,2.2326,1.2149,3.6929,1 
11.0215,8.6083,2.2962,1.6335,1.1954,1.027,1.9231,2.1879,1.3131,1.8963,1.4177,1.7879,1.1199,1.9916,1.1399,3.2854,3.9573,2.0672,1.7128,0.4066,0.1798,3.1441,1.3521,3.6188,2.0714,2.8979,2.7062,0.7713,3.5446,2.1142,1 
10.4388,8.7133,0.7631,1.1886,3.4342,1.5179,3.3448,2.3898,2.8189,1.1057,4.2583,1.0263,2.6666,2.4714,1.3531,0.0541,2.2892,1.5591,1.2685,1.6421,5.081,3.4501,1.5192,1.2479,1.1376,1.4837,0.6849,2.0773,2.782,1.4685,1 
11.6654,11.8419,2.1704,2.4892,4.3143,1.6576,1.7481,1.4904,1.4999,2.7964,2.2419,2.5811,3.0329,1.2367,3.5009,1.076,2.3726,1.85,0.9413,3.9103,2.5904,2.5741,1.5427,1.5487,1.3889,3.6619,1.5718,3.4736,3.5836,2.3998,1 
10.8814,9.0088,2.0461,2.1906,2.2621,3.1943,1.6238,3.7912,1.9908,0.2571,3.3248,2.2045,3.8421,2.4902,1.6978,0.178,3.8091,1.6238,2.2844,1.5526,2.2413,2.6607,2.2809,2.0761,1.7205,2.2045,2.2625,3.0449,2.496,3.3289,1 
7.7719,11.4823,3.513,2.6262,2.5932,1.9089,0.4839,1.2418,2.7093,2.4893,2.0991,2.8528,2.2814,1.5378,1.5655,2.7207,1.7787,3.1244,3.9545,1.8127,0.9659,-0.0953,1.5077,0.6344,1.245,1.7308,-0.4555,1.8744,2.6058,1.4998,1 
8.7884,9.84,-0.754,2.7913,1.4099,-0.0299,3.9226,2.8343,4.2896,0.2767,0.3194,3.7084,1.843,2.2048,1.3714,1.6147,2.9085,1.1995,3.0789,2.2012,2.0393,2.3865,2.5156,2.2066,1.3431,2.1885,2.0214,2.3299,2.7391,3.9336,1 
9.0894,10.698,1.313,1.8333,2.4945,3.7946,1.076,1.8607,2.5451,2.6315,0.3137,2.7636,2.9612,2.4035,0.9685,2.7395,4.025,1.6592,2.0507,0.9764,2.3998,3.153,0.0252,2.4085,1.7108,3.1963,2.9131,1.7033,2.2561,2.3977,1 
11.019,10.5052,1.0445,3.47,0.18,2.9623,3.0228,2.2922,3.7178,0.6446,1.9751,1.4318,2.966,3.6868,1.4269,3.1437,1.9395,1.3027,1.1176,3.0239,0.4471,1.9316,2.7265,1.2048,2.7765,2.1898,3.2195,1.3555,3.8325,3.5879,1 
10.25,10.4226,1.4005,2.8973,3.4112,1.9288,4.1088,2.9548,1.1657,2.2368,2.3416,2.7206,4.7634,2.6187,2.6997,3.398,1.0468,2.1448,0.4302,3.4044,2.4084,1.9104,2.9835,2.284,2.4537,3.3228,1.936,3.2408,2.0827,1.0143,1 
10.7428,10.0129,2.0854,1.9455,3.0007,2.8364,1.7012,1.6422,1.9928,2.509,1.3828,2.5047,0.6293,3.2088,1.3925,3.6527,1.9503,2.3914,1.0127,3.1187,1.1721,1.7969,2.3959,2.2018,0.4597,0.6909,1.3206,1.1522,0.3948,2.3104,1 
11.4983,10.4773,1.8769,1.8097,2.7573,0.326,2.2206,1.4125,1.2921,2.6375,1.5462,1.4359,1.6611,2.2455,2.7665,3.5279,1.6733,2.567,1.5495,2.3021,0.0413,1.5876,1.4991,-0.3301,1.4989,3.0768,1.2289,0.6662,0.8438,1.3377,1 
8.6702,8.9446,1.4328,1.6557,2.1769,3.8598,2.2449,3.4612,2.7947,1.6384,1.1302,2.8893,-0.0245,1.8534,2.5503,0.2565,2.1765,2.9595,3.2407,2.5927,4.112,0.6892,2.3586,2.2296,0.4229,2.7729,0.3054,1.9707,2.007,1.233,1 
10.3263,12.1266,2.5516,1.3312,3.3069,3.6508,1.5249,2.0226,0.9885,2.3358,2.1668,1.7068,1.6514,2.3714,2.9971,1.5899,2.8518,0.0598,0.7086,2.1932,3.1861,0.782,2.9602,1.5754,2.0989,2.4861,2.1774,2.2101,2.8097,1.9944,1 
9.5741,8.9429,-0.5194,2.9218,1.8341,4.253,3.7338,2.7402,2.0285,0.3498,3.9631,1.0856,2.0121,2.6691,3.5278,0.7379,1.4463,1.833,2.2679,1.188,2.5115,2.3502,2.5964,3.0554,2.502,3.4555,2.2955,1.0442,1.2035,1.9793,1 
10.3614,11.8259,2.7372,1.8738,3.8998,3.8231,2.1267,2.0093,1.5523,2.8701,2.9831,1.3938,1.4377,1.2036,1.2542,2.6555,2.3742,2.1301,2.7248,3.2839,3.0463,3.5543,1.8499,3.0146,0.9295,2.0252,1.4919,-0.8758,2.1654,2.9402,1 
11.6687,10.3729,0.9262,1.2352,1.7877,1.2482,0.6826,1.033,2.0445,0.6371,2.5723,2.6207,1.653,1.3516,1.4618,0.9611,2.2158,3.0115,1.8237,1.8708,3.2865,0.4608,1.0264,3.5629,0.3332,0.8848,3.9398,0.9999,1.664,1.2051,1 
11.6342,9.8427,1.4077,1.9971,0.8229,0.8418,1.3957,1.3737,1.0734,1.2285,1.7351,1.6218,1.977,1.431,2.2039,3.3195,1.5244,3.1465,1.1302,0.4238,2.0417,0.8447,1.761,2.5185,3.6126,1.2122,2.0684,3.0103,2.5919,2.3577,1 
11.1636,9.8299,2.5077,3.7508,3.5208,2.661,3.9983,3.2812,1.2535,1.9954,0.0716,2.6731,0.5481,2.0869,0.8782,2.4411,2.52,3.8874,2.7675,1.7663,3.9851,0.9209,1.094,1.9898,1.5432,3.1529,2.926,2.9146,2.38,2.3588,1 
9.062,10.6109,3.7325,0.737,1.9943,1.3151,1.838,1.8983,3.02,2.1295,2.5583,0.298,0.1395,2.1465,2.1613,0.0495,3.654,2.6289,3.4509,1.1222,1.357,3.2738,1.8392,2.3544,2.1088,2.6037,2.4614,1.6828,2.7444,2.8711,1 
10.8265,9.4614,3.467,2.229,3.3136,3.6846,2.1914,2.6514,3.3674,3.015,3.1525,2.5007,3.2931,2.0545,1.442,1.279,3.0305,2.6897,1.5104,2.0993,3.599,1.6599,3.1412,2.4409,2.4194,1.5471,1.7167,2.8017,2.5424,0.3938,1 
10.3197,10.6386,2.7777,1.8801,1.7223,3.2016,2.1302,2.3875,2.2403,1.4515,1.1157,1.7695,3.4843,1.0189,1.8532,1.7913,1.5935,2.6048,1.6608,0.6634,3.4409,2.9968,2.36,1.7931,2.1784,2.7768,0.8412,4.2927,0.3805,2.1245,1 
9.8359,10.56,2.8432,1.2533,1.7319,3.2336,1.3617,2.5073,2.7214,4.1993,2.8997,1.8892,0.4812,2.6535,1.5616,3.2428,2.5006,3.0613,2.8773,1.903,3.2888,2.6501,1.013,2.2498,3.2113,1.606,2.7101,3.584,0.7722,1.4535,1 
9.1776,9.7607,0.2486,2.7851,2.2044,2.2954,2.197,2.2802,2.9856,2.736,1.35,2.6761,1.683,0.4591,3.2971,1.4626,3.2647,1.3316,3.0681,1.5388,1.5557,2.1223,2.4196,1.7012,1.1071,2.3546,2.5509,2.8142,2.9821,2.1552,1 
